english;spanish;french;italian;german;japanese;chinese
Transporter Jewel 1;Joya Transportador  【１】;;;;運搬珠【１】;运搬珠【1】
Gathering Jewel 1;Joya Recogida  【１】;;;;採取珠【１】;采取珠【1】
Spree Jewel 1;Joya Cogecorre  【１】;;;;速集珠【１】;速集珠【1】
Blessing Jewel 1;Joya Bendición  【１】;;;;祝福珠【１】;祝福珠【1】
Friendship Jewel 1;Joya Amistad  【１】;;;;友愛珠【１】;友爱珠【1】
Friendship Jewel 2;Joya Amistad  【２】;;;;友愛珠【２】;友爱珠【2】
Psychic Jewel 1;Joya Psíquica  【１】;;;;千里珠【１】;千里珠【1】
Professor Jewel;Joya Profesor  【１】;;;;博士珠【１】;博士珠【1】
Factory Jewel 1;Joya Armero  【１】;;;;弾製珠【１】;弹制珠【1】
Enduring Jewel 1;Joya Tenaz  【１】;;;;持続珠【１】;持续珠【1】
Perception Jewel 1;Joya Percepción  【１】;;;;観察珠【１】;观察珠【1】
Ranger Jewel 1;Joya Soldado  【１】;;;;狩人珠【１】;狩人珠【1】
Ninja Jewel 1;Joya Ninja  【１】;;;;忍脚珠【１】;忍脚珠【1】
Handicraft Jewel 2;Joya Artesano  【２】;;;;匠珠【２】;匠珠【2】
Handicraft Jewel 3;Joya Artesano  【３】;;;;匠珠【３】;匠珠【3】
Fencer Jewel 1;Joya Rebote  【１】;;;;剣豪珠【１】;剑豪珠【1】
Fencer Jewel 3;Joya Rebote  【３】;;;;剣豪珠【３】;剑豪珠【3】
Razor Jewel 1;Joya Cuchilla  【１】;;;;斬鉄珠【１】;斩铁珠【1】
Razor Jewel 3;Joya Cuchilla  【３】;;;;斬鉄珠【３】;斩铁珠【3】
Draw Jewel 1;Joya Desenfundado  【１】;;;;抜刀珠【１】;拔刀珠【1】
Draw Jewel 2;Joya Desenfundado  【２】;;;;抜刀珠【２】;拔刀珠【2】
Gambit Jewel 1;Joya Gambito  【１】;;;;抜打珠【１】;拔打珠【1】
Gambit Jewel 3;Joya Gambito  【３】;;;;抜打珠【３】;拔打珠【3】
Ironwall Jewel 1;Joya Muro Hierro  【１】;;;;鉄壁珠【１】;铁壁珠【1】
Ironwall Jewel 2;Joya Muro Hierro  【２】;;;;鉄壁珠【２】;铁壁珠【2】
Shield Jewel 1;Joya Escudo  【１】;;;;強壁珠【１】;强壁珠【1】
Shield Jewel 2;Joya Escudo  【２】;;;;強壁珠【２】;强壁珠【2】
Grinder Jewel;Joya Afilador  【１】;;;;研磨珠【１】;研磨珠【1】
Forceshot Jewel 1;Joya Supertiro  【１】;;;;強弾珠【１】;强弹珠【1】
Forceshot Jewel 3;Joya Supertiro  【３】;;;;強弾珠【３】;强弹珠【3】
Pierce Jewel 1;Joya Perforadora  【１】;;;;貫通珠【１】;贯通珠【1】
Pierce Jewel 3;Joya Perforadora  【３】;;;;貫通珠【３】;贯通珠【3】
Pellet Jewel 1;Joya Perdigon  【１】;;;;散弾珠【１】;散弹珠【1】
Pellet Jewel 3;Joya Perdigon  【３】;;;;散弾珠【３】;散弹珠【3】
ShotPlus Jewel 1;Joya Bono Disparo  【１】;;;;加弾珠【１】;加弹珠【1】
ShotPlus Jewel 2;Joya Bono Disparo  【２】;;;;加弾珠【２】;加弹珠【2】
PiercePlus Jewel 1;Joya Bono Perforador  【１】;;;;加貫珠【１】;加贯珠【1】
PelletPlus Jewel 1;Joya Bono Perdigon  【１】;;;;加散珠【１】;加散珠【1】
CragPlus Jewel 1;Joya Bono Explosivo  【１】;;;;加榴珠【１】;加榴珠【1】
ClustPlus Jewel 1;Joya Bono Grupo  【１】;;;;加拡珠【１】;加扩珠【1】
SlicePlus Jewel 1;Joya Cortadora  【１】;;;;加斬珠【１】;加斩珠【1】
Salvo Jewel 1;Joya Reserva  【１】;;;;速射珠【１】;速射珠【1】
Salvo Jewel 3;Joya Reserva  【３】;;;;速射珠【３】;速射珠【3】
Quickload Jewel 1;Joya Recarga  【１】;;;;早填珠【１】;早填珠【1】
Quickload Jewel 2;Joya Recarga  【２】;;;;早填珠【２】;早填珠【2】
Absorber Jewel 1;Joya Retroceso  【１】;;;;抑反珠【１】;抑反珠【1】
Absorber Jewel 3;Joya Retroceso  【３】;;;;抑反珠【３】;抑反珠【3】
Sniper Jewel 1;Joya Tirador  【１】;;;;点射珠【１】;点射珠【1】
Paracoat Jewel 1;Joya Rev. Parálisis  【１】;;;;痺瓶珠【１】;痹瓶珠【1】
Paracoat Jewel 2;Joya Rev. Parálisis  【２】;;;;痺瓶珠【２】;痹瓶珠【2】
Sleepcoat Jewel 1;Joya Rev. Sueño  【１】;;;;眠瓶珠【１】;眠瓶珠【1】
Poisoncoat Jewel 1;Joya Rev. Veneno  【１】;;;;毒瓶珠【１】;毒瓶珠【1】
Powercoat Jewel 1;Joya Rev. Poder  【１】;;;;強瓶珠【１】;强瓶珠【1】
Powercoat Jewel 2;Joya Rev. Poder  【２】;;;;強瓶珠【２】;强瓶珠【2】
Rangecoat Jewel 1;Joya Rev. Alcance  【１】;;;;接瓶珠【１】;接瓶珠【1】
Draincoat Jewel 1;Joya Rev. Fatiga  【１】;;;;減瓶珠【１】;减瓶珠【1】
Torchlight Jewel 1;Joya Antorcha  【１】;;;;燃焼珠【１】;燃烧珠【1】
Release Jewel 2;Joya Liberar  【２】;;;;解放珠【２】;解放珠【2】
Catalyst Jewel 3;Joya Despertar  【３】;;;;覚醒珠【３】;觉醒珠【3】
Guts Jewel 1;Joya Tripas  【１】;;;;根性珠【１】;根性珠【1】
Guts Jewel 2;Joya Tripas  【２】;;;;根性珠【２】;根性珠【2】
Meateater Jewel 1;Joya Carnívoro  【１】;;;;肉食珠【１】;肉食珠【1】
Meatlover Jewel 1;Joya Carnoso  【１】;;;;肉好珠【１】;肉好珠【1】
Honeybee Jewel 1;Joya Abeja  【１】;;;;蜜集珠【１】;蜜集珠【1】
Queenbee Jewel 1;Joya Abeja Reina  【１】;;;;蜜占珠【１】;蜜占珠【1】
Biology Jewel 1;Joya Biología  【１】;;;;菌学珠【１】;菌学珠【1】
Microbio Jewel 1;Joya Microbio  【１】;;;;菌究珠【１】;菌究珠【1】
Spirit Jewel 1;Joya Espiritu  【１】;;;;闘魂珠【１】;斗魂珠【1】
Spirit Jewel 2;Joya Espiritu  【２】;;;;闘魂珠【２】;斗魂珠【2】
Flawless Jewel 1;Joya ileso  【１】;;;;無傷珠【１】;无伤珠【1】
Flawless Jewel 2;Joya ileso  【２】;;;;無傷珠【２】;无伤珠【2】
Steady Jewel 1;Joya Buen Pulso  【１】;;;;剛体珠【１】;刚体珠【1】
Steady Jewel 3;Joya Buen Pulso  【３】;;;;剛体珠【３】;刚体珠【3】
Player Jewel 1;Joya Jugador  【１】;;;;采配珠【１】;采配珠【1】
Morale Jewel 1;Joya Moral  【１】;;;;名采配珠【１】;名采配珠【1】
Leader Jewel 1;Joya Líder  【１】;;;;号令珠【１】;号令珠【1】
Leader Jewel 2;Joya Líder  【２】;;;;号令珠【２】;号令珠【2】
Charmer Jewel 1;Joya Amuletos  【１】;;;;護石珠【１】;护石珠【1】
SlimePlus Jewel 1;Joya Superbaba  【１】;;;;加爆珠【１】;加爆珠【1】
Slimecoat Jewel 1;Joya Rev. Baba  【１】;;;;爆瓶珠【１】;爆瓶珠【1】
