english;spanish;french;italian;german;japanese;chinese
Rathian Coat;Cota de Rathian;;;;レイアコート;雌火龙裙甲
Zaboazagiru Faulds;Muslera de Zaboazagiru;;;;ザボアフォールド;鬼鲛腿甲
Zaboazagiru Coat;Cota de Zaboazagiru;;;;ザボアコート;鬼鲛裙甲
Garara Faulds;Muslera de Garara;;;;ガララフォールド;绞蛇龙腿甲
Garara Coat;Cota de Garara;;;;ガララコート;绞蛇龙裙甲
Guild Bard Coil;Faja Bardo Gremio;;;;ギルドバードコイル;工会精英腿甲
Guild Bard Coat;Cota Bardo Gremio;;;;ギルドバードコート;工会精英裙甲
Scholar Skirt;Falda de Escolar;;;;スカラースカート;售货员褶裙
Scholar Frill;Volante de Escolar;;;;スカラーフリル;售货员迷你裙
Zinogre Faulds;Muslera de Zinogre;;;;ジンオウフォールド;雷狼龙腿甲
Zinogre Coat;Cota de Zinogre;;;;ジンオウコート;雷狼龙裙甲
Generu Faulds;Muslera de Generu;;;;セルタスフォールド;重甲虫腿甲
Generu Coat;Cota de Generu;;;;セルタスコート;重甲虫裙甲
Nibelsnarf Faulds;Muslera de Nibelsnarf;;;;ハプルフォールド;潜口龙腿甲
Nibelsnarf Coat;Cota de Nibelsnarf;;;;ハプルコート;潜口龙裙甲
Ceanataur Faulds;Muslera de Ceanataur;;;;ギザミフォールド;镰蟹腿甲
Ceanataur Coat;Cota de Ceanataur;;;;ギザミコート;镰蟹裙甲
Goa Faulds;Muslera de Gao;;;;ゴアフォールド;黑蚀龙腿甲
Goa Coat;Cota de Gao;;;;ゴアコート;黑蚀龙裙甲
Tigrex Faulds;Muslera de Tigrex;;;;レックスフォールド;轰龙腿甲
Tigrex Coat;Cota de Tigrex;;;;レックスコート;轰龙裙甲
Brachydios Faulds;Muslera de Brachydios;;;;ブラキフォールド;碎龙腿甲
Brachydios Coat;Cota de Brachydios;;;;ブラキコート;碎龙裙甲
Nargacuga Faulds;Muslera de Nargacuga;;;;ナルガフォールド;迅龙腿甲
Nargacuga Coat;Cota de Nargacuga;;;;ナルガコート;迅龙裙甲
Gravios Faulds;Muslera de Gravios;;;;グラビドフォールド;铠龙腿甲
Gravios Coat;Cota de Gravios;;;;グラビドコート;铠龙裙甲
Rathalos Faulds;Muslera de Rathalos;;;;レウスフォールド;雄火龙腿甲
Rathalos Coat;Cota de Rathalos;;;;レウスコート;雄火龙裙甲
Lavasioth Faulds;Muslera de Lavasioth;;;;ラヴァフォールド;溶岩龙腿甲
Lavasioth Coat;Cota de Lavasioth;;;;ラヴァコート;溶岩龙裙甲
Diablos Coil;Faja de Diablos;;;;ディアブロコイル;角龙腿甲
Diablos Coat;Cota de Diablos;;;;ディアブロコート;角龙裙甲
Garuga Faulds;Muslera de Garuga;;;;ガルルガフォールド;黑狼鸟腿甲
Garuga Coat;Cota de Garuga;;;;ガルルガコート;黑狼鸟裙甲
Uragaan Faulds;Muslera de Uragaan;;;;ガンキンフォールド;爆锤龙腿甲
Uragaan Coat;Cota de Uragaan;;;;ガンキンコート;爆锤龙裙甲
Duramboros Faulds;Muslera de Duramboros;;;;ドボルフォールド;尾槌龙腿甲
Duramboros Coat;Cota de Duramboros;;;;ドボルコート;尾槌龙裙甲
Arc Faulds;Muslera de Arco;;;;アークフォールド;弧光腿甲
Arc Coat;Cota de Arco;;;;アークコート;弧光裙甲
Philia Faulds;Muslera de Philia;;;;フィリアフォールド;友爱腿甲
Philia Coat;Cota de Philia;;;;フィリアコート;友爱裙甲
Zannyo Koshiate;Koshiate Zannyo;;;;残陽【腰当て】;残阳【腰甲】
Shinonome Koshiate;Koshiate Shinonome ;;;;東雲【腰当て】;东云【腰甲】
Tokiwa Koshiate;Koshiate Tokiwa ;;;;常磐【腰当て】;常磐【腰甲】
Yachiyo Koshiate;Koshiate Yachiyo ;;;;八千代【腰当て】;八千代【腰甲】
Kirin Hoop;Aro de Kirin;;;;キリンフープ;麒麟裙箍
Kirin Shorts;Calzoncillos de Kirin;;;;キリンショルト;麒麟饰带
Akatsuki Koshiate;Koshiate Akatsuki ;;;;暁丸【腰当て】;晓丸【腰甲】
Akebono Koshiate;Koshiate Akebono ;;;;曙丸【腰当て】;曙丸【腰甲】
Rin Koshiate;Koshiate Rin ;;;;凛【腰当て】;凛【腰甲】
Tsuya Koshiate;Koshiate Tsuya ;;;;艶【腰当て】;妖艳【腰甲】
Light Skin Belt;Cinturo Piel de Luz;;;;スキンライトベルト;轻皮扣带
Iron Belt;Cinturon de Hierro;;;;アイアンベルト;矿石扣带
Blue Star Coil;Faja Estrella Azul;;;;ブルースターコイル;蓝星花腿甲
Blue Star Coat;Cota Estrella Azul;;;;ブルースターコート;蓝星花裙甲
Brave's Faulds S;Muslera de Valiente S;;;;ブレイブＳフォールド;勇气腿甲Ｓ
Brave's Coat S;Cota de Valiente S;;;;ブレイブＳコート;勇气裙甲Ｓ
Leather Faulds S;Muslera de Cuero S;;;;レザーＳフォールド;皮质腿甲Ｓ
Leather Coat S;Cota de Cuero S;;;;レザーＳコート;皮质裙甲Ｓ
Chainmail Faulds S;Muslera de Malla S;;;;チェーンＳフォールド;锁链腿甲Ｓ
Chainmail Coat S;Cota de Malla S;;;;チェーンＳコート;锁链裙甲Ｓ
Hunter's Faulds S;Muslera de Cazador S;;;;ハンターＳフォールド;猎人腿甲Ｓ
Hunter's Coat S;Cota de Cazador S;;;;ハンターＳコート;猎人裙甲Ｓ
Bone Faulds S;Muslera de Hueso S;;;;ボーンＳフォールド;骨制腿甲Ｓ
Bone Coat S;Cota de Hueso S;;;;ボーンＳコート;骨制裙甲Ｓ
Alloy Coil S;Faja de Aleacion S;;;;アロイＳコイル;合金腿甲Ｓ
Alloy Coat S;Cota de Aleacion S;;;;アロイＳコート;合金裙甲Ｓ
Rhenoplos Coil S;Faja de Rhenoplos S;;;;リノプロＳコイル;草食龙腿甲Ｓ
Rhenoplos Coat S;Cota de Rhenoplos S;;;;リノプロＳコート;草食龙裙甲Ｓ
Bnahabra Coil S;Faja de Bnahabra S;;;;ブナハＳコイル;飞甲虫腿甲Ｓ
Bnahabra Coat S;Cota de Bnahabra S;;;;ブナハＳコート;飞甲虫裙甲Ｓ
Jaggi Faulds S;Muslera de Jaggi S;;;;ジャギィＳフォールド;狗龙腿甲Ｓ
Jaggi Coat S;Cota de Jaggi S;;;;ジャギィＳコート;狗龙裙甲Ｓ
Genprey Faulds S;Muslera de Genprey Ｓ;;;;ゲネポスＳフォールド;黄速龙腿甲Ｓ
Genprey Coat S;Cota de Genprey Ｓ;;;;ゲネポスＳコート;黄速龙裙甲Ｓ
Volvidon Faulds;Muslera de Volvidon;;;;ランゴフォールド;飞虫腿甲
Volvidon Coat;Cota de Volvidon ;;;;ランゴコート;飞虫裙甲
Qurupeco Coil;Faja de Qurupeco;;;;ペッココイル;彩鸟腿甲
Qurupeco Coat;Cota de Qurupeco;;;;ペッココート;彩鸟裙甲
Conga Faulds S;Muslera de Conga Ｓ;;;;コンガＳフォールド;桃毛兽腿甲Ｓ
Conga Coat S;Cota de Conga Ｓ;;;;コンガＳコート;桃毛兽裙甲Ｓ
Conga Faulds U;Muslera de Conga Ｕ;;;;コンガＵフォールド;绿毛兽腿甲Ｕ
Conga Coat U;Cota de Conga Ｕ;;;;コンガＵコート;绿毛兽裙甲Ｕ
Velociprey Faulds S;Muslera de Velociprey Ｓ;;;;ランポスＳフォールド;蓝速龙腿甲Ｓ
Velociprey Coat S;Cota de Velociprey Ｓ;;;;ランポスＳコート;蓝速龙裙甲Ｓ
Chrome Metal Coil;Faja de Metal Cromado;;;;クロムメタルコイル;铬合金腿甲
Chrome Metal Coat;Cota de Metal Cromado;;;;クロムメタルコート;铬合金裙甲
Cephalos Faulds;Muslera de Cephalos;;;;ガレオスフォールド;砂龙腿甲
Cephalos Coat;Cota de Cephalos ;;;;ガレオスコート;砂龙裙甲
Hermitaur Faulds;Muslera de Hermitaur ;;;;ザザミフォールド;盾蟹腿甲
Hermitaur Coat;Cota de Hermitaur;;;;ザザミコート;盾蟹裙甲
Remobra Belt S;Cinturon de Remobra S;;;;ガブラスーツＳベルト;翼蛇龙扣带Ｓ
Remobra Band S;Banda de Remobra S;;;;ガブラスーツＳバンド;翼蛇龙之箍Ｓ
Kecha Faulds S;Muslera de Kecha Ｓ;;;;ケチャＳフォールド;奇猿狐腿甲Ｓ
Kecha Coat S;Cota de Kecha Ｓ;;;;ケチャＳコート;奇猿狐裙甲Ｓ
Kut-Ku Faulds S;Muslera de Kut-Ku Ｓ;;;;クックＳフォールド;大怪鸟腿甲Ｓ
Kut-Ku Coat S;Cota de Kut-Ku Ｓ;;;;クックＳコート;大怪鸟裙甲Ｓ
Kut-Ku Faulds U;Muslera de Kut-Ku Ｕ;;;;クックＵフォールド;青怪鸟腿甲Ｕ
Kut-Ku Coat U;Cota de Kut-Ku Ｕ;;;;クックＵコート;青怪鸟裙甲Ｕ
Obituary Anka;Elitro de Obituario;;;;オウビートアンカ;独角仙腿甲
Obituary Cocuso;Cocussa de Obituario;;;;オウビートコクサ;独角仙裙甲
Butterfly Anka;Elitro de Mariposa;;;;パピメルアンカ;彩蝶腿甲
Butterfly Cocuso;Cocussa de Mariposa;;;;パピメルコクサ;彩蝶裙甲
Ioprey Faulds S;Muslera de Ioprey Ｓ;;;;イーオスＳフォールド;红速龙腿甲Ｓ
Ioprey Coat S;Cota de Ioprey Ｓ;;;;イーオスＳコート;红速龙裙甲Ｓ
Dober Coil;Faja de Dober;;;;ドーベルコイル;远古龙腿甲
Dober Coat;Cota de Dober;;;;ドーベルコート;远古龙裙甲
Lagombi Faulds S;Muslera de Lagombi S;;;;ウルクＳフォールド;白兔兽腿甲Ｓ
Lagombi Coat S;Cota de Lagombi S;;;;ウルクＳコート;白兔兽裙甲Ｓ
Hawk Coil;Faja de Halcon;;;;ホークコイル;餐叉腿甲
Hawk Coat;Cota de Halcon;;;;ホークコート;餐叉裙甲
Ecole Skirt;Falda de Ecole;;;;エコールスカート;校服褶裙
Ecole Frill;Volante Ecole;;;;エコールフリル;校服迷你裙
Gypceros Faulds S;Muslera de Gypceros Ｓ;;;;ゲリョスＳフォールド;毒怪鸟腿甲Ｓ
Gypceros Coat S;Cota de Gypceros Ｓ;;;;ゲリョスＳコート;毒怪鸟裙甲Ｓ
Gypceros Faulds U;Muslera de Gypceros Ｕ;;;;ゲリョスＵフォールド;紫毒怪鸟腿甲Ｕ
Gypceros Coat U;Cota de Gypceros Ｕ;;;;ゲリョスＵコート;紫毒怪鸟裙甲Ｕ
Volvidon Faulds;Muslera de Volvidon;;;;ラングロフォールド;赤甲兽腿甲
Volvidon Coat;Cota de Volvidon;;;;ラングロコート;赤甲兽裙甲
Tetsukabra Faulds S;Muslera de Tetsukabra  Ｓ;;;;カブラＳフォールド;鬼蛙腿甲Ｓ
Tetsukabra Coat S;Cota de Tetsukabra  Ｓ;;;;カブラＳコート;鬼蛙裙甲Ｓ
Nerusukyura Faulds S;Muslera de Nerusukyura S;;;;スキュラＳフォールド;影蜘蛛腿甲Ｓ
Nerusukyura Coat S;Cota de Nerusukyura S;;;;スキュラＳコート;影蜘蛛裙甲Ｓ
Khezu Faulds S;Muslera de Khezu Ｓ;;;;フルフルＳフォールド;电龙腿甲Ｓ
Khezu Coat S;Cota de Khezu Ｓ;;;;フルフルＳコート;电龙裙甲Ｓ
Khezu Faulds U;Muslera de Khezu Ｕ;;;;フルフルＵフォールド;赤电龙腿甲Ｕ
Khezu Coat U;Cota de Khezu Ｕ;;;;フルフルＵコート;赤电龙裙甲Ｕ
Rathian Faulds S;Muslera de Rathian S;;;;レイアＳフォールド;雌火龙腿甲Ｓ
Rathian Coat S;Cota de Rathian S;;;;レイアＳコート;雌火龙裙甲Ｓ
Rathian Heart Coil;Faja de Rathian Rosa;;;;リオハートコイル;樱火龙腿甲
Rathian Heart Coat;Cota de Rathian Rosa;;;;リオハートコート;樱火龙裙甲
Golden Luna Coil;Faja de Luna Dorada;;;;ゴールドルナコイル;金火龙腿甲
Golden Luna Coat;Cota de Luna Dorada;;;;ゴールドルナコート;金火龙裙甲
Rathian EX Faulds;Muslera de Rathian EX;;;;EXレイアフォールド;EX雌火龙腿甲
Rathian EX Coat;Cota de Rathian EX;;;;EXレイアコート;EX雌火龙裙甲
Basarios Faulds S;Muslera de Basarios Ｓ;;;;バサルＳフォールド;岩龙腿甲Ｓ
Basarios Coat S;Cota de Basarios Ｓ;;;;バサルＳコート;岩龙裙甲Ｓ
Basarios Faulds U;Muslera de Basarios Ｕ;;;;バサルＵフォールド;桃岩龙腿甲Ｕ
Basarios Coat U;Cota de Basarios Ｕ;;;;バサルＵコート;桃岩龙裙甲Ｕ
Artian Coil S;Faja de Artesano Ｓ;;;;アーティアＳコイル;神秘腿甲Ｓ
Artian Coat S;Cota de Artesano Ｓ;;;;アーティアＳコート;神秘裙甲Ｓ
Zinogre Faulds S;Muslera de Zinogre Ｓ;;;;ジンオウＳフォールド;雷狼龙腿甲Ｓ
Zinogre Coat S;Cota de Zinogre Ｓ;;;;ジンオウＳコート;雷狼龙裙甲Ｓ
Zinogre Faulds U;Muslera de Zinogre Ｕ;;;;ジンオウＵフォールド;狱狼龙腿甲Ｕ
Zinogre Coat U;Cota de Zinogre Ｕ;;;;ジンオウＵコート;狱狼龙裙甲Ｕ
Goa Faulds S;Muslera de Gao Ｓ;;;;ゴアＳフォールド;黑蚀龙腿甲Ｓ
Goa Coat S;Cota de Gao Ｓ;;;;ゴアＳコート;黑蚀龙裙甲Ｓ
Gobul Faulds;Muslera de Gobul;;;;ガブルフォールド;灯鱼龙腿甲
Gobul Coat;Cota de Gobul;;;;ガブルコート;灯鱼龙裙甲
Guild Knight Coil;Faja de Caballero de Gremio;;;;ギルドナイトコイル;工会骑士腿甲
Guild Knight Skirt;Falda de Caballero de Gremio;;;;ギルドナイトスカート;工会骑士褶裙
Maid Skirt;Falda de Mucama;;;;メイドスカート;女仆装褶裙
Maid Frill;Volante de Mucama;;;;メイドフリル;女仆装迷你裙
Ranger's Faulds;Muslera de Explorador;;;;城塞遊撃隊【鎖帯】;城塞游击队【锁带】
Archer's Faulds;Muslera de Arquero;;;;城塞弓撃隊【弾帯】;城塞弓击队【弹带】
Generu Faulds S;Muslera de Generu Ｓ;;;;セルタスＳフォールド;重甲虫腿甲Ｓ
Generu Coat S;Cota de Generu Ｓ;;;;セルタスＳコート;重甲虫裙甲Ｓ
Zaboazagiru Faulds S;Muslera de Zaboazagiru Ｓ;;;;ザボアＳフォールド;鬼鲛腿甲Ｓ
Zaboazagiru Coat S;Cota de Zaboazagiru Ｓ;;;;ザボアＳコート;鬼鲛裙甲Ｓ
Garara Faulds S;Muslera de Garara Ｓ;;;;ガララＳフォールド;绞蛇龙腿甲Ｓ
Garara Coat S;Cota de Garara Ｓ;;;;ガララＳコート;绞蛇龙裙甲Ｓ
Tigrex Faulds S;Muslera de Tigrex Ｓ;;;;レックスＳフォールド;轰龙腿甲Ｓ
Tigrex Coat S;Cota de Tigrex Ｓ;;;;レックスＳコート;轰龙裙甲Ｓ
Tigrex Faulds U;Muslera de Tigrex Ｕ;;;;レックスＵフォールド;黑轰龙腿甲Ｕ
Tigrex Coat U;Cota de Tigrex Ｕ;;;;レックスＵコート;黑轰龙裙甲Ｕ
X-Zero Coil;Faja de X-Zero;;;;エクスゼロコイル;大轰龙腿甲
X-Zero Coat;Cota de X-Zero;;;;エクスゼロコート;大轰龙裙甲
Tigrex EX Faulds;Muslera de Tigrex EX;;;;EXレックスフォールド;EX轰龙腿甲
Tigrex EX Coat;Cota de Tigrex EX;;;;EXレックスコート;EX轰龙裙甲
Blango Faulds;Muslera de Blango;;;;ブランゴフォールド;雪狮子腿甲
Blango Coat;Cota de Blango;;;;ブランゴコート;雪狮子裙甲
Black Belt Faulds;Muslera de Cinturon Negro;;;;クロオビフォールド;教官腿甲
Black Belt Coat;Cota de Cinturon Negro;;;;クロオビコート;教官裙甲
Rathalos Faulds S;Muslera de Rathalos S;;;;レウスＳフォールド;雄火龙腿甲Ｓ
Rathalos Coat S;Cota de Rathalos S;;;;レウスＳコート;雄火龙裙甲Ｓ
Rathalos Soul Coil;Faja de alma de Rathalos;;;;リオソウルコイル;苍火龙腿甲
Rathalos Soul Coat;Cota de alma de Rathalos;;;;リオソウルコート;苍火龙裙甲
Silver Sol Coil;Faja de Sol Plateado;;;;シルバーソルコイル;银火龙腿甲
Silver Sol Coat;Cota de Sol Plateado;;;;シルバーソルコート;银火龙裙甲
Rathalos EX Faulds;Muslera de Rathalos EX;;;;EXレウスフォールド;EX雄火龙腿甲
Rathalos EX Coat;Cota de Rathalos EX;;;;EXレウスコート;EX雄火龙裙甲
Gravios Faulds S;Muslera de Gravios S;;;;グラビドＳフォールド;铠龙腿甲Ｓ
Gravios Coat S;Cota de Gravios S;;;;グラビドＳコート;铠龙裙甲Ｓ
Gravios Faulds U;Muslera de Gravios U;;;;グラビドＵフォールド;黑铠龙腿甲Ｕ
Gravios Coat U;Cota de Gravios U;;;;グラビドＵコート;黑铠龙裙甲Ｕ
Barioth Faulds;Muslera de Barioth;;;;ベリオフォールド;冰牙龙腿甲
Barioth Coat;Cota de Barioth;;;;ベリオコート;冰牙龙裙甲
Brachydios Faulds S;Muslera de Brachydios Ｓ;;;;ブラキＳフォールド;碎龙腿甲Ｓ
Brachydios Coat S;Cota de Brachydios Ｓ;;;;ブラキＳコート;碎龙裙甲Ｓ
Agnaktor Faulds;Muslera de Agnaktor;;;;アグナフォールド;炎戈龙腿甲
Agnaktor Coat;Cota de Agnaktor;;;;アグナコート;炎戈龙裙甲
Garuga Faulds S;Muslera de Garuga Ｓ;;;;ガルルガＳフォールド;黑狼鸟腿甲Ｓ
Garuga Coat S;Cota de Garuga Ｓ;;;;ガルルガＳコート;黑狼鸟裙甲Ｓ
Lagiacrus Faulds;Muslera de Lagiacrus;;;;ラギアフォールド;海龙腿甲
Lagiacrus Coat;Cota de Lagiacrus;;;;ラギアコート;海龙裙甲
Kirin Hoop S;Aro de Kirin S;;;;キリンＳフープ;麒麟裙箍Ｓ
Kirin Shorts S;Calzoncillos de Kirin S;;;;キリンＳショルト;麒麟饰带Ｓ
Kirin Hoop U;Aro de Kirin U;;;;キリンＵフープ;冰麒麟裙箍Ｕ
Kirin Shorts U;Calzoncillos de Kirin U;;;;キリンＵショルト;冰麒麟饰带Ｕ
Yukumo Obi (Sky);Obi Yukumo (Cielo);;;;ユクモノオビ・天;结云腰带・天
Yukumo Obi (Earth);Obi Yukumo (Tierra);;;;ユクモノオビ・地;结云腰带・地
Sailor Skirt;Falda de Marinero;;;;セイラースカート;水手服褶裙
Sailor Frill;Volante de Marinero;;;;セイラーフリル;水手服迷你裙
Vangis Coil;Faja de Vangis;;;;バンギスコイル;恐暴龙腿甲
Vangis Coat;Cota de Vangis;;;;バンギスコート;恐暴龙裙甲
Greed Faulds;Muslera de Codicia;;;;グリードフォールド;贪婪腿甲
Greed Coat;Cota de Codicia;;;;グリードコート;贪婪裙甲
Zannyo Koshiate Ha;Zannyo Ha [Cinturon];;;;残陽・覇【腰当て】;残阳・霸【腰甲】
Shinonome Koshiate Ha;Shinonome Ha [Cinturon];;;;東雲・覇【腰当て】;东云・霸【腰甲】
Tokiwa Koshiate Ha;Tokiwa Ha [Cinturon];;;;常磐・覇【腰当て】;常磐・霸【腰甲】
Yachiyo Koshiate Ha;Yachiyo Ha [Cinturon];;;;八千代・覇【腰当て】;八千代・霸【腰甲】
Yamato Koshiate;Yamato [Cinturon];;;;大和【腰当て】;大和【腰甲】
Mutsu Koshiate;Mutsu [Cinturon];;;;陸奥【腰当て】;陆奥【腰甲】
Hinata Koshiate;Hinata [Cinturon];;;;日向【腰当て】;日向【腰甲】
Amagi Koshiate;Amagi [Cinturon];;;;天城【腰当て】;天成【腰甲】
Arc Faulds S;Muslera de Arco S;;;;アークＳフォールド;弧光腿甲Ｓ
Arc Coat S;Cota de Arco S;;;;アークＳコート;弧光裙甲Ｓ
Philia Faulds S;Muslera de Philia S;;;;フィリアＳフォールド;友爱腿甲Ｓ
Philia Coat S;Cota de Philia S;;;;フィリアＳコート;友爱裙甲Ｓ
Golden Obi;Obi Dorado;;;;金色ノ帯;金色的系带
Puppet Master Obi;Obi de Maestro Marioneta;;;;黒子ノ帯;黑子的系带
Rapture Obi;Obi Furia;;;;怒天ノ帯;怒天的系带
Heartbeat Obi;Obi Latido Cecorazon;;;;心滅ノ帯;心灭的系带
Dark Akantor Cincture;Cincho Akantor Oscuro;;;;アカムトイッケク;霸龙腿甲
Dark Akantor Sash;Fajin Akantor Oscuro;;;;アカムトイッケタリ;霸龙甲裙
Dark Ukanlos Cincture;Cincho Ukanlos Oscuro;;;;ウカムルイッケク;崩龙腿甲
Dark Ukanlos Sash;Fajin Ukanlos Oscuro;;;;ウカムルイッケタリ;崩龙甲裙
Kaiser Faulds;Muslera de Kaiser;;;;カイザーフォールド;炎王龙腿甲
Kaiser Coat;Cota de Kaiser;;;;カイザーコート;炎王龙裙甲
Kaiser EX Coil;Faja de Kaiser EX;;;;EXカイザーコイル;EX炎王龙腿甲
Kaiser EX Coat;Cota de Kaiser EX;;;;EXカイザーコート;EX炎王龙裙甲
Empress Faulds;Muslera de Emperatriz;;;;エンプレスフォールド;炎妃龙腿甲
Empress Coat;Cota de Emperatriz;;;;エンプレスコート;炎妃龙裙甲
Kushala Cocoon;Capullo Kushala;;;;クシャナアンダ;钢龙腿甲
Kushala Wind Wrap;Cinta Viento Kushala;;;;クシャナアドミ;钢龙甲裙
Kushala EX Cocoon;Capullo Kushala EX;;;;EXクシャナアンダ;EX钢龙腿甲
Kushala EX Wind Wrap;Cinta Viento Kushala EX;;;;EXクシャナアドミ;EX钢龙甲裙
Demon Sash;Yasha [Taparrabo];;;;夜叉【腰巻】;夜叉【腰卷】
Carnage Sash;Shura [Taparrabo];;;;修羅【腰巻】;修罗【腰卷】
Rebellion Coil;Faja de Rebelion;;;;リベリオンコイル;逆乱腿甲
Riot Coat;Cota de Motin;;;;ライオットコート;暴乱裙甲
MizuhaObi;Midzuha [Faja];;;;ミヅハ【丸帯】;罔象【丸带】
ExtravagantObi;Toyotama [Faja];;;;トヨタマ【丸帯】;丰玉【丸带】
