english;spanish;french;italian;german;japanese;chinese
Moofah Claws;;;;;ムーファグラブ;
Moofah Sleeves;;;;;ムーファカフス;
Velociprey Claws;;;;;ランポスーツグラブ;
Velociprey Gloves;;;;;ランポスーツハンド;
Genprey Claws;;;;;ゲネポスーツグラブ;
Genprey Gloves;;;;;ゲネポスーツハンド;
Ioprey Claws;;;;;イーオスーツグラブ;
Ioprey Gloves;;;;;イーオスーツハンド;
Remobra Gloves;;;;;ガブラスーツグラブ;
Remobra Hands;;;;;ガブラスーツハンド;
Ioprey Vambraces;;;;;イーオスアーム;
Ioprey Guards;;;;;イーオスガード;
Kut-Ku Vambraces;;;;;クックアーム;
Kut-Ku Guards;;;;;クックガード;
Lagombi Vambraces;;;;;ウルクアーム;
Lagombi Guards;;;;;ウルクガード;
Gypceros Braces;;;;;ゲリョスアーム;
Gypceros Guards;;;;;ゲリョスガード;
Tetsucabra Braces;;;;;カブラアーム;
Tetsucabra Guards;;;;;カブラガード;
Hermitaur Braces;;;;;ザザミアーム;
Hermitaur Guards;;;;;ザザミガード;
Volvidon Vambraces;;;;;ラングロアーム;
Volvidon Guards;;;;;ラングロガード;
Ludroth Braces;;;;;ルドロスアーム;
Ludroth Guards;;;;;ルドロスガード;
Malfestio Braces;;;;;ホロロアーム;
Malfestio Guards;;;;;ホロロガード;
Khezu Vambraces;;;;;フルフルアーム;
Khezu Guards;;;;;フルフルガード;
Rathian Braces;;;;;レイアアーム;
Rathian Guards;;;;;レイアガード;
Nibelsnarf Braces;;;;;ハプルアーム;
Nibelsnarf Guards;;;;;ハプルガード;
Blango Vambraces;;;;;ブランゴアーム;
Blango Guards;;;;;ブランゴガード;
Ceanataur Braces;;;;;ギザミアーム;
Ceanataur Guards;;;;;ギザミガード;
Najarala Braces;;;;;ガララアーム;
Najarala Guards;;;;;ガララガード;
Nargacuga Braces;;;;;ナルガアーム;
Nargacuga Guards;;;;;ナルガガード;
Scholarly Grips;;;;;サージュグラブ;
Scholarly Cuffs;;;;;サージュカフス;
Vaik Braces;;;;;ヴァイクアーム;
Vaik Guards;;;;;ヴァイクガード;
Aelucanth Brachia;;;;;ロワーガマーノ;
Aelucanth Manus;;;;;ロワーガブラッソ;
Rhopessa Brachia;;;;;ファルメルマーノ;
Rhopessa Manus;;;;;ファルメルブラッソ;
Artian Braces;;;;;アーティアアーム;
Artian Guards;;;;;アーティアガード;
Garuga Vambraces;;;;;ガルルガアーム;
Garuga Guards;;;;;ガルルガガード;
Uragaan Vambraces;;;;;ガンキンアーム;
Uragaan Guards;;;;;ガンキンガード;
Rathalos Braces;;;;;レウスアーム;
Rathalos Guards;;;;;レウスガード;
Lagiacrus Braces;;;;;ラギアアーム;
Lagiacrus Guards;;;;;ラギアガード;
Zinogre Braces;;;;;ジンオウアーム;
Zinogre Guards;;;;;ジンオウガード;
Mizutsune Braces;;;;;ミツネアーム;
Mizutsune Guards;;;;;ミツネガード;
Astalos Braces;;;;;ゼクスアーム;
Astalos Guards;;;;;ゼクスガード;
Gammoth Braces;;;;;ガムートアーム;
Gammoth Guards;;;;;ガムートガード;
Glavenus Braces;;;;;ディノアーム;
Glavenus Guards;;;;;ディノガード;
Gore Braces;;;;;ゴアアーム;
Gore Guards;;;;;ゴアガード;
Regios Vambraces;;;;;レギオスアーム;
Regios Guards;;;;;レギオスガード;
Tigrex Braces;;;;;レックスアーム;
Tigrex Guards;;;;;レックスガード;
Kirin Longarms;;;;;キリンアームロング;
Kirin Gloves;;;;;キリングローブ;
Brachydios Braces;;;;;ブラキアーム;
Brachydios Guards;;;;;ブラキガード;
Arc Vambraces;;;;;アークアーム;
Arc Guards;;;;;アークガード;
Storge Braces;;;;;フィリアアーム;
Storge Guards;;;;;フィリアガード;
Kushala Grip;;;;;クシャナハトゥー;
Kushala Embrace;;;;;クシャナマカーン;
Mizuha Sleeves;;;;;ミヅハ【大袖】;
Cham Sleeves;;;;;トヨタマ【大袖】;
Kaiser Vambraces;;;;;カイザーアーム;
Kaiser Guards;;;;;カイザーガード;
Skeletal Humerus;;;;;骸装甲【上腕骨】;
Decayed Humerus;;;;;屍装甲【上腕骨】;
Black Claw;;;;;ブラッククロウ;
Black Fist;;;;;ブラックフィスト;
Black Belt Braces;;;;;クロオビアーム;
Black Belt Guards;;;;;クロオビガード;
Guild Bard Braces;;;;;ギルドバードアーム;
Guild Bard Sleeves;;;;;ギルドバードカフス;
Maiden's Gloves;;;;;メイドグラブ;
French Maid Sleeves;;;;;プライベートカフス;
Helper Sleeves;;;;;ヘルパーカフス;
Healer Sleeves;;;;;ヒーラーカフス;
Dianthus Sleeves;;;;;撫子【蕾袖】;
Campanile Sleeves;;;;;桔梗【蕾袖】;
Bath Sleeves;;;;;ユアミリスト;
Gourmew Gloves;;;;;グルニャンマンシュ;
Gourmew Mitts;;;;;グルニャンミトン;
Leather Braces S;;;;;レザーＳアーム;
Leather Guards S;;;;;レザーＳガード;
Chainmail Braces S;;;;;チェーンＳアーム;
Chainmail Guards S;;;;;チェーンＳガード;
Bherna Braces S;;;;;ベルダーＳアーム;
Bherna Guards S;;;;;ベルダーＳガード;
Hunting Braces S;;;;;ハントＳアーム;
Hunting Guards S;;;;;ハントＳガード;
Mafumofu Grips S;;;;;マフモフＳグラブ;
Mafumofu Mittens S;;;;;マフモフＳミトン;
Yukumo Sky Kote;;;;;ユクモノコテ・天;
Yukumo Land Kote;;;;;ユクモノコテ・地;
Hunter's Vambraces S;;;;;ハンターＳアーム;
Hunter's Guards S;;;;;ハンターＳガード;
Hunter's Braces R;;;;;ハンターＲアーム;
Hunter's Guards R;;;;;ハンターＲガード;
Bone Vambraces S;;;;;ボーンＳアーム;
Bone Guards S;;;;;ボーンＳガード;
Melahoa Branch S;;;;;メルホアＳラーマ;
Melahoa Petal S;;;;;メルホアＳアスト;
Melahoa Branch U;;;;;メルホアＵラーマ;
Melahoa Petal U;;;;;メルホアＵアスト;
Makluva Sleeves S;;;;;マカルパＳスリーブ;
Makluva Sucker S;;;;;マカルパＳヴァント;
Makluva Sleeves U;;;;;マカルパＵスリーブ;
Makluva Sucker U;;;;;マカルパＵヴァント;
Mosgharl Creeper S;;;;;マギュルＳラーマ;
Mosgharl Tendril S;;;;;マギュルＳアスト;
Edel Creeper S;;;;;エーデルＳラーマ;
Edel Tendril S;;;;;エーデルＳアスト;
Moofah Claws S;;;;;ムーファＳグラブ;
Moofah Sleeves S;;;;;ムーファＳカフス;
Velociprey Claws S;;;;;ランポスーツＳグラブ;
Velociprey Gloves S;;;;;ランポスーツＳハンド;
Giaprey Claws;;;;;ギアノスーツグラブ;
Giaprey Gloves;;;;;ギアノスーツハンド;
Genprey Claws S;;;;;ゲネポスーツＳグラブ;
Genprey Gloves S;;;;;ゲネポスーツＳハンド;
Ioprey Claws S;;;;;イーオスーツＳグラブ;
Ioprey Gloves S;;;;;イーオスーツＳハンド;
Remobra Gloves S;;;;;ガブラスーツＳグラブ;
Remobra Hands S;;;;;ガブラスーツＳハンド;
Trapper's Gauntlets S;;;;;狩人の革篭手Ｓ;
Trapper's Gloves S;;;;;狩人の革手袋Ｓ;
Maccao Gauntlets S;;;;;跳狗竜の革篭手Ｓ;
Maccao Gloves S;;;;;跳狗竜の革手袋Ｓ;
Jaggi Gauntlets S;;;;;狗竜の革篭手Ｓ;
Jaggi Gloves S;;;;;狗竜の革手袋Ｓ;
Mosswine Gloves S;;;;;モスＳパンチ;
Rhenoplos Braces S;;;;;リノプロＳアーム;
Rhenoplos Guards S;;;;;リノプロＳガード;
Jaggi Vambraces S;;;;;ジャギィＳアーム;
Jaggi Guards S;;;;;ジャギィＳガード;
Maccao Braces S;;;;;マッカォＳアーム;
Maccao Guards S;;;;;マッカォＳガード;
Velociprey Braces S;;;;;ランポスＳアーム;
Velociprey Guards S;;;;;ランポスＳガード;
Giaprey Braces S;;;;;ギアノスＳアーム;
Giaprey Guards S;;;;;ギアノスＳガード;
Genprey Vambraces S;;;;;ゲネポスＳアーム;
Genprey Guards S;;;;;ゲネポスＳガード;
EX Genprey Braces;;;;;EXゲネポスアーム;
EX Genprey Guards;;;;;EXゲネポスガード;
Ioprey Vambraces S;;;;;イーオスＳアーム;
Ioprey Guards S;;;;;イーオスＳガード;
EX Ioprey Vambraces;;;;;EXイーオスアーム;
EX Ioprey Guards;;;;;EXイーオスガード;
Vespoid Vambraces S;;;;;ランゴＳアーム;
Vespoid Guards S;;;;;ランゴＳガード;
EX Vespoid Vambraces;;;;;EXランゴアーム;
EX Vespoid Guards;;;;;EXランゴガード;
Hornetaur Braces S;;;;;タロスＳアーム;
Hornetaur Guards S;;;;;タロスＳガード;
EX Hornetaur Braces;;;;;EXタロスアーム;
EX Hornetaur Guards;;;;;EXタロスガード;
Hornetaur Braces R;;;;;タロスＲアーム;
Hornetaur Guards R;;;;;タロスＲガード;
Bnahabra Gloves S;;;;;ブナハＳグローブ;
Bnahabra Sleeves S;;;;;ブナハＳカフス;
Konchu Braces S;;;;;クンチュウＳアーム;
Konchu Guards S;;;;;クンチュウＳガード;
Bulldrome Braces S;;;;;ファンゴＳアーム;
Bulldrome Guards S;;;;;ファンゴＳガード;
Arzuros Vambraces S;;;;;アシラＳアーム;
Arzuros Guards S;;;;;アシラＳガード;
Cephalos Vambraces S;;;;;ガレオスＳアーム;
Cephalos Guards S;;;;;ガレオスＳガード;
EX Cephalos Braces;;;;;EXガレオスアーム;
EX Cephalos Guards;;;;;EXガレオスガード;
Kut-Ku Vambraces S;;;;;クックＳアーム;
Kut-Ku Guards S;;;;;クックＳガード;
Kecha Vambraces;;;;;ケチャアーム;
Kecha Guards;;;;;ケチャガード;
Lagombi Vambraces S;;;;;ウルクＳアーム;
Lagombi Guards S;;;;;ウルクＳガード;
Gypceros Braces S;;;;;ゲリョスＳアーム;
Gypceros Guards S;;;;;ゲリョスＳガード;
Gypceros Braces R;;;;;ゲリョスＲアーム;
Gypceros Guards R;;;;;ゲリョスＲガード;
Tetsucabra Braces S;;;;;カブラＳアーム;
Tetsucabra Guards S;;;;;カブラＳガード;
Hermitaur Braces S;;;;;ザザミＳアーム;
Hermitaur Guards S;;;;;ザザミＳガード;
EX Hermitaur Braces;;;;;EXザザミアーム;
EX Hermitaur Guards;;;;;EXザザミガード;
Hermitaur Braces R;;;;;ザザミＲアーム;
Hermitaur Guards R;;;;;ザザミＲガード;
Volvidon Vambraces S;;;;;ラングロＳアーム;
Volvidon Guards S;;;;;ラングロＳガード;
Conga Vambraces;;;;;コンガアーム;
Conga Guards;;;;;コンガガード;
Ludroth Braces S;;;;;ルドロスＳアーム;
Ludroth Guards S;;;;;ルドロスＳガード;
Ludroth Braces R;;;;;ルドロスＲアーム;
Ludroth Guards R;;;;;ルドロスＲガード;
Barroth Vambraces;;;;;ボロスアーム;
Barroth Guards;;;;;ボロスガード;
Lecturer's Braces;;;;;エコールアーム;
Lecturer's Guards;;;;;エコールガード;
Alloy Vambraces S;;;;;アロイＳアーム;
Alloy Guards S;;;;;アロイＳガード;
Alloy Braces R;;;;;アロイＲアーム;
Alloy Guards R;;;;;アロイＲガード;
Battle Vambraces S;;;;;バトルＳアーム;
Battle Guards S;;;;;バトルＳガード;
Ingot Vambraces S;;;;;インゴットＳアーム;
Ingot Guards S;;;;;インゴットＳガード;
Ingot Vambraces R;;;;;インゴットＲアーム;
Ingot Guards R;;;;;インゴットＲガード;
High Metal Braces S;;;;;ハイメタＳアーム;
High Metal Guards S;;;;;ハイメタＳガード;
High Metal Braces U;;;;;ハイメタＵアーム;
High Metal Guards U;;;;;ハイメタＵガード;
Lobster Vambraces;;;;;キングロブスタアーム;
Lobster Guards;;;;;キングロブスタガード;
Obituary Brachia S;;;;;オウビートＳマーノ;
Obituary Manus S;;;;;オウビートＳブラッソ;
Butterfly Brachia S;;;;;パピメルＳマーノ;
Butterfly Manus S;;;;;パピメルＳブラッソ;
Death Stench Grip S;;;;;デスギアＳファオスト;
Death Stench Grasp S;;;;;デスギアＳベギアデ;
Death Stench Grip R;;;;;デスギアＲファオスト;
Death Stench Grasp R;;;;;デスギアＲベギアデ;
Vaik Braces S;;;;;ヴァイクＳアーム;
Vaik Guards S;;;;;ヴァイクＳガード;
Aelucanth Brachia S;;;;;ロワーガＳマーノ;
Aelucanth Manus S;;;;;ロワーガＳブラッソ;
Rhopessa Brachia S;;;;;ファルメルＳマーノ;
Rhopessa Manus S;;;;;ファルメルＳブラッソ;
Patissier's Gloves;;;;;パティシエマンシュ;
Patissier's Mitts;;;;;パティシエミトン;
Skalda Brachia S;;;;;スカルダＳマーノ;
Skalda Manus S;;;;;スカルダＳブラッソ;
Spio Brachia S;;;;;スパイオＳマーノ;
Spio Manus S;;;;;スパイオＳブラッソ;
Basarios Vambraces;;;;;バサルアーム;
Basarios Guards;;;;;バサルガード;
Malfestio Braces S;;;;;ホロロＳアーム;
Malfestio Guards S;;;;;ホロロＳガード;
Zamtrios Braces;;;;;ザボアアーム;
Zamtrios Guards;;;;;ザボアガード;
Khezu Vambraces S;;;;;フルフルＳアーム;
Khezu Guards S;;;;;フルフルＳガード;
Khezu Braces R;;;;;フルフルＲアーム;
Khezu Guards R;;;;;フルフルＲガード;
Nerscylla Vambraces;;;;;スキュラアーム;
Nerscylla Guards;;;;;スキュラガード;
Rathian Braces S;;;;;レイアＳアーム;
Rathian Guards S;;;;;レイアＳガード;
EX Rathian Braces;;;;;EXレイアアーム;
EX Rathian Guards;;;;;EXレイアガード;
Rathian Braces R;;;;;レイアＲアーム;
Rathian Guards R;;;;;レイアＲガード;
Nibelsnarf Braces S;;;;;ハプルＳアーム;
Nibelsnarf Guards S;;;;;ハプルＳガード;
Plesioth Vambraces;;;;;ガノスアーム;
Plesioth Guards;;;;;ガノスガード;
Blango Vambraces S;;;;;ブランゴＳアーム;
Blango Guards S;;;;;ブランゴＳガード;
EX Blango Braces;;;;;EXブランゴアーム;
EX Blango Guards;;;;;EXブランゴガード;
Lavasioth Braces;;;;;ラヴァアーム;
Lavasioth Guards;;;;;ラヴァガード;
EX Lavasioth Braces;;;;;EXラヴァアーム;
EX Lavasioth Guards;;;;;EXラヴァガード;
Ceanataur Braces S;;;;;ギザミＳアーム;
Ceanataur Guards S;;;;;ギザミＳガード;
EX Ceanataur Braces;;;;;EXギザミアーム;
EX Ceanataur Guards;;;;;EXギザミガード;
Ceanataur Braces R;;;;;ギザミＲアーム;
Ceanataur Guards R;;;;;ギザミＲガード;
Najarala Braces S;;;;;ガララＳアーム;
Najarala Guards S;;;;;ガララＳガード;
Nargacuga Braces S;;;;;ナルガＳアーム;
Nargacuga Guards S;;;;;ナルガＳガード;
Garuga Vambraces S;;;;;ガルルガＳアーム;
Garuga Guards S;;;;;ガルルガＳガード;
Uragaan Vambraces S;;;;;ガンキンＳアーム;
Uragaan Guards S;;;;;ガンキンＳガード;
Black Belt Braces S;;;;;クロオビＳアーム;
Black Belt Guards S;;;;;クロオビＳガード;
Guardian Braces;;;;;ガーディアンアーム;
Guardian Guards;;;;;ガーディアンガード;
Guardian Braces U;;;;;ガーディアンＵアーム;
Guardian Guards U;;;;;ガーディアンＵガード;
Scholar's Gloves;;;;;スカラーグラブ;
Scholar's Sleeves;;;;;スカラーカフス;
Sailor Gloves;;;;;セイラーグラブ;
Sailor Sleeves;;;;;セイラーカフス;
Luxury Bath Sleeves;;;;;高級ユアミリスト;
Kita Star Sleeves;;;;;ホクシン【袖】;
Umi Ocean Sleeves;;;;;カイエン【袖】;
Derring Vambraces S;;;;;ブレイブＳアーム;
Derring Guards S;;;;;ブレイブＳガード;
Dober Vambraces;;;;;ドーベルアーム;
Dober Guards;;;;;ドーベルガード;
Damascus Vambraces;;;;;ダマスクアーム;
Damascus Guards;;;;;ダマスクガード;
Damascus Braces R;;;;;ダマスクＲアーム;
Damascus Guards R;;;;;ダマスクＲガード;
Artian Braces S;;;;;アーティアＳアーム;
Artian Guards S;;;;;アーティアＳガード;
Artian Braces R;;;;;アーティアＲアーム;
Artian Guards R;;;;;アーティアＲガード;
Barioth Vambraces;;;;;ベリオアーム;
Barioth Guards;;;;;ベリオガード;
Seltas Vambraces;;;;;セルタスアーム;
Seltas Guards;;;;;セルタスガード;
Rathalos Braces S;;;;;レウスＳアーム;
Rathalos Guards S;;;;;レウスＳガード;
EX Rathalos Braces;;;;;EXレウスアーム;
EX Rathalos Guards;;;;;EXレウスガード;
Rathalos Braces R;;;;;レウスＲアーム;
Rathalos Guards R;;;;;レウスＲガード;
Lagiacrus Braces S;;;;;ラギアＳアーム;
Lagiacrus Guards S;;;;;ラギアＳガード;
Lagiacrus Braces R;;;;;ラギアＲアーム;
Lagiacrus Guards R;;;;;ラギアＲガード;
Zinogre Braces S;;;;;ジンオウＳアーム;
Zinogre Guards S;;;;;ジンオウＳガード;
EX Zinogre Braces;;;;;EXジンオウアーム;
EX Zinogre Guards;;;;;EXジンオウガード;
Gravios Vambraces;;;;;グラビドアーム;
Gravios Guards;;;;;グラビドガード;
Mizutsune Braces S;;;;;ミツネＳアーム;
Mizutsune Guards S;;;;;ミツネＳガード;
Astalos Braces S;;;;;ゼクスＳアーム;
Astalos Guards S;;;;;ゼクスＳガード;
Gammoth Braces S;;;;;ガムートＳアーム;
Gammoth Guards S;;;;;ガムートＳガード;
Glavenus Braces S;;;;;ディノＳアーム;
Glavenus Guards S;;;;;ディノＳガード;
Agnaktor Vambraces;;;;;アグナアーム;
Agnaktor Guards;;;;;アグナガード;
Gore Braces S;;;;;ゴアＳアーム;
Gore Guards S;;;;;ゴアＳガード;
EX Gore Braces;;;;;EXゴアアーム;
EX Gore Guards;;;;;EXゴアガード;
Gore Braces R;;;;;ゴアＲアーム;
Gore Guards R;;;;;ゴアＲガード;
Regios Vambraces S;;;;;レギオスＳアーム;
Regios Guards S;;;;;レギオスＳガード;
Duramboros Braces;;;;;ドボルアーム;
Duramboros Guards;;;;;ドボルガード;
Tigrex Braces S;;;;;レックスＳアーム;
Tigrex Guards S;;;;;レックスＳガード;
EX Tigrex Braces;;;;;EXレックスアーム;
EX Tigrex Guards;;;;;EXレックスガード;
Tigrex Braces R;;;;;レックスＲアーム;
Tigrex Guards R;;;;;レックスＲガード;
Kirin Longarms S;;;;;キリンＳアームロング;
Kirin Gloves S;;;;;キリンＳグローブ;
Kirin Longarms R;;;;;キリンＲアームロング;
Kirin Gloves R;;;;;キリンＲグローブ;
Brachydios Braces S;;;;;ブラキＳアーム;
Brachydios Guards S;;;;;ブラキＳガード;
EX Brachydios Braces;;;;;EXブラキアーム;
EX Brachydios Guards;;;;;EXブラキガード;
Golden Kote;;;;;金色ノ篭手;
Puppeteer Gloves;;;;;黒子ノ篭手;
Vangis Vambraces;;;;;バンギスアーム;
Vangis Guards;;;;;バンギスガード;
Guild Knight Gloves;;;;;ギルドナイトグラブ;
Guild Knight Sleeves;;;;;ギルドナイトカフス;
Maiden's Gloves S;;;;;メイドＳグラブ;
French Maid Sleeves S;;;;;プライベートＳカフス;
Blue Guild Gloves;;;;;ギルドガードグラブ蒼;
Blue Guild Sleeves;;;;;ギルドガードカフス蒼;
Blue Guild Gloves;;;;;ギルドガードグラブ蒼;
Blue Guild Sleeves;;;;;ギルドガードカフス蒼;
Red Guild Gloves;;;;;ギルドガードグラブ紅;
Red Guild Sleeves;;;;;ギルドガードカフス紅;
Red Guild Gloves;;;;;ギルドガードグラブ紅;
Red Guild Sleeves;;;;;ギルドガードカフス紅;
Helper Sleeves S;;;;;ヘルパーＳカフス;
Healer Sleeves S;;;;;ヒーラーＳカフス;
Helper Sleeves U;;;;;ヘルパーＵカフス;
Healer Sleeves U;;;;;ヒーラーＵカフス;
Guild Bard Braces S;;;;;ギルドバードＳアーム;
Guild Bard Sleeves S;;;;;ギルドバードＳカフス;
Chakra Bracelet;;;;;三眼の腕輪;
Dianthus Wealsleeves;;;;;撫子・華【蕾袖】;
Campanile Wealsleeves;;;;;桔梗・華【蕾袖】;
Ace Vambraces;;;;;エースアーム;
Ace Guards;;;;;エースガード;
Sororal Vambraces;;;;;クイーンアーム;
Sororal Guards;;;;;クイーンガード;
Hawkbraces;;;;;ホークアーム;
Hawkguards;;;;;ホークガード;
Gourmew Gloves S;;;;;グルニャンＳマンシュ;
Gourmew Mitts S;;;;;グルニャンＳミトン;
Scholarly Grips S;;;;;サージュＳグラブ;
Scholarly Cuffs S;;;;;サージュＳカフス;
Ranger's Gauntlets;;;;;城塞遊撃隊【手甲】;
Archer's Gauntlets;;;;;城塞弓撃隊【手甲】;
Shinobi Heaven Kote;;;;;忍の篭手・天;
Shinobi Land Kote;;;;;忍の篭手・地;
Shinobi Sky Kote;;;;;忍の篭手・空;
Shinobi Sea Kote;;;;;忍の篭手・海;
Ancient Arms;;;;;龍歴士アーム;
Ancient Guards;;;;;龍歴士ガード;
Master's Gauntlets;;;;;マスターアーム;
Master's Guards;;;;;マスターガード;
Black Claw S;;;;;ブラックＳクロウ;
Black Fist S;;;;;ブラックＳフィスト;
Toka Kote;;;;;桐花【篭手】;
Mitsuaoi Kote;;;;;三葵【篭手】;
Wisdom Sleeves;;;;;ウィズダムグラブ;
Wisdom Cuffs;;;;;ウィズダムカフス;
Cheerful Braces;;;;;チアフルアーム;
Cheerful Guards;;;;;チアフルガード;
Sailor Gloves;;;;;マリネログラブ;
Sailor Sleeves;;;;;マリネロカフス;
EX Rathian Braces S;;;;;EXレイアＳアーム;
EX Rathian Guards S;;;;;EXレイアＳガード;
EX Rathalos Braces S;;;;;EXレウスＳアーム;
EX Rathalos Guards S;;;;;EXレウスＳガード;
EX Tigrex Braces S;;;;;EXレックスＳアーム;
EX Tigrex Guards S;;;;;EXレックスＳガード;
Diablos Vambraces;;;;;ディアブロアーム;
Diablos Guards;;;;;ディアブロガード;
Diablos Vambraces R;;;;;ディアブロＲアーム;
Diablos Guards R;;;;;ディアブロＲガード;
Arc Vambraces S;;;;;アークＳアーム;
Arc Guards S;;;;;アークＳガード;
Storge Braces S;;;;;フィリアＳアーム;
Storge Guards S;;;;;フィリアＳガード;
EX Arc Vambraces;;;;;EXアークアーム;
EX Arc Guards;;;;;EXアークガード;
EX Storge Vambraces;;;;;EXフィリアアーム;
EX Storge Guards;;;;;EXフィリアガード;
Arc Braces R;;;;;アークＲアーム;
Arc Guards R;;;;;アークＲガード;
Storge Braces R;;;;;フィリアＲアーム;
Storge Guards R;;;;;フィリアＲガード;
Valstrax Braces;;;;;バルクアーム;
Valstrax Guards;;;;;バルクガード;
Kushala Grip S;;;;;クシャナＳハトゥー;
Kushala Embrace S;;;;;クシャナＳマカーン;
EX Kushala Grip;;;;;EXクシャナハトゥー;
EX Kushala Embrace;;;;;EXクシャナマカーン;
Kushala Grip R;;;;;クシャナＲハトゥー;
Kushala Embrace R;;;;;クシャナＲマカーン;
Mizuha Sleeves S;;;;;ミヅハ覇【大袖】;
Cham Sleeves S;;;;;トヨタマ覇【大袖】;
EX Mizuha Sleeves;;;;;EXミヅハ【大袖】;
EX Cham Sleeves;;;;;EXトヨタマ【大袖】;
Kaiser Vambraces S;;;;;カイザーＳアーム;
Kaiser Guards S;;;;;カイザーＳガード;
EX Kaiser Vambraces;;;;;EXカイザーアーム;
EX Kaiser Guards;;;;;EXカイザーガード;
Silver Solbraces;;;;;シルバーソルアーム;
Silver Solguards;;;;;シルバーソルガード;
EX Silver Solbraces;;;;;EXＳ・ソルアーム;
EX Silver Solguards;;;;;EXＳ・ソルガード;
Silver Solbraces R;;;;;Ｓ・ソルＲアーム;
Silver Solguards R;;;;;Ｓ・ソルＲガード;
Golden Lunebraces;;;;;ゴールドルナアーム;
Golden Luneguards;;;;;ゴールドルナガード;
EX Golden Lunebraces;;;;;EXＧ・ルナアーム;
EX Golden Luneguards;;;;;EXＧ・ルナガード;
Divine Ire Kote;;;;;怒天ノ篭手;
Crusher Braces;;;;;心滅ノ篭手;
Esurient Vambraces;;;;;グリードアーム;
Esurient Guards;;;;;グリードガード;
Esurient Braces R;;;;;グリードＲアーム;
Esurient Guards R;;;;;グリードＲガード;
Akantor Claws;;;;;アカムトサクンペ;
Akantor Gauntlets;;;;;アカムトノキリペ;
Akantor Claws R;;;;;アカムトＲサクンペ;
Akantor Gauntlets R;;;;;アカムトＲノキリペ;
Ukanlos Claws;;;;;ウカムルサクンペ;
Ukanlos Gauntlets;;;;;ウカムルノキリペ;
Tempest Sleeves;;;;;荒天【袂】;
Welkin Sleeves;;;;;蒼天【袂】;
Tempest Sleeves R;;;;;荒天亜流【袂】;
Welkin Sleeves R;;;;;蒼天亜流【袂】;
