english;spanish;french;italian;german;japanese;chinese
Blaze Jewel 2;;Joyau brasier 2;;Lohe-Juwel 2;火炎珠【２】;火炎珠【2】
Stream Jewel 1;;Joyau flot 1;;Fluss-Juwel 1;流水珠【１】;流水珠【1】
Stream Jewel 2;;Joyau flot 2;;Fluss-Juwel 2;流水珠【２】;流水珠【2】
Bolt Jewel 1;;Joyau éclair 1;;Blitz-Juwel 1;雷光珠【１】;雷光珠【1】
Bolt Jewel 2;;Joyau éclair 2;;Blitz-Juwel 2;雷光珠【２】;雷光珠【2】
Frost Jewel 1;;Joyau givre 1;;Frost-Juwel 1;氷結珠【１】;冰结珠【1】
Frost Jewel 2;;Joyau givre 2;;Frost-Juewel 2;氷結珠【２】;冰结珠【2】
Dragon Jewel 1;;Joyau dragon 1;;Drachen-Juwel 1;破龍珠【１】;破龙珠【1】
Dragon Jewel 2;;Joyau dragon 2;;Drachen-Juwel 2;破龍珠【２】;破龙珠【2】
Element Jewel 1;;Joyau élément 1;;Element-Juwel 1;属攻珠【１】;属攻珠【1】
Element Jewel 3;;Joyau élément 3;;Element-Juwel 3;属攻珠【３】;属攻珠【3】
Fire Res Jewel 1;;Joyau feu 1;;Feuerabw-Juwel 1;耐火珠【１】;耐火珠【1】
Nul-Fire Jewel 1;;Joyau anti-feu 1;;0-Feuer-Juwel 1;制火珠【１】;制火珠【1】
Water Res Jwl 1;;Joyau eau 1;;Wasserabw-Jwl 1;耐水珠【１】;耐水珠【1】
Nul-Water Jwl 1;;Joyau anti-eau 1;;0-Wasser-Juwel 1;制水珠【１】;制水珠【1】
ThunderRes Jwl 1;;Joyau foudre 1;;Donnerabw-Jwl 1;耐雷珠【１】;耐雷珠【1】
Nul-Thundr Jwl 1;;J. anti-foudre 1;;0-Donner-Juwel 1;制雷珠【１】;制雷珠【1】
Ice Res Jewel 1;;Joyau glace 1;;Eisabwehr-Juwel 1;耐氷珠【１】;耐冰珠【1】
Nul-Ice Jewel 1;;J. anti-glace 1;;0-Eis-Juwel 1;制氷珠【１】;制冰珠【1】
Dragon Res Jwl 1;;Joyau dragon 1;;Drachenabw-Jwl 1;耐龍珠【１】;耐龙珠【1】
Nul-Dragon Jwl 1;;J. anti-dragon 1;;0-Drachen-Jwl 1;制龍珠【１】;制龙珠【1】
Razor Jewel 1;;Joyau rasoir 1;;Klingen-Juwel 1;斬鉄珠【１】;斩铁珠【1】
Razor Jewel 3;;Joyau rasoir 3;;Klingen-Juwel 3;斬鉄珠【３】;斩铁珠【3】
Handicraft Jwl 2;;Joyau artisan 2;;Handwerks-Jwl 2;匠珠【２】;匠珠【2】
Handicraft Jwl 3;;Joyau artisan 3;;Handwerks-Jwl 3;匠珠【３】;匠珠【3】
Fencer Jewel 1;;Joyau escrim. 1;;Fecht-Juwel 1;剣豪珠【１】;剑豪珠【1】
Fencer Jewel 3;;Joyau escrim. 3;;Fecht-Juwel 3;剣豪珠【３】;剑豪珠【3】
Grinder Jewel 1;;Joyau pileur 1;;Schleif-Juwel 1;研磨珠【１】;研磨珠【1】
Draw Jewel 1;;Joyau dégaine 1;;Hieb-Juwel 1;抜刀珠【１】;拔刀珠【1】
Draw Jewel 2;;Joyau dégaine 2;;Hieb-Juwel 2;抜刀珠【２】;拔刀珠【2】
Gambit Jewel 1;;Joyau tactique 1;;Gambit-Juwel 1;抜打珠【１】;拔打珠【1】
Gambit Jewel 3;;Joyau tactique 3;;Gambit-Juwel 3;抜打珠【３】;拔打珠【3】
Quickload Jwl 1;;J. charge rap. 1;;Nachlade-Juwel 1;早填珠【１】;早填珠【1】
Quickload Jwl 2;;J. charge rap. 2;;Nachlade-Juwel 2;早填珠【２】;早填珠【2】
Capacity Jewel 2;;Joyau capacité 2;;Kapazitäts-Jwl 2;装填珠【２】;装填珠【2】
Capacity Jewel 3;;Joyau capacité 3;;Kapazitäts-Jwl 3;装填珠【３】;装填珠【3】
Salvo Jewel 1;;Joyau salve 1;;Salven-Juwel 1;速射珠【１】;速射珠【1】
Salvo Jewel 3;;Joyau salve 3;;Salven-Juwel 3;速射珠【３】;速射珠【3】
Absorber Jewel 1;;J. absorbeur 1;;Absorber-Juwel 1;抑反珠【１】;抑反珠【1】
Absorber Jewel 3;;J. absorbeur 3;;Absorber-Juwel 3;抑反珠【３】;抑反珠【3】
Sniper Jewel 1;;Joyau sniper 1;;HackenschtzJwl 1;点射珠【１】;点射珠【1】
Forceshot Jwl 1;;J. tir puiss. 1;;StarkschussJwl 1;強弾珠【１】;强弹珠【1】
Forceshot Jwl 3;;J. tir puiss. 3;;StarkschussJwl 3;強弾珠【３】;强弹珠【3】
Pierce Jewel 1;;Joyau perçant 1;;Pierce-Juwel 1;貫通珠【１】;贯通珠【1】
Pierce Jewel 3;;Joyau perçant 3;;Pierce-Juwel 3;貫通珠【３】;贯通珠【3】
Pellet Jewel 1;;Joyau plomb 1;;Schrot-Juwel 1;散弾珠【１】;散弹珠【1】
Pellet Jewel 3;;Joyau plomb 3;;Schrot-Juwel 3;散弾珠【３】;散弹珠【3】
ShotPlus Jewel 1;;J. bonus tir 1;;BonSchussJuwel 1;加弾珠【１】;加弹珠【1】
ShotPlus Jewel 2;;J. bonus tir 2;;BonSchussJuwel 2;加弾珠【２】;加弹珠【2】
PiercePlus Jwl 1;;J. bonus prc. 1;;PierceBonJuwel 1;加貫珠【１】;加贯珠【1】
PelletPlus Jwl 1;;J. bonus plomb 1;;SchrotBonJuwel 1;加散珠【１】;加散珠【1】
CragPlus Jewel 1;;J. bonus expl. 1;;CragBonusJuwel 1;加榴珠【１】;加榴珠【1】
ClustPlus Jwl 1;;J. bonus frag 1;;StreuBonusJwl 1;加拡珠【１】;加扩珠【1】
SlicePlus Jwl 1;;J. bonus tran. 1;;SchnittBonusJwl 1;加斬珠【１】;加斩珠【1】
SlimePlus Jwl 1;;J. bonus pois. 1;;SchleimBonusJwl 1;加爆珠【１】;加爆珠【1】
Poisoncoat Jwl 1;;J. end. poison 1;;Giftbesch-Jwl 1;毒瓶珠【１】;毒瓶珠【1】
Paracoat Jwl 1;;J. end. para. 1;;Lähmbesch-Jwl 1;痺瓶珠【１】;痹瓶珠【1】
Paracoat Jwl 2;;J. end. para. 2;;Lähmbesch-Jwl 2;痺瓶珠【２】;痹瓶珠【2】
Sleepcoat Jwl 1;;J. end. som. 1;;Schlafbesch-Jwl 1;眠瓶珠【１】;眠瓶珠【1】
Powercoat Jwl 1;;J. end. éner. 1;;Kraftbesch-Jwl 1;強瓶珠【１】;强瓶珠【1】
Powercoat Jwl 2;;J. end. éner. 2;;Kraftbesch-Jwl 2;強瓶珠【２】;强瓶珠【2】
Rangecoat Jwl 1;;J. end. càc 1;;Nahkampfbesch-Jwl 1;接瓶珠【１】;接瓶珠【1】
Draincoat Jwl 1;;J. end. épuis. 1;;EntzugsbeschJwl 1;減瓶珠【１】;灭瓶珠【1】
Slimecoat Jwl 1;;J. end. poisse 1;;SchleimbeschJwl 1;爆瓶珠【１】;爆瓶珠【1】
Sonorous Jewel 1;;Joyau sonore 1;;Klang-Juwel 1;鼓笛珠【１】;鼓笛珠【1】
Artillery Jwl 1;;J. artillerie 1;;Artillerie-Jwl 1;砲術珠【１】;炮术珠【1】
Bombardier Jwl 1;;J. bombardier 1;;Bombardier-Jwl 1;爆師珠【１】;爆师珠【1】
Medicine Jewel 1;;Joyau remède 1;;Medizin-Juwel 1;治癒珠【１】;治愈珠【1】
Medicine Jewel 2;;Joyau remède 2;;Medizin-Juwel 2;治癒珠【２】;治愈珠【2】
Friendship Jwl 1;;Joyau amitié 1;;Freundsch-Jwl 1;友愛珠【１】;友爱珠【1】
Friendship Jwl 2;;Joyau amitié 2;;Freundsch-Jwl 2;友愛珠【２】;友爱珠【2】
Enduring Jewel 1;;Joyau durable 1;;Dauer-Juwel 1;持続珠【１】;持续珠【1】
Hungerless Jwl 1;;Joyau repu 1;;Hungerfrei-Jwl 1;無食珠【１】;无食珠【1】
Metabolism Jwl 1;;J. métabolisme 1;;Stoffwechs-Jwl 1;食漢珠【１】;食汉珠【1】
Gobbler Jewel 1;;Joyau glouton 1;;Verschling-Jwl 1;早食珠【１】;早食珠【1】
Gobbler Jewel 3;;Joyau glouton 3;;Verschling-Jwl 3;早食珠【３】;早食珠【3】
Meateater Jwl 1;;J. carnivore 1;;Fleischfr.-Jwl 1;肉食珠【１】;肉食珠【1】
Meatlover Jwl 1;;J. carnassier 1;;Fleischfan-Jwl 1;肉好珠【１】;肉好珠【1】
Professor Jwl 1;;J. professeur 1;;Professor-Jwl 1;博士珠【１】;博士珠【1】
Factory Jewel 1;;Joyau usine 1;;Fertigungs-Jwl 1;弾製珠【１】;弹制珠【1】
Gathering Jwl 1;;Joyau collecte 1;;Sammel-Juwel 1;採取珠【１】;采取珠【1】
Spree Jewel 1;;Joyau Enchaîn. 1;;Sammelspaß-Jwl 1;速集珠【１】;速集珠【1】
Blessing Jewel 1;;Joyau béni 1;;Segens-Juwel 1;祝福珠【１】;祝福珠【1】
Honeybee Jewel 1;;Joyau abeille 1;;Bienen.Juwel1 1;蜜集珠【１】;蜜集珠【1】
Queenbee Jewel 1;;Joyau ruche 1;;Bienenkön.-Jwl 1;蜜占珠【１】;蜜占珠【1】
Charmer Jewel 1;;Joyau charme 1;;AmulFinder-Jwl 1;護石珠【１】;护石珠【1】
Fate Jewel 1;;Joyau destin 1;;Schicksals-Jwl 1;運気珠【１】;运气珠【1】
Fate Jewel 3;;Joyau destin 3;;Schicksals-Jwl 3;運気珠【３】;运气珠【3】
Carver Jewel 1;;J. découpeur 1;;Schneide-Jwl 1;皮剥珠【１】;皮剥珠【1】
Carver Jewel 3;;J. découpeur 3;;Schneide-Jwl 3;皮剥珠【３】;皮剥珠【3】
Capture Jewel 1;;Joyau capture 1;;Fang-Juwel 1;捕獲珠【１】;捕获珠【1】
Capture Jewel 3;;Joyau capture 3;;Fang-Juwel 3;捕獲珠【３】;捕获珠【3】
Perception Jwl 1;;J. perception 1;;WahrnehmungsJwl 1;観察珠【１】;观察珠【1】
Psychic Jewel 1;;J. psychique 1;;Visions-Juwel 1;千里珠【１】;千里珠【1】
Transportr Jwl 1;;J. transport 1;;Rucksack-Juwel 1;運搬珠【１】;连搬珠【1】
Ranger Jewel 1;;Joyau ranger 1;;Ranger-Juwel 1;狩人珠【１】;狩人珠【1】
Alarm Jewel 1;;Joyau alarme 1;;Alarm-Juwel 1;防盗珠【１】;防盗珠【1】
Trapmaster Jwl 1;;J. m. piégeur 1;;FallenmeistJwl 1;罠師珠【１】;罠师珠【1】
Torchlight Jwl 1;;Joyau torche 1;;Fackel-Juwel 1;燃焼珠【１】;燃烧珠【1】
Fresh Air Jwl 1;;J. air frais 1;;Frischluft-Jwl 1;空気珠【１】;空气珠【1】
Stopflow Jewel 1;;Joyau digue 1;;Stromstopp-Jwl 1;抑水珠【１】;抑水珠【1】
Stopflow Jewel 2;;Joyau digue 2;;Stromstopp-Jwl 2;抑水珠【２】;抑水珠【2】
Swimmer Jewel 1;;Joyau nageur 1;;Schwimmer-Jwl 1;水泳珠【１】;水泳珠【1】
Diver Jewel 1;;Joyau plongeur 1;;Raucher-Juwel 1;遠泳珠【１】;远泳珠【1】
Fish Jewel 1;;Joyau poisson 1;;Fisch-Juwel 1;水心珠【１】;水心珠【1】
Fish Jewel 2;;Joyau poisson 2;;Fisch-Juwel 2;水心珠【２】;水心珠【2】
Potential Jwl 1;;J. potentiel 1;;Potenzial-Jwl 1;底力珠【１】;底力珠【1】
Potential Jwl 2;;J. potentiel 2;;Potenzial-Jwl 2;底力珠【２】;底力珠【2】
Fortitude Jwl 1;;Joyau courage 1;;Kraft-Juwel 1;逆境珠【１】;逆境珠【1】
Fortitude Jwl 2;;Joyau courage 2;;Kraft-Juwel 2;逆境珠【２】;逆境珠【2】
Throttle Jewel 1;;J. autorité 1;;Vollgas-Juwel 1;全開珠【１】;全开珠【1】
Throttle Jewel 2;;J. autorité 2;;Vollgas-Juwel 2;全開珠【２】;全开珠【2】
Spirit Jewel 1;;Spirit Jewel 1;;Elan-Juwel 1;闘魂珠【１】;斗魂珠【1】
Spirit Jewel 2;;Spirit Jewel 2;;Elan-Juwel 2;闘魂珠【２】;斗魂珠【2】
Flawless Jewel 1;;Joyau courage 1;;Makellos-Juwel 1;無傷珠【１】;无伤珠【1】
Flawless Jewel 2;;Joyau courage 2;;Makellos-Juwel 2;無傷珠【２】;无伤珠【2】
Release Jewel 2;;J. libération 1;;Befreiungs-Jwl 2;解放珠【２】;解放珠【2】
Catalyst Jewel 3;;J. catalyste 3;;Auslöser-Juwel 3;覚醒珠【３】;觉醒珠【3】
Resistor Jewel 1;;J. résistance 1;;Widerstand-Jwl 1;属耐珠【１】;属耐珠【1】
Resistor Jewel 3;;J. résistance 3;;Widerstand-Jwl 3;属耐珠【３】;属耐珠【3】
Steady Jewel 1;;Joyau stable 1;;Stabil-Juwel 1;剛体珠【１】;刚体珠【1】
Steady Jewel 3;;Joyau stable 3;;Stabil-Juwel 3;剛体珠【３】;刚体珠【3】
Guts Jewel 1;;Joyau bravoure 1;;Mut-Juwel 1;根性珠【１】;根性珠【1】
Guts Jewel 2;;Joyau bravoure 2;;Mut-Juwel 2;根性珠【２】;根性珠【2】
Player Jewel 1;;Joyau joueur 1;;Spieler-Juwel 1;采配珠【１】;指令珠【1】
Morale Jewel 1;;Joyau moral 1;;Moral-Juwel 1;名采配珠【１】;名指令珠【1】
Leader Jewel 1;;Joyau leader 1;;Anführer-Juwel 1;号令珠【１】;号令珠【1】
Leader Jewel 2;;Joyau leader 2;;Anführer-Juwel 2;号令珠【２】;号令珠【2】
