english;spanish;french;italian;german;japanese;chinese
Barroth Faulds;;Tassettes Barroth;;Barroth-Beinzeug;ボロスフォールド;土砂龙腿甲
Barroth Coat;;Taille Barroth;;Barroth-Waffenrock;ボロスコート;土砂龙裙甲
Volvidon Faulds;;Tassettes Volvidon;;Volvidon-Beinzeug;ラングロフォールド;赤甲兽腿甲
Volvidon Coat;;Taille Volvidon;;Volvidon-Waffenrock;ラングロコート;赤甲兽裙甲
Gobul Faulds;;Tassettes Gobul;;Gobul-Beinzeug;ガブルフォールド;灯鱼龙腿甲
Gobul Coat;;Taille Gobul;;Gobul-Waffenrock;ガブルコート;灯鱼龙裙甲
Rathian Faulds;;Tassettes Rathian;;Rathian-Beinzeug;レイアフォールド;雌火龙腿甲
Rathian Coat;;Taille Rathian;;Rathian-Waffenrock;レイアコート;雌火龙裙甲
Gigginox Faulds;;Tassettes Gigginox;;Gigginox-Beinzeug;ネブラフォールド;毒怪龙腿甲
Gigginox Coat;;Taille Gigginox;;Gigginox-Waffenrock;ネブラコート;毒怪龙裙甲
Ingot Coil;;Ceinturon en lingot;;Guss-Hüftring;インゴットコイル;高合金腿甲
Ingot Coat;;Taille en lingot;;GUss-Waffenrock;インゴットコート;高合金裙甲
Barioth Faulds;;Tassettes Barioth;;Barioth-Beinzeug;ベリオフォールド;冰牙龙腿甲
Barioth Coat;;Taille Barioth;;Barioth-Waffenrock;ベリオコート;冰牙龙裙甲
Nibelsnarf Faulds;;Tassettes Nibelsnarf;;Nibelsnarf-Beinzeug;ハプルフォールド;潜口龙腿甲
Nibelsnarf Coat;;Taille Nibelsnarf;;Nibelsnarf-Waffenrock;ハプルコート;潜口龙裙甲
Guild Bard Coil;;Ceinturon de barde;;Gildenbardenhüftring;ギルドバードコイル;工会精英腿甲
Guild Bard Coat;;Taille de barde;;Gildenb.-Waffenrock;ギルドバードコート;工会精英裙甲
Scholar's Skirt;;Jupe de clerc;;Gelehrten-Rock;スカラースカート;店员褶裙
Scholar's Mini;;Minijupe de clerc;;Gelehrten-Minirock;スカラーフリル;店员迷你裙
Lagiacrus Faulds;;Tassettes Lagiacrus;;Lagiacrus-Beinzeug;ラギアフォールド;海龙腿甲
Lagiacrus Coat;;Taille Lagiacrus;;Lagiacrus-Waffenrock;ラギアコート;海龙裙甲
Rathalos Faulds;;Tassettes Rathalos;;Rathalos-Beinzeug;レウスフォールド;雄火龙腿甲
Rathalos Coat;;Taille Rathalos;;Rathalos-Waffenrock;レウスコート;雄火龙裙甲
Duramboros Faulds;;Tassettes Duramboros;;Duramboros-Beinzeug;ドボルフォールド;尾槌龙腿甲
Duramboros Coat;;Taille Duramboros;;DuramborosWaffenrock;ドボルコート;尾槌龙裙甲
Diablos Coil;;Ceinturon Diablos;;Diablos-Hüftring;ディアブロコイル;角龙腿甲
Diablos Coat;;Taille Diablos;;Diablos-Waffenrock;ディアブロコート;角龙裙甲
Uragaan Faulds;;Tassettes Uragaan;;Uragaan-Beinzeug;ガンキンフォールド;爆锤龙腿甲
Uragaan Coat;;Taille Uragaan;;Uragaan-Waffenrock;ガンキンコート;爆锤龙裙甲
Agnaktor Faulds;;Tassettes Agnaktor;;Agnaktor-Beinzeug;アグナフォールド;炎戈龙腿甲
Agnaktor Coat;;Taille Agnaktor;;Agnaktor-Waffenrock;アグナコート;炎戈龙裙甲
Helios Coil;;Ceinturon Helios;;Helios-Hüftring;ヘリオスコイル;太阳神腿甲
Helios Coat;;Taille Helios;;Helios-Waffenrock;ヘリオスコート;太阳神裙甲
Selene Coil;;Ceinturon Selene;;Selene-Hüftring;セレネコイル;月神腿甲
Selene Coat;;Taille Selene;;Selene-Waffenrock;セレネコート;月神裙甲
Leather Faulds S;;Tassettes en cuir S;;Leder-Beinzeug S;レザーＳフォールド;轻皮腿甲Ｓ
Leather Coat S;;Taille en cuir S;;Leder-Waffenrock S;レザーＳコート;轻皮裙甲Ｓ
Yukumo Sky Obi;;Obi ciel Yukumo;;Yukumo-Himmel-Obi;ユクモノオビ・天;结云腰带・天
Yukumo Land Obi;;Obi terre Yukumo;;Yukumo-Land-Obi;ユクモノオビ・地;结云腰带・地
Chainmail Faulds S;;Tassettes maille S;;Ketten-Beinzeug S;チェーンＳフォールド;锁链腿甲Ｓ
Chainmail Coat S;;Taille maille S;;Ketten-Waffenrock S;チェーンＳコート;锁链裙甲Ｓ
Loc Lac Kilt S;;Kilt de Loc Lac S;;Loc-Lac-Kilt S;ロックラックＳコイル;洛克拉克腿甲Ｓ
Loc Lac Coat S;;Taille de Loc Lac S;;Loc-Lac-Waffenrock S;ロックラックＳコート;洛克拉克裙甲Ｓ
Hunter's Faulds S;;Tassettes chasseur S;;Jäger-Beinzeug S;ハンターＳフォールド;猎人腿甲Ｓ
Hunter's Coat S;;Taille de chasseur S;;Jäger-Waffenrock S;ハンターＳコート;猎人裙甲Ｓ
Piscine Belt S;;Ceinture de nageur S;;Fisch-Gürtel S;モガピスカＳラング;莫伽海之扣带Ｓ
Piscine Tank S;;Réservoir nageur S;;Fisch-Tank S;モガピスカＳタンク;莫伽海之水箱Ｓ
Bone Faulds S;;Tassettes d'os S;;Knochen-Beinzeug S;ボーンＳフォールド;骨制腿甲Ｓ
Bone Coat S;;Taille d'os S;;Knochen-Waffenrock S;ボーンＳコート;骨制裙甲Ｓ
Alloy Coil S;;Ceinturon alliage S;;LegierungsHüftring S;アロイＳコイル;合金腿甲Ｓ
Alloy Coat S;;Taille alliage S;;LegierungsWaffenrock S;アロイＳコート;合金裙甲Ｓ
Bnahabra Coil S;;Ceinturon Bnahabra S;;Bnahabra-Hüftring S;ブナハＳコイル;飞甲虫腿甲Ｓ
Bnahabra Coat S;;Taille Bnahabra S;;BnahabraWaffenrock S;ブナハＳコート;飞甲虫裙甲Ｓ
Rhenoplos Coil S;;Ceintur. Rhenoplos S;;Rhenoplos-Hüftring S;リノプロＳコイル;草食龙腿甲Ｓ
Rhenoplos Coat S;;Taille Rhenoplos S;;Rhenoplos-Hüftr. S;リノプロＳコート;草食龙裙甲Ｓ
Dianthus Skirt;;Jupe Dianthus;;Dianthus-Rock;撫子【枝垂】;抚子【枝垂】
Campanile Skirt;;Jupe Campanile;;Campanil-Rock;桔梗【枝垂】;桔梗【枝垂】
Jaggi Faulds S;;Tassettes Jaggi S;;Jaggi-Beinzeug S;ジャギィＳフォールド;狗龙腿甲Ｓ
Jaggi Coat S;;Taille Jaggi S;;Jaggi-Waffenrock S;ジャギィＳコート;狗龙裙甲Ｓ
Arzuros Faulds S;;Tassettes Arzuros S;;Arzuros-Beinzeug S;アシラＳフォールド;青熊兽腿甲Ｓ
Arzuros Coat S;;Taille Arzuros S;;Arzuros-Waffenrock S;アシラＳコート;青熊兽裙甲Ｓ
Wroggi Faulds S;;Tassettes Wroggi S;;Wroggi-Beinzeug S;フロギィＳフォールド;毒狗龙腿甲Ｓ
Wroggi Coat S;;Taille Wroggi S;;Wroggi-Waffenrock S;フロギィＳコート;毒狗龙裙甲Ｓ
Baggi Coil S;;Ceinturon Baggi S;;Baggi-Hüftring S;バギィＳコイル;眠狗龙腿甲Ｓ
Baggi Coat S;;Taille Baggi S;;Baggi-Waffenrock S;バギィＳコート;眠狗龙裙甲Ｓ
Lagombi Faulds S;;Tassettes Lagombi S;;Lagombi-Beinzeug S;ウルクＳフォールド;白兔兽腿甲Ｓ
Lagombi Coat S;;Taille Lagombi S;;Lagombi-Waffenrock S;ウルクＳコート;白兔兽裙甲Ｓ
Qurupeco Coil S;;Ceinturon Qurupeco S;;Qurupeco-Hüftring S;ペッコＳコイル;彩鸟腿甲Ｓ
Qurupeco Coat S;;Taille Qurupeco S;;QurupecoWaffenrock S;ペッコＳコート;彩鸟裙甲Ｓ
Qurupeco Coil U;;Ceinturon Qurupeco U;;Qurupeco-Hüftring U;ペッコＵコイル;红彩鸟腿甲Ｕ
Qurupeco Coat U;;Taille Qurupeco U;;Qurupeco-WaffenrockU;ペッコＵコート;红彩鸟裙甲Ｕ
Ludroth Faulds S;;Tassettes Ludroth S;;Ludroth-Beinzeug S;ルドロスＳフォールド;水兽腿甲Ｓ
Ludroth Coat S;;Taille Ludroth S;;Ludroth-Waffenrock S;ルドロスＳコート;水兽裙甲Ｓ
Ludroth Faulds U;;Tassettes Ludroth U;;Ludroth-Beinzeug U;ルドロスＵフォールド;紫水兽腿甲Ｕ
Ludroth Coat U;;Taille Ludroth U;;Ludroth-Waffenrock U;ルドロスＵコート;紫水兽裙甲Ｕ
Volvidon Faulds S;;Tassettes Volvidon S;;Volvidon-Beinzeug S;ラングロＳフォールド;赤甲兽腿甲Ｓ
Volvidon Coat S;;Taille Volvidon S;;VolvidonWaffenrock S;ラングロＳコート;赤甲兽裙甲Ｓ
Aelucanth Elytra;;Élytre Aelucanth;;Aelucanth-Elytren;ロワーガアンカ;锹虫腿甲
Aelucanth Alae;;Ailes Aelucanth;;Aelucanth-Schwingen;ロワーガコクサ;锹虫裙甲
Rhopessa Elytra;;Élytre Rhopessa;;Rhopessa-Elytren;ファルメルアンカ;蝴蝶腿甲
Rhopessa Alae;;Ailes Rhopessa;;Rhopessa-Schwingen;ファルメルコクサ;蝴蝶裙甲
Barroth Faulds S;;Tassettes Barroth S;;Barroth-Beinzeug S;ボロスＳフォールド;土砂龙腿甲Ｓ
Barroth Coat S;;Taille Barroth S;;Barroth-Waffenrock S;ボロスＳコート;土砂龙裙甲Ｓ
Barroth Faulds U;;Tassettes Barroth U;;Barroth-Beinzeug U;ボロスＵフォールド;冰碎龙腿甲Ｕ
Barroth Coat U;;Taille Barroth U;;Barroth-Waffenrock U;ボロスＵコート;冰碎龙裙甲Ｕ
Gobul Faulds S;;Tassettes Gobul S;;Gobul-Beinzeug S;ガブルＳフォールド;灯鱼龙腿甲Ｓ
Gobul Coat S;;Taille Gobul S;;Gobul-Waffenrock S;ガブルＳコート;灯鱼龙裙甲Ｓ
Mosgharl Folia;;Feuilles Mosgharl;;Mosgharl-Blatt;マギュルオッハ;南瓜裙腰
Mosgharl Fronds;;Frondes Mosgharl;;Mosgharl-Wedel;マギュルブラット;南瓜裙甲
Guild Bard Coil S;;Ceinturon de barde S;;Gildenb.-Hüftring S;ギルドバードＳコイル;工会精英腿甲Ｓ
Guild Bard Coat S;;Taille de barde S;;GildenbWaffenrock S;ギルドバードＳコート;工会精英裙甲Ｓ
Scholar's Skirt S;;Jupe de clerc S;;Gelehrten-Rock S;スカラーＳスカート;店员褶裙Ｓ
Scholar's Mini S;;Minijupe de clerc S;;Gelehrten-Minirock S;スカラーＳフリル;店员迷你裙Ｓ
Ingot Coil S;;Ceinturon Ingot S;;Guss-Hüftring S;インゴットＳコイル;高合金腿甲Ｓ
Ingot Coat S;;Taille Ingot S;;Guss-Waffenrock S;インゴットＳコート;高合金群甲Ｓ
Rathian Faulds S;;Tassettes Rathian S;;Rathian-Beinzeug S;レイアＳフォールド;雌火龙腿甲Ｓ
Rathian Coat S;;Taille Rathian S;;Rathian-Waffenrock S;レイアＳコート;雌火龙裙甲Ｓ
Rath Heart Coil;;Ceinturon Coeur Rath;;Rath.-Herz-Hüftring;リオハートコイル;樱火龙腿甲
Rath Heart Coat;;Taille Coeur Rath;;Rath.-Herz-Waffenrock;リオハートコート;樱火龙裙甲
Gigginox Faulds S;;Tassettes Gigginox S;;Gigginox-Beinzeug S;ネブラＳフォールド;毒怪龙腿甲Ｓ
Gigginox Coat S;;Taille Gigginox S;;GigginoxWaffenrock S;ネブラＳコート;毒怪龙裙甲Ｓ
Gigginox Faulds U;;Tassettes Gigginox U;;Gigginox-Beinzeug U;ネブラＵフォールド;电怪龙腿甲Ｕ
Gigginox Coat U;;Taille Gigginox U;;GigginoxWaffenrock U;ネブラＵコート;电怪龙裙甲Ｕ
Barioth Faulds S;;Tassettes Barioth S;;Barioth-Beinzeug S;ベリオＳフォールド;冰牙龙腿甲Ｓ
Barioth Coat S;;Taille Barioth S;;Barioth-Waffenrock S;ベリオＳコート;冰牙龙裙甲Ｓ
Barioth Faulds U;;Tassettes Barioth U;;Barioth-Beinzeug U;ベリオＵフォールド;风牙龙腿甲Ｕ
Barioth Coat U;;Taille Barioth U;;Barioth-Waffenrock U;ベリオＵコート;风牙龙裙甲Ｕ
Nibelsnarf Faulds S;;Tasset. Nibelsnarf S;;NibelsnarfBeinzeug S;ハプルＳフォールド;潜口龙腿甲Ｓ
Nibelsnarf Coat S;;Taille Nibelsnarf S;;NibelsnarfWaffenr. S;ハプルＳコート;潜口龙裙甲Ｓ
Nargacuga Faulds;;Tassettes Nargacuga;;Nargacuga-Beinzeug;ナルガフォールド;迅龙腿甲
Nargacuga Coat;;Taille Nargacuga;;Nargacuga-Waffenrock;ナルガコート;迅龙裙甲
Lagiacrus Faulds S;;Tasset. Lagiacrus S;;Lagiacrus-Beinzeug S;ラギアＳフォールド;海龙腿甲Ｓ
Lagiacrus Coat S;;Taille Lagiacrus S;;LagiacrusWaffenrockS;ラギアＳコート;海龙裙甲Ｓ
Lagiacrus Faulds U;;Tasset. Lagiacrus U;;Lagiacrus-Beinzeug U;ラギアＵフォールド;白海龙腿甲Ｕ
Lagiacrus Coat U;;Taille Lagiacrus U;;LagiacrusWaffenrockU;ラギアＵコート;白海龙裙甲
Rathalos Faulds S;;Tassettes Rathalos S;;Rathalos-Beinzeug S;レウスＳフォールド;雄火龙腿甲Ｓ
Rathalos Coat S;;Taille Rathalos S;;RathalosWaffenrock S;レウスＳコート;雄火龙裙甲Ｓ
Rath Soul Coil;;Ceinturon Âme Rath;;Rath.-Seelenhüftring;リオソウルコイル;苍火龙腿甲
Rath Soul Coat;;Taille Âme Rath;;RathSeelenWaffenrock;リオソウルコート;苍火龙裙甲
Zinogre Faulds;;Tassettes Zinogre;;Zinogre-Beinzeug;ジンオウフォールド;雷狼龙腿甲
Zinogre Coat;;Taille Zinogre;;Zinogre-Waffenrock;ジンオウコート;雷狼龙裙甲
Brachydios Faulds;;Tassettes Brachydios;;Brachydios-Beinzeug;ブラキフォールド;碎龙腿甲
Brachydios Coat;;Taille Brachydios;;BrachydiosWaffenrock;ブラキコート;碎龙裙甲
Duramboros Faulds S;;Tasset. Duramboros S;;DuramborosBeinzeug S;ドボルＳフォールド;尾槌龙腿甲Ｓ
Duramboros Coat S;;Taille Duramboros S;;DuramborosWaffenr. S;ドボルＳコート;尾槌龙裙甲Ｓ
Ranger's Sash;;Écharpe de ranger;;Ranger-Schärpe;城塞遊撃隊【鎖帯】;城塞游击队【锁带】
Archer's Belt;;Ceinture d'archer;;Bogenschützen-Gürtel;城塞弓撃隊【弾帯】;城塞弓击队【弹带】
Dober Coil;;Ceinturon Dober;;Dober-Hüftring;ドーベルコイル;远古龙腿甲
Dober Coat;;Taille Dober;;Dober-Waffenrock;ドーベルコート;远古龙裙甲
Diablos Coil S;;Ceinturon Diablos S;;Diablos-Hüftring S;ディアブロＳコイル;角龙腿甲Ｓ
Diablos Coat S;;Taille Diablos S;;Diablos-Waffenrock S;ディアブロＳコート;角龙裙甲Ｓ
Diablos Coil U;;Ceinturon Diablos U;;Diablos-Hüftring U;ディアブロＵコイル;黑角龙腿甲Ｕ
Diablos Coat U;;Taille Diablos U;;Diablos-Waffenrock U;ディアブロＵコート;黑角龙裙甲Ｕ
Agnaktor Faulds S;;Tassettes Agnaktor S;;Agnaktor-Beinzeug S;アグナＳフォールド;炎戈龙腿甲Ｓ
Agnaktor Coat S;;Taille Agnaktor S;;AgnaktorWaffenrock S;アグナＳコート;炎戈龙裙甲Ｓ
Agnaktor Faulds U;;Tassettes Agnaktor U;;Agnaktor-Beinzeug U;アグナＵフォールド;冻戈龙腿甲Ｕ
Agnaktor Coat U;;Taille Agnaktor U;;AgnaktorWaffenrock U;アグナＵコート;冻戈龙裙甲Ｕ
Uragaan Faulds S;;Tassettes Uragaan S;;Uragaan-Beinzeug S;ガンキンＳフォールド;爆锤龙腿甲Ｓ
Uragaan Coat S;;Taille Uragaan S;;Uragaan-Waffenrock S;ガンキンＳコート;爆锤龙裙甲Ｓ
Uragaan Faulds U;;Tassettes Uragaan U;;Uragaan-Beinzeug U;ガンキンＵフォールド;钢锤龙腿甲Ｕ
Uragaan Coat U;;Taille Uragaan U;;Uragaan-Waffenrock U;ガンキンＵコート;钢锤龙裙甲Ｕ
Damascus Coil;;Ceinturon Damascus;;Damaskus-Hüftring;ダマスクコイル;金属镶嵌腿甲
Damascus Coat;;Taille Damascus;;Damaskus-Waffenrock;ダマスクコート;金属镶嵌裙甲
Yamato Koshiate;;Yamato Koshiate;;Yamato-Koshiate;大和【腰当て】;大和【护腰】
Mutsu Koshiate;;Mutsu Koshiate;;Mutsu-Koshiate;陸奥【腰当て】;陆奥【护腰】
Hyuga Koshiate;;Hyuga Koshiate;;Hyuga-Koshiate;日向【腰当て】;日向【护腰】
Amagi Koshiate;;Amagi Koshiate;;Amagi-Koshiate;天城【腰当て】;天城【护腰】
Vangis Coil;;Ceinturon Vangis;;Vangis-Hüftring;バンギスコイル;恐暴龙腿甲
Vangis Coat;;Taille Vangis;;Vangis-Waffenrock;バンギスコート;恐暴龙裙甲
Escadora Might;;Escadora Might;;Escadora-Macht;エスカドラマイト;煌黑龙之意志
Escadora Force;;Force Escadora;;Escadora-Kraft;エスカドラフォルス;煌黑龙之力量
Pirate Coil J;;Jolly Roger Coil;;Jolly Roger Coil;大海賊Ｊコイル;大海盗Ｊ腿甲
Pirate Skirt J;;Jolly Roger Skirt;;Jolly Roger Skirt;大海賊Ｊスカート;大海盗Ｊ裙甲
Bouya Buckle;;Street Buckle;;Street Buckle;坊屋バックル;坊屋裤袋
Bouya Belt;;Street Belt;;Street Belt;坊屋ベルト;坊屋扣带
Bnahabra Coil X;;Ceinturon Bnahabra X;;Bnahabra-Hüftring X;ブナハＸコイル;飞甲虫腿甲Ｘ
Bnahabra Coat X;;Taille Bnahabra X;;BnahabraWaffenrock X;ブナハＸコート;飞甲虫裙甲Ｘ
Rhenoplos Coil X;;Ceintur. Rhenoplos X;;Rhenoplos-Hüftring X;リノプロＸコイル;草食龙腿甲Ｘ
Rhenoplos Coat X;;Taille Rhenoplos X;;RhenoplosWaffenrockX;リノプロＸコート;草食龙裙甲Ｘ
Chakra Waistlet;;Tassettes Chakra;;Chakra-Beintasche;三眼の腰飾り;三眼腰饰
Mosgharl Folia X;;Feuilles Mosgharl X;;Mosgharl-Blatt X;マギュルＸオッハ;南瓜裙腰Ｘ
Mosgharl Fronds X;;Frondes Mosgharl X;;Mosgharl-Wedel X;マギュルＸブラット;南瓜裙甲Ｘ
Jaggi Faulds X;;Tassettes Jaggi X;;Jaggi-Beinzeug X;ジャギィＸフォールド;狗龙腿甲Ｘ
Jaggi Coat X;;Taille Jaggi X;;Jaggi-Waffenrock X;ジャギィＸコート;狗龙裙甲Ｘ
Baggi Coil X;;Ceinturon Baggi X;;Baggi-Hüftring X;バギィＸフォールド;眠狗龙腿甲Ｘ
Baggi Coat X;;Taille Baggi X;;Baggi-Waffenrock X;バギィＸコート;眠狗龙裙甲Ｘ
Wroggi Faulds X;;Tassettes Wroggi X;;Wroggi-Beinzeug X;フロギィＸフォールド;毒狗龙腿甲Ｘ
Wroggi Coat X;;Taille Wroggi X;;Wroggi-Waffenrock X;フロギィＸコート;毒狗龙裙甲Ｘ
Arzuros Faulds X;;Tassettes Arzuros X;;Arzuros-Beinzeug X;アシラＸフォールド;青熊兽腿甲Ｘ
Arzuros Coat X;;Taille Arzuros X;;Arzuros-Waffenrock X;アシラＸコート;青熊兽裙甲Ｘ
Lagombi Faulds X;;Tassettes Lagombi X;;Lagombi-Beinzeug X;ウルクＸフォールド;白兔兽腿甲Ｘ
Lagombi Coat X;;Taille Lagombi X;;Lagombi-Waffenrock X;ウルクＸコート;白兔兽裙甲Ｘ
Volvidon Faulds X;;Tassettes Volvidon X;;Volvidon-Beinzeug X;ラングロＸフォールド;赤甲兽腿甲Ｘ
Volvidon Coat X;;Taille Volvidon X;;VolvidonWaffenrock X;ラングロＸコート;赤甲兽裙甲Ｘ
Ingot Coil X;;Ceinturon Ingot X;;Guss-Hüftring X;インゴットＸコイル;高合金腿甲Ｘ
Ingot Coat X;;Taille Ingot X;;Guss-Waffenrock X;インゴットＸコート;高合金群甲Ｘ
Dianthus Wealskirt;;Jupe zéb. Dianthus;;Dianthus-Gunstrock;撫子・華【枝垂】;抚子・华【枝垂】
Campanile Wealskirt;;Jupe z. Campanile;;Campanile-Gunstrock;桔梗・華【枝垂】;桔梗・华【枝垂】
Sailor Skirt;;Jupe de marin;;Matrosen-Rock;セイラースカート;水手服褶裙
Sailor Mini;;Minijupe de marin;;Matrosen-Minirock;セイラーフリル;水手服迷你裙
Qurupeco Coil X;;Ceinturon Qurupeco X;;Qurupeco-Hüftring X;ペッコＸコイル;彩鸟腿甲Ｘ
Qurupeco Coat X;;Taille Qurupeco X;;QurupecoWaffenrockX;ペッコＸコート;彩鸟裙甲Ｘ
Qurupeco Coil Z;;Ceinturon Qurupeco Z;;Qurupeco-Hüftring Z;ペッコＺコイル;红彩鸟腿甲Ｚ
Qurupeco Coat Z;;Taille Qurupeco Z;;QurupecoWaffenrockZ;ペッコＺコート;红彩鸟裙甲Ｚ
Ludroth Faulds X;;Tassettes Ludroth X;;Ludroth-Beinzeug X;ルドロスＸフォールド;水兽腿甲Ｘ
Ludroth Coat X;;Taille Ludroth X;;Ludroth-Waffenrock X;ルドロスＸコート;水兽裙甲Ｘ
Ludroth Faulds Z;;Tassettes Ludroth Z;;Ludroth-Beinzeug Z;ルドロスＺフォールド;紫水兽腿甲Ｚ
Ludroth Coat Z;;Taille Ludroth Z;;Ludroth-Waffenrock Z;ルドロスＺコート;紫水兽裙甲Ｚ
Rathian Faulds X;;Tassettes Rathian X;;Rathian-Beinzeug X;レイアＸフォールド;雌火龙腿甲Ｘ
Rathian Coat X;;Taille Rathian X;;Rathian-Waffenrock X;レイアＸコート;雌火龙裙甲Ｘ
Rath Heart Coil Z;;Ceint. Coeur Rath Z;;Rath.Herz-Hüftring Z;リオハートＺコイル;樱火龙腿甲Ｚ
Rath Heart Coat Z;;Taille Coeur Rath Z;;Rath.Herz-Wffnrck Z;リオハートＺコート;樱火龙裙甲Ｚ
Guild Bard Coil X;;Ceinturon de barde X;;Gildenb.-Hüftring X;ギルドバードＸコイル;工会精英腿甲Ｘ
Guild Bard Coat X;;Taille de barde X;;Gildenb.Waffenrock X;ギルドバードＸコート;工会精英裙甲Ｘ
Scholar's Skirt X;;Jupe de clerc X;;Gelehrten-Rock X;スカラーＸスカート;店员褶裙Ｘ
Scholar's Mini X;;Minijupe de clerc X;;Gelehrten-Minirock X;スカラーＸフリル;店员迷你裙Ｘ
Strider's Sash;;Écharpe de rôdeur;;Streicher-Schärpe;城塞特攻隊【鎖帯】;城塞特攻队【锁带】
Deadeye's Belt;;Ceinture mortelle;;Zielwasser-Gürtel;城塞隠密隊【弾帯】;城塞隐密队【锁带】
Barioth Faulds X;;Tassettes Barioth X;;Barioth-Beinzeug X;ベリオＸフォールド;冰牙龙腿甲Ｘ
Barioth Coat X;;Taille Barioth X;;Barioth-Waffenrock X;ベリオＸコート;冰牙龙裙甲Ｘ
Barioth Faulds Z;;Tassettes Barioth Z;;Barioth-Beinzeug Z;ベリオＺフォールド;风牙龙腿甲Ｚ
Barioth Coat Z;;Taille Barioth Z;;Barioth-Waffenrock Z;ベリオＺコート;风牙龙裙甲Ｚ
Barroth Faulds X;;Tassettes Barroth X;;Barroth-Beinzeug X;ボロスＸフォールド;土砂龙腿甲Ｘ
Barroth Coat X;;Taille Barroth X;;Barroth-Waffenrock X;ボロスＸコート;土砂龙裙甲Ｘ
Barroth Faulds Z;;Tassettes Barroth Z;;Barroth-Beinzeug Z;ボロスＺフォールド;冰碎龙腿甲Ｚ
Barroth Coat Z;;Taille Barroth Z;;Barroth-Waffenrock Z;ボロスＺコート;冰碎龙裙甲Ｚ
Gobul Faulds X;;Tassettes Gobul X;;Gobul-Beinzeug X;ガブルＸフォールド;灯鱼龙腿甲Ｘ
Gobul Coat X;;Taille Gobul X;;Gobul-Waffenrock X;ガブルＸコート;灯鱼龙裙甲Ｘ
Gigginox Faulds X;;Tassettes Gigginox X;;Gigginox-Beinzeug X;ネブラＸフォールド;毒怪龙腿甲Ｘ
Gigginox Coat X;;Taille Gigginox X;;GigginoxWaffenrock X;ネブラＸコート;毒怪龙裙甲Ｘ
Gigginox Faulds Z;;Tassettes Gigginox Z;;Gigginox-Beinzeug Z;ネブラＺフォールド;电怪龙腿甲Ｚ
Gigginox Coat Z;;Taille Gigginox Z;;GigginoxWaffenrock Z;ネブラＺコート;电怪龙裙甲Ｚ
Nibelsnarf Faulds X;;Tasset. Nibelsnarf X;;NibelsnarfBeinzeug X;ハプルＸフォールド;潜口龙腿甲Ｘ
