english;spanish;french;italian;german;japanese;chinese
Lagombi Greaves;Grebas de Lagombi;;;;ウルクグリーヴ;白兔兽重靴
Lagombi Leggings;Calzas de Lagombi;;;;ウルクレギンス;白兔兽轻靴
Ioprey Greaves;Grebas de Ioprey;;;;イーオスグリーヴ;红速龙重靴
Ioprey Leggings;Calzas de Ioprey;;;;イーオスレギンス;红速龙轻靴
Remobra Feet;Pezuñas de Remobra;;;;ガブラスーツフット;翼蛇龙套具足
Remobra Tights;Medias de Remobra;;;;ガブラスーツタイツ;翼蛇龙套丝袜
Tetsukabra Greaves;Grebas de Tetsukabra ;;;;カブラグリーヴ;鬼蛙重靴
Tetsukabra Leggings;Calzas de Tetsukabra ;;;;カブラレギンス;鬼蛙轻靴
Kut-Ku Greaves;Grebas de Kut-Ku;;;;クックグリーヴ;大怪鸟重靴
Kut-Ku Leggings;Calzas de Kut-Ku;;;;クックレギンス;大怪鸟轻靴
King LobsterGreaves;Grebas de Rey Langosta;;;;Ｋ・ロブスタグリーヴ;龙虾王重靴
King LobsterLeggings;Calzas de Rey Langosta;;;;Ｋ・ロブスタレギンス;龙虾王轻靴
Barroth Greaves;Grebas de Barroth;;;;ボロスグリーヴ;土砂龙重靴
Barroth Leggings;Calzas de Barroth;;;;ボロスレギンス;土砂龙轻靴
Ingot Greaves;Grebas de Lingote;;;;インゴットグリーヴ;铸锭重靴
Ingot Leggings;Calzas de Lingote;;;;インゴットレギンス;铸锭轻靴
Basarios Greaves;Grebas de Basarios;;;;バサルグリーヴ;岩龙重靴
Basarios Leggings;Calzas de Basarios;;;;バサルレギンス;岩龙轻靴
Guardian Boots;Botas de Guardian;;;;ガーディアンブーツ;守护者皮靴
Guardian Feet;Pantalones de Guardian;;;;ガーディアンフット;守护者具足
Helper Socks;Calcetines de Ayudante;;;;ヘルパーソックス;护工装短袜
Helper Tights;Medias de Ayudante;;;;ヘルパータイツ;护工装丝袜
Rouaga Gamba;Espinil de Aelucanth;;;;ロワーガガンバ;锹虫重靴
Rouaga Femur;Escarpe de Aelucanth;;;;ロワーガフェムル;锹虫轻靴
Falmer Gamba;Espinil de Rhopessa;;;;ファルメルガンバ;蝴蝶重靴
Falmer Femur;Escarpe de Rhopessa;;;;ファルメルフェムル;蝴蝶轻靴
Nightmare Rais;Raiz Mosgharl;;;;マギュルライース;南瓜重足
Nightmare Vultzer;Semilla Mosgharl ;;;;マギュルヴルツェル;南瓜轻足
Nerusukyura Greaves;Grebas de Nerusukyura ;;;;スキュラグリーヴ;影蜘蛛重靴
Nerusukyura Leggings;Calzas de Nerusukyura;;;;スキュラレギンス;影蜘蛛轻靴
Khezu Greaves;Grebas de Khezu;;;;フルフルグリーヴ;电龙重靴
Khezu Leggings;Calzas de Khezu;;;;フルフルレギンス;电龙轻靴
Rathian Greaves;Grebas de Rathian;;;;レイアグリーヴ;雌火龙重靴
Rathian Leggings;Calzas de Rathian;;;;レイアレギンス;雌火龙轻靴
Artian Greaves;Grebas de artesanas;;;;アーティアグリーヴ;神秘重靴
Artian Leggings;Calzas de artesanas;;;;アーティアレギンス;神秘轻靴
Zaboazagiru Greaves;Grebas de Zaboazagiru;;;;ザボアグリーヴ;鬼鲛重靴
Zaboazagiru Leggings;Calzas de Zaboazagiru;;;;ザボアレギンス;鬼鲛轻靴
Garara Greaves;Grebas de Garara;;;;ガララグリーヴ;绞蛇龙重靴
Garara Leggings;Calzas de Garara;;;;ガララレギンス;绞蛇龙轻靴
Plesioth Greaves;Grebas de Plesioth;;;;ガノスグリーヴ;水龙重靴
Plesioth Leggings;Calzas de Plesioth;;;;ガノスレギンス;水龙轻靴
Guild Bard Boots;Botas Bardo Gremio;;;;ギルドバードブーツ;工会精英皮靴
Guild Bard Feet;Polainas Bardo Gremio;;;;ギルドバードフット;工会精英具足
Scholar Socks;Calcetines de Escolar;;;;スカラーソックス;售货员短袜
Scholar Sandals;Sandalias de Escolar;;;;スカラーサンダル;售货员草履
Zinogre Greaves;Grebas de Zinogre;;;;ジンオウグリーヴ;雷狼龙重靴
Zinogre Leggings;Calzas de Zinogre;;;;ジンオウレギンス;雷狼龙轻靴
Generu Greaves;Grebas de Generu;;;;セルタスグリーヴ;重甲虫重靴
Generu Leggings;Calzas de Generu;;;;セルタスレギンス;重甲虫轻靴
Nibelsnarf Greaves;Grebas de Nibelsnarf;;;;ハプルグリーヴ;潜口龙重靴
Nibelsnarf Leggings;Calzas de Nibelsnarf;;;;ハプルレギンス;潜口龙轻靴
Ceanataur Greaves;Grebas de Ceanataur;;;;ギザミグリーヴ;镰蟹重靴
Ceanataur Leggings;Calzas de Ceanataur;;;;ギザミレギンス;镰蟹轻靴
Goa Greaves;Grebas de Gao;;;;ゴアグリーヴ;黑蚀龙重靴
Goa Leggings;Calzas de Gao;;;;ゴアレギンス;黑蚀龙轻靴
Tigrex Greaves;Grebas de Tigrex;;;;レックスグリーヴ;轰龙重靴
Tigrex Leggings;Calzas de Tigrex;;;;レックスレギンス;轰龙轻靴
Brachydios Greaves;Grebas de Brachydios;;;;ブラキグリーヴ;碎龙重靴
Brachydios Leggings;Calzas de Brachydios;;;;ブラキレギンス;碎龙轻靴
Nargacuga Greaves;Grebas de Nargacuga;;;;ナルガグリーヴ;迅龙重靴
Nargacuga Leggings;Calzas de Nargacuga;;;;ナルガレギンス;迅龙轻靴
Gravios Greaves;Grebas de Gravios;;;;グラビドグリーヴ;铠龙重靴
Gravios Leggings;Calzas de Gravios;;;;グラビドレギンス;铠龙轻靴
Rathalos Greaves;Grebas de Rathalos;;;;レウスグリーヴ;雄火龙重靴
Rathalos Leggings;Calzas de Rathalos;;;;レウスレギンス;雄火龙轻靴
Lavasioth Greaves;Grebas de Lavasioth;;;;ラヴァグリーヴ;溶岩龙重靴
Lavasioth Leggings;Calzas de Lavasioth ;;;;ラヴァレギンス;溶岩龙轻靴
Diablos Greaves;Grebas de Diablos;;;;ディアブログリーヴ;角龙重靴
Diablos Leggings;Calzas de Diablos;;;;ディアブロレギンス;角龙轻靴
Garuga Greaves;Grebas de Garuga;;;;ガルルガグリーヴ;黑狼鸟重靴
Garuga Leggings;Calzas de Garuga;;;;ガルルガレギンス;黑狼鸟轻靴
Uragaan Greaves;Grebas de Uragaan;;;;ガンキングリーヴ;爆锤龙重靴
Uragaan Leggings;Calzas de Uragaan;;;;ガンキンレギンス;爆锤龙轻靴
Duramboros Greaves;Grebas de Duramboros;;;;ドボルグリーヴ;尾槌龙重靴
Duramboros Leggings;Calzas de Duramboros;;;;ドボルレギンス;尾槌龙轻靴
Arc Greaves;Grebas de Arco;;;;アークグリーヴ;弧光重靴
Arc Leggings;Calzas de Arco;;;;アークレギンス;弧光轻靴
Philia Greaves;Grebas de Philia;;;;フィリアグリーヴ;友爱重靴
Philia Leggings;Calzas de Philia ;;;;フィリアレギンス;友爱轻靴
Zannyo Gusoku;Gusoku Zannyo ;;;;残陽【具足】;残阳【具足】
Shinonome Hakama;Hakama Shinonome ;;;;東雲【袴】;东云【足袴】
Tokiwa Gusoku;Gusoku Tokiwa ;;;;常磐【具足】;常磐【具足】
Yachiyo Hakama;Hakama Yachiyo ;;;;八千代【袴】;八千代【足袴】
Kirin Legs;Def. Pierna Kirin;;;;キリンレガース;麒麟绑腿
Kirin Boots;Botas de Kirin;;;;キリンブーツ;麒麟皮靴
Akatsuki Gusoku;Gusoku Akatsuki ;;;;暁丸【具足】;晓丸【具足】
Akebono Gusoku; Gusoku Akebono;;;;曙丸【具足】;曙丸【具足】
Rin Hakama;Hakama Rin;;;;凛【袴】;凛【足袴】
Tsuya Hakama;Hakama Tsuya;;;;艶【袴】;妖艳【足袴】
Black Leather Legs;Def. Pierna de Cuero Negro;;;;ブラックレザーレグス;漆黑轻皮足甲
Black Leather Pants;Pantalones de Cuero Negro;;;;ブラックレザーパンツ;漆黑轻皮具足
Blue Star Boots;Botas Estrella Azul;;;;ブルースターブーツ;蓝星花皮靴
Blue Star Feet;Pantalones de Estrella Azul;;;;ブルースターフット;蓝星花具足
Brave's Greaves S;Grebas de Valiente S;;;;ブレイブＳグリーヴ;勇气重靴Ｓ
Brave's Leggings S;Calzas de Valiente S;;;;ブレイブＳレギンス;勇气轻靴Ｓ
Leather Greaves S;Grebas de Cuero S;;;;レザーＳグリーヴ;皮质重靴Ｓ
Leather Leggings S;Calzas de Cuero S;;;;レザーＳレギンス;皮质轻靴Ｓ
Chainmail Greaves S;Grebas de Malla S;;;;チェーンＳグリーヴ;锁链重靴Ｓ
Chainmail Leggings S;Calzas de Malla S;;;;チェーンＳレギンス;锁链轻靴Ｓ
Hunter's Greaves S;Grebas de Cazador S;;;;ハンターＳグリーヴ;猎人重靴Ｓ
Hunter's Leggings S;Calzas de Cazador S;;;;ハンターＳレギンス;猎人轻靴Ｓ
Bone Greaves S;Grebas de Hueso S;;;;ボーンＳグリーヴ;骨制重靴Ｓ
Bone Leggings S;Calzas de Hueso S;;;;ボーンＳレギンス;骨制轻靴Ｓ
Alloy Greaves S;Grebas de Aleacion S;;;;アロイＳグリーヴ;合金重靴Ｓ
Alloy Leggings S;Calzas de Aleacion S;;;;アロイＳレギンス;合金轻靴Ｓ
Rhenoplos Greaves S;Grebas de Rhenoplos S;;;;リノプロＳグリーヴ;草食龙重靴Ｓ
Rhenoplos Leggings S;Calzas de Rhenoplos S;;;;リノプロＳレギンス;草食龙轻靴Ｓ
Bnahabra Boots S;Botas de Bnahabra S;;;;ブナハＳブーツ;飞甲虫皮靴Ｓ
Bnahabra Feet S;Pantalones de Bnahabra S;;;;ブナハＳフット;飞甲虫具足Ｓ
Jaggi Greaves S;Grebas de Jaggi S;;;;ジャギィＳグリーヴ;狗龙重靴Ｓ
Jaggi Leggings S;Calzas de Jaggi S;;;;ジャギィＳレギンス;狗龙轻靴Ｓ
Genprey Greaves S;Grebas de Genprey Ｓ;;;;ゲネポスＳグリーヴ;黄速龙重靴Ｓ
Genprey Leggings S;Calzas de Genprey Ｓ;;;;ゲネポスＳレギンス;黄速龙轻靴Ｓ
Volvidon Greaves;Grebas de Volvidon;;;;ランゴグリーヴ;飞虫重靴
Volvidon Leggings;Calzas de Volvidon ;;;;ランゴレギンス;飞虫轻靴
Qurupeco Greaves;Grebas de Qurupeco;;;;ペッコグリーヴ;彩鸟重靴
Qurupeco Leggings;Calzas de Qurupeco;;;;ペッコレギンス;彩鸟轻靴
Conga Greaves S;Grebas de Conga Ｓ;;;;コンガＳグリーヴ;桃毛兽重靴Ｓ
Conga Leggings S;Calzas de Conga Ｓ;;;;コンガＳレギンス;桃毛兽轻靴Ｓ
Conga Greaves U;Grebas de Conga Ｕ;;;;コンガＵグリーヴ;绿毛兽重靴Ｕ
Conga Leggings U;Calzas de Conga Ｕ;;;;コンガＵレギンス;绿毛兽轻靴Ｕ
Velociprey Greaves S;Grebas de Velociprey Ｓ;;;;ランポスＳグリーヴ;蓝速龙重靴Ｓ
Velociprey Leggings S;Calzas de Velociprey Ｓ;;;;ランポスＳレギンス;蓝速龙轻靴Ｓ
Chrome Metal Boots;Botas de Metal Cromado;;;;クロムメタルブーツ;铬合金皮靴
Chrome Metal Feet;Pantalos de Metal Cromado;;;;クロムメタルフット;铬合金具足
Cephalos Greaves;Grebas de Cephalos;;;;ガレオスグリーヴ;砂龙重靴
Cephalos Leggings;Calzas de Cephalos ;;;;ガレオスレギンス;砂龙轻靴
Hermitaur Greaves;Grebas de Hermitaur;;;;ザザミグリーヴ;盾蟹重靴
Hermitaur Leggings;Calzas de Hermitaur;;;;ザザミレギンス;盾蟹轻靴
Remobra Feet S;Pezuñas de Remobra S;;;;ガブラスーツＳフット;翼蛇龙具足Ｓ
Remobra Tights S;Medias de Remobra S;;;;ガブラスーツＳタイツ;翼蛇龙丝袜Ｓ
Ioprey Feet;Pantalones de Ioprey;;;;イーオスーツフット;红速龙套具足
Ioprey Tights;Medias de Ioprey;;;;イーオスーツタイツ;红速龙套丝袜
Kecha Greaves S;Grebas de Kecha Ｓ;;;;ケチャＳグリーヴ;奇猿狐重靴Ｓ
Kecha Leggings S;Calzas de Kecha Ｓ;;;;ケチャＳレギンス;奇猿狐轻靴Ｓ
Kut-Ku Greaves S;Grebas de Kut-Ku Ｓ;;;;クックＳグリーヴ;大怪鸟重靴Ｓ
Kut-Ku Leggings S;Calzas de Kut-Ku Ｓ;;;;クックＳレギンス;大怪鸟轻靴Ｓ
Kut-Ku Greaves U;Grebas de Kut-Ku Ｕ;;;;クックＵグリーヴ;青怪鸟重靴Ｕ
Kut-Ku Leggings U;Calzas de Kut-Ku Ｕ;;;;クックＵレギンス;青怪鸟轻靴Ｕ
Obituary Gamba;Espinil de Obituario;;;;オウビートガンバ;独角仙重靴
Obituary Femur;Femur de Obituario;;;;オウビートフェムル;独角仙轻靴
Butterfly Gamba;Espinil de Mariposa;;;;パピメルガンバ;彩蝶重靴
Butterfly Femur;Femur de Mariposa;;;;パピメルフェムル;彩蝶轻靴
Ioprey Greaves S;Grebas de Ioprey Ｓ;;;;イーオスＳグリーヴ;红速龙重靴Ｓ
Ioprey Leggings S;Calzas de Ioprey Ｓ;;;;イーオスＳレギンス;红速龙轻靴Ｓ
Dober Greaves;Grebas de Dober;;;;ドーベルグリーヴ;远古龙重靴
Dober Leggings;Calzas de Dober;;;;ドーベルレギンス;远古龙轻靴
Lagombi Greaves S;Grebas de Lagombi S;;;;ウルクＳグリーヴ;白兔兽重靴Ｓ
Lagombi Leggings S;Calzas de Lagombi S;;;;ウルクＳレギンス;白兔兽轻靴Ｓ
Hawk Boots;Botas de Halcon;;;;ホークブーツ;餐叉皮靴
Hawk Feet;Pantalones de Halcon;;;;ホークフット;餐叉具足
Ecole Boots;Botas de Ecole;;;;エコールブーツ;校服皮靴
Ecole Feet;Pantalones de Ecole;;;;エコールフット;校服具足
Gypceros Greaves S;Grebas de Gypceros Ｓ;;;;ゲリョスＳグリーヴ;毒怪鸟重靴Ｓ
Gypceros Leggings S;Calzas de Gypceros Ｓ;;;;ゲリョスＳレギンス;毒怪鸟轻靴Ｓ
Gypceros Greaves U;Grebas de Gypceros Ｕ;;;;ゲリョスＵグリーヴ;紫毒怪鸟重靴Ｕ
Gypceros Leggings U;Calzas de Gypceros Ｕ;;;;ゲリョスＵレギンス;紫毒怪鸟轻靴Ｕ
Volvidon Greaves;Grebas de Volvidon;;;;ラングログリーヴ;赤甲兽重靴
Volvidon Leggings;Calzas de Volvidon;;;;ラングロレギンス;赤甲兽轻靴
Tetsukabra Greaves S;Grebas de Tetsukabra  Ｓ;;;;カブラＳグリーヴ;鬼蛙重靴Ｓ
Tetsukabra Leggings S;Calzas de Tetsukabra  Ｓ;;;;カブラＳレギンス;鬼蛙轻靴Ｓ
Nerusukyura Greaves S;Grebas de Nerusukyura S;;;;スキュラＳグリーヴ;影蜘蛛重靴Ｓ
Nerusukyura Leggings S;Calzas de Nerusukyura S;;;;スキュラＳレギンス;影蜘蛛轻靴Ｓ
Khezu Greaves S;Grebas de Khezu Ｓ;;;;フルフルＳグリーヴ;电龙重靴Ｓ
Khezu Leggings S;Calzas de Khezu Ｓ;;;;フルフルＳレギンス;电龙轻靴Ｓ
Khezu Greaves U;Grebas de Khezu Ｕ;;;;フルフルＵグリーヴ;赤电龙重靴Ｕ
Khezu Leggings U;Calzas de Khezu Ｕ;;;;フルフルＵレギンス;赤电龙轻靴Ｕ
Rathian Greaves S;Grebas de Rathian S;;;;レイアＳグリーヴ;雌火龙重靴Ｓ
Rathian Leggings S;Calzas de Rathian S;;;;レイアＳレギンス;雌火龙轻靴Ｓ
Rathian Heart Greaves;Grebas de Rathian Rosa;;;;リオハートグリーヴ;樱火龙重靴
Rathian Heart Leggings;Calzas de Rathian Rosa;;;;リオハートレギンス;樱火龙轻靴
Golden Luna Greaves;Grebas de Luna Dorada;;;;ゴールドルナグリーヴ;金火龙重靴
Golden Luna Leggings;Calzas de Luna Dorada;;;;ゴールドルナレギンス;金火龙轻靴
Rathian EX Greaves;Grebas de Rathian EX;;;;EXレイアグリーヴ;EX雌火龙重靴
Rathian EX Leggings;Calzas de Rathian EX ;;;;EXレイアレギンス;EX雌火龙轻靴
Basarios Greaves S;Grebas de Basarios Ｓ;;;;バサルＳグリーヴ;岩龙重靴Ｓ
Basarios Leggings S;Calzas de Basarios Ｓ;;;;バサルＳレギンス;岩龙轻靴Ｓ
Basarios Greaves U;Grebas de Basarios Ｕ;;;;バサルＵグリーヴ;桃岩龙重靴Ｕ
Basarios Leggings U;Calzas de Basarios Ｕ;;;;バサルＵレギンス;桃岩龙轻靴Ｕ
Artian Greaves S;Grebas de Artesano Ｓ;;;;アーティアＳグリーヴ;神秘重靴Ｓ
Artian Leggings S;Calzas de Artesano Ｓ;;;;アーティアＳレギンス;神秘轻靴Ｓ
Zinogre Greaves S;Grebas de Zinogre Ｓ;;;;ジンオウＳグリーヴ;雷狼龙重靴Ｓ
Zinogre Leggings S;Calzas de Zinogre Ｓ;;;;ジンオウＳレギンス;雷狼龙轻靴Ｓ
Zinogre Greaves U;Grebas de Zinogre Ｕ;;;;ジンオウＵグリーヴ;狱狼龙重靴Ｕ
Zinogre Leggings U;Calzas de Zinogre Ｕ;;;;ジンオウＵレギンス;狱狼龙轻靴Ｕ
Goa Greaves S;Grebas de Gao Ｓ;;;;ゴアＳグリーヴ;黑蚀龙重靴Ｓ
Goa Leggings S;Calzas de Gao Ｓ;;;;ゴアＳレギンス;黑蚀龙轻靴Ｓ
Gobul Greaves;Grebas de Gobul;;;;ガブルグリーヴ;灯鱼龙重靴
Gobul Leggings;Calzas de Gobul;;;;ガブルレギンス;灯鱼龙轻靴
Guild Knight Boots;Botas de Caballero de Gremio;;;;ギルドナイトブーツ;工会骑士皮靴
Guild Knight Tights;Leotardos de Caballero de Gremio;;;;ギルドナイトタイツ;工会骑士丝袜
Maid Socks;Calcetines Mucama;;;;メイドソックス;女仆装短袜
Maid Tights;Medias de Mucama;;;;メイドタイツ;女仆装丝袜
Ranger's Espadrilles;Alpargatas de Explorador;;;;城塞遊撃隊【足袋】;城塞游击队【足袋】
Archer's Espadrilles;Alpargaras de Arquero;;;;城塞弓撃隊【足袋】;城塞弓击队【足袋】
Generu Greaves S;Grebas de Generu Ｓ;;;;セルタスＳグリーヴ;重甲虫重靴Ｓ
Generu Leggings S;Calzas de Generu Ｓ;;;;セルタスＳレギンス;重甲虫轻靴Ｓ
Zaboazagiru Greaves S;Grebas de Zaboazagiru Ｓ;;;;ザボアＳグリーヴ;鬼鲛重靴Ｓ
Zaboazagiru Leggings S;Calzas de Zaboazagiru Ｓ;;;;ザボアＳレギンス;鬼鲛轻靴Ｓ
Garara Greaves S;Grebas de Garara Ｓ;;;;ガララＳグリーヴ;绞蛇龙重靴Ｓ
Garara Leggings S;Calzas de Garara Ｓ;;;;ガララＳレギンス;绞蛇龙轻靴Ｓ
Tigrex Greaves S;Grebas de Tigrex Ｓ;;;;レックスＳグリーヴ;轰龙重靴Ｓ
Tigrex Leggings S;Calzas de Tigrex Ｓ;;;;レックスＳレギンス;轰龙轻靴Ｓ
Tigrex Greaves U;Grebas de Tigrex Ｕ;;;;レックスＵグリーヴ;黑轰龙重靴Ｕ
Tigrex Leggings U;Calzas de Tigrex Ｕ;;;;レックスＵレギンス;黑轰龙轻靴Ｕ
X-Zero Greaves;Grebas de X-Zero;;;;エクスゼログリーヴ;大轰龙重靴
X-Zero Leggings;Calzas de X-Zero;;;;エクスゼロレギンス;大轰龙轻靴
Tigrex EX Greaves;Grebas de Tigrex EX;;;;EXレックスグリーヴ;EX轰龙重靴
Tigrex EX Leggings;Calzas de Tigrex EX;;;;EXレックスレギンス;EX轰龙轻靴
Blango Greaves;Grebas de Blango;;;;ブランゴグリーヴ;雪狮子重靴
Blango Leggings;Calzas de Blango;;;;ブランゴレギンス;雪狮子轻靴
Black Belt Greaves;Grebas de Cinturon Negro;;;;クロオビグリーヴ;教官重靴
Black Belt Leggings;Calzas de Cinturon Negro;;;;クロオビレギンス;教官轻靴
Rathalos Greaves S;Grebas de Rathalos S;;;;レウスＳグリーヴ;雄火龙重靴Ｓ
Rathalos Leggings S;Calzas de Rathalos S;;;;レウスＳレギンス;雄火龙轻靴Ｓ
Rathalos Soul Greaves;Grebas de alma de Rathalos;;;;リオソウルグリーヴ;苍火龙重靴
Rathalos Soul Leggings;Calzas de alma de Rathalos;;;;リオソウルレギンス;苍火龙轻靴
Silver Sol Greaves;Grebas de Sol Plateado;;;;シルバーソルグリーヴ;银火龙重靴
Silver Sol Leggings;Calzas de Sol Plateado;;;;シルバーソルレギンス;银火龙轻靴
Rathalos EX Greaves;Grebas de Rathalos EX;;;;EXレウスグリーヴ;EX雄火龙重靴
Rathalos EX Leggings;Calzas de Rathalos EX ;;;;EXレウスレギンス;EX雄火龙轻靴
Gravios Greaves S;Grebas de  Gravios S;;;;グラビドＳグリーヴ;铠龙重靴Ｓ
Gravios Leggings S;Calzas de Gravios  S;;;;グラビドＳレギンス;铠龙轻靴Ｓ
Gravios Greaves U;Grebas de Gravios U;;;;グラビドＵグリーヴ;黑铠龙重靴Ｕ
Gravios Leggings U;Calzas de Gravios  U;;;;グラビドＵレギンス;黑铠龙轻靴Ｕ
Barioth Greaves;Grebas de Barioth;;;;ベリオグリーヴ;冰牙龙重靴
Barioth Leggings;Calzas de Barioth;;;;ベリオレギンス;冰牙龙轻靴
Brachydios Greaves S;Grebas de Brachydios Ｓ;;;;ブラキＳグリーヴ;碎龙重靴Ｓ
Brachydios Leggings S;Calzas de Brachydios Ｓ;;;;ブラキＳレギンス;碎龙轻靴Ｓ
Agnaktor Greaves;Grebas de Agnaktor;;;;アグナグリーヴ;炎戈龙重靴
Agnaktor Leggings;Calzas de Agnaktor;;;;アグナレギンス;炎戈龙轻靴
Garuga Greaves S;Grebas de Garuga Ｓ;;;;ガルルガＳグリーヴ;黑狼鸟重靴Ｓ
Garuga Leggings S;Calzas de Garuga Ｓ;;;;ガルルガＳレギンス;黑狼鸟轻靴Ｓ
Lagiacrus Greaves;Grebas de Lagiacrus;;;;ラギアグリーヴ;海龙重靴
Lagiacrus Leggings;Calzas de Lagiacrus;;;;ラギアレギンス;海龙轻靴
Kirin Legs S;Def. Pierna Kirin S;;;;キリンＳレガース;麒麟绑腿Ｓ
Kirin Boots S;Botas de Kirin S;;;;キリンＳブーツ;麒麟皮靴Ｓ
Kirin Legs U;Def. Pierna Kirin U;;;;キリンＵレガース;冰麒麟绑腿Ｕ
Kirin Boots U;Botas de Kirin U;;;;キリンＵブーツ;冰麒麟皮靴Ｕ
Yukumo Hakama (Sky);Hakama Yukumo (Cielo);;;;ユクモノハカマ・天;结云袴・天
Yukumo Hakama (Earth);Hakama Yukumo (Tierra);;;;ユクモノハカマ・地;结云袴・地
Sailor Socks;Calcetines de Marinero;;;;セイラーソックス;水手服短袜
Sailor Sandals;Sanadalias de Marinero;;;;セイラーサンダル;水手服草履
Vangis Greaves;Grebas de Vangis;;;;バンギスグリーヴ;恐暴龙重靴
Vangis Leggings;Calzas de Vangis;;;;バンギスレギンス;恐暴龙轻靴
Greed Greaves;Grebas de Codicia;;;;グリードグリーヴ;贪婪重靴
Greed Leggings;Calzas de Codicia;;;;グリードレギンス;贪婪轻靴
Zannyo Gusoku Ha;Zannyo Ha [Botas];;;;残陽・覇【具足】;残阳・霸【具足】
Shinonome Hakama Ha;Shinonome Ha [Botas];;;;東雲・覇【袴】;东云・霸【足袴】
Tokiwa Gusoku Ha;Tokiwa Ha [Botas];;;;常磐・覇【具足】;常磐・霸【具足】
Yachiyo Hakama Ha;Yachiyo Ha [Pantalones];;;;八千代・覇【袴】;八千代・霸【足袴】
Yamato Gusoku;Yamato [Botas];;;;大和【具足】;大和【具足】
Mutsu Gusoku;Mutsu [Botas];;;;陸奥【具足】;陆奥【具足】
Hinata Hakama;Hinata [Pantalones];;;;日向【袴】;日向【足袴】
Amagi Hakama;Amagi [Pantalones];;;;天城【袴】;天成【足袴】
Arc Greaves S;Grebas de Arco S;;;;アークＳグリーヴ;弧光重靴Ｓ
Arc Leggings S;Calzas de Arco S;;;;アークＳレギンス;弧光轻靴Ｓ
Philia Greaves S;Grebas de Philia S;;;;フィリアＳグリーヴ;友爱重靴Ｓ
Philia Leggings S;Calzas de Philia S;;;;フィリアＳレギンス;友爱轻靴Ｓ
Golden Hakama;Hakama Dorado;;;;金色ノ袴;金色的足袴
Puppet Master Socks;Calcetines de Maestro Marioneta;;;;黒子ノ足袋;黑子的足袋
Rapture Hakama;Hakama Furia;;;;怒天ノ袴;怒天的足袴
Heartbeat Socks;Tabi Latido Cecorazon;;;;心滅ノ足袋;心灭的足袋
Dark Akantor Hessian;Dobl. Akantor Oscuro;;;;アカムトケマル;霸龙护胫
Dark Akantor Boots;Botas Akantor Oscuro;;;;アカムトチキル;霸龙护膝
