english;spanish;french;italian;german;japanese;chinese
Helper Cuffs;Magas de ayudante;;;;ヘルパーカフス;护工装长袖
Rouaga Manno;Ristre de Aelucanth;;;;ロワーガマーノ;锹虫腕甲
Rouaga Brasso;Manica de Aelucanth;;;;ロワーガブラッソ;锹虫护手
Falmer Manno;Ristre de Rhopessa;;;;ファルメルマーノ;蝴蝶腕甲
Falmer Brasso;Manica de Rhopessa;;;;ファルメルブラッソ;蝴蝶护手
Nightmare Rama;enredo Mosgharl;;;;マギュルラーマ;南瓜手腕
Nightmare Asto;Zartillo Mosgharl ;;;;マギュルアスト;南瓜护手
Nerusukyura Vambraces;Avambr. De Nerusukyura;;;;スキュラアーム;影蜘蛛腕甲
Nerusukyura Guards;Guardabr. de Nerusukyura;;;;スキュラガード;影蜘蛛护手
Khezu Vambraces;Avambr. de Khezu;;;;フルフルアーム;电龙腕甲
Khezu Guards;Guardabr. de Khezu;;;;フルフルガード;电龙护手
Rathian Vambraces;Avambr. de Rathian;;;;レイアアーム;雌火龙腕甲
Rathian Guards;Guardabr. de Rathian;;;;レイアガード;雌火龙护手
Artian Vambraces;Avambr. de artesanas;;;;アーティアアーム;神秘腕甲
Artian Guards;Guardabr. de artesanas;;;;アーティアガード;神秘护手
Zaboazagiru Vambraces;Avambr. de Zaboazagiru;;;;ザボアアーム;鬼鲛腕甲
Zaboazagiru Guards;Guardabr. de Zaboazagiru;;;;ザボアガード;鬼鲛护手
Garara Vambraces;Avambr. de Garara;;;;ガララアーム;绞蛇龙腕甲
Garara Guards;Guardabr. de Garara;;;;ガララガード;绞蛇龙护手
Plesioth Vambraces;Avambr. de Plesioth;;;;ガノスアーム;水龙腕甲
Plesioth Guards;Guardabr. de Plesioth;;;;ガノスガード;水龙护手
Guild Bard Vambraces;Avambr. Bardo Gremio;;;;ギルドバードアーム;工会精英腕甲
Guild Bard Cuffs;Manga Bardo Gremio;;;;ギルドバードカフス;工会精英长袖
Scholar Gloves;Guantes de Escolar;;;;スカラーグラブ;售货员手套
Scholar Cuffs;Magas de Escolar;;;;スカラーカフス;售货员长袖
Zinogre Vambraces;Avambr. de Zinogre;;;;ジンオウアーム;雷狼龙腕甲
Zinogre Guards;Guardabr. de Zinogre;;;;ジンオウガード;雷狼龙护手
Generu Vambraces;Avambr. de Generu;;;;セルタスアーム;重甲虫腕甲
Generu Guards;Guardabr. de Generu;;;;セルタスガード;重甲虫护手
Nibelsnarf Vambraces;Brazales de Nibelsnarf;;;;ハプルアーム;潜口龙腕甲
Nibelsnarf Guards;Guardabr. de Nibelsnarf;;;;ハプルガード;潜口龙护手
Ceanataur Vambraces;Avambr. De Ceanataur ;;;;ギザミアーム;镰蟹腕甲
Ceanataur Guards;Guardabr. de Ceanataur ;;;;ギザミガード;镰蟹护手
Goa Vambraces;Avambr. de Gao;;;;ゴアアーム;黑蚀龙腕甲
Goa Guards;Guardabr. de Gao;;;;ゴアガード;黑蚀龙护手
Tigrex Vambraces;Avambr. de Tigrex;;;;レックスアーム;轰龙腕甲
Tigrex Guards;Guardabr. de Tigrex;;;;レックスガード;轰龙护手
Brachydios Vambraces;Brazales de Brachydios;;;;ブラキアーム;碎龙腕甲
Brachydios Guards;Guardabr. de Brachydios;;;;ブラキガード;碎龙护手
Nargacuga Vambraces;Brazales de Nargacuga;;;;ナルガアーム;迅龙腕甲
Nargacuga Guards;Guardabr. de Nargacuga;;;;ナルガガード;迅龙护手
Gravios Vambraces;Avambr. De Gravios;;;;グラビドアーム;铠龙腕甲
Gravios Guards;Guardabr. De Gravios ;;;;グラビドガード;铠龙护手
Rathalos Vambraces;Avambr. de Rathalos;;;;レウスアーム;雄火龙腕甲
Rathalos Guards;Guardabr. de Rathalos;;;;レウスガード;雄火龙护手
Lavasioth Vambraces;Avambr. De Lavasioth ;;;;ラヴァアーム;溶岩龙腕甲
Lavasioth Guards;Guardabr. De Lavasioth;;;;ラヴァガード;溶岩龙护手
Diablos Vambraces;Avambr. de Diablos;;;;ディアブロアーム;角龙腕甲
Diablos Guards;Guardabr. de Diablos;;;;ディアブロガード;角龙护手
Garuga Vambraces;Avambr. de Garuga;;;;ガルルガアーム;黑狼鸟腕甲
Garuga Guards;Guardabr. de Garuga;;;;ガルルガガード;黑狼鸟护手
Uragaan Vambraces;Avambr. de Uragaan;;;;ガンキンアーム;爆锤龙腕甲
Uragaan Guards;Guardabr. de Uragaan;;;;ガンキンガード;爆锤龙护手
Duramboros Vambraces;Brazales de Duramboros;;;;ドボルアーム;尾槌龙腕甲
Duramboros Guards;Guardabr. de Duramboros;;;;ドボルガード;尾槌龙护手
Arc Vambraces;Avambr. De Arco;;;;アークアーム;弧光腕甲
Arc Guards;Guardabr. De Arco;;;;アークガード;弧光护手
Philia Vambraces;Avambr. De Philia;;;;フィリアアーム;友爱腕甲
Philia Guards;Guardabr. De Philia;;;;フィリアガード;友爱护手
Zannyo Kote;Kore Zannyo;;;;残陽【篭手】;残阳【笼手】
Shinonome Kote;Kote Shinonome ;;;;東雲【篭手】;东云【笼手】
Tokiwa Kote;Kote Tokiwa ;;;;常磐【篭手】;常磐【笼手】
Yachiyo Kote;Kote Yachiyo ;;;;八千代【篭手】;八千代【笼手】
Kirin Long Arms;Prot. Brazos Kirin;;;;キリンアームロング;麒麟长臂
Kirin Gloves;Guantes de Kirin;;;;キリングローブ;麒麟手套
Akatsuki Kote;Kote Akatsuki ;;;;暁丸【篭手】;晓丸【笼手】
Akebono Kote;Kote Akebono ;;;;曙丸【篭手】;曙丸【笼手】
Rin Kote;Kote Rin ;;;;凛【篭手】;凛【笼手】
Tsuya Kote;Kote Tsuya ;;;;艶【篭手】;妖艳【笼手】
Blue Star Vambraces;Avambr. Estrella Azul;;;;ブルースターアーム;蓝星花腕甲
Blue Star Cuffs;Magas Estrella Azul;;;;ブルースターカフス;蓝星花长袖
Brave's Vambraces S;Avambr. De Valiente S;;;;ブレイブＳアーム;勇气腕甲Ｓ
Brave's Guards S;Guardabr. De Valiente S;;;;ブレイブＳガード;勇气护手Ｓ
Leather Vambraces S;Avambr. de Cuero S;;;;レザーＳアーム;皮质腕甲Ｓ
Leather Guards S;Guardabr. de Cuero S;;;;レザーＳガード;皮质护手Ｓ
Chainmail Vambraces S;Brazales de Malla S;;;;チェーンＳアーム;锁链腕甲Ｓ
Chainmail Guards S;Guardabr. De Malla S;;;;チェーンＳガード;锁链护手Ｓ
Hunter's Vambraces S;Avambr. de Cazador S;;;;ハンターＳアーム;猎人腕甲Ｓ
Hunter's Guards S;Guardabr. de Cazador S;;;;ハンターＳガード;猎人护手Ｓ
Bone Vambraces S;Avambr. de Hueso S;;;;ボーンＳアーム;骨制腕甲Ｓ
Bone Guards S;Guardabr. de Hueso S;;;;ボーンＳガード;骨制护手Ｓ
Alloy Vambraces S;Avambr. de aleacion S;;;;アロイＳアーム;合金腕甲Ｓ
Alloy Guards S;Guardabr. de Aleacion S;;;;アロイＳガード;合金护手Ｓ
Kunchuu Vambraces S;Avambr. De Kunchuu;;;;クンチュウＳアーム;盾虫腕甲Ｓ
Kunchuu Guards S;Guardabr. De Kunchuu S;;;;クンチュウＳガード;盾虫护手Ｓ
Rhenoplos Vambraces S;Brazales de Rhenoplos S;;;;リノプロＳアーム;草食龙腕甲Ｓ
Rhenoplos Guards S;Guardabr. de Rhenoplos S;;;;リノプロＳガード;草食龙护手Ｓ
Bnahabra Gloves S;Guantes de Bnahabra S;;;;ブナハＳグローブ;飞甲虫手套Ｓ
Bnahabra Cuffs S;Magas de Bnahabra S;;;;ブナハＳカフス;飞甲虫长袖Ｓ
Jaggi Vambraces S;Avambr. de Jaggi S;;;;ジャギィＳアーム;狗龙腕甲Ｓ
Jaggi Guards S;Guardabr. de Jaggi S;;;;ジャギィＳガード;狗龙护手Ｓ
Genprey Vambraces S;Avambr. de Genprey Ｓ;;;;ゲネポスＳアーム;黄速龙腕甲Ｓ
Genprey Guards S;Guardabr. de Genprey Ｓ;;;;ゲネポスＳガード;黄速龙护手Ｓ
Volvidon Vambraces;Avambr. De Volvidon ;;;;ランゴアーム;飞虫腕甲
Volvidon Guards;Guardabr. De Volvidon ;;;;ランゴガード;飞虫护手
Qurupeco Vambraces;Avambr. de Qurupeco;;;;ペッコアーム;彩鸟腕甲
Qurupeco Guards;Guardabr. de Qurupeco;;;;ペッコガード;彩鸟护手
Conga Vambraces S;Avambr. de Conga Ｓ;;;;コンガＳアーム;桃毛兽腕甲Ｓ
Conga Guards S;Guardabr. de Conga Ｓ;;;;コンガＳガード;桃毛兽护手Ｓ
Conga Vambraces U;Avambr. de Conga Ｕ;;;;コンガＵアーム;绿毛兽腕甲Ｕ
Conga Guards U;Guardabr. de Conga Ｕ;;;;コンガＵガード;绿毛兽护手Ｕ
Velociprey Vambraces S;Avambr. de Velociprey Ｓ;;;;ランポスＳアーム;蓝速龙腕甲Ｓ
Velociprey Guards S;Guardabr. de Velociprey Ｓ;;;;ランポスＳガード;蓝速龙护手Ｓ
Cephalos Vambraces;Avambr. De Cephalos;;;;ガレオスアーム;砂龙腕甲
Cephalos Guards;Guardabr. De Cephalos;;;;ガレオスガード;砂龙护手
Hermitaur Vambraces;Avambr. De Hermitaur;;;;ザザミアーム;盾蟹腕甲
Hermitaur Guards;Guardabr. De Hermitaur;;;;ザザミガード;盾蟹护手
Remobra Gloves S;Guantes de Remobra S;;;;ガブラスーツＳグラブ;翼蛇龙手套Ｓ
Remobra Hands S;Manos de Remobra S;;;;ガブラスーツＳハンド;翼蛇龙之手Ｓ
Ioprey Gloves;Guantes de Ioprey;;;;イーオスーツグラブ;红速龙套手套
Ioprey Hands;Manos de Ioprey;;;;イーオスーツハンド;红速龙套之手
Kecha Vambraces S;Avambr. de Kecha Ｓ;;;;ケチャＳアーム;奇猿狐腕甲Ｓ
Kecha Guards S;Guardabr. de Kecha Ｓ;;;;ケチャＳガード;奇猿狐护手Ｓ
Kut-Ku Vambraces S;Avambr. de Kut-Ku Ｓ;;;;クックＳアーム;大怪鸟腕甲Ｓ
Kut-Ku Guards S;Guardabr. de Kut-Ku Ｓ;;;;クックＳガード;大怪鸟护手Ｓ
Kut-Ku Vambraces U;Avambr. de Kut-Ku Ｕ;;;;クックＵアーム;青怪鸟腕甲Ｕ
Kut-Ku Guards U;Guardabr. de Kut-Ku Ｕ;;;;クックＵガード;青怪鸟护手Ｕ
Obituary Manno;Ristre de Obituario;;;;オウビートマーノ;独角仙腕甲
Obituary Brasso;Braso de Obtuario;;;;オウビートブラッソ;独角仙护手
Butterfly Manno;Ristre de Mariposa;;;;パピメルマーノ;彩蝶腕甲
Butterfly Brasso;Braso de Mariposa;;;;パピメルブラッソ;彩蝶护手
Ioprey Vambraces S;Avambr. de Ioprey Ｓ;;;;イーオスＳアーム;红速龙腕甲Ｓ
Ioprey Guards S;Guardabr. de Ioprey Ｓ;;;;イーオスＳガード;红速龙护手Ｓ
Dober Vambraces;Avambr. de Dober;;;;ドーベルアーム;远古龙腕甲
Dober Guards;Guardabr. de Dober;;;;ドーベルガード;远古龙护手
Lagombi Vambraces S;Avambr. de Lagombi S;;;;ウルクＳアーム;白兔兽腕甲Ｓ
Lagombi Guards S;Guardabr. de Lagombi S;;;;ウルクＳガード;白兔兽护手Ｓ
Hawk Vambraces;Avambr. De Halcon;;;;ホークアーム;餐叉腕甲
Hawk Guards;Guardabr. De Halcon;;;;ホークガード;餐叉护手
Ecole Vambraces;Avambr. De Ecole;;;;エコールアーム;校服腕甲
Ecole Guards;Guardabr. De Ecole;;;;エコールガード;校服护手
Gypceros Vambraces S;Avambr. de Gypceros Ｓ;;;;ゲリョスＳアーム;毒怪鸟腕甲Ｓ
Gypceros Guards S;Guardabr. de Gypceros Ｓ;;;;ゲリョスＳガード;毒怪鸟护手Ｓ
Gypceros Vambraces U;Avambr. de Gypceros Ｕ;;;;ゲリョスＵアーム;紫毒怪鸟腕甲Ｕ
Gypceros Guards U;Guardabr. de Gypceros Ｕ;;;;ゲリョスＵガード;紫毒怪鸟护手Ｕ
Volvidon Vambraces;Avambr. de Volvidon;;;;ラングロアーム;赤甲兽腕甲
Volvidon Guards;Guardabr. de Volvidon;;;;ラングロガード;赤甲兽护手
Tetsukabra Vambraces S;Avambr. de Tetsukabra  Ｓ;;;;カブラＳアーム;鬼蛙腕甲Ｓ
Tetsukabra Guards S;Guardabr. de Tetsukabra  Ｓ;;;;カブラＳガード;鬼蛙护手Ｓ
Nerusukyura Vambraces S;Avambr. De Nerusukyura S;;;;スキュラＳアーム;影蜘蛛腕甲Ｓ
Nerusukyura Guards S;Guardabr. De Nerusukyura S;;;;スキュラＳガード;影蜘蛛护手Ｓ
Khezu Vambraces S;Avambr. de Khezu Ｓ;;;;フルフルＳアーム;电龙腕甲Ｓ
Khezu Guards S;Guardabr. de Khezu Ｓ;;;;フルフルＳガード;电龙护手Ｓ
Khezu Vambraces U;Avambr. de Khezu Ｕ;;;;フルフルＵアーム;赤电龙腕甲Ｕ
Khezu Guards U;Guardabr. de Khezu Ｕ;;;;フルフルＵガード;赤电龙护手Ｕ
Rathian Vambraces S;Avambr. de Rathian S;;;;レイアＳアーム;雌火龙腕甲Ｓ
Rathian Guards S;Guardabr. de Rathian S;;;;レイアＳガード;雌火龙护手Ｓ
Rathian Heart Vambraces;Avambr. De Rathian Rosa;;;;リオハートアーム;樱火龙腕甲
Rathian Heart Guards;Guardabr. de Rathian Rosa;;;;リオハートガード;樱火龙护手
Golden Luna Vambraces;Brazales de Luna Dorada;;;;ゴールドルナアーム;金火龙腕甲
Golden Luna Guards;Guardabr. de Luna Dorada;;;;ゴールドルナガード;金火龙护手
Rathian EX Vambraces;Avambr. De Rathian EX ;;;;EXレイアアーム;EX雌火龙腕甲
Rathian EX Guards;Guardabr. De Rathian EX ;;;;EXレイアガード;EX雌火龙护手
Basarios Vambraces S;Avambr. de Basarios Ｓ;;;;バサルＳアーム;岩龙腕甲Ｓ
Basarios Guards S;Guardabr. de Basarios Ｓ;;;;バサルＳガード;岩龙护手Ｓ
Basarios Vambraces U;Avambr. de Basarios Ｕ;;;;バサルＵアーム;桃岩龙腕甲Ｕ
Basarios Guards U;Guardabr. de Basarios Ｕ;;;;バサルＵガード;桃岩龙护手Ｕ
Artian Vambraces S;Avambr. de Artesano Ｓ;;;;アーティアＳアーム;神秘腕甲Ｓ
Artian Guards S;Guardabr. de Artesano Ｓ;;;;アーティアＳガード;神秘护手Ｓ
Zinogre Vambraces S;Avambr. de Zinogre Ｓ;;;;ジンオウＳアーム;雷狼龙腕甲Ｓ
Zinogre Guards S;Guardabr. de Zinogre Ｓ;;;;ジンオウＳガード;雷狼龙护手Ｓ
Zinogre Vambraces U;Avambr. de Zinogre Ｕ;;;;ジンオウＵアーム;狱狼龙腕甲Ｕ
Zinogre Guards U;Guardabr. de Zinogre Ｕ;;;;ジンオウＵガード;狱狼龙护手Ｕ
Goa Vambraces S;Avambr. de Gao Ｓ;;;;ゴアＳアーム;黑蚀龙腕甲Ｓ
Goa Guards S;Guardabr. de Gao Ｓ;;;;ゴアＳガード;黑蚀龙护手Ｓ
Gobul Vambraces;Avambr. de Gobul;;;;ガブルアーム;灯鱼龙腕甲
Gobul Guards;Guardabr. de Gobul;;;;ガブルガード;灯鱼龙护手
Guild Knight Gloves;Guantes de Caballero de Gremio;;;;ギルドナイトグラブ;工会骑士手套
Guild Knight Cuffs;Magas de Caballero Gremio;;;;ギルドナイトカフス;工会骑士长袖
Maid Gloves;Guantes de Mucama;;;;メイドグラブ;女仆装手套
Maid Cuffs;Magas de Mucama;;;;メイドカフス;女仆装长袖
Ranger's Gauntlets;Gaunteleta de Explorador;;;;城塞遊撃隊【手甲】;城塞游击队【手甲】
Archer's Gauntlets;Guantelete de Arquero;;;;城塞弓撃隊【手甲】;城塞弓击队【手甲】
Generu Vambraces S;Avambr. de Generu Ｓ;;;;セルタスＳアーム;重甲虫腕甲Ｓ
Generu Guards S;Guardabr. de Generu Ｓ;;;;セルタスＳガード;重甲虫护手Ｓ
Zaboazagiru Vambraces S;Avambr. de Zaboazagiru Ｓ;;;;ザボアＳアーム;鬼鲛腕甲Ｓ
Zaboazagiru Guards S;Guardabr. de Zaboazagiru Ｓ;;;;ザボアＳガード;鬼鲛护手Ｓ
Garara Vambraces S;Avambr. de Garara Ｓ;;;;ガララＳアーム;绞蛇龙腕甲Ｓ
Garara Guards S;Guardabr. de Garara Ｓ;;;;ガララＳガード;绞蛇龙护手Ｓ
Tigrex Vambraces S;Avambr. de Tigrex Ｓ;;;;レックスＳアーム;轰龙腕甲Ｓ
Tigrex Guards S;Guardabr. de Tigrex Ｓ;;;;レックスＳガード;轰龙护手Ｓ
Tigrex Vambraces U;Avambr. de Tigrex Ｕ;;;;レックスＵアーム;黑轰龙腕甲Ｕ
Tigrex Guards U;Guardabr. de Tigrex Ｕ;;;;レックスＵガード;黑轰龙护手Ｕ
X-Zero Vambraces;Avambr. De X-Zero;;;;エクスゼロアーム;大轰龙腕甲
X-Zero Guards;Guardabr. De X-Zero;;;;エクスゼロガード;大轰龙护手
Tigrex EX Vambraces;Avambr. de Tigrex EX;;;;EXレックスアーム;EX轰龙腕甲
Tigrex EX Guards;Guardabr. de Tigrex EX;;;;EXレックスガード;EX轰龙护手
Blango Vambraces;Avambr. De Blango ;;;;ブランゴアーム;雪狮子腕甲
Blango Guards;Guardabr. De Blango;;;;ブランゴガード;雪狮子护手
Black Belt Vambraces;Avambr. De Cinturon Negro;;;;クロオビアーム;教官腕甲
Black Belt Guards;Guardabr. De Cinturon Negro;;;;クロオビガード;教官护手
Rathalos Vambraces S;Avambr. de Rathalos S;;;;レウスＳアーム;雄火龙腕甲Ｓ
Rathalos Guards S;Guardabr. de Rathalos S;;;;レウスＳガード;雄火龙护手Ｓ
Rathalos Soul Vambraces;Avambr. de alma de Rathalos;;;;リオソウルアーム;苍火龙腕甲
Rathalos Soul Guards;Guardabr. de alma de Rathalos;;;;リオソウルガード;苍火龙护手
Silver Sol Vambraces;Brazales de Sol Plateado;;;;シルバーソルアーム;银火龙腕甲
Silver Sol Guards;Guardabr. de Sol Plateado;;;;シルバーソルガード;银火龙护手
Rathalos EX Vambraces;Avambr. De Rathalos EX ;;;;EXレウスアーム;EX雄火龙腕甲
Rathalos EX Guards;Guardabr. De Rathalos EX ;;;;EXレウスガード;EX雄火龙护手
Gravios Vambraces S;Avambr. De Gravios S;;;;グラビドＳアーム;铠龙腕甲Ｓ
Gravios Guards S;Guardabr. De Gravios S;;;;グラビドＳガード;铠龙护手Ｓ
Gravios Vambraces U;Avambr. De Gravios U;;;;グラビドＵアーム;黑铠龙腕甲Ｕ
Gravios Guards U;Guardabr. De Gravios U;;;;グラビドＵガード;黑铠龙护手Ｕ
Barioth Vambraces;Avambr. de Barioth;;;;ベリオアーム;冰牙龙腕甲
Barioth Guards;Guardabr. de Barioth;;;;ベリオガード;冰牙龙护手
Brachydios Vambraces S;Avambr. de Brachydios Ｓ;;;;ブラキＳアーム;碎龙腕甲Ｓ
Brachydios Guards S;Guardabr. de Brachydios Ｓ;;;;ブラキＳガード;碎龙护手Ｓ
Agnaktor Vambraces;Avambr. de Agnaktor;;;;アグナアーム;炎戈龙腕甲
Agnaktor Guards;Guardabr. de Agnaktor;;;;アグナガード;炎戈龙护手
Garuga Vambraces S;Avambr. de Garuga Ｓ;;;;ガルルガＳアーム;黑狼鸟腕甲Ｓ
Garuga Guards S;Guardabr. de Garuga Ｓ;;;;ガルルガＳガード;黑狼鸟护手Ｓ
Lagiacrus Vambraces;Brazales de Lagiacrus;;;;ラギアアーム;海龙腕甲
Lagiacrus Guards;Guardabr. de Lagiacrus;;;;ラギアガード;海龙护手
Kirin Long Arms S;Prot. Brazos Kirin S;;;;キリンＳアームロング;麒麟长臂Ｓ
Kirin Gloves S;Guantes de Kirin S;;;;キリンＳグローブ;麒麟手套Ｓ
Kirin Vambraces U;Avambr. De Kirin U;;;;キリンＵアーム;冰麒麟腕甲Ｕ
Kirin Gloves U;Guantesde Kirin U;;;;キリンＵグローブ;冰麒麟手套Ｕ
Yukumo Kote (Sky);Kote Yukumo (Cielo);;;;ユクモノコテ・天;结云护手・天
Yukumo Kote (Earth);Kote Yukumo (Tierra);;;;ユクモノコテ・地;结云护手・地
Sailor Gloves;Guantes de Marinero;;;;セイラーグラブ;水手服手套
Sailor Cuffs;Magas de Marinero;;;;セイラーカフス;水手服长袖
Vangis Vambraces;Avambr. de Vangis;;;;バンギスアーム;恐暴龙腕甲
Vangis Guards;Guardabr. de Vangis;;;;バンギスガード;恐暴龙护手
Greed Vambraces;Avambr. De Codicia;;;;グリードアーム;贪婪腕甲
Greed Guards;Guardabr. De Codicia;;;;グリードガード;贪婪护手
Zannyo Kote Ha;Zannyo Ha [Guantes];;;;残陽・覇【篭手】;残阳・霸【笼手】
Shinonome Kote Ha;Shinonome Ha [Guantes];;;;東雲・覇【篭手】;东云・霸【笼手】
Tokiwa Kote Ha;Tokiwa Ha [Guantes];;;;常磐・覇【篭手】;常磐・霸【笼手】
Yachiyo Kote Ha;Yachiyo Ha [Guante];;;;八千代・覇【篭手】;八千代・霸【笼手】
Yamato Kote;Yamato [Guantes];;;;大和【篭手】;大和【笼手】
Mutsu Kote;Mutsu [Guantes];;;;陸奥【篭手】;陆奥【笼手】
Hinata Kote;Hinata [Guantes];;;;日向【篭手】;日向【笼手】
Amagi Kote;Amagi [Guantes];;;;天城【篭手】;天成【笼手】
Arc Vambraces S;Avambr. De Arco S;;;;アークＳアーム;弧光腕甲Ｓ
Arc Guards S;Guardabr. deArco S;;;;アークＳガード;弧光护手Ｓ
Philia Vambraces S;Avambr. De Philia S;;;;フィリアＳアーム;友爱腕甲Ｓ
Philia Guards S;Guardabr. De Philia S;;;;フィリアＳガード;友爱护手Ｓ
Golden Kote;Kote Dorado;;;;金色ノ篭手;金色的笼手
Puppet Master Kote;Kote de Maestro Marioneta;;;;黒子ノ篭手;黑子的笼手
Rapture Kote;Kote Furia;;;;怒天ノ篭手;怒天的笼手
Heartbeat Kote;Kote Latido Cecorazon;;;;心滅ノ篭手;心灭的笼手
Dark Akantor Claw;Garra Akantor Oscuro;;;;アカムトサクンペ;霸龙护腕
Dark Akantor Gauntlet;Guanteleta Akantor Oscuro;;;;アカムトノキリペ;霸龙弓腕
Dark Ukanlos Claw;Garra Ukanlos Oscuro;;;;ウカムルサクンペ;崩龙护腕
Dark Ukanlos Gauntlet;Guanteleta Ukanlos Oscuro;;;;ウカムルノキリペ;崩龙弓腕
Kaiser Vambraces;Avambr. de Kaiser;;;;カイザーアーム;炎王龙腕甲
Kaiser Guards;Guardabr. de Kaiser;;;;カイザーガード;炎王龙护手
Kaiser EX Vambraces;Avambr. de Kaiser EX;;;;EXカイザーアーム;EX炎王龙腕甲
Kaiser EX Guards;Guardabr. de Kaiser EX;;;;EXカイザーガード;EX炎王龙护手
Empress Vambraces;Avambr. de Emperatriz;;;;エンプレスアーム;炎妃龙腕甲
Empress Guards;Guardabr. de Emperatriz;;;;エンプレスガード;炎妃龙护手
Kushala Grip;Apretón Kushala;;;;クシャナハトゥー;钢龙臂甲
