english;spanish;french;italian;german;japanese;chinese
Blue Star Hat;Sombrero Estrella Azul;;;;ブルースターハット;蓝星花帽子
Shadow Shades;Sobra Tenebrosa;;;;シャドウアイ;黑暗眼
Brave's Helm S;Casco de Valiente S;;;;ブレイブＳヘルム;勇气头盔Ｓ
Brave's Cap S;Gorro de Valiente S;;;;ブレイブＳキャップ;勇气战帽Ｓ
Leather Helm S;Casco de Cuero S;;;;レザーＳヘルム;皮质头盔Ｓ
Leather Cap S;Gorro de Cuero S;;;;レザーＳキャップ;皮质战帽Ｓ
Chainmail Helm S;Casco de Malla;;;;チェーンＳヘルム;锁链头盔Ｓ
Chainmail Cap S;Gorro de Malla S;;;;チェーンＳキャップ;锁链战帽Ｓ
Hunter's Helm S;Casco de Cazador S;;;;ハンターＳヘルム;猎人头盔Ｓ
Hunter's Cap S;Gorro de Cazador S;;;;ハンターＳキャップ;猎人战帽Ｓ
Bone Helm S;Casco de Hueso S;;;;ボーンＳヘルム;骨制头盔Ｓ
Bone Cap S;Gorro de Hueso S;;;;ボーンＳキャップ;骨制战帽Ｓ
Alloy Helm S;Casco de Aleacion S;;;;アロイＳヘルム;合金头盔Ｓ
Alloy Cap S;Gorro de Aleacion S;;;;アロイＳキャップ;合金战帽Ｓ
Rhenoplos Helm S;Casco de Rhenoplos S;;;;リノプロＳヘルム;草食龙头盔Ｓ
Rhenoplos Cap S;Gorro de Rhenoplos S;;;;リノプロＳキャップ;草食龙战帽Ｓ
Bnahabra Hat S;Sobrero de Bnahabra S;;;;ブナハＳハット;飞甲虫帽子Ｓ
Bnahabra Cap S;Gorro de Bnahabra S;;;;ブナハＳキャップ;飞甲虫战帽Ｓ
Slagtoth Head S;Capucha Slagtoth S;;;;ズワロＳフード;垂皮龙头罩Ｓ
Slagtoth Hood S;Caperusa Slagtoth S;;;;ズワロＳフッド;垂皮龙头帽Ｓ
Jaggi Helm S;Casco de Jaggi S;;;;ジャギィＳヘルム;狗龙头盔Ｓ
Jaggi Cap S;Gorro de Jaggi S;;;;ジャギィＳキャップ;狗龙战帽Ｓ
Genprey Helm S;Casco de Genprey Ｓ;;;;ゲネポスＳヘルム;黄速龙头盔Ｓ
Genprey Cap S;Gorro de Genprey Ｓ;;;;ゲネポスＳキャップ;黄速龙战帽Ｓ
Volvidon Helm;Casco de Volvidon;;;;ランゴヘルム;飞虫头盔
Volvidon Cap;Gorro de Volvidon;;;;ランゴキャップ;飞虫战帽
Qurupeco Helm;Casco de Qurupeco;;;;ペッコヘルム;彩鸟头盔
Qurupeco Cap;Gorro de Qurupeco;;;;ペッコキャップ;彩鸟战帽
Conga Helm S;Casco de Conga Ｓ;;;;コンガＳヘルム;桃毛兽头盔Ｓ
Conga Cap S;Gorro de Conga Ｓ;;;;コンガＳキャップ;桃毛兽战帽Ｓ
Conga Helm U;Casco de Conga Ｕ;;;;コンガＵヘルム;绿毛兽头盔Ｕ
Conga Cap U;Gorro de Conga Ｕ;;;;コンガＵキャップ;绿毛兽战帽Ｕ
Velociprey Helm S;Casco de Velociprey Ｓ;;;;ランポスＳヘルム;蓝速龙头盔Ｓ
Velociprey Cap S;Gorro de Velociprey Ｓ;;;;ランポスＳキャップ;蓝速龙战帽Ｓ
Cephalos Helm;Casco de Cephalos;;;;ガレオスヘルム;砂龙头盔
Cephalos Cap;Gorro de Cephalos;;;;ガレオスキャップ;砂龙战帽
Hermitaur Helm;Casco de Hermitaur;;;;ザザミヘルム;盾蟹头盔
Hermitaur Cap;Gorro de Hermitaur ;;;;ザザミキャップ;盾蟹战帽
Remobra Hood S;Cubre Cabeza de Remobra S;;;;ガブラスＳヘッド;翼蛇龙刃笠Ｓ
Remobra Face S;Cara de Remobra S;;;;ガブラスＳフェイス;翼蛇龙脸Ｓ
Ioprey Hood;Cubre Cabeza de Ioprey;;;;イーオスヘッド;红速龙刃笠
Ioprey Face;Mascara de Ioprey;;;;イーオスフェイス;红速龙脸
Kecha Helm S;Casco de Kecha Ｓ;;;;ケチャＳヘルム;奇猿狐头盔Ｓ
Kecha Cap S;Gorro de Kecha Ｓ;;;;ケチャＳキャップ;奇猿狐战帽Ｓ
Kut-Ku Helm S;Casco de Kut-Ku Ｓ;;;;クックＳヘルム;大怪鸟头盔Ｓ
Kut-Ku Cap S;Gorro de Kut-Ku Ｓ;;;;クックＳキャップ;大怪鸟战帽Ｓ
Kut-Ku Helm U;Casco de Kut-Ku Ｕ;;;;クックＵヘルム;青怪鸟头盔Ｕ
Kut-Ku Cap U;Gorro de Kut-Ku Ｕ;;;;クックＵキャップ;青怪鸟战帽Ｕ
Obituary Testa;Vertice de Obituario;;;;オウビートテスタ;独角仙头盔
Obituary Kabuto;Gorro de Obituario;;;;オウビートカプト;独角仙战帽
Butterfly Testa;Vertice de Mariposa;;;;パピメルテスタ;彩蝶头盔
Butterfly Kabuto;Gorro de Mariposa;;;;パピメルカプト;彩蝶战帽
Ioprey Helm S;Casco de Ioprey Ｓ;;;;イーオスＳヘルム;红速龙头盔Ｓ
Ioprey Cap S;Gorro de Ioprey Ｓ;;;;イーオスＳキャップ;红速龙战帽Ｓ
Dober Helm;Casco de Dober;;;;ドーベルヘルム;远古龙头盔
Dober Cap;Gorro de Dober;;;;ドーベルキャップ;远古龙战帽
Lagombi Helm S;Casco de Lagombi S;;;;ウルクＳヘルム;白兔兽头盔Ｓ
Lagombi Cap S;Gorro de Lagombi S;;;;ウルクＳキャップ;白兔兽战帽Ｓ
Hawk Hat;Sombrero de Halcon;;;;ホークハット;餐叉帽子
Hawk Cap;Gorro de Halcon;;;;ホークキャップ;餐叉战帽
Ecole Head;Capucha Ecole;;;;エコールフード;校服头罩
Ecole Cap;Gorro de Ecole;;;;エコールキャップ;校服战帽
Gypceros Helm S;Casco de Gypceros Ｓ;;;;ゲリョスＳヘルム;毒怪鸟头盔Ｓ
Gypceros Cap S;Gorro de Gypceros Ｓ;;;;ゲリョスＳキャップ;毒怪鸟战帽Ｓ
Gypceros Helm U;Casco de Gypceros Ｕ;;;;ゲリョスＵヘルム;紫毒怪鸟头盔Ｕ
Gypceros Cap U;Gorro de Gypceros Ｕ;;;;ゲリョスＵキャップ;紫毒怪鸟战帽Ｕ
Volvidon Helm;Casco de Volvidon;;;;ラングロヘルム;赤甲兽头盔
Volvidon Cap;Gorro de Volvidon;;;;ラングロキャップ;赤甲兽战帽
Tetsukabra Helm S;Casco de Tetsukabra  Ｓ;;;;カブラＳヘルム;鬼蛙头盔Ｓ
Tetsukabra Cap S;Gorro de Tetsukabra  Ｓ;;;;カブラＳキャップ;鬼蛙战帽Ｓ
Nerusukyura Helm S;Casco de Nerusukyura  S;;;;スキュラＳヘルム;影蜘蛛头盔Ｓ
Nerusukyura Cap S;Gorro de Nerusukyura S;;;;スキュラＳキャップ;影蜘蛛战帽Ｓ
Khezu Helm S;Casco de Khezu Ｓ;;;;フルフルＳヘルム;电龙头盔Ｓ
Khezu Cap S;Gorro de Khezu Ｓ;;;;フルフルＳキャップ;电龙战帽Ｓ
Khezu Helm U;Casco de Khezu Ｕ;;;;フルフルＵヘルム;赤电龙头盔Ｕ
Khezu Cap U;Gorro de Khezu Ｕ;;;;フルフルＵキャップ;赤电龙战帽Ｕ
Rathian Helm S;Casco de Rathian S;;;;レイアＳヘルム;雌火龙头盔Ｓ
Rathian Cap S;Gorro de Rathian S;;;;レイアＳキャップ;雌火龙战帽Ｓ
Rathian Heart Helm;Casco de Rathian Rosa;;;;リオハートヘルム;樱火龙头盔
Rathian Heart Cap;Gorro de Rathian Rosa;;;;リオハートキャップ;樱火龙战帽
Golden Luna Helm;Casco de Luna Dorada;;;;ゴールドルナヘルム;金火龙头盔
Golden Luna Cap;Gorro de Luna Dorada;;;;ゴールドルナキャップ;金火龙战帽
Rathian EX Helm;Casco de Rathian EX;;;;EXレイアヘルム;EX雌火龙头盔
Rathian EX Cap;Gorro de Rathian EX;;;;EXレイアキャップ;EX雌火龙战帽
Basarios Helm S;Casco de Basarios Ｓ;;;;バサルＳヘルム;岩龙头盔Ｓ
Basarios Cap S;Gorro de Basarios Ｓ;;;;バサルＳキャップ;岩龙战帽Ｓ
Basarios Helm U;Casco de Basarios Ｕ;;;;バサルＵヘルム;桃岩龙头盔Ｕ
Basarios Cap U;Gorro de Basarios Ｕ;;;;バサルＵキャップ;桃岩龙战帽Ｕ
Artian Helm S;Casco de Artesano Ｓ;;;;アーティアＳヘルム;神秘头盔Ｓ
Artian Cap S;Gorro de Artesano Ｓ;;;;アーティアＳキャップ;神秘战帽Ｓ
Zinogre Helm S;Casco de Zinogre Ｓ;;;;ジンオウＳヘルム;雷狼龙头盔Ｓ
Zinogre Cap S;Gorro de Zinogre Ｓ;;;;ジンオウＳキャップ;雷狼龙战帽Ｓ
Zinogre Helm U;Casco de Zinogre Ｕ;;;;ジンオウＵヘルム;狱狼龙头盔Ｕ
Zinogre Cap U;Gorro de Zinogre Ｕ;;;;ジンオウＵキャップ;狱狼龙战帽Ｕ
Goa Helm S;Casco de Gao Ｓ;;;;ゴアＳヘルム;黑蚀龙头盔Ｓ
Goa Cap S;Gorro de Gao Ｓ;;;;ゴアＳキャップ;黑蚀龙战帽Ｓ
Gobul Helm;Casco de Gobul;;;;ガブルヘルム;灯鱼龙头盔
Gobul Cap;Gorro de Gobul;;;;ガブルキャップ;灯鱼龙战帽
Guild Knight Feather;Pluma de  Caballero de Gremio;;;;ギルドナイトフェザー;工会骑士羽帽
Guild Knight Mask;Mascara de Caballero de Gremio;;;;ギルドナイトマスク;工会骑士面具
Maid Headband;Benda Mucama;;;;メイドカチューシャ;女仆装发箍
Maid Cap;Gorro de Mucama;;;;メイドキャップ;女仆装战帽
Ranger's Headgear;Sobrero de Explorador;;;;城塞遊撃隊【刃笠】;城塞游击队【刃笠】
Archer's Shade;Turbante de Arquero;;;;城塞弓撃隊【面隠】;城塞弓击队【面隐】
Generu Helm S;Casco de Generu Ｓ;;;;セルタスＳヘルム;重甲虫头盔Ｓ
Generu Cap S;Gorro de Generu Ｓ;;;;セルタスＳキャップ;重甲虫战帽Ｓ
Zaboazagiru Helm S;Casco de Zaboazagiru Ｓ;;;;ザボアＳヘルム;鬼鲛头盔Ｓ
Zaboazagiru Cap S;Gorro de Zaboazagiru Ｓ;;;;ザボアＳキャップ;鬼鲛战帽Ｓ
Garara Helm S;Casco de Garara Ｓ;;;;ガララＳヘルム;绞蛇龙头盔Ｓ
Garara Cap S;Gorro de Garara Ｓ;;;;ガララＳキャップ;绞蛇龙战帽Ｓ
Tigrex Helm S;Casco de Tigrex Ｓ;;;;レックスＳヘルム;轰龙头盔Ｓ
Tigrex Cap S;Gorro de Tigrex Ｓ;;;;レックスＳキャップ;轰龙战帽Ｓ
Tigrex Helm U;Casco de Tigrex Ｕ;;;;レックスＵヘルム;黑轰龙头盔Ｕ
Tigrex Cap U;Gorro de Tigrex Ｕ;;;;レックスＵキャップ;黑轰龙战帽Ｕ
X-Zero Helm;Casco de X-Zero;;;;エクスゼロヘルム;大轰龙头盔
X-Zero Cap;Gorro de X-Zero;;;;エクスゼロキャップ;大轰龙战帽
Tigrex EX Helm;Casco de Tigrex EX;;;;EXレックスヘルム;EX轰龙头盔
Tigrex EX Cap;Gorro de Tigrex EX;;;;EXレックスキャップ;EX轰龙战帽
Blango Helm;Casco de Blango;;;;ブランゴヘルム;雪狮子头盔
Blango Cap;Gorro de Blango;;;;ブランゴキャップ;雪狮子战帽
Black Belt Helm;Casco de Cinturon Negro;;;;クロオビヘルム;教官头盔
Black Belt Cap;Gorro de Cinturon Negro;;;;クロオビキャップ;教官战帽
Rathalos Helm S;Casco de Rathalos S;;;;レウスＳヘルム;雄火龙头盔Ｓ
Rathalos Cap S;Gorro de Rathalos S;;;;レウスＳキャップ;雄火龙战帽Ｓ
Rathalos Soul Helm;Casco de alma de Rathalos;;;;リオソウルヘルム;苍火龙头盔
Rathalos Soul Cap;Gorro de alma de Rathalos;;;;リオソウルキャップ;苍火龙战帽
Silver Sol Helm;Casco de Sol Plateado;;;;シルバーソルヘルム;银火龙头盔
Silver Sol Cap;Gorro de Sol Plateado;;;;シルバーソルキャップ;银火龙战帽
Rathalos EX Helm;Casco de Rathalos EX;;;;EXレウスヘルム;EX雄火龙头盔
Rathalos EX Cap;Gorro de Rathalos EX ;;;;EXレウスキャップ;EX雄火龙战帽
Gravios Helm S;Casco de Gravios S;;;;グラビドＳヘルム;铠龙头盔Ｓ
Gravios Cap S;Gorro de Gravios S;;;;グラビドＳキャップ;铠龙战帽Ｓ
Gravios Helm U;Casco de Gravios U;;;;グラビドＵヘルム;黑铠龙头盔Ｕ
Gravios Cap U;Gorro de Gravios U;;;;グラビドＵキャップ;黑铠龙战帽Ｕ
Barioth Helm;Casco de Barioth;;;;ベリオヘルム;冰牙龙头盔
Barioth Cap;Gorro de Barioth;;;;ベリオキャップ;冰牙龙战帽
Brachydios Helm S;Casco de Brachydios Ｓ;;;;ブラキＳヘルム;碎龙头盔Ｓ
Brachydios Cap S;Gorro de Brachydios Ｓ;;;;ブラキＳキャップ;碎龙战帽Ｓ
Agnaktor Helm;Casco de Agnaktor;;;;アグナヘルム;炎戈龙头盔
Agnaktor Cap;Gorro de Agnaktor;;;;アグナキャップ;炎戈龙战帽
Garuga Helm S;Casco de Garuga Ｓ;;;;ガルルガＳヘルム;黑狼鸟头盔Ｓ
Garuga Cap S;Gorro de Garuga Ｓ;;;;ガルルガＳキャップ;黑狼鸟战帽Ｓ
Lagiacrus Helm;Casco de Lagiacrus;;;;ラギアヘルム;海龙头盔
Lagiacrus Cap;Gorro de Lagiacrus;;;;ラギアキャップ;海龙战帽
Kirin Horn S;Cuerno de Kirin S;;;;キリンＳホーン;麒麟头笛Ｓ
Kirin Crown S;Cresta de Kirin S;;;;キリンＳコルノ;麒麟头冠Ｓ
Kirin Horn U;Cuerno de Kirin U;;;;キリンＵホーン;冰麒麟头笛Ｕ
Kirin Crown U;Cresta de Kirin U;;;;キリンＵコルノ;冰麒麟头冠Ｕ
Yukumo Kasa (Sky);Kasa Yukumo (Cielo);;;;ユクモノカサ・天;结云村帽・天
Yukumo Kasa (Earth);Kasa Yukumo (Tierra);;;;ユクモノカサ・地;结云村帽・地
Sailor Head;Capucha Marinero;;;;セイラーフード;水手服头罩
Sailor Cap;Gorro de Marinero;;;;セイラーキャップ;水手服战帽
Vangis Helm;Casco de Vangis;;;;バンギスヘルム;恐暴龙头盔
Vangis Cap;Gorro de Vangis;;;;バンギスキャップ;恐暴龙战帽
Greed Helm;Casco de Codicia;;;;グリードヘルム;贪婪头盔
Greed Cap;Gorro de Codicia;;;;グリードキャップ;贪婪战帽
Zannyo Kabuto Ha;Zannyo Ha [Casco];;;;残陽・覇【兜】;残阳・霸【面兜】
Shinonome Jingasa Ha;Shinonome Ha [Casco];;;;東雲・覇【陣笠】;东云・霸【阵笠】
Tokiwa Kabuto Ha;Tokiwa Ha [Casco];;;;常磐・覇【兜】;常磐・霸【面兜】
Yachiyo Kanmuri Ha;Yachiyo Ha [Corona];;;;八千代・覇【冠】;八千代・霸【头冠】
Yamato Kabuto;Yamato [Casco];;;;大和【兜】;大和【面兜】
Mutsu Eboshi;Mutsu [Gorro];;;;陸奥【烏帽子】;陆奥【乌帽子】
Hinata Hachi;Hinata [Casco];;;;日向【鉢金】;日向【钵金】
Amagi Hachi;Amagi [Casco];;;;天城【鉢金】;天成【钵金】
Arc Helm S;Casco de Arco S;;;;アークＳヘルム;弧光头盔Ｓ
Arc Cap S;Gorro de Arco S;;;;アークＳキャップ;弧光战帽Ｓ
Philia Helm S;Casco de Philia S;;;;フィリアＳヘルム;友爱头盔Ｓ
Philia Cap S;Gorro de Philia S;;;;フィリアＳキャップ;友爱战帽Ｓ
Golden Hair Tie;Pelo Dorado;;;;金色ノ添髪;金色的添发
Puppet Master Mask;Mascara de Maestro Marioneta;;;;黒子ノ面隠;黑子的面隐
Rapture Hair Tie;Pelo Furia;;;;怒天ノ添髪;怒天的添发
Heartbeat Mask;Mascara Latido de Corrazon;;;;心滅ノ面隠;心灭的面隐
Dark Akantor Mask;Mascara Akantor Oscura;;;;アカムトサクパケ;霸龙头铠
Dark Akantor Fangs;Colmillo Akantor Oscuro;;;;アカムトサクイマキ;霸龙面甲
Dark Ukanlos Mask;Mascara de Ukanlos Oscura;;;;ウカムルサクパケ;崩龙头铠
Dark Ukanlos Fangs;Colmillo Ukanlos Oscuro;;;;ウカムルサクイマキ;崩龙面甲
Kaiser Crown;Corona de Kaiser;;;;カイザークラウン;炎王龙皇冠
Kaiser Mask;Mascara de Kaiser;;;;カイザーマスク;炎王龙面具
Kaiser EX Crown;Corona de Kaiser EX;;;;EXカイザークラウン;EX炎王龙皇冠
Kaiser EX Mask;Mascara de Kaiser EX;;;;EXカイザーマスク;EX炎王龙面具
Empress Scepter;Sector de Emperatriz;;;;エンプレスセクター;炎妃龙凤冠
Empress Mask;Mascara de Emperatriz;;;;エンプレスマスク;炎妃龙面具
Kushala Glare;Fulgor Kushala;;;;クシャナアンク;钢龙头铠
Kushala Snarl;Gruñido Kushala;;;;クシャナスーラ;钢龙头盔
Kushala EX Glare;Fulgor Kushala EX;;;;EXクシャナアンク;EX钢龙头铠
Kushala EX Snarl;Gruñido Kushala EX;;;;EXクシャナスーラ;EX钢龙头盔
