english;spanish;french;italian;german;japanese;chinese
Hot Drink;Bebida caliente;Boisson chaude;Bevanda calda;Heißgetränk;ホットドリンク;
Cleanser;Limpiador;Nettoyant;Pulitore;Reiniger;消散剤;
Deodorant;Desodorante;Déodorant;Deodorante;Deodorant;消臭玉;
Psychoserum;Psicosuero;Sérum psychique;Psicosiero;Psychoserum;千里眼の薬;
Herbal Medicine;Medicina herbal;Remède d'herbe;Rimedio erboristico;Kräutermedizin;漢方薬;
Max Potion;Poción máxima;Potion secrète;Pozione max;Maxi-Trank;秘薬;
Ancient Potion;Poción antigua;Potion ancestrale;Antica pozione;Uralter Trank;いにしえの秘薬;
Catalyst;Catalizador;Catalyseur;Catalizzatore;Katalysator;増強剤;
Energy Drink;Bebida energética;Boisson énergétique;Bevanda energetica;Energy-Drink;元気ドリンコ;
Gunpowder;Pólvora;Poudre à canon;Polvere da sparo;Schießpulver;爆薬;
Lifecrystals;Cristales vida;Cristaux de vie;Cristalli vitali;Lebenskristalle;生命の粉;
Lifepowder;Polvo de vida;Poudre de vie;Polvere di vita;Lebenspulver;生命の粉塵;
Dust of Life;Fuente de vida;Poussière de vie;Linfa vitale;Lebensstaub;生命の大粉塵;
Disposable Earplugs;Tapones desechables;Protège-tympans X;Tappi monouso;Einweg-Ohrstöpsel;応急耳栓;
Tranquilizer;Tranquilizante;Tranquillisant;Tranquillante;Betäubungsmittel;捕獲用麻酔薬;
Mystery Charm;Amuleto misterioso;Charme étrange;Amuleto misterioso;Rätselamulett;なぞのお守り;
Shining Charm;Amuleto brillante;Charme brillant;Amuleto lucente;Glänzendes Amulett;光るお守り;
Timeworn Charm;Amuleto gastado;Charme ancien;Amuleto consunto;Altes Amulett;古びたお守り;
Enduring Charm;Amuleto eterno;Charme oublié;Amuleto antico;Beständiges Amulett;風化したお守り;
Distorted Charm;Amuleto deforme;Charme déformé;Amuleto distorto;Zerr-Amulett;歪んだお守り;
Graven Charm;Amuleto esculpido;Charme sculpté;Amuleto inciso;Geschnitztes Amulett;刻まれたお守り;
Powercharm;Amuleto de poder;Talisman de force;Amuleto demoniaco;Kraftamulett;力の護符;
Powertalon;Garra de poder;Griffe de force;Sperone demoniaco;Kraftkralle;力の爪;
Armorcharm;Amuleto armadura;Talisman de défense;Amuleto armatura;Panzeramulett;守りの護符;
Armortalon;Garra armadura;Griffe de défense;Sperone armatura;Panzerkralle;守りの爪;
Raw Meat;Carne cruda;Viande crue;Carne cruda;Rohes Fleisch;生肉;
Poisoned Meat;Carne envenenada;Viande poison;Carne avvelenata;Giftfleisch;毒生肉;
Tinged Meat;Carne tóxica;Viande paralysante;Carne tossica;Faules Fleisch;シビレ生肉;
Drugged Meat;Carne drogada;Viande somnifère;Carne drogata;Rauschfleisch;眠り生肉;
Rare Steak;Filete poco hecho;Steak saignant;Bistecca al sangue;Blutiges Steak;生焼け肉;
Well-done Steak;Filete al punto;Steak à point;Bistecca ben cotta;Gebratenes Steak;こんがり肉;
Burnt Meat;Carne quemada;Viande brûlée;Carne bruciata;Verkohltes Fleisch;コゲ肉;
Chilled Meat;Carne fría;Viande froide;Carne fredda;Gekühltes Fleisch;クーラーミート;
Hot Meat;Carne caliente;Viande chaude;Carne calda;Warmes Fleisch;ホットミート;
Mosswine Jerky;Cecina Mosswine;Viande Mosswine;Fettine di Moss;Mosswine-Dörrfleisch;モスジャーキー;
Boomerang;Bumerán;Boomerang;Boomerang;Bumerang;ブーメラン;
Throwing Knife;Cuchillo arrojadizo;Couteau de lancer;Coltello da lancio;Wurfmesser;投げナイフ;
Poison Knife;Cuchillo envenenado;Couteau poison;Coltello veleno;Giftmesser;毒投げナイフ;
Sleep Knife;Cuchillo somnífero;Couteau somnifère;Coltello sonno;Schlafmesser;眠り投げナイフ;
Paralysis Knife;Cuchillo paralizante;Couteau paralysant;Coltello paralisi;Lähmungsmesser;麻痺投げナイフ;
Tranq Knife;Cuch. tranquilizante;Dague tranquillisante;Lama soporifera;Beruhigungsmesser;捕獲用麻酔ナイフ;
Bomb Casing;Material bombas;Gaine bombe;Materiale bomba;Bombengehäuse;素材玉;
Paintball;Bola de pintura;Marqueur;Palla-pittura;Farbball;ペイントボール;
Flash Bomb;Bomba de luz;Bombe flash;Bomba-lampo;Blitzbombe;閃光玉;
Sonic Bomb;Bomba sónica;Bombe sonique;Bomba sonica;Schallbombe;音爆弾;
Dung;Boñiga;Bouse;Letame;Dung;モンスターのフン;
Dung Bomb;Bomba boñiga;Bombe de bouse;Bomba-letame;Dungbombe;こやし玉;
Smoke Bomb;Bomba de humo;Bombe fumigène;Bomba fumogena;Rauchbombe;けむり玉;
Poison Smoke Bomb;Bomba humo veneno;Bombe de poison;Bomba velen-fumo;Giftrauchbombe;毒けむり玉;
Farcaster;Transportador;Téléportogène;Lancialontano;Teleporter;モドリ玉;
Portable Steam Bomb;Sauna portátil;Bombe à vapeur X;Bomba-vapore portat.;Tragbare Dampfbombe;万能湯けむり玉;
Tranq Bomb;Bomba tranquilizante;Bombe tranquillisante;Bomba soporifera;Beruhigungsbombe;捕獲用麻酔玉;
Spider Web;Telaraña;Toile d'araignée;Ragnatela;Spinnennetz;クモの巣;
Net;Red;Filet;Rete;Netz;ネット;
Trap Tool;Herramienta trampas;Kit de piège;Intrappolatore;Fallengerät;トラップツール;
Pitfall Trap;Trampa escollo;Piège à fosse;Trappola coperta;Fallgrube;落とし穴;
Shock Trap;Trampa de choque;Piège éléctrochoc;Trappola scossa;Schockfalle;シビレ罠;
Small Barrel;Barril pequeño;Petit baril;Botte piccola;Kleines Fass;小タル;
Large Barrel;Barril grande;Grand baril;Botte grande;Großes Fass;大タル;
Barrel Bomb S;Bomba barril peq.;Petite bombe baril;Bomba-botte pic.;Fassbombe S;小タル爆弾;
Barrel Bomb S+;Bomba barril peq.+;Petite bombe baril +;Bomba-botte pic.+;Fassbombe S+;小タル爆弾Ｇ;
Barrel Bomb L;Bomba barril grande;Grande bombe baril;Bomba-botte gr.;Fassbombe L;大タル爆弾;
Barrel Bomb L+;Bomba barril gran.+;Grande bombe baril +;Bomba-botte gr.+;Fassbombe L+;大タル爆弾Ｇ;
Bounce Bomb;Bomba de rebote;Bombe artifice;Bomba-missile;Abprallbombe;打上げタル爆弾;
Bounce Bomb+;Bomba de rebote+;Bombe artifice +;Bomba-missile+;Abprallbombe+;打上げタル爆弾Ｇ;
Felvine Bomb;Bomba vid Felyne;Bombe Felvine;Bomba felvina;Felvine-Bombe;マタタビ爆弾;
JUMP Bomb;Bomba JUMP;Bombe Jump;Bomba JUMP;JUMP-Bombe;ＪＵＭＰタル爆弾;
Huskberry;Baya hueca;Baie-coque;Guscio di bacca;Hülsenbeere;カラの実;
Bone Husk;Cáscara de hueso;Coque d'os;Involcrosso;Knochenhülse;カラ骨;
Normal S Lv1;Disp. normal Nv1;Munit. normale NV1;P normali lv1;Normal S Stufe 1;LV1 通常弾;
Normal S Lv2;Disp. normal Nv2;Munit. normale NV2;P normali lv2;Normal S Stufe 2;LV2 通常弾;
Normal S Lv3;Disp. normal Nv3;Munit. normale NV3;P normali lv3;Normal S Stufe 3;LV3 通常弾;
Pierce S Lv1;Disp. perfor. Nv1;Balle perçante NV1;P perforanti lv1;PerforierSSt1;LV1 貫通弾;
Pierce S Lv2;Disp. perfor. Nv2;Balle perçante NV2;P perforanti lv2;PerforierSSt2;LV2 貫通弾;
Pierce S Lv3;Disp. perfor. Nv3;Balle perçante NV3;P perforanti lv3;PerforierSSt3;LV3 貫通弾;
Pellet S Lv1;Disp. perdig. Nv1;Grenaille NV1;P ventaglio lv1;Schrot S Stufe 1;LV1 散弾;
Pellet S Lv2;Disp. perdig. Nv2;Grenaille NV2;P ventaglio lv2;Schrot S Stufe 2;LV2 散弾;
Pellet S Lv3;Disp. perdig. Nv3;Grenaille NV3;P ventaglio lv3;Schrot S Stufe 3;LV3 散弾;
Crag S Lv1;Disp. explos. Nv1;Antiblindage NV1;P esplosivi lv1;Explosiv S Stufe 1;LV1 徹甲榴弾;
Crag S Lv2;Disp. explos. Nv2;Antiblindage NV2;P esplosivi lv2;Explosiv S Stufe 2;LV2 徹甲榴弾;
Crag S Lv3;Disp. explos. Nv3;Antiblindage NV3;P esplosivi lv3;Explosiv S Stufe 3;LV3 徹甲榴弾;
Clust S Lv1;Disp. grupo Nv1;Fragmentation NV1;P grappolo lv1;Streu S Stufe 1;LV1 拡散弾;
Clust S Lv2;Disp. grupo Nv2;Fragmentation NV2;P grappolo lv2;Streu S Stufe 2;LV2 拡散弾;
Clust S Lv3;Disp. grupo Nv3;Fragmentation NV3;P grappolo lv3;Streu S Stufe 3;LV3 拡散弾;
Flaming S;Disparo llama;Munition de feu;P fiamma;Flamme S;火炎弾;
Water S;Disparo agua;Munition aquatique;P acqua;Wasser S;水冷弾;
Thunder S;Disparo rayo;Munition de foudre;P tuono;Donner S;電撃弾;
Freeze S;Disparo congelador;Munition de glace;P gelo;Frost S;氷結弾;
Dragon S;Disparo draco;Munition anti-dragon;P drago;Drachen S;滅龍弾;
Poison S Lv1;Disp. veneno Nv1;Toxique NV1;P veleno lv1;Gift S Stufe 1;LV1 毒弾;
Poison S Lv2;Disp. veneno Nv2;Toxique NV2;P veleno lv2;Gift S Stufe 2;LV2 毒弾;
Para S Lv1;Disp. paraliz. Nv1;Paralysant NV1;P paralisi lv1;Lähmung S Stufe 1;LV1 麻痺弾;
Para S Lv2;Disp. paraliz. Nv2;Paralysant NV2;P paralisi lv2;Lähmung S Stufe 2;LV2 麻痺弾;
Sleep S Lv1;Disp. sueño Nv1;Somnifère NV1;P sonno lv1;Schlaf S Stufe 1;LV1 睡眠弾;
Sleep S Lv2;Disp. sueño Nv2;Somnifère NV2;P sonno lv2;Schlaf S Stufe 2;LV2 睡眠弾;
Exhaust S Lv1;Disp. fatiga Nv1;Léthargique NV1;P fatica lv1;Ermüdung S St. 1;LV1 減気弾;
Exhaust S Lv2;Disp. fatiga Nv2;Léthargique NV2;P fatica lv2;Ermüdung S St. 2;LV2 減気弾;
Slicing S;Disparo cortador;Munition tranchante;P laceranti;Schnitt S;斬裂弾;
WyvernFire;Fuego de wyvern;Feu de wyverne;Fuoco wyvern;Wyvernfeuer;竜撃弾;
Blast S;Disparo de nitro;Munition explosive;P scoppio;Spreng S;爆破弾;
Recover S Lv1;Disp. recup. Nv1;Guérison NV1;P recupero lv1;Genesung S St. 1;LV1 回復弾;
Recover S Lv2;Disp. recup. Nv2;Guérison NV2;P recupero lv2;Genesung S St. 2;LV2 回復弾;
Demon S;Disparo demonio;Munition démoniaque;P demone;Dämon S;鬼人弾;
Armor S;Disparo armadura;Munition défensive;P armatura;Rüstung S;硬化弾;
Paint S;Disparo pintura;Paintball;P pittura;Farbe S;ペイント弾;
Tranq S;Disp. tranquiliz.;Tranquillisant ;P soporiferi;Beruhigung S;捕獲用麻酔弾;
Empty Phial;Frasco vacío;Fiole vide;Boccetta vuota;Leere Phiole;空きビン;
Power Coating;Revest. energía;Fiole de force;Boccetta potenza;Kraft-Phiole;強撃ビン;
C.Range Coating;Revest. alcance;Fiole de combat;Boccetta cortor.;Nahkampf-Phiole;接撃ビン;
Poison Coating;Revest. veneno;Fiole de poison;Boccetta veleno;Gift-Phiole;毒ビン;
Para Coating;Revest. paralizante;Fiole de paralysie;Boccetta paralisi;Lähm-Phiole;麻痺ビン;
Sleep Coating;Revest. sueño;Fiole de sommeil;Boccetta sonno;Schlaf-Phiole;睡眠ビン;
Exhaust Coating;Revest. fatiga;Fiole de faiblesse;Boccetta fatica;Ermüdung-Phiole;減気ビン;
Blast Coating;Revest. nitro;Fiole explosive;Boccetta scoppio;Spreng-Phiole;爆破ビン;
Paint Coating;Revest. pintura;Fiole de peinture;Boccetta colore;Farb-Phiole;ペイントビン;
Worm;Gusano;Ver;Esca verme;Wurm;釣りミミズ;
Mega Fishing Fly;Megamosca pesca;Méga mouche;Esca mosca;Megafliegenköder;釣りフィーバエ;
Frog;Rana;Grenouille;Esca rana;Frosch;釣りカエル;
Sushifish Bait;Cebo pez sushi;Appât pour sushi;Esca pesce-sushi;Sushifischköder;サシミダンゴ;
Burst Bait;Cebo reventón;Appât explosif;Esca bomba;Berstköder;バクダンゴ;
Goldenfish Bait;Cebo pez dorado;Appât d'or;Esca pesce-dorato;Goldenfischköder;黄金ダンゴ;
Old Pickaxe;Pico antiguo;Vieille pioche;Vecchio piccone;Alte Spitzhacke;ボロピッケル;
Iron Pickaxe;Pico de hierro;Pioche de fer;Piccone di ferro;Eisenspitzhacke;ピッケル;
Mega Pickaxe;Megapico;Méga pioche;Mega-piccone;Mega-Spitzhacke;ピッケルグレート;
Old Bug Net;Cazamariposas viejo;Vieux filinsecte;Vecchio retino;Altes Käfernetz;ボロ虫あみ;
Bug Net;Cazamariposas;Filinsecte;Retino insetti;Käfernetz;虫あみ;
Mega Bug Net;Megacazamariposas;Méga filinsecte;Mega-retino;Mega-Käfernetz;虫あみグレート;
BBQ Spit;Asador barbacoa;Broche BBQ;Spiedo barbecue;Grillspieß;肉焼きセット;
Whetstone;Piedra de afilar;Aiguisoir;Cote;Wetzstein;砥石;
Binoculars;Prismáticos;Jumelles;Binocolo;Fernglas;双眼鏡;
Garbage;Basura;Détritus;Immondizia;Abfall;もえないゴミ;
Field Horn;Cuerno atrayente;Corne de chasse;Corno da richiamo;Feldhorn;角笛;
Health Horn;Cuerno de salud;Flûte de vie;Corno della vita;Gesundheitshorn;回復笛;
Antidote Horn;Cuerno antídoto;Flûte antidote;Corno antidoto;Gegengifthorn;解毒笛;
Demon Horn;Cuerno demonio;Flûte du démon;Corno demoniaco;Dämonenhorn;鬼人笛;
Armor Horn;Cuerno armadura;Flûte de pierre;Corno armatura;Rüstungshorn;硬化笛;
Wystone Lv1: Brace;Wypiedra nv1: sujec.;Wyvpierre NV1 : Acier;Wypietra lv1: tonico;WysteinSt1: Stärkung;LV1 抗竜石・耐衝;
Wystone Lv2: Brace;Wypiedra nv2: sujec.;Wyvpierre NV2 : Acier;Wypietra lv2: tonico;WysteinSt2: Stärkung;LV2 抗竜石・耐衝;
Wystone Lv1: Element;Wypiedra nv1: elemen.;Wyvpierre NV1 : Élém.;Wypietra lv1: elemen.;Wystein St1: Element;LV1 抗竜石・属撃;
Wystone Lv2: Element;Wypiedra nv2: elemn.;Wyvpierre NV2 : Élém.;Wypietra lv2: elemen.;Wystein St2: Element;LV2 抗竜石・属撃;
Wystone Lv1: Force;Wypiedra nv1: fuerza;Wyvpierre NV1 : Force;Wypietra lv1: forza;Wystein St1: Wucht;LV1 抗竜石・剛撃;
Wystone Lv2: Force;Wypiedra nv2: fuerza;Wyvpierre NV2 : Force;Wypietra lv2: forza;Wystein St2: Wucht;LV2 抗竜石・剛撃;
Wystone Lv1: Drive;Wypiedra nv1: impulso;Wyvpierre NV1 : Zèle;Wypietra lv1: slancio;Wystein St1: Antrieb;LV1 抗竜石・心撃;
Wystone Lv2: Drive;Wypiedra nv2: impul.;Wyvpierre NV2 : Zèle;Wypietra lv2: slancio;Wystein St2: Antrieb;LV2 抗竜石・心撃;
Proto Wystone: Drive;Proto wypiedra (Apex);Wyvpierre proto : Mental;Protowypietra: slancio;ProtoWystein:Antrieb;試作抗竜石・心撃;
Garrison Bllsta Ammo;Munic. ball. cuartel;Munit. baliste garn.;P balista difensiva;GarnisonBallistnmuni;要塞防衛式弩砲弾;
Dense Marcoal;Dracarbón denso;Dracocharbon;Malcarbone;Dichte Markohle;高密度滅龍炭;
Honey;Miel;Miel;Miele;Honig;ハチミツ;
Herb;Hierba;Herbe;Erba;Kraut;薬草;
Antidote Herb;Hierba antídoto;Herbe à antidote;Erba antidoto;Gegengiftkraut;げどく草;
Fire Herb;Hierba de fuego;Herbe de feu;Erba fuoco;Feuerkraut;火薬草;
Ivy;Hiedra;Lierre;Edera;Efeu;ツタの葉;
Sleep Herb;Hierba somnífera;Herbe du sommeil;Erba soporifera;Schlafkraut;ネムリ草;
Sap Plant;Planta de savia;Plante à sève;Pianta da linfa;Harzpflanze;ネンチャク草;
Felvine;Vid Felyne;Felvine;Felvina;Felvine;マタタビ;
Gloamgrass Root;Raíz nocturna;Racine crépuscule;Radice notturna;Dämmergraswurzel;落陽草の根;
Gloamgrass Bud;Brote nocturno;Fleur du crépuscule;Gemma notturna;Dämmergrasknospe;落陽草の花;
Hot Pepper;Pimiento picante;Piment fort;Peperoncino;Pfefferschote;トウガラシ;
Frozen Berry;Baya congelada;Baie congelée;Bacca ghiacciata;Gefrorene Beere;氷結晶イチゴ;
Cathangea Seed;Semilla cathangea;Graine Cathangée;Seme gattangeo;Cathangea-Samen;竜仙花の種;
Cathangea;Cathangea;Cathangée;Gattangea;Cathangea;竜仙花;
Cathangea Elixir;Elixir cathangea;Élixir Cathangée;Elisir gattangeo;Cathangea-Elixier;竜仙丹;
Blue Mushroom;Seta azul;Champignon bleu;Fungo blu;Blaupilz;アオキノコ;
Nitroshroom;Nitroseta;Champinitro;Fungo nitro;Nitropilz;ニトロダケ;
Parashroom;Paraliseta;Champaralysie;Fungo paralisi;Lähmpilz;マヒダケ;
Toadstool;Hongo;Champi vénéneux;Fungo a ombrello;Giftpilz;毒テングダケ;
Exciteshroom;Seta excitante;Champexciteur;Fungo stimolante;Reizpilz;ドキドキノコ;
Mopeshroom;Seta depresiva;Champasthénie;Fungo depressivo;Trauerpilz;クタビレタケ;
Dragon Toadstool;Hongo dragón;Mandragore;Fungo drago;Drachengiftpilz;マンドラゴラ;
Paintberry;Baya pintura;Baie-peinture;Bacca-pittura;Farbbeere;ペイントの実;
Might Seed;Semilla de poder;Graine pouvoir;Seme demoniaco;Machtsamen;怪力の種;
Adamant Seed;Semilla armadura;Graine armure;Seme armatura;Diamantsamen;忍耐の種;
Nulberry;Curibaya;Baie-soin;Nulbacca;Nullbeere;ウチケシの実;
Dragonfell Berry;Baya antidragón;Baie-dragon;Bacca-drago;Drachentod-Beere;龍殺しの実;
Scatternut;Nuez frágil;Frag-noix;Noce-scoppio;Splitternuss;はじけクルミ;
Needleberry;Baya aguja;Baiguille;Bacca-spillo;Nadelbeere;ハリの実;
Latchberry;Baya adherente;Baie-grippe;Baccappiccicosa;Schnallenbeere;ツラヌキの実;
Bomberry;Baya bomba;Bombaie;Bacca-bomba;Bombeere;カクサンの実;
Bumblepumpkin;Supercalabazón;Potironron;Granzucca;Hummelkürbis;ペピポパンプキン;
Stone;Piedra;Pierre;Pietra;Stein;石ころ;
Iron Ore;Hierro;Minerai de fer;Ferro;Eisenerz;鉄鉱石;
Earth Crystal;Cristal de tierra;Cristal de terre;Cristallo terra;Erdkristall;大地の結晶;
Machalite Ore;Machalita;Machalite;Machalite;Machalit-Erz;マカライト鉱石;
Dragonite Ore;Dragonita;Dragonite;Dragonite;Drachenit-Erz;ドラグライト鉱石;
Lightcrystal;Cristal ligero;Cristal de lumière;Cristallo luce;Lichtkristall;ライトクリスタル;
Ice Crystal;Cristal de hielo;Cristal de glace;Cristallo gelo;Eiskristall;氷結晶;
Firestone;Piedra de fuego;Pierre de feu;Pietra del fuoco;Feuerstein;紅蓮石;
Gossamite Ore;Gosamita;Éthérocite;Gossamite;Gossamit-Erz;レビテライト鉱石;
Heavenly Crystal;Cristal de cielo;Cristal céleste;Cristallo divino;Himmlischer Kristall;天空の結晶;
Meteor Crystal;Cristal meteoro;Cristal météorique;Cristallo meteoritico;Meteorkristall;星石の結晶;
Carbalite Ore;Carbalita;Carbalite;Carbalite;Karbalit-Erz;カブレライト鉱石;
Novacrystal;Cristal nova;Cristal nova;Novacristallo;Novakristall;ノヴァクリスタル;
Fucium Ore;Fucium;Fucium;Fucium;Fusium-Erz;ユニオン鉱石;
Eltalite Ore;Eltalita;Eltalite;Eltalite;Eltalit-Erz;エルトライト鉱石;
Meldspar Ore;Flexidur;Meldium;Meldspar;Mischspat-Erz;メランジェ鉱石;
Firecell Stone;Piedra de lava;Pierre de lave;Cella di fuoco;Feuerzellenstein;獄炎石;
Allfire Stone;Piedra ardiente;Pierre ardente;Ardipietra;Allfeuerstein;真紅蓮石;
Yoldspar Ore;Volublita;Yoldium;Yoldspar;Yoldspar-Erz;フルクライト鉱石;
Cosmicite Ore;Mineral de cosmicita;Minerai cosmicite;Cosmicite;Kosmoserz;コスモライト鉱石;
Purecrystal;Cristal puro;Cristal de sérénité;Cristalpuro;Reiner Kristall;ピュアクリスタル;
Abrasive;Abrasivo;Abrasif;Abrasivo;Schleifmittel;研磨材;
Quality Abrasive;Abrasivo extra;Abrasif de qualité;Abrasivo magno;Qualitätschleifmittl;高級研磨材;
Awesome Abrasive;Abrasivo genial;Super abrasif;Abrasivo supremo;1A-Schleifmittel;最高級研磨材;
Ultimate Abrasive;Abrasivo definitivo;Abrasif ultime;Abrasivo estremo;Ultima-Schleifmittel;極上研磨材;
Armor Stone;Piedra armadura;Pierre d'armure;Pietra-armatura;Rüststein;鎧石;
Armor Sphere;Esfera armadura;Sphère d'armure;Sfera-armatura;Rüstkugel;鎧玉;
Armor Sphere+;Esfera armadura+;Sphère d'armure +1;Sfera-armatura +1;Rüstkugel+;上鎧玉;
Adv Armor Sphere;Esf. armad. avanzada;Sphère d'armure +2;Sfera-armatura +2;Erweiterte Rüstkugel;尖鎧玉;
Hard Armor Sphere;Esfera armadura dura;Sphère d'armure +3;Sfera-armatura +3;Harte Rüstkugel;堅鎧玉;
Heavy Armor Sphere;Esf. armadura pesada;Sphère d'armure +4;Sfera-armatura +4;Schwere Rüstkugel;重鎧玉;
True Armor Sphere;Esfera armadura pura;Sphère d'armure +5;Sfera-armatura +5;Echte Rüstkugel;真鎧玉;
Strong Armor Sphere;Esf. armad. fuerte;Sphère d'armure +6;Sfera-armatura +6;Starke Rüstkugel;剛鎧玉;
Divine Armor Sphere;Esf. armad. divina;Sphère d'armure +7;Sfera-armatura +7;Göttliche Rüstkugel;天鎧玉;
Whetfish;Caballa cuchillo;Poissaiguiseur;Sgombro-coltello;Wetzfisch;キレアジ;
Sushifish;Pez sushi;Sushipoisson;Pesce-sushi;Sushifisch;サシミウオ;
Sleepyfish;Pez somnífero;Somnipoisson;Pesce-sonno;Schlaffisch;眠魚;
Pin Tuna;Atún pincho;Pointhon;Tonno-spillo;Nadelthunfisch;ハリマグロ;
Speartuna;Pez arpón;Lancethon;Tonno-spada;Speerthunfisch;カジキマグロ;
Popfish;Pez estruendoso;Poisséclate;Pesce-scoppio;Platzfisch;はじけイワシ;
Scatterfish;Pez frágil;Frag-poisson;Pesce-bomba;Splitterfisch;カクサンデメキン;
Burst Arowana;Arrowana reventona;Arowana éclat;Arowana-boom;Berst-Arowana;ハレツアロワナ;
Bomb Arowana;Arrowana bomba;Arowana bombe;Arowana-botto;Bomben-Arowana;バクレツアロワナ;
Glutton Tuna;Atún glotón;Thon glouton;Tonno-ghiottone;Schlemmthunfisch;大食いマグロ;
Gastronome Tuna;Atún gastrónomo;Thon gourmet;Tonno-gastronomo;Gourmet-Thunfisch;ドス大食いマグロ;
Small Goldenfish;Pececito dorado;Petit poisson d'or;Pesce-dorato pic.;Kleiner Goldenfisch;小金魚;
Wanchovy;Cansanchoa;Wanchois;Stanciuga;Mattchovis;シンドイワシ;
Ancient Fish;Pez primitivo;Cœlacanthe;Pesce antico;Uralter Fisch;古代魚;
Blue Cutthroat;Cortacuello azul;Couperet bleu;Tagliagole blu;Blauer Schlitzer;イチノタチウオ;
Coinperch S;Percadinerada peq.;Petite carpécule;Pinnamonete piccolo;Münzbeutler K;コゼニマス;
Coinperch M;Percadinerada med.;Moyenne carpécule;Pinnamonete medio;Münzbeutler M;ゼニマス;
Coinperch L;Percadinerada grande;Grande carpécule;Pinnamonete grande;Münzbeutler G;ドスゼニマス;
Dundorma Tuna;Atún de Dundorma;Thon Dundorma;Tonno di Dundorma;Dundorma-Thunfisch;ドンドルマグロ;
Cathangeafish Fry;Pez cath. alevín;Friture Cathangée;Pesciol. gattangeo;Cathangeafischbaby;竜仙幼魚;
Cathangeafish;Pez cathangea;Alevin Cathangée;Pesce gattangeo;Cathangeafisch;竜仙魚;
Insect Husk;Cáscara insecto;Coque d'insecte;Guscio d'insetto;Insektenhülse;虫の死骸;
Stinkhopper;Pestimontes;Fétisauteur;Insetto-puzzetta;Stinkhüpfer;ボンバッタ;
Snakebee Larva;Larva serpiente;Larve-serpent;Larva serpente;Wurmbienenlarve;ツチハチノコ;
Godbug;Bicho divino;Insecte-dieu;Insetto-divino;Götterkäfer;不死虫;
Bitterbug;Bicho amargo;Amerinsecte;Insettamaro;Bitterkäfer;にが虫;
Flashbug;Bicho luminoso;Flashinsecte;Insetto-lampo;Blitzkäfer;光蟲;
Thunderbug;Bicho eléctrico;Foudrinsecte;Insetto-tuono;Donnerkäfer;雷光虫;
Glueglopper;Grillo pegamento;Colloptère;Sputacolla;Klebschmierer;のりこねバッタ;
Killer Beetle;Escarabajo brillante;Scarabée Kilala;Scarabeo brillante;Killerkäfer;キラビートル;
Hercudrome;Hercudrome;Hercudrome;Insetto-ercole;Herkudrome;ドスヘラクレス;
Fulgurbug;Lumiarañas;Fulgurinsecte;Insetto-folgore;Fulgurkäfer;超電雷光虫;
Rare Scarab;Escarabajo raro;Scarabée rare;Scarabeo raro;Seltener Skarabäus;マレコガネ;
Emperor Hopper;Grillo emperador;Sauteur empereur;Cavalletta imperiale;Kaiser-Hüpfer;皇帝バッタ;
Flutterfly;Lumiposa;Papiluit;Sfarfalla;Flatterling;マボロシチョウ;
