english;spanish;french;italian;german;japanese;chinese
Genprey Coat;Cota de Genprey;Taille Genprey;Fiancale Genprey;Genprey-Waffenrock;ゲネポスコート;
Ioprey Tassets;Muslera de Ioprey;Tassette Ioprey;Falda Ioprey;Ioprey-Beinzeug;イーオスフォールド;
Ioprey Coat;Cota de Ioprey;Taille Ioprey;Fiancale Ioprey;Ioprey-Waffenrock;イーオスコート;
Lagombi Faulds;Muslera de Lagombi;Tassette Lagombi;Falda Lagombi;Lagombi-Beinzeug;ウルクフォールド;
Lagombi Coat;Cota de Lagombi;Taille Lagombi;Fiancale Lagombi;Lagombi-Waffenrock;ウルクコート;
Kecha Faulds;Muslera de Kecha;Tassette Kecha;Falda Kecha Wacha;Kecha-Wacha-Beinzeug;ケチャフォールド;
Kecha Coat;Cota de Kecha;Taille Kecha;Fiancale Kecha Wacha;KechaWachaWaffenrock;ケチャコート;
Conga Tassets;Muslera de Conga;Tassette Conga;Falda Conga;Conga-Beinzeug;コンガフォールド;
Conga Coat;Cota de Conga;Taille Conga;Fiancale Conga;Conga-Waffenrock;コンガコート;
Gypceros Tassets;Muslera de Gypceros;Tassette Gypceros;Falda Gypceros;Gypceros-Beinzeug;ゲリョスフォールド;
Gypceros Coat;Cota de Gypceros;Taille Gypceros;Fiancale Gypceros;Gypceros-Waffenrock;ゲリョスコート;
Tetsucabra Faulds;Muslera Tetsucabra;Tassette Tetsucabra;Falda Tetsucabra;Tetsucabra-Beinzeug;カブラフォールド;
Tetsucabra Coat;Cota de Tetsucabra;Taille Tetsucabra;Fiancale Tetsucabra;TetsucabraWaffenrock;カブラコート;
Nerscylla Faulds;Muslera de Nerscylla;Tassette Nerscylla;Falda Nerscylla;Nerscylla-Beinzeug;スキュラフォールド;
Nerscylla Coat;Cota de Nerscylla;Taille Nerscylla;Fiancale Nerscylla;Nerscylla-Waffenrock;スキュラコート;
Zamtrios Faulds;Muslera de Zamtrios;Tassette Zamtrios;Falda Zamtrios;Zamtrios-Beinzeug;ザボアフォールド;
Zamtrios Coat;Cota de Zamtrios;Taille Zamtrios;Fiancale Zamtrios;Zamtrios-Waffenrock;ザボアコート;
Najarala Faulds;Muslera de Najarala;Tassette Najarala;Falda Najarala;Najarala-Beinzeug;ガララフォールド;
Najarala Coat;Cota de Najarala;Taille Najarala;Fiancale Najarala;Najarala-Waffenrock;ガララコート;
Khezu Tassets;Muslera de Khezu;Tassette Khezu;Falda Khezu;Khezu-Beinzeug;フルフルフォールド;
Khezu Coat;Cota de Khezu;Taille Khezu;Fiancale Khezu;Khezu-Waffenrock;フルフルコート;
Rathian Faulds;Muslera de Rathian;Tassette Rathian;Falda Rathian;Rathian-Beinzeug;レイアフォールド;
Rathian Coat;Cota de Rathian;Taille Rathian;Fiancale Rathian;Rathian-Waffenrock;レイアコート;
Velociprey Tassets;Muslera Velociprey;Tassette Velociprey;Falda Velociprey;Velociprey-Beinzeug;ランポスフォールド;
Velociprey Coat;Cota de Velociprey;Taille Velociprey;Fiancale Velociprey;VelocipreyWaffenrock;ランポスコート;
Kut-Ku Tassets;Muslera de Kut-Ku;Tassette Kut-Ku;Falda Kut-Ku;Kut-Ku-Beinzeug;クックフォールド;
Kut-Ku Coat;Cota de Kut-Ku;Taille Kut-Ku;Fiancale Kut-Ku;Kut-Ku-Waffenrock;クックコート;
Basarios Tassets;Muslera de Basarios;Tassette Basarios;Falda Basarios;Basarios-Beinzeug;バサルフォールド;
Basarios Coat;Cota de Basarios;Taille Basarios;Fiancale Basarios;Basarios-Waffenrock;バサルコート;
Arzuros Faulds;Muslera de Arzuros;Tassette Arzuros;Falda Arzuros;Arzuros-Beinzeug;アシラフォールド;
Arzuros Coat;Cota de Arzuros;Taille Arzuros;Fiancale Arzuros;Arzuros-Waffenrock;アシラコート;
Ludroth Faulds;Muslera de Ludroth;Tassette Ludroth;Falda Ludroth;Ludroth-Beinzeug;ルドロスフォールド;
Ludroth Coat;Cota de Ludroth;Taille Ludroth;Fiancale Ludroth;Ludroth-Waffenrock;ルドロスコート;
Barroth Faulds;Muslera de Barroth;Tassette Barroth;Falda Barroth;Barroth-Beinzeug;ボロスフォールド;
Barroth Coat;Cota de Barroth;Taille Barroth;Fiancale Barroth;Barroth-Waffenrock;ボロスコート;
Nibelsnarf Faulds;Muslera Nibelsnarf;Tassette Nibelsnarf;Falda Nibelsnarf;Nibelsnarf-Beinzeug;ハプルフォールド;
Nibelsnarf Coat;Cota de Nibelsnarf;Taille Nibelsnarf;Manto Nibelsnarf;NibelsnarfWaffenrock;ハプルコート;
Ceanataur Tassets;Muslera de Ceanataur;Tassette Ceanataur;Falda Ceanataur;Ceanataur-Beinzeug;ギザミフォールド;
Ceanataur Coat;Cota de Ceanataur;Taille Ceanataur;Fiancale Ceanataur;Ceanataur-Waffenrock;ギザミコート;
High Metal Tassets;Muslera de megametal;Tassette haut-métal;Falda Hi-Metal;Hochmetall-Beinzeug;ハイメタフォールド;
High Metal Coat;Cota de megametal;Taille haut-métal;Fiancale Hi-Metal;HochmetallWaffenrock;ハイメタコート;
Battle Tassets;Muslera de combate;Tassette de combat;Falda da battaglia;Kampf-Beinzeug;バトルフォールド;
Battle Coat;Cota de combate;Taille de combat;Fianc. da battaglia;Kampf-Waffenrock;バトルコート;
Gore Faulds;Muslera de Gore;Tassette Gore;Falda Gore Magala;Gore-Magala-Beinzeug;ゴアフォールド;
Gore Coat;Cota de Gore;Taille Gore;Fiancale Gore Magala;GoreMagalaWaffenrock;ゴアコート;
Rathalos Faulds;Muslera de Rathalos;Tassette Rathalos;Falda Rathalos;Rathalos-Beinzeug;レウスフォールド;
Rathalos Coat;Cota de Rathalos;Taille Rathalos;Fiancale Rathalos;Rathalos-Waffenrock;レウスコート;
Tigrex Tassets;Muslera de Tigrex;Tassette Tigrex;Falda Tigrex;Tigrex-Beinzeug;レックスフォールド;
Tigrex Coat;Cota de Tigrex;Taille Tigrex;Fiancale Tigrex;Tigrex-Waffenrock;レックスコート;
Zinogre Faulds;Muslera de Zinogre;Tassette Zinogre;Falda Zinogre;Zinogre-Beinzeug;ジンオウフォールド;
Zinogre Coat;Cota de Zinogre;Taille Zinogre;Fiancale Zinogre;Zinogre-Waffenrock;ジンオウコート;
Seltas Faulds;Muslera de Seltas;Tassette Seltas;Falda Seltas;Seltas-Beinzeug;セルタスフォールド;
Seltas Coat;Cota de Seltas;Taille Seltas;Fiancale Seltas;Seltas-Waffenrock;セルタスコート;
Gravios Tassets;Muslera de Gravios;Tassette Gravios;Falda Gravios;Gravios-Beinzeug;グラビドフォールド;
Gravios Coat;Cota de Gravios;Taille Gravios;Fiancale Gravios;Gravios-Waffenrock;グラビドコート;
Brachydios Faulds;Muslera Brachydios;Tassette Brachydios;Falda Brachydios;Brachydios-Beinzeug;ブラキフォールド;
Brachydios Coat;Cota de Brachydios;Taille Brachydios;Fiancale Brachydios;BrachydiosWaffenrock;ブラキコート;
Gloaming Girdle;Cinto del ocaso;Koshiate Crépuscule;Rubasca crepuscolo;Zwielicht-Koshiate;残陽【腰当て】;
Dayspring Girdle;Cinto del alba;Koshiate Aurore;Rubasca aurora;Morgenlicht-Koshiate;東雲【腰当て】;
Adamance Girdle;Cinto tenaz;Koshiate Mithril;Rubasca caparbia;Adamantium-Koshiate;常磐【腰当て】;
Epoch Girdle;Cinto de época;Koshiate ancestral;Rubasca epocale;Epochen-Koshiate;八千代【腰当て】;
Arc Faulds;Muslera de arco;Tassette Archange;Falda dell'arco;Erz-Beinzeug;アークフォールド;
Arc Coat;Cota de arco;Taille Archange;Fiancale dell'arco;Erz-Waffenrock;アークコート;
Storge Faulds;Muslera amor filial;Tassette Philia;Falda storge;Philia-Beinzeug;フィリアフォールド;
Storge Coat;Cota de amor filial;Taille Philia;Fiancale storge;Philia-Waffenrock;フィリアコート;
Garuga Tassets;Muslera de Garuga;Tassette Garuga;Falda Garuga;Garuga-Beinzeug;ガルルガフォールド;
Garuga Coat;Cota de Garuga;Taille Garuga;Fiancale Garuga;Garuga-Waffenrock;ガルルガコート;
Kirin Hoop;Aro de Kirin;Anneau Kirin;Cerchio Kirin;Kirin-Reifen;キリンフープ;
Kirin Shorts;Calzoncillos Kirin;Culotte Kirin;Pantaloncini Kirin;Kirin-Shorts;キリンショルト;
Nargacuga Faulds;Muslera de Nargacuga;Tassette Nargacuga;Falda Nargacuga;Nargacuga-Beinzeug;ナルガフォールド;
Nargacuga Coat;Cota de Nargacuga;Taille Nargacuga;Fiancale Nargacuga;Nargacuga-Waffenrock;ナルガコート;
Uragaan Faulds;Muslera de Uragaan;Tassette Uragaan;Falda Uragaan;Uragaan-Beinzeug;ガンキンフォールド;
Uragaan Coat;Cota de Uragaan;Taille Uragaan;Fiancale Uragaan;Uragaan-Waffenrock;ガンキンコート;
Duramboros Faulds;Muslera Duramboros;Tassette Duramboros;Falda Duramboros;Duramboros-Beinzeug;ドボルフォールド;
Duramboros Coat;Cota de Duramboros;Taille Duramboros;Fiancale Duramboros;DuramborosWaffenrock;ドボルコート;
Lava Tassets;Muslera de Lava;Tassette Lava;Falda Lavasioth;Lava-Beinzeug;ラヴァフォールド;
Lava Coat;Cota de Lava;Taille Lava;Fiancale Lavasioth;Lava-Waffenrock;ラヴァコート;
Diablos Coil;Faja de Diablos;Boucle Diablos;Spira Diablos;Diablos-Hüftring;ディアブロコイル;
Diablos Coat;Cota de Diablos;Taille Diablos;Fiancale Diablos;Diablos-Waffenrock;ディアブロコート;
Auroros Tassets;Muslera de Auroros;Koshiate Auroros;Falda Auroros;Auroros-Koshiate;暁丸【腰当て】;
Genesis Tassets;Muslera de Génesis;Koshiate Genesis;Falda Genesis;Genesis-Koshiate;曙丸【腰当て】;
Borealis Tassets;Muslera de Borealis;Koshiate Borealis;Falda Borealis;Borealis-Koshiate;凛【腰当て】;
Glyph Tassets;Muslera de Glifo;Koshiate Glyphe;Falda Glifo;Glyphen-Koshiate;艶【腰当て】;
Ingot Coil;Faja de lingote;Boucle en lingot;Spira lingotto;Guss-Hüftring;インゴットコイル;
Ingot Coat;Cota de lingote;Taille en lingot;Fiancale lingotto;Guss-Waffenrock;インゴットコート;
Bnahabra Coil S;Faja de Bnahabra S;Boucle Bnahabra S;Spira Bnahabra S;Bnahabra-Hüftring S;ブナハＳコイル;
Bnahabra Coat S;Cota de Bnahabra S;Taille Bnahabra S;Fiancale Bnahabra S;BnahabraWaffenrock S;ブナハＳコート;
Rhenoplos Coil S;Faja de Rhenoplos S;Boucle Rhenoplos S;Spira Rhenoplos S;Rhenoplos-Hüftring S;リノプロＳコイル;
Rhenoplos Coat S;Cota de Rhenoplos S;Taille Rhenoplos S;Fiancale Rhenoplos S;RhenoplosWaffenrockS;リノプロＳコート;
Remobra Belt S;Cinturón Remobra S;Ceinture Remobra S;Cintura Remobra S;Remobra-Gürtel S;ガブラスーツＳベルト;
Remobra Band S;Banda de Remobra S;Pochette Remobra S;Fascia Remobra S;Remobra-Band S;ガブラスーツＳバンド;
Jaggi Faulds S;Muslera de Jaggi S;Tassette Jaggi S;Falda Jaggi S;Jaggi-Beinzeug S;ジャギィＳフォールド;
Jaggi Coat S;Cota de Jaggi S;Taille Jaggi S;Fiancale Jaggi S;Jaggi-Waffenrock S;ジャギィＳコート;
Genprey Tassets S;Muslera de Genprey S;Tassette Genprey S;Falda Genprey S;Genprey-Beinzeug S;ゲネポスＳフォールド;
Genprey Coat S;Cota de Genprey S;Taille Genprey S;Fiancale Genprey S;Genprey-Waffenrock S;ゲネポスＳコート;
Ioprey Tassets S;Muslera de Ioprey S;Tassette Ioprey S;Falda Ioprey S;Ioprey-Beinzeug S;イーオスＳフォールド;
Ioprey Coat S;Cota de Ioprey S;Taille Ioprey S;Fiancale Ioprey S;Ioprey-Waffenrock S;イーオスＳコート;
Lagombi Faulds S;Muslera de Lagombi S;Tassette Lagombi S;Falda Lagombi S;Lagombi-Beinzeug S;ウルクＳフォールド;
Lagombi Coat S;Cota de Lagombi S;Taille Lagombi S;Fiancale Lagombi S;Lagombi-Waffenrock S;ウルクＳコート;
Kecha Faulds S;Muslera de Kecha S;Tassette Kecha S;Falda Kecha Wacha S;KechaWachaBeinzeug S;ケチャＳフォールド;
Kecha Coat S;Cota de Kecha S;Taille Kecha S;Fianc. Kecha Wacha S;KechaWachaWaffenrckS;ケチャＳコート;
Conga Tassets S;Muslera de Conga S;Tassette Conga S;Falda Conga S;Conga-Beinzeug S;コンガＳフォールド;
Conga Coat S;Cota de Conga S;Taille Conga S;Fiancale Conga S;Conga-Waffenrock S;コンガＳコート;
Velociprey Tassets S;Muslera Velociprey S;Tassette Velociprey S;Falda Velociprey S;VelocipreyBeinzeug S;ランポスＳフォールド;
Velociprey Coat S;Cota de Velociprey S;Taille Velociprey S;Fianc. Velociprey S;VelocipreyWaffnrockS;ランポスＳコート;
Kut-Ku Tassets S;Muslera de Kut-Ku S;Tassette Kut-Ku S;Falda Kut-Ku S;Kut-Ku-Beinzeug S;クックＳフォールド;
Kut-Ku Coat S;Cota de Kut-Ku S;Taille Kut-Ku S;Fiancale Kut-Ku S;Kut-Ku-Waffenrock S;クックＳコート;
Vespoid Tassets;Muslera de Vespoid;Tassette Vespoid;Falda Vespoid;Vespoid-Beinzeug;ランゴフォールド;
Vespoid Coat;Cota de Vespoid;Taille Vespoid;Fiancale Vespoid;Vespoid-Waffenrock;ランゴコート;
Cephalos Tassets;Muslera de Cephalos;Tassette Cephalos;Falda Cephalos;Cephalos-Beinzeug;ガレオスフォールド;
Cephalos Coat;Cota de Cephalos;Taille Cephalos;Fiancale Cephalos;Cephalos-Waffenrock;ガレオスコート;
Volvidon Faulds;Muslera de Volvidon;Tassette Volvidon;Falda Volvidon;Volvidon-Beinzeug;ラングロフォールド;
Volvidon Coat;Cota de Volvidon;Taille Volvidon;Fiancale Volvidon;Volvidon-Waffenrock;ラングロコート;
Hermitaur Tassets;Muslera de Hermitaur;Tassette Hermitaur;Falda Hermitaur;Hermitaur-Beinzeug;ザザミフォールド;
Hermitaur Coat;Cota de Hermitaur;Taille Hermitaur;Fiancale Hermitaur;Hermitaur-Waffenrock;ザザミコート;
Qurupeco Coil;Faja de Qurupeco;Boucle Qurupeco;Spira Qurupeco;Qurupeco-Hüftring;ペッココイル;
Qurupeco Coat;Cota de Qurupeco;Taille Qurupeco;Fiancale Qurupeco;Qurupeco-Waffenrock;ペッココート;
Leather Faulds S;Muslera de cuero S;Tassette en cuir S;Falda di cuoio S;Leder-Beinzeug S;レザーＳフォールド;
Leather Coat S;Cota de cuero S;Taille en cuir S;Fiancale di cuoio S;Leder-Waffenrock S;レザーＳコート;
Derring Faulds S;Muslera valerosa S;Tassette bravoure S;Falda ardita S;Wagemut-Beinzeug S;ブレイブＳフォールド;
Derring Coat S;Cota valerosa S;Taille de bravoure S;Fiancale ardito S;Wagemut-Waffenrock S;ブレイブＳコート;
Chainmail Faulds S;Muslera de malla S;Tassette maille S;Falda di cotta S;Ketten-Beinzeug S;チェーンＳフォールド;
Chainmail Coat S;Cota de malla S;Taille en maille S;Fiancale di cotta S;Ketten-Waffenrock S;チェーンＳコート;
Hunter's Faulds S;Muslera de cazador S;Tassette chasseur S;Falda cacciatore S;Jäger-Beinzeug S;ハンターＳフォールド;
Hunter's Coat S;Cota de cazador S;Taille de chasseur S;Fianc. cacciatore S;Jäger-Waffenrock S;ハンターＳコート;
Bone Faulds S;Muslera de hueso S;Tassette d'os S;Falda d'osso S;Knochen-Beinzeug S;ボーンＳフォールド;
Bone Coat S;Cota de hueso S;Taille d'os S;Fiancale d'osso S;Knochen-Waffenrock S;ボーンＳコート;
Alloy Coil S;Faja de aleación S;Boucle alliage S;Spira in lega S;LegierungsHüftring S;アロイＳコイル;
Alloy Coat S;Cota de aleación S;Taille alliage S;Fiancale in lega S;LegierungsWaffenrckS;アロイＳコート;
Chrome Metal Coil;Faja metal cromado;Boucle Chrome;Spira cromata;Chrom-Hüftring;クロムメタルコイル;
Chrome Metal Coat;Cota metal cromado;Taille Chrome;Fiancale cromato;Chrom-Waffenrock;クロムメタルコート;
Mosgharl Folia;Hoja de Mosgharl;Feuilles Mosgharl;Foglie Mosgharl;Mosgharl-Blatt;マギュルオッハ;
Mosgharl Fronds;Fronda de Mosgharl;Frondes Mosgharl;Fronde Mosgharl;Mosgharl-Wedel;マギュルブラット;
Aelucanth Elytra;Élitro de Aelucanth;Élytre Aelucanth;Elitre Aelucanth;Aelucanth-Elytren;ロワーガアンカ;
Aelucanth Alae;Ala de Aelucanth;Ailes Aelucanth;Ali Aelucanth;Aelucanth-Schwingen;ロワーガコクサ;
Rhopessa Elytra;Élitro de Rhopessa;Élytre Rhopessa;Elitre Rhopessa;Rhopessa-Elytren;ファルメルアンカ;
Rhopessa Alae;Ala de Rhopessa;Ailes Rhopessa;Ali Rhopessa;Rhopessa-Schwingen;ファルメルコクサ;
Lobster Coil;Faldón de langosta;Boucle Homard;Campana aragosta;Hummer-Hüftring;Ｋ・ロブスタコイル;
Lobster Coat;Cota de langosta;Taille Homard;Fiancale aragosta;Hummer-Waffenrock;Ｋ・ロブスタコート;
Guardian Coil;Faldón de guardián;Boucle Gardien;Campana guardiano;Wächter-Lende;ガーディアンコイル;
Guardian Coat;Cota de guardián;Taille Gardien;Fiancale guardiano;Wächter-Waffenrock;ガーディアンコート;
Helper Skirt;Falda de ayudante;Jupe de servante;Gonna aiutante;Helfer-Rock;ヘルパースカート;
Helper Frills;Adornos de asistente;Volant de servante;Frange aiutante;Helfer-Rüschen;ヘルパーフリル;
Guild Bard Coil;Faja bardo gremio;Boucle de barde;Spira bardo;GildenbardenHüftring;ギルドバードコイル;
Guild Bard Coat;Cota de bardo gremio;Taille de barde;Fiancale bardo;GildenbardWaffenrock;ギルドバードコート;
Scholar's Skirt;Falda de colegiala;Jupe de clerc;Gonna Gilda;Gelehrten-Rock;スカラースカート;
Scholar's Mini;Minifalda colegiala;Minijupe de clerc;Frange Gilda;Gelehrten-Minirock;スカラーフリル;
Conga Tassets U;Muslera de Conga U;Tassette Conga U;Falda Conga U;Conga-Beinzeug U;コンガＵフォールド;
Conga Coat U;Cota de Conga U;Taille Conga U;Fiancale Conga U;Conga-Waffenrock U;コンガＵコート;
Gypceros Tassets S;Muslera Gypceros S;Tassette Gypceros S;Falda Gypceros S;Gypceros-Beinzeug S;ゲリョスＳフォールド;
Gypceros Coat S;Cota de Gypceros S;Taille Gypceros S;Fiancale Gypceros S;GypcerosWaffenrock S;ゲリョスＳコート;
Tetsucabra Faulds S;Muslera Tetsucabra S;Tassette Tetsucabra S;Falda Tetsucabra S;TetsucabraBeinzeug S;カブラＳフォールド;
Tetsucabra Coat S;Cota de Tetsucabra S;Taille Tetsucabra S;Fianc. Tetsucabra S;TetsucabraWaffenrckS;カブラＳコート;
Nerscylla Faulds S;Muslera Nerscylla S;Tassette Nerscylla S;Falda Nerscylla S;Nerscylla-Beinzeug S;スキュラＳフォールド;
Nerscylla Coat S;Cota de Nerscylla S;Taille Nerscylla S;Fiancale Nerscylla S;NerscyllaWaffenrockS;スキュラＳコート;
Zamtrios Faulds S;Muslera Zamtrios S;Tassette Zamtrios S;Falda Zamtrios S;Zamtrios-Beinzeug S;ザボアＳフォールド;
Zamtrios Coat S;Cota de Zamtrios S;Taille Zamtrios S;Fiancale Zamtrios S;ZamtriosWaffenrock S;ザボアＳコート;
Najarala Faulds S;Muslera Najarala S;Tassette Najarala S;Falda Najarala S;Najarala-Beinzeug S;ガララＳフォールド;
Najarala Coat S;Cota de Najarala S;Taille Najarala S;Fiancale Najarala S;NajaralaWaffenrock S;ガララＳコート;
Khezu Tassets S;Muslera de Khezu S;Tassette Khezu S;Falda Khezu S;Khezu-Beinzeug S;フルフルＳフォールド;
Khezu Coat S;Cota de Khezu S;Taille Khezu S;Fiancale Khezu S;Khezu-Waffenrock S;フルフルＳコート;
Rathian Faulds S;Muslera de Rathian S;Tassette Rathian S;Falda Rathian S;Rathian-Beinzeug S;レイアＳフォールド;
Rathian Coat S;Cota de Rathian S;Taille Rathian S;Fiancale Rathian S;Rathian-Waffenrock S;レイアＳコート;
Rathalos Faulds S;Muslera Rathalos S;Tassette Rathalos S;Falda Rathalos S;Rathalos-Beinzeug S;レウスＳフォールド;
Rathalos Coat S;Cota de Rathalos S;Taille Rathalos S;Fiancale Rathalos S;RathalosWaffenrock S;レウスＳコート;
Tigrex Tassets S;Muslera de Tigrex S;Tassette Tigrex S;Falda Tigrex S;Tigrex-Beinzeug S;レックスＳフォールド;
Tigrex Coat S;Cota de Tigrex S;Taille Tigrex S;Fiancale Tigrex S;Tigrex-Waffenrock S;レックスＳコート;
Zinogre Faulds S;Muslera de Zinogre S;Tassette Zinogre S;Falda Zinogre S;Zinogre-Beinzeug S;ジンオウＳフォールド;
Zinogre Coat S;Cota de Zinogre S;Taille Zinogre S;Fiancale Zinogre S;Zinogre-Waffenrock S;ジンオウＳコート;
Seltas Faulds S;Muslera de Seltas S;Tassette Seltas S;Falda Seltas S;Seltas-Beinzeug S;セルタスＳフォールド;
Seltas Coat S;Cota de Seltas S;Taille Seltas S;Fiancale Seltas S;Seltas-Waffenrock S;セルタスＳコート;
Gravios Tassets S;Muslera de Gravios S;Tassette Gravios S;Falda Gravios S;Gravios-Beinzeug S;グラビドＳフォールド;
Gravios Coat S;Cota de Gravios S;Taille Gravios S;Fiancale Gravios S;Gravios-Waffenrock S;グラビドＳコート;
Kut-Ku Tassets U;Muslera de Kut-Ku U;Tassette Kut-Ku U;Falda Kut-Ku U;Kut-Ku-Beinzeug U;クックＵフォールド;
Kut-Ku Coat U;Cota de Kut-Ku U;Taille Kut-Ku U;Fiancale Kut-Ku U;Kut-Ku-Waffenrock U;クックＵコート;
Basarios Tassets S;Muslera Basarios S;Tassette Basarios S;Falda Basarios S;Basarios-Beinzeug S;バサルＳフォールド;
Basarios Coat S;Cota de Basarios S;Taille Basarios S;Fiancale Basarios S;BasariosWaffenrock S;バサルＳコート;
Garuga Tassets S;Muslera de Garuga S;Tassette Garuga S;Falda Garuga S;Garuga-Beinzeug S;ガルルガＳフォールド;
Garuga Coat S;Cota de Garuga S;Taille Garuga S;Fiancale Garuga S;Garuga-Waffenrock S;ガルルガＳコート;
Mono Coil S;Faja de Mono S;Boucle Mono S;Spira Mono S;Mono-Hüftring S;モノブロＳコイル;
Mono Coat S;Cota de Mono S;Taille Mono S;Fiancale Mono S;Mono-Waffenrock S;モノブロＳコート;
Blango Tassets;Muslera de Blango;Tassette Blango;Falda Blango;Blango-Beinzeug;ブランゴフォールド;
Blango Coat;Cota de Blango;Taille Blango;Fiancale Blango;Blango-Waffenrock;ブランゴコート;
Gobul Faulds;Muslera de Gobul;Tassette Gobul;Falda Gobul;Gobul-Beinzeug;ガブルフォールド;
Gobul Coat;Cota de Gobul;Taille Gobul;Fiancale Gobul;Gobul-Waffenrock;ガブルコート;
Barioth Faulds;Muslera de Barioth;Tassette Barioth;Falda Barioth;Barioth-Beinzeug;ベリオフォールド;
Barioth Coat;Cota de Barioth;Taille Barioth;Fiancale Barioth;Barioth-Waffenrock;ベリオコート;
High Metal Tassets S;Muslera megametal S;Tassette haut-métal S;Falda Hi-Metal S;HochmetallBeinzeug S;ハイメタＳフォールド;
High Metal Coat S;Cota de megametal S;Taille haut-métal S;Fiancale Hi-Metal S;HochmetallWaffenrckS;ハイメタＳコート;
Obituary Elytra;Élitro de obituario;Élytre Nécrologie;Elitre Necrologio;Todes-Elytra;オウビートアンカ;
Obituary Alae;Ala de obituario;Alae Nécrologie;Ali Necrologio;Todes-Alae;オウビートコクサ;
Butterfly Elytra;Élitro de mariposa;Élytre papillon;Elitre farfalla;SchmetterlingElytren;パピメルアンカ;
Butterfly Alae;Ala de mariposa;Alae papillon;Ali farfalla;SchmetterlingSchwngn;パピメルコクサ;
Artian Coil S;Faja Artiana S;Boucle Artian S;Spira Artian S;Artian-Hüftring S;アーティアＳコイル;
Artian Coat S;Cota Artiana S;Taille Artian S;Fiancale Artian S;Artian-Waffenrock S;アーティアＳコート;
Chakra Waistlet;Ceñidor Chakra;Châtelaine Chakra;Falda Chakra;Chakra-Beintasche;三眼の腰飾り;
Gore Faulds S;Musleras de Gore S;Tassette Gore S;Falda Gore Magala S;GoreMagalaBeinzeug S;ゴアＳフォールド;
Gore Coat S;Cota de Gore S;Taille Gore S;Fianc. Gore Magala S;GoreMagalaWaffenrckS;ゴアＳコート;
Regios Tassets S;Muslera de Regios S;Tassette Regios S;Falda Regios S;Regios-Beinzeug S;レギオスＳフォールド;
Regios Coat S;Cota de Regios S;Taille Regios S;Fiancale Regios S;Regios-Waffenrock S;レギオスＳコート;
Gypceros Tassets U;Muslera Gypceros U;Tassette Gypceros U;Falda Gypceros U;Gypceros-Beinzeug U;ゲリョスＵフォールド;
Gypceros Coat U;Cota de Gypceros U;Taille Gypceros U;Fiancale Gypceros U;GypcerosWaffenrock U;ゲリョスＵコート;
Khezu Tassets U;Muslera de Khezu U;Tassette Khezu U;Falda Khezu U;Khezu-Beinzeug U;フルフルＵフォールド;
Khezu Coat U;Cota de Khezu U;Taille Khezu U;Fiancale Khezu U;Khezu-Waffenrock U;フルフルＵコート;
