english;spanish;french;italian;german;japanese;chinese
Jaggi Helm;Casco de Jaggi;Heaume Jaggi;Elmo Jaggi;Jaggi-Helm;ジャギィヘルム;
Jaggi Cap;Gorro de Jaggi;Calot Jaggi;Cappello Jaggi;Jaggi-Kappe;ジャギィキャップ;
Genprey Helm;Casco de Genprey;Heaume Genprey;Elmo Genprey;Genprey-Helm;ゲネポスヘルム;
Genprey Cap;Gorro de Genprey;Calot Genprey;Cappello Genprey;Genprey-Kappe;ゲネポスキャップ;
Ioprey Helm;Casco de Ioprey;Heaume Ioprey;Elmo Ioprey;Ioprey-Helm;イーオスヘルム;
Ioprey Cap;Gorro de Ioprey;Calot Ioprey;Cappello Ioprey;Ioprey-Kappe;イーオスキャップ;
Lagombi Helm;Casco de Lagombi;Heaume Lagombi;Elmo Lagombi;Lagombi-Helm;ウルクヘルム;
Lagombi Cap;Gorro de Lagombi;Calot Lagombi;Cappello Lagombi;Lagombi-Kappe;ウルクキャップ;
Kecha Helm;Casco de Kecha;Heaume Kecha;Elmo Kecha Wacha;Kecha-Wacha-Helm;ケチャヘルム;
Kecha Cap;Gorro de Kecha;Calot Kecha;Cappello Kecha Wacha;Kecha-Wacha-Kappe;ケチャキャップ;
Conga Helm;Casco de Conga;Heaume Conga;Elmo Conga;Conga-Helm;コンガヘルム;
Conga Cap;Gorro de Conga;Calot Conga;Cappello Conga;Conga-Kappe;コンガキャップ;
Gypceros Helm;Casco de Gypceros;Heaume Gypceros;Elmo Gypceros;Gypceros-Helm;ゲリョスヘルム;
Gypceros Cap;Gorro de Gypceros;Calot Gypceros;Cappello Gypceros;Gypceros-Kappe;ゲリョスキャップ;
Tetsucabra Helm;Casco de Tetsucabra;Heaume Tetsucabra;Elmo Tetsucabra;Tetsucabra-Helm;カブラヘルム;
Tetsucabra Cap;Gorro de Tetsucabra;Calot Tetsucabra;Cappello Tetsucabra;Tetsucabra-Kappe;カブラキャップ;
Nerscylla Helm;Casco de Nerscylla;Heaume Nerscylla;Elmo Nerscylla;Nerscylla-Helm;スキュラヘルム;
Nerscylla Cap;Gorro de Nerscylla;Calot Nerscylla;Cappello Nerscylla;Nerscylla-Kappe;スキュラキャップ;
Zamtrios Helm;Casco de Zamtrios;Heaume Zamtrios;Elmo Zamtrios;Zamtrios-Helm;ザボアヘルム;
Zamtrios Cap;Gorro de Zamtrios;Calot Zamtrios;Cappello Zamtrios;Zamtrios-Kappe;ザボアキャップ;
Najarala Helm;Casco de Najarala;Heaume Najarala;Elmo Najarala;Najarala-Helm;ガララヘルム;
Najarala Cap;Gorro de Najarala;Calot Najarala;Cappello Najarala;Najarala-Kappe;ガララキャップ;
Khezu Helm;Casco de Khezu;Heaume Khezu;Elmo Khezu;Khezu-Helm;フルフルヘルム;
Khezu Cap;Gorro de Khezu;Calot Khezu;Cappello Khezu;Khezu-Kappe;フルフルキャップ;
Rathian Helm;Casco de Rathian;Heaume Rathian;Elmo Rathian;Rathian-Helm;レイアヘルム;
Rathian Cap;Gorro de Rathian;Calot Rathian;Cappello Rathian;Rathian-Kappe;レイアキャップ;
Velociprey Helm;Casco de Velociprey;Heaume Velociprey;Elmo Velociprey;Velociprey-Helm;ランポスヘルム;
Velociprey Cap;Gorro de Velociprey;Calot Velociprey;Cappello Velociprey;Velociprey-Kappe;ランポスキャップ;
Kut-Ku Helm;Casco de Kut-Ku;Heaume Kut-Ku;Elmo Kut-Ku;Kut-Ku-Helm;クックヘルム;
Kut-Ku Cap;Gorro de Kut-Ku;Calot Kut-Ku;Cappello Kut-Ku;Kut-Ku-Kappe;クックキャップ;
Basarios Helm;Casco de Basarios;Heaume Basarios;Elmo Basarios;Basarios-Helm;バサルヘルム;
Basarios Cap;Gorro de Basarios;Calot Basarios;Cappello Basarios;Basarios-Kappe;バサルキャップ;
Arzuros Helm;Casco de Arzuros;Heaume Arzuros;Elmo Arzuros;Arzuros-Helm;アシラヘルム;
Arzuros Cap;Gorro de Arzuros;Calot Arzuros;Cappello Arzuros;Arzuros-Kappe;アシラキャップ;
Ludroth Helm;Casco de Ludroth;Heaume Ludroth;Elmo Ludroth;Ludroth-Helm;ルドロスヘルム;
Ludroth Cap;Gorro de Ludroth;Calot Ludroth;Cappello Ludroth;Ludroth-Kappe;ルドロスキャップ;
Barroth Helm;Casco de Barroth;Heaume Barroth;Elmo Barroth;Barroth-Helm;ボロスヘルム;
Barroth Cap;Gorro de Barroth;Calot Barroth;Cappello Barroth;Barroth-Kappe;ボロスキャップ;
Nibelsnarf Helm;Casco de Nibelsnarf;Heaume Nibelsnarf;Elmo Nibelsnarf;Nibelsnarf-Helm;ハプルヘルム;
Nibelsnarf Cap;Gorro de Nibelsnarf;Calot Nibelsnarf;Cappello Nibelsnarf;Nibelsnarf-Kappe;ハプルキャップ;
Ceanataur Helm;Casco de Ceanataur;Heaume Ceanataur;Elmo Ceanataur;Ceanataur-Helm;ギザミヘルム;
Ceanataur Cap;Gorro de Ceanataur;Calot Ceanataur;Cappello Ceanataur;Ceanataur-Kappe;ギザミキャップ;
High Metal Helm;Casco de megametal;Heaume haut-métal;Elmo Hi-Metal;Hochmetall-Helm;ハイメタヘルム;
High Metal Cap;Gorro de megametal;Calot haut-métal;Cappello Hi-Metal;Hochmetall-Kappe;ハイメタキャップ;
Battle Helm;Casco de combate;Heaume de combat;Elmo da battaglia;Kampf-Helm;バトルヘルム;
Battle Cap;Gorro de combate;Calot de combat;Capp. da battaglia;Kampf-Kappe;バトルキャップ;
Gore Helm;Casco de Gore;Heaume Gore;Elmo Gore Magala;Gore-Magala-Helm;ゴアヘルム;
Gore Cap;Gorro de Gore;Calot Gore;Cappello Gore Magala;Gore-Magala-Kappe;ゴアキャップ;
Rathalos Helm;Casco de Rathalos;Heaume Rathalos;Elmo Rathalos;Rathalos-Helm;レウスヘルム;
Rathalos Cap;Gorro de Rathalos;Calot Rathalos;Cappello Rathalos;Rathalos-Kappe;レウスキャップ;
Tigrex Helm;Casco de Tigrex;Heaume Tigrex;Elmo Tigrex;Tigrex-Helm;レックスヘルム;
Tigrex Cap;Gorro de Tigrex;Calot Tigrex;Cappello Tigrex;Tigrex-Kappe;レックスキャップ;
Zinogre Helm;Casco de Zinogre;Heaume Zinogre;Elmo Zinogre;Zinogre-Helm;ジンオウヘルム;
Zinogre Cap;Gorro de Zinogre;Calot Zinogre;Cappello Zinogre;Zinogre-Kappe;ジンオウキャップ;
Seltas Helm;Casco de Seltas;Heaume Seltas;Elmo Seltas;Seltas-Helm;セルタスヘルム;
Seltas Cap;Gorro de Seltas;Calot Seltas;Cappello Seltas;Seltas-Kappe;セルタスキャップ;
Gravios Helm;Casco de Gravios;Heaume Gravios;Elmo Gravios;Gravios-Helm;グラビドヘルム;
Gravios Cap;Gorro de Gravios;Calot Gravios;Cappello Gravios;Gravios-Kappe;グラビドキャップ;
Brachydios Helm;Casco de Brachydios;Heaume Brachydios;Elmo Brachydios;Brachydios-Helm;ブラキヘルム;
Brachydios Cap;Gorro de Brachydios;Calot Brachydios;Cappello Brachydios;Brachydios-Kappe;ブラキキャップ;
Gloaming Helm;Casco del ocaso;Kabuto Crépuscule;Elmo crepuscolo;Zwielicht-Kabuto;残陽【兜】;
Dayspring Kasa;Kasa del alba;Jingasa Aurore;Cappello aurora;Morgenlicht-Jingasa;東雲【陣笠】;
Adamance Helm;Casco tenaz;Kabuto Mithril;Elmo caparbio;Adamantium-Kabuto;常磐【兜】;
Epoch Helm;Corona de época;Kanmuri ancestral;Corona epocale;Epochen-Kanmuri;八千代【冠】;
Arc Helm;Casco de arco;Heaume Archange;Elmo dell'arco;Erz-Helm;アークヘルム;
Arc Cap;Gorro de arco;Calot Archange;Cappello dell'arco;Erz-Kappe;アークキャップ;
Storge Helm;Casco de amor filial;Heaume Philia;Elmo storge;Philia-Helm;フィリアヘルム;
Storge Cap;Gorro de amor filial;Calot Philia;Cappello storge;Philia-Kappe;フィリアキャップ;
Garuga Helm;Casco de Garuga;Heaume Garuga;Elmo Garuga;Garuga-Helm;ガルルガヘルム;
Garuga Cap;Gorro de Garuga;Calot Garuga;Cappello Garuga;Garuga-Kappe;ガルルガキャップ;
Kirin Horn;Cuerno de Kirin;Corne Kirin;Corno Kirin;Kirin-Horn;キリンホーン;
Kirin Crest;Cresta de Kirin;Crête Kirin;Cresta Kirin;Kirin-Kamm;キリンコルノ;
Nargacuga Helm;Casco de Nargacuga;Heaume Nargacuga;Elmo Nargacuga;Nargacuga-Helm;ナルガヘルム;
Nargacuga Cap;Gorro de Nargacuga;Calot Nargacuga;Cappello Nargacuga;Nargacuga-Kappe;ナルガキャップ;
Uragaan Helm;Casco de Uragaan;Heaume Uragaan;Elmo Uragaan;Uragaan-Helm;ガンキンヘルム;
Uragaan Cap;Gorro de Uragaan;Calot Uragaan;Cappello Uragaan;Uragaan-Kappe;ガンキンキャップ;
Duramboros Helm;Casco de Duramboros;Heaume Duramboros;Elmo Duramboros;Duramboros-Helm;ドボルヘルム;
Duramboros Cap;Gorro de Duramboros;Calot Duramboros;Cappello Duramboros;Duramboros-Kappe;ドボルキャップ;
Lava Helm;Casco de Lava;Heaume Lava;Elmo Lavasioth;Lava-Helm;ラヴァヘルム;
Lava Cap;Gorro de Lava;Calot Lava;Cappello Lavasioth;Lava-Kappe;ラヴァキャップ;
Diablos Helm;Casco de Diablos;Heaume Diablos;Elmo Diablos;Diablos-Helm;ディアブロヘルム;
Diablos Cap;Gorro de Diablos;Calot Diablos;Cappello Diablos;Diablos-Kappe;ディアブロキャップ;
Auroros Helm;Casco de Auroros;Kabuto Auroros;Elmo Auroros;Auroros-Kabuto;暁丸【兜】;
Genesis Headpiece;Casco de Génesis;Eboshi Genesis;Copricapo Genesis;Genesis-Eboshi;曙丸【烏帽子】;
Borealis Crown;Corona de Borealis;Hachigane Borealis;Corona Borealis;Borealis-Hachigane;凛【鉢金】;
Glyph Crown;Corona de Glifo;Hachigane Glyphe;Corona Glifo;Glyphen-Hachigane;艶【鉢金】;
Ingot Helm;Casco de lingote;Heaume en lingot;Elmo lingotto;Guss-Helm;インゴットヘルム;
Ingot Cap;Gorro de lingote;Calot en lingot;Cappello lingotto;Guss-Kappe;インゴットキャップ;
Gargwa Mask;Máscara de Gargwa;Masque Gargwa;Maschera Gargwa;Gargwa-Maske;ガーグァフェイク;
Jaggi Mask;Máscara de Jaggi;Masque Jaggi;Maschera Jaggi;Jaggi-Maske;ジャギィフェイク;
Dragonlord's Gaze;Mirada de dragón;Regard du roi-dragon;Sguardo di drago;Drachenfürsts Blick;竜王の隻眼;
Friendship Feather;Pluma de la amistad;Plume d'amitié;Piuma dell'amicizia;Freundschaftsfeder;友情の羽飾り;
Bnahabra Hat S;Sombrero Bnahabra S;Chapeau Bnahabra S;Copricapo Bnahabra S;Bnahabra-Hut S;ブナハＳハット;
Bnahabra Headpiece S;Tocado de Bnahabra S;Calot Bnahabra S;Tiara Bnahabra S;Bnahabra-Haube S;ブナハＳキャップ;
Slagtoth Hood S;Capucha Slagtoth S;Capuche Slagtoth S;Cappuccio Slagtoth S;Slagtoth-Kapuze S;ズワロＳフード;
Slagtoth Cowl S;Caperuza Slagtoth S;Coule Slagtoth S;Bautta Slagtoth S;Slagtoth-Kutte S;ズワロＳフッド;
Rhenoplos Helm S;Casco de Rhenoplos S;Heaume Rhenoplos S;Elmo Rhenoplos S;Rhenoplos-Helm S;リノプロＳヘルム;
Rhenoplos Cap S;Gorro de Rhenoplos S;Calot Rhenoplos S;Cappello Rhenoplos S;Rhenoplos-Kappe S;リノプロＳキャップ;
Remobra Headgear S;Cubrecab. Remobra S;Tête Remobra S;Copricapo Remobra S;RemobraKopfbedeckngS;ガブラスＳヘッド;
Remobra Mask S;Máscara de Remobra S;Visage Remobra S;Maschera Remobra S;Remobra-Maske S;ガブラスＳフェイス;
Jaggi Helm S;Casco de Jaggi S;Heaume Jaggi S;Elmo Jaggi S;Jaggi-Helm S;ジャギィＳヘルム;
Jaggi Cap S;Gorro de Jaggi S;Calot Jaggi S;Cappello Jaggi S;Jaggi-Kappe S;ジャギィＳキャップ;
Genprey Helm S;Casco de Genprey S;Heaume Genprey S;Elmo Genprey S;Genprey-Helm S;ゲネポスＳヘルム;
Genprey Cap S;Gorro de Genprey S;Calot Genprey S;Cappello Genprey S;Genprey-Kappe S;ゲネポスＳキャップ;
Ioprey Helm S;Casco de Ioprey S;Heaume Ioprey S;Elmo Ioprey S;Ioprey-Helm S;イーオスＳヘルム;
Ioprey Cap S;Gorro de Ioprey S;Calot Ioprey S;Cappello Ioprey S;Ioprey-Kappe S;イーオスＳキャップ;
Lagombi Helm S;Casco de Lagombi S;Heaume Lagombi S;Elmo Lagombi S;Lagombi-Helm S;ウルクＳヘルム;
Lagombi Cap S;Gorro de Lagombi S;Calot Lagombi S;Cappello Lagombi S;Lagombi-Kappe S;ウルクＳキャップ;
Kecha Helm S;Casco de Kecha S;Heaume Kecha S;Elmo Kecha Wacha S;Kecha-Wacha-Helm S;ケチャＳヘルム;
Kecha Cap S;Gorro de Kecha S;Calot Kecha S;Capp. Kecha Wacha S;Kecha-Wacha-Kappe S;ケチャＳキャップ;
Conga Helm S;Casco de Conga S;Heaume Conga S;Elmo Conga S;Conga-Helm S;コンガＳヘルム;
Conga Cap S;Gorro de Conga S;Calot Conga S;Cappello Conga S;Conga-Kappe S;コンガＳキャップ;
Velociprey Helm S;Casco Velociprey S;Heaume Velociprey S;Elmo Velociprey S;Velociprey-Helm S;ランポスＳヘルム;
Velociprey Cap S;Gorro Velociprey S;Calot Velociprey S;Capp. Velociprey S;Velociprey-Kappe S;ランポスＳキャップ;
Kut-Ku Helm S;Casco de Kut-Ku S;Heaume Kut-Ku S;Elmo Kut-Ku S;Kut-Ku-Helm S;クックＳヘルム;
Kut-Ku Cap S;Gorro de Kut-Ku S;Calot Kut-Ku S;Cappello Kut-Ku S;Kut-Ku-Kappe S;クックＳキャップ;
Vespoid Helm;Casco de Vespoid;Heaume Vespoid;Elmo Vespoid;Vespoid-Helm;ランゴヘルム;
Vespoid Cap;Gorro de Vespoid;Calot Vespoid;Cappello Vespoid;Vespoid-Kappe;ランゴキャップ;
Cephalos Helm;Casco de Cephalos;Heaume Cephalos;Elmo Cephalos;Cephalos-Helm;ガレオスヘルム;
Cephalos Cap;Gorro de Cephalos;Calot Cephalos;Cappello Cephalos;Cephalos-Kappe;ガレオスキャップ;
Volvidon Helm;Casco de Volvidon;Heaume Volvidon;Elmo Volvidon;Volvidon-Helm;ラングロヘルム;
Volvidon Cap;Gorro de Volvidon;Calot Volvidon;Cappello Volvidon;Volvidon-Kappe;ラングロキャップ;
Hermitaur Helm;Casco de Hermitaur;Heaume Hermitaur;Elmo Hermitaur;Hermitaur-Helm;ザザミヘルム;
Hermitaur Cap;Gorro de Hermitaur;Calot Hermitaur;Cappello Hermitaur;Hermitaur-Kappe;ザザミキャップ;
Qurupeco Helm;Casco de Qurupeco;Heaume Qurupeco;Elmo Qurupeco;Qurupeco-Helm;ペッコヘルム;
Qurupeco Cap;Gorro de Qurupeco;Calot Qurupeco;Cappello Qurupeco;Qurupeco-Kappe;ペッコキャップ;
Plesioth Helm;Casco de Plesioth;Heaume Plesioth;Elmo Plesioth;Plesioth-Helm;ガノスヘルム;
Plesioth Cap;Gorro de Plesioth;Calot Plesioth;Cappello Plesioth;Plesioth-Kappe;ガノスキャップ;
Leather Helm S;Casco de cuero S;Heaume en cuir S;Elmo di cuoio S;Leder-Helm S;レザーＳヘルム;
Leather Cap S;Gorro de cuero S;Calot en cuir S;Cappello di cuoio S;Leder-Kappe S;レザーＳキャップ;
Derring Helm S;Casco valeroso S;Heaume de bravoure S;Elmo ardito S;Wagemut-Helm S;ブレイブＳヘルム;
Derring Cap S;Gorro valeroso S;Calot de bravoure S;Cappello ardito S;Wagemut-Kappe S;ブレイブＳキャップ;
Chainmail Helm S;Casco de malla S;Heaume en maille S;Elmo di cotta S;Ketten-Helm S;チェーンＳヘルム;
Chainmail Cap S;Gorro de malla S;Calot en maille S;Cappello di cotta S;Ketten-Kappe S;チェーンＳキャップ;
Hunter's Helm S;Casco de cazador S;Heaume de chasseur S;Elmo cacciatore S;Jäger-Helm S;ハンターＳヘルム;
Hunter's Cap S;Gorro de cazador S;Calot de chasseur S;Capp. cacciatore S;Jäger-Kappe S;ハンターＳキャップ;
Bone Helm S;Casco de hueso S;Heaume d'os S;Elmo d'osso S;Knochen-Helm S;ボーンＳヘルム;
Bone Cap S;Gorro de hueso S;Calot d'os S;Cappello d'osso S;Knochen-Kappe S;ボーンＳキャップ;
Alloy Helm S;Casco de aleación S;Heaume en alliage S;Elmo in lega S;Legierungs-Helm S;アロイＳヘルム;
Alloy Cap S;Gorro de aleación S;Calot en alliage S;Cappello in lega S;Legierungs-Kappe S;アロイＳキャップ;
Mosgharl Vizor;Visera de Mosgharl;Visière Mosgharl;Visiera Mosgharl;Mosgharl-Visier;マギュルフロール;
Mosgharl Brim;Ala de Mosgharl;Voile Mosgharl;Tesa Mosgharl;Mosgharl-Krempe;マギュルブルーメ;
Aelucanth Vertex;Vértice de Aelucanth;Vertex Aelucanth;Zenith Aelucanth;Aelucanth-Vertex;ロワーガテスタ;
Aelucanth Clypeus;Clípeo de Aelucanth;Clypeus Aelucanth;Clipeo Aelucanth;Aelucanth-Clypeus;ロワーガカプト;
Rhopessa Vertex;Vértice de Rhopessa;Vertex Rhopessa;Zenith Rhopessa;Rhopessa-Vertex;ファルメルテスタ;
Rhopessa Clypeus;Clípeo de Rhopessa;Clypeus Rhopessa;Clipeo Rhopessa;Rhopessa-Clypeus;ファルメルカプト;
Lobster Helm;Casco de langosta;Heaume Homard;Elmo aragosta;Hummer-Helm;キングロブスタヘルム;
Lobster Cap;Gorro de langosta;Calot Homard;Cappello aragosta;Hummer-Kappe;Ｋ・ロブスタキャップ;
Guardian Helm;Casco de guardián;Heaume Gardien;Elmo guardiano;Wächter-Helm;ガーディアンヘルム;
Guardian Mask;Máscara de guardián;Masque Gardien;Maschera guardiano;Wächter-Maske;ガーディアンマスク;
Helper Hood;Capucha de ayudante;Capuchon de servante;Cappuccio aiutante;Helfer-Haube;ヘルパーフード;
Helper Cap;Gorro de asistente;Calot de servante;Cappello aiutante;Helfer-Kappe;ヘルパーキャップ;
Guild Bard Lobos;Pluma bardo gremio;Fedora de barde;Feluca bardo;Gildenbarden-Lobos;ギルドバードロポス;
Guild Bard Hat;Sombrero bardo grem.;Chapeau de barde;Copricapo bardo;Gildenbarden-Hut;ギルドバードハット;
Scholar's Beret;Birrete de colegiala;Béret de clerc;Berretto Gilda;Gelehrten-Barett;スカラーフード;
Scholar's Cap;Gorro de colegiala;Calot de clerc;Cappello Gilda;Gelehrten-Kappe;スカラーベレー;
Conga Helm U;Casco de Conga U;Heaume Conga U;Elmo Conga U;Conga-Helm U;コンガＵヘルム;
Conga Cap U;Gorro de Conga U;Calot Conga U;Cappello Conga U;Conga-Kappe U;コンガＵキャップ;
Gypceros Helm S;Casco de Gypceros S;Heaume Gypceros S;Elmo Gypceros S;Gypceros-Helm S;ゲリョスＳヘルム;
Gypceros Cap S;Gorro de Gypceros S;Calot Gypceros S;Cappello Gypceros S;Gypceros-Kappe S;ゲリョスＳキャップ;
Tetsucabra Helm S;Casco Tetsucabra S;Heaume Tetsucabra S;Elmo Tetsucabra S;Tetsucabra-Helm S;カブラＳヘルム;
Tetsucabra Cap S;Gorro Tetsucabra S;Calot Tetsucabra S;Capp. Tetsucabra S;Tetsucabra-Kappe S;カブラＳキャップ;
Nerscylla Helm S;Casco de Nerscylla S;Heaume Nerscylla S;Elmo Nerscylla S;Nerscylla-Helm S;スキュラＳヘルム;
Nerscylla Cap S;Gorro de Nerscylla S;Calot Nerscylla S;Cappello Nerscylla S;Nerscylla-Kappe S;スキュラＳキャップ;
Zamtrios Helm S;Casco de Zamtrios S;Heaume Zamtrios S;Elmo Zamtrios S;Zamtrios-Helm S;ザボアＳヘルム;
Zamtrios Cap S;Gorro de Zamtrios S;Calot Zamtrios S;Cappello Zamtrios S;Zamtrios-Kappe S;ザボアＳキャップ;
Najarala Helm S;Casco de Najarala S;Heaume Najarala S;Elmo Najarala S;Najarala-Helm S;ガララＳヘルム;
Najarala Cap S;Gorro de Najarala S;Calot Najarala S;Cappello Najarala S;Najarala-Kappe S;ガララＳキャップ;
Khezu Helm S;Casco de Khezu S;Heaume Khezu S;Elmo Khezu S;Khezu-Helm S;フルフルＳヘルム;
Khezu Cap S;Gorro de Khezu S;Calot Khezu S;Cappello Khezu S;Khezu-Kappe S;フルフルＳキャップ;
Rathian Helm S;Casco de Rathian S;Heaume Rathian S;Elmo Rathian S;Rathian-Helm S;レイアＳヘルム;
Rathian Cap S;Gorro de Rathian S;Calot Rathian S;Cappello Rathian S;Rathian-Kappe S;レイアＳキャップ;
Rathalos Helm S;Casco de Rathalos S;Heaume Rathalos S;Elmo Rathalos S;Rathalos-Helm S;レウスＳヘルム;
Rathalos Cap S;Gorro de Rathalos S;Calot Rathalos S;Cappello Rathalos S;Rathalos-Kappe S;レウスＳキャップ;
Tigrex Helm S;Casco de Tigrex S;Heaume Tigrex S;Elmo Tigrex S;Tigrex-Helm S;レックスＳヘルム;
Tigrex Cap S;Gorro de Tigrex S;Calot Tigrex S;Cappello Tigrex S;Tigrex-Kappe S;レックスＳキャップ;
Zinogre Helm S;Casco de Zinogre S;Heaume Zinogre S;Elmo Zinogre S;Zinogre-Helm S;ジンオウＳヘルム;
Zinogre Cap S;Gorro de Zinogre S;Calot Zinogre S;Cappello Zinogre S;Zinogre-Kappe S;ジンオウＳキャップ;
Seltas Helm S;Casco de Seltas S;Heaume Seltas S;Elmo Seltas S;Seltas-Helm S;セルタスＳヘルム;
Seltas Cap S;Gorro de Seltas S;Calot Seltas S;Cappello Seltas S;Seltas-Kappe S;セルタスＳキャップ;
Gravios Helm S;Casco de Gravios S;Heaume Gravios S;Elmo Gravios S;Gravios-Helm S;グラビドＳヘルム;
Gravios Cap S;Gorro de Gravios S;Calot Gravios S;Cappello Gravios S;Gravios-Kappe S;グラビドＳキャップ;
Kut-Ku Helm U;Casco Kut-Ku U;Heaume Kut-Ku U;Elmo Kut-Ku U;Kut-Ku-Helm U;クックＵヘルム;
Kut-Ku Cap U;Gorro de Kut-Ku U;Calot Kut-Ku U;Cappello Kut-Ku U;Kut-Ku-Kappe U;クックＵキャップ;
Basarios Helm S;Casco de Basarios S;Heaume Basarios S;Elmo Basarios S;Basarios-Helm S;バサルＳヘルム;
Basarios Cap S;Gorro de Basarios S;Calot Basarios S;Cappello Basarios S;Basarios-Kappe S;バサルＳキャップ;
Garuga Helm S;Casco de Garuga S;Heaume Garuga S;Elmo Garuga S;Garuga-Helm S;ガルルガＳヘルム;
Garuga Cap S;Gorro de Garuga S;Calot Garuga S;Cappello Garuga S;Garuga-Kappe S;ガルルガＳキャップ;
Mono Helm S;Casco de Mono S;Heaume Mono S;Elmo Mono S;Mono-Helm S;モノブロＳヘルム;
Mono Cap S;Gorro de Mono S;Calot Mono S;Cappello Mono S;Mono-Kappe S;モノブロＳキャップ;
Blango Helm;Casco de Blango;Heaume Blango;Elmo Blango;Blango-Helm;ブランゴヘルム;
Blango Cap;Gorro de Blango;Calot Blango;Cappello Blango;Blango-Kappe;ブランゴキャップ;
Gobul Helm;Casco de Gobul;Heaume Gobul;Elmo Gobul;Gobul-Helm;ガブルヘルム;
Gobul Cap;Gorro de Gobul;Calot Gobul;Cappello Gobul;Gobul-Kappe;ガブルキャップ;
Barioth Helm;Casco de Barioth;Heaume Barioth;Elmo Barioth;Barioth-Helm;ベリオヘルム;
Barioth Cap;Gorro de Barioth;Calot Barioth;Cappello Barioth;Barioth-Kappe;ベリオキャップ;
Skull Visage;Rostro cadavérico;Tête de mort;Viso di teschio;Schädel-Antlitz;スカルヘッド;
Skull Mask;Máscara de calavera;Visage de mort;Faccia di teschio;Totenschädel;スカルフェイス;
High Metal Helm S;Casco de megametal S;Heaume haut-métal S;Elmo Hi-Metal S;Hochmetall-Helm S;ハイメタＳヘルム;
High Metal Cap S;Gorro de megametal S;Calot haut-métal S;Cappello Hi-Metal S;Hochmetall-Kappe S;ハイメタＳキャップ;
Ioprey Head;Cabeza de Ioprey;Tête Ioprey;Testa Ioprey;Ioprey-Haupt;イーオスヘッド;
Ioprey Face;Cara de Ioprey;Visage Ioprey;Faccia Ioprey;Ioprey-Gesicht;イーオスフェイス;
Obituary Vertex;Vértice de obituario;Vertex Nécrologie;Testa Necrologio;Todes-Vertex;オウビートテスタ;
Obituary Clypeus;Clípeo de obituario;Clypeus Nécrologie;Caput Necrologio;Todes-Clypeus;オウビートカプト;
Butterfly Vertex;Vértice de mariposa;Vertex papillon;Testa farfalla;Schmetterling-Vertex;パピメルテスタ;
Butterfly Clypeus;Clípeo de mariposa;Clypeus papillon;Caput farfalla;SchmetterlingClypeus;パピメルカプト;
Artian Helm S;Casco Artiano S;Heaume Artian S;Elmo Artian S;Artian-Helm S;アーティアＳヘルム;
Artian Cap S;Gorro Artiano S;Calot Artian S;Cappello Artian S;Artian-Kappe S;アーティアＳキャップ;
Chakra Earring;Piercing Chakra;Boucle d'oreille Chakra;Orecchino Chakra;Chakra-Ohrring;三眼のピアス;
Gore Helm S;Casco de Gore S;Heaume Gore S;Elmo Gore Magala S;Gore-Magala-Helm S;ゴアＳヘルム;
Gore Cap S;Gorro de Gore S;Calot Gore S;Capp. Gore Magala S;Gore-Magala-Kappe S;ゴアＳキャップ;
Regios Helm S;Casco de Regios S;Heaume Regios S;Elmo Regios S;Regios-Helm S;レギオスＳヘルム;
