english;spanish;french;italian;german;japanese;chinese
Lagombi Mail;Malla de Lagombi;Cotte Lagombi;Cotta Lagombi;Lagombi-Panzer;ウルクメイル;
Lagombi Vest;Chaleco de Lagombi;Tunique Lagombi;Pettorina Lagombi;Lagombi-Weste;ウルクレジスト;
Kecha Mail;Malla de Kecha;Cotte Kecha;Cotta Kecha Wacha;Kecha-Wacha-Panzer;ケチャメイル;
Kecha Vest;Chaleco de Kecha;Tunique Kecha;Pettor. Kecha Wacha;Kecha-Wacha-Weste;ケチャレジスト;
Conga Mail;Malla de Conga;Cotte Conga;Cotta Conga;Conga-Panzer;コンガメイル;
Conga Vest;Chaleco de Conga;Tunique Conga;Pettorina Conga;Conga-Weste;コンガレジスト;
Gypceros Mail;Malla de Gypceros;Cotte Gypceros;Cotta Gypceros;Gypceros-Panzer;ゲリョスメイル;
Gypceros Vest;Chaleco de Gypceros;Tunique Gypceros;Pettorina Gypceros;Gypceros-Weste;ゲリョスレジスト;
Tetsucabra Mail;Malla de Tetsucabra;Cotte Tetsucabra;Cotta Tetsucabra;Tetsucabra-Panzer;カブラメイル;
Tetsucabra Vest;Chaleco Tetsucabra;Tunique Tetsucabra;Pettorina Tetsucabra;Tetsucabra-Weste;カブラレジスト;
Nerscylla Mail;Malla de Nerscylla;Cotte Nerscylla;Cotta Nerscylla;Nerscylla-Panzer;スキュラメイル;
Nerscylla Vest;Chaleco de Nerscylla;Tunique Nerscylla;Pettorina Nerscylla;Nerscylla-Weste;スキュラレジスト;
Zamtrios Mail;Malla de Zamtrios;Cotte Zamtrios;Cotta Zamtrios;Zamtrios-Panzer;ザボアメイル;
Zamtrios Vest;Chaleco de Zamtrios;Tunique Zamtrios;Pettorina Zamtrios;Zamtrios-Weste;ザボアレジスト;
Najarala Mail;Malla de Najarala;Cotte Najarala;Cotta Najarala;Najarala-Panzer;ガララメイル;
Najarala Vest;Chaleco de Najarala;Tunique Najarala;Pettorina Najarala;Najarala-Weste;ガララレジスト;
Khezu Mail;Malla de Khezu;Cotte Khezu;Cotta Khezu;Khezu-Panzer;フルフルメイル;
Khezu Vest;Chaleco de Khezu;Tunique Khezu;Pettorina Khezu;Khezu-Weste;フルフルレジスト;
Rathian Mail;Malla de Rathian;Cotte Rathian;Cotta Rathian;Rathian-Panzer;レイアメイル;
Rathian Vest;Chaleco de Rathian;Tunique Rathian;Pettorina Rathian;Rathian-Weste;レイアレジスト;
Velociprey Mail;Malla de Velociprey;Cotte Velociprey;Cotta Velociprey;Velociprey-Panzer;ランポスメイル;
Velociprey Vest;Chaleco Velociprey;Tunique Velociprey;Pettorina Velociprey;Velociprey-Weste;ランポスレジスト;
Kut-Ku Mail;Malla de Kut-Ku;Cotte Kut-Ku;Cotta Kut-Ku;Kut-Ku-Panzer;クックメイル;
Kut-Ku Vest;Chaleco de Kut-Ku;Tunique Kut-Ku;Pettorina Kut-Ku;Kut-Ku-Weste;クックレジスト;
Basarios Mail;Malla de Basarios;Cotte Basarios;Cotta Basarios;Basarios-Panzer;バサルメイル;
Basarios Vest;Chaleco de Basarios;Tunique Basarios;Pettorina Basarios;Basarios-Weste;バサルレジスト;
Arzuros Mail;Malla de Arzuros;Cotte Arzuros;Cotta Arzuros;Arzuros-Panzer;アシラメイル;
Arzuros Vest;Chaleco de Arzuros;Tunique Arzuros;Pettorina Arzuros;Arzuros-Weste;アシラレジスト;
Ludroth Mail;Malla de Ludroth;Cotte Ludroth;Cotta Ludroth;Ludroth-Panzer;ルドロスメイル;
Ludroth Vest;Chaleco de Ludroth;Tunique Ludroth;Pettorina Ludroth;Ludroth-Weste;ルドロスレジスト;
Barroth Mail;Malla de Barroth;Cotte Barroth;Cotta Barroth;Barroth-Panzer;ボロスメイル;
Barroth Vest;Chaleco de Barroth;Tunique Barroth;Pettorina Barroth;Barroth-Weste;ボロスレジスト;
Nibelsnarf Mail;Malla de Nibelsnarf;Cotte Nibelsnarf;Cotta Nibelsnarf;Nibelsnarf-Panzer;ハプルメイル;
Nibelsnarf Vest;Chaleco Nibelsnarf;Tunique Nibelsnarf;Pettorina Nibelsnarf;Nibelsnarf-Weste;ハプルレジスト;
Ceanataur Mail;Malla de Ceanataur;Cotte Ceanataur;Cotta Ceanataur;Ceanataur-Panzer;ギザミメイル;
Ceanataur Vest;Chaleco de Ceanataur;Tunique Ceanataur;Pettorina Ceanataur;Ceanataur-Weste;ギザミレジスト;
High Metal Mail;Malla de megametal;Cotte haut-métal;Cotta Hi-Metal;Hochmetall-Panzer;ハイメタメイル;
High Metal Vest;Chaleco de megametal;Tunique haut-métal;Pettorina Hi-Metal;Hochmetall-Weste;ハイメタレジスト;
Battle Mail;Malla de combate;Cotte de combat;Cotta da battaglia;Kampf-Panzer;バトルメイル;
Battle Vest;Chaleco de combate;Tunique de combat;Pettor. da battaglia;Kampf-Weste;バトルレジスト;
Gore Mail;Malla de Gore;Cotte Gore;Cotta Gore Magala;Gore-Magala-Panzer;ゴアメイル;
Gore Vest;Chaleco de Gore;Tunique Gore;Pettor. Gore Magala;Gore-Magala-Weste;ゴアレジスト;
Rathalos Mail;Malla de Rathalos;Cotte Rathalos;Cotta Rathalos;Rathalos-Panzer;レウスメイル;
Rathalos Vest;Chaleco de Rathalos;Tunique Rathalos;Pettorina Rathalos;Rathalos-Weste;レウスレジスト;
Tigrex Mail;Malla de Tigrex;Cotte Tigrex;Cotta Tigrex;Tigrex-Panzer;レックスメイル;
Tigrex Vest;Chaleco de Tigrex;Tunique Tigrex;Pettorina Tigrex;Tigrex-Weste;レックスレジスト;
Zinogre Mail;Malla de Zinogre;Cotte Zinogre;Cotta Zinogre;Zinogre-Panzer;ジンオウメイル;
Zinogre Vest;Chaleco de Zinogre;Tunique Zinogre;Pettorina Zinogre;Zinogre-Weste;ジンオウレジスト;
Seltas Mail;Malla de Seltas;Cotte Seltas;Cotta Seltas;Seltas-Panzer;セルタスメイル;
Seltas Vest;Chaleco de Seltas;Tunique Seltas;Pettorina Seltas;Seltas-Weste;セルタスレジスト;
Gravios Mail;Malla de Gravios;Cotte Gravios;Cotta Gravios;Gravios-Panzer;グラビドメイル;
Gravios Vest;Chaleco de Gravios;Tunique Gravios;Pettorina Gravios;Gravios-Weste;グラビドレジスト;
Brachydios Mail;Malla de Brachydios;Cotte Brachydios;Cotta Brachydios;Brachydios-Panzer;ブラキメイル;
Brachydios Vest;Chaleco Brachydios;Tunique Brachydios;Pettorina Brachydios;Brachydios-Weste;ブラキレジスト;
Gloaming Plate;Escama del ocaso;Doate Crépuscule;Corazza crepuscolo;Zwielicht-Doate;残陽【胴当て】;
Dayspring Plate;Escama del alba;Doate Aurore;Corazza aurora;Morgenlicht-Muneate;東雲【胴当て】;
Adamance Plate;Escama tenaz;Muneate Mithril;Corazza caparbia;Adamantium-Muneate;常磐【胸当て】;
Epoch Plate;Escama de época;Muneate ancestral;Corazza epocale;Epochen-Muneate;八千代【胸当て】;
Arc Mail;Malla de arco;Cotte Archange;Cotta dell'arco;Erz-Panzer;アークメイル;
Arc Vest;Chaleco de arco;Tunique Archange;Pettorina dell'arco;Erz-Weste;アークレジスト;
Storge Mail;Malla de amor filial;Cotte Philia;Cotta storge;Philia-Panzer;フィリアメイル;
Storge Vest;Chaleco amor filial;Tunique Philia;Pettorina storge;Philia-Weste;フィリアレジスト;
Garuga Mail;Malla de Garuga;Cotte Garuga;Cotta Garuga;Garuga-Panzer;ガルルガメイル;
Garuga Vest;Chaleco de Garuga;Tunique Garuga;Pettorina Garuga;Garuga-Weste;ガルルガレジスト;
Kirin Jacket;Chaqueta de Kirin;Veste Kirin;Giacca Kirin;Kirin-Jacke;キリンベスト;
Kirin Cape;Capa de Kirin;Cape Kirin;Cappa Kirin;Kirin-Cape;キリンケープ;
Nargacuga Mail;Malla de Nargacuga;Cotte Nargacuga;Cotta Nargacuga;Nargacuga-Panzer;ナルガメイル;
Nargacuga Vest;Chaleco de Nargacuga;Tunique Nargacuga;Pettorina Nargacuga;Nargacuga-Weste;ナルガレジスト;
Uragaan Mail;Malla de Uragaan;Cotte Uragaan;Cotta Uragaan;Uragaan-Panzer;ガンキンメイル;
Uragaan Vest;Chaleco de Uragaan;Tunique Uragaan;Pettorina Uragaan;Uragaan-Weste;ガンキンレジスト;
Duramboros Mail;Malla de Duramboros;Cotte Duramboros;Cotta Duramboros;Duramboros-Panzer;ドボルメイル;
Duramboros Vest;Chaleco Duramboros;Tunique Duramboros;Pettorina Duramboros;Duramboros-Weste;ドボルレジスト;
Lava Mail;Malla de Lava;Cotte Lava;Cotta Lavasioth;Lava-Panzer;ラヴァメイル;
Lava Vest;Chaleco de Lava;Tunique Lava;Pettorina Lavasioth;Lava-Weste;ラヴァレジスト;
Diablos Mail;Malla de Diablos;Cotte Diablos;Cotta Diablos;Diablos-Panzer;ディアブロメイル;
Diablos Vest;Chaleco de Diablos;Tunique Diablos;Pettorina Diablos;Diablos-Weste;ディアブロレジスト;
Auroros Torso;Torso de Auroros;Doate Auroros;Corazza Auroros;Auroros-Doate;暁丸【胴当て】;
Genesis Torso;Torso de Génesis;Doate Genesis;Corazza Genesis;Genesis-Doate;曙丸【胴当て】;
Borealis Chest;Pechera de Borealis;Muneate Borealis;Petto Borealis;Borealis-Muneate;凛【胸当て】;
Glyph Chest;Pechera de Glifo;Muneate Glyphe;Petto Glifo;Glyphen-Muneate;艶【胸当て】;
Artian Mail;Malla Artiana;Cotte Artian;Cotta Artian;Artian-Panzer;アーティアメイル;
Artian Vest;Chaleco Artiano;Tunique Artian;Pettorina Artian;Artian-Weste;アーティアレジスト;
Ingot Mail;Malla de lingote;Cotte en lingot;Cotta lingotto;Guss-Panzer;インゴットメイル;
Ingot Vest;Chaleco de lingote;Tunique en lingot;Pettorina lingotto;Guss-Weste;インゴットレジスト;
Bnahabra Suit S;Traje de Bnahabra S;Tenue Bnahabra S;Abito Bnahabra S;Bnahabra-Anzug S;ブナハＳスーツ;
Bnahabra Vest S;Chaleco Bnahabra S;Veste Bnahabra S;Pettorina Bnahabra S;Bnahabra-Weste S;ブナハＳベスト;
Slagtoth Cloak S;Capa de Slagtoth S;Manteau Slagtoth S;Mantello Slagtoth S;Slagtoth-Überwurf S;ズワロＳマント;
Slagtoth Wrap S;Cubierta Slagtoth S;Cape Slagtoth S;Scialle Slagtoth S;Slagtoth-Umhang S;ズワロＳケープ;
Rhenoplos Mail S;Malla de Rhenoplos S;Cotte Rhenoplos S;Cotta Rhenoplos S;Rhenoplos-Panzer S;リノプロＳメイル;
Rhenoplos Vest S;Chaleco Rhenoplos S;Tunique Rhenoplos S;Pettor. Rhenoplos S;Rhenoplos-Weste S;リノプロＳレジスト;
Remobra Suit S;Traje de Remobra S;Plastron Remobra S;Abito Remobra S;Remobra-Gewand S;ガブラスーツＳボディ;
Remobra Wear S;Ropaje de Remobra S;Vêtement Remobra S;Capo Remobra S;Remobra-Kleidung S;ガブラスーツＳウェア;
Jaggi Mail S;Malla de Jaggi S;Cotte Jaggi S;Cotta Jaggi S;Jaggi-Panzer S;ジャギィＳメイル;
Jaggi Vest S;Chaleco de Jaggi S;Tunique Jaggi S;Pettorina Jaggi S;Jaggi-Weste S;ジャギィＳレジスト;
Genprey Mail S;Malla de Genprey S;Cotte Genprey S;Cotta Genprey S;Genprey-Panzer S;ゲネポスＳメイル;
Genprey Vest S;Chaleco de Genprey S;Tunique Genprey S;Pettorina Genprey S;Genprey-Weste S;ゲネポスＳレジスト;
Ioprey Mail S;Malla de Ioprey S;Cotte Ioprey S;Cotta Ioprey S;Ioprey-Panzer S;イーオスＳメイル;
Ioprey Vest S;Chaleco de Ioprey S;Tunique Ioprey S;Pettorina Ioprey S;Ioprey-Weste S;イーオスＳレジスト;
Lagombi Mail S;Malla de Lagombi S;Cotte Lagombi S;Cotta Lagombi S;Lagombi-Panzer S;ウルクＳメイル;
Lagombi Vest S;Chaleco de Lagombi S;Tunique Lagombi S;Pettorina Lagombi S;Lagombi-Weste S;ウルクＳレジスト;
Kecha Mail S;Malla de Kecha S;Cotte Kecha S;Cotta Kecha Wacha S;Kecha-Wacha-Panzer S;ケチャＳメイル;
Kecha Vest S;Chaleco de Kecha S;Tunique Kecha S;Pett. Kecha Wacha S;Kecha-Wacha-Weste S;ケチャＳレジスト;
Conga Mail S;Malla de Conga S;Cotte Conga S;Cotta Conga S;Conga-Panzer S;コンガＳメイル;
Conga Vest S;Chaleco de Conga S;Tunique Conga S;Pettorina Conga S;Conga-Weste S;コンガＳレジスト;
Velociprey Mail S;Malla Velociprey S;Cotte Velociprey S;Cotta Velociprey S;Velociprey-Panzer S;ランポスＳメイル;
Velociprey Vest S;Chaleco Velociprey S;Tunique Velociprey S;Pettor. Velociprey S;Velociprey-Weste S;ランポスＳレジスト;
Kut-Ku Mail S;Malla de Kut-Ku S;Cotte Kut-Ku S;Cotta Kut-Ku S;Kut-Ku-Panzer S;クックＳメイル;
Kut-Ku Vest S;Chaleco de Kut-Ku S;Tunique Kut-Ku S;Pettorina Kut-Ku S;Kut-Ku-Weste S;クックＳレジスト;
Vespoid Mail;Malla de Vespoid;Cotte Vespoid;Cotta Vespoid;Vespoid-Panzer;ランゴメイル;
Vespoid Vest;Chaleco de Vespoid;Tunique Vespoid;Pettorina Vespoid;Vespoid-Weste;ランゴレジスト;
Cephalos Mail;Malla de Cephalos;Cotte Cephalos;Cotta Cephalos;Cephalos-Panzer;ガレオスメイル;
Cephalos Vest;Chaleco de Cephalos;Tunique Cephalos;Pettorina Cephalos;Cephalos-Weste;ガレオスレジスト;
Volvidon Mail;Malla de Volvidon;Cotte Volvidon;Cotta Volvidon;Volvidon-Panzer;ラングロメイル;
Volvidon Vest;Chaleco de Volvidon;Tunique Volvidon;Pettorina Volvidon;Volvidon-Weste;ラングロレジスト;
Hermitaur Mail;Malla de Hermitaur;Cotte Hermitaur;Cotta Hermitaur;Hermitaur-Panzer;ザザミメイル;
Hermitaur Vest;Chaleco de Hermitaur;Tunique Hermitaur;Pettorina Hermitaur;Hermitaur-Weste;ザザミレジスト;
Qurupeco Mail;Malla de Qurupeco;Cotte Qurupeco;Cotta Qurupeco;Qurupeco-Panzer;ペッコメイル;
Qurupeco Vest;Chaleco de Qurupeco;Tunique Qurupeco;Pettorina Qurupeco;Qurupeco-Weste;ペッコレジスト;
Plesioth Mail;Malla de Plesioth;Cotte Plesioth;Cotta Plesioth;Plesioth-Panzer;ガノスメイル;
Plesioth Vest;Chaleco de Plesioth;Tunique Plesioth;Pettorina Plesioth;Plesioth-Weste;ガノスレジスト;
Leather Mail S;Malla de cuero S;Cotte en cuir S;Cotta di cuoio S;Leder-Panzer S;レザーＳメイル;
Leather Vest S;Chaleco de cuero S;Tunique en cuir S;Pettorina di cuoio S;Leder-Weste S;レザーＳレジスト;
Derring Mail S;Malla valerosa S;Cotte de bravoure S;Cotta ardita S;Wagemut-Panzer S;ブレイブＳメイル;
Derring Vest S;Chaleco valeroso S;Tunique bravoure S;Pettorina ardita S;Wagemut-Weste S;ブレイブＳレジスト;
Chainmail Armor S;Armadura de malla S;Cotte de mailles S;Armatura di cotta S;Ketten-Rüstung S;チェーンＳメイル;
Chainmail Vest S;Chaleco de malla S;Tunique de mailles S;Pettorina di cotta S;Ketten-Weste S;チェーンＳレジスト;
Hunter's Mail S;Malla de cazador S;Cotte de chasseur S;Cotta cacciatore S;Jäger-Panzer S;ハンターＳメイル;
Hunter's Vest S;Chaleco de cazador S;Tunique chasseur S;Pettor. cacciatore S;Jäger-Weste S;ハンターＳレジスト;
Bone Mail S;Malla de hueso S;Cotte d'os S;Cotta d'osso S;Knochen-Panzer S;ボーンＳメイル;
Bone Vest S;Chaleco de hueso S;Tunique d'os S;Pettorina d'osso S;Knochen-Weste S;ボーンＳレジスト;
Alloy Mail S;Malla de aleación S;Cotte en alliage S;Cotta in lega S;Legierungs-Panzer S;アロイＳメイル;
Alloy Vest S;Chaleco aleación S;Tunique en alliage S;Pettorina in lega S;Legierungs-Weste S;アロイＳレジスト;
Mosgharl Ribplate;Armazón de Mosgharl;Corset Mosgharl;Gabbia tor. Mosgharl;MosgharlRippenplatte;マギュルトロンコ;
Mosgharl Ribguard;Coraza de Mosgharl;Pansière Mosgharl;Corazza Mosgharl;MosgharlRippenschutz;マギュルシュタム;
Aelucanth Thorax;Tórax de Aelucanth;Thorax Aelucanth;Torace Aelucanth;Aelucanth-Thorax;ロワーガペット;
Aelucanth Pleuron;Pleura de Aelucanth;Pleuron Aelucanth;Pleura Aelucanth;Aelucanth-Pleuron;ロワーガペクトス;
Rhopessa Thorax;Tórax de Rhopessa;Thorax Rhopessa;Torace Rhopessa;Rhopessa-Thorax;ファルメルペット;
Rhopessa Pleuron;Pleura de Rhopessa;Pleuron Rhopessa;Pleura Rhopessa;Rhopessa-Pleuron;ファルメルペクトス;
Lobster Mail;Malla de langosta;Coquille Homard;Cotta aragosta;Hummer-Panzer;キングロブスタシェル;
Lobster Vest;Chaleco de langosta;Peau Homard;Pettorina aragosta;Hummer-Weste;キングロブスタスキン;
Guardian Suit;Traje de guardián;Tenue Gardien;Abito guardiano;Wächter-Gewand;ガーディアンスーツ;
Guardian Vest;Chaleco de guardián;Veste Gardien;Pettorina guardiano;Wächter-Weste;ガーディアンベスト;
Helper Suit;Traje de asistente;Tenue de servante;Abito aiutante;Helfer-Gewand;ヘルパースーツ;
Helper Vest;Chaleco de ayudante;Veste de servante;Pettorina aiutante;Helfer-Weste;ヘルパーベスト;
Guild Bard Bolero;Bolero bardo gremio;Boléro de barde;Bolero bardo;Gildenbarden-Bolero;ギルドバードスーツ;
Guild Bard Vest;Chaleco bardo gremio;Veste de barde;Pettorina bardo;Gildenbarden-Weste;ギルドバードベスト;
Scholar's Blouse;Blusa de colegiala;Tenue de clerc;Blusa Gilda;Gelehrten-Bluse;スカラースーツ;
Scholar's Vest;Chaleco de colegiala;Veste de clerc;Pettorina Gilda;Gelehrten-Weste;スカラーベスト;
Conga Mail U;Malla de Conga U;Cotte Conga U;Cotta Conga U;Conga-Panzer U;コンガＵメイル;
Conga Vest U;Chaleco de Conga U;Tunique Conga U;Pettorina Conga U;Conga-Weste U;コンガＵレジスト;
Gypceros Mail S;Malla de Gypceros S;Cotte Gypceros S;Cotta Gypceros S;Gypceros-Panzer S;ゲリョスＳメイル;
Gypceros Vest S;Chaleco Gypceros S;Tunique Gypceros S;Pettorina Gypceros S;Gypceros-Weste S;ゲリョスＳレジスト;
Tetsucabra Mail S;Malla Tetsucabra S;Cotte Tetsucabra S;Cotta Tetsucabra S;Tetsucabra-Panzer S;カブラＳメイル;
Tetsucabra Vest S;Chaleco Tetsucabra S;Tunique Tetsucabra S;Pettor. Tetsucabra S;Tetsucabra-Weste S;カブラＳレジスト;
Nerscylla Mail S;Malla de Nerscylla S;Cotte Nerscylla S;Cotta Nerscylla S;Nerscylla-Panzer S;スキュラＳメイル;
Nerscylla Vest S;Chaleco Nerscylla S;Tunique Nerscylla S;Pettor. Nerscylla S;Nerscylla-Weste S;スキュラＳレジスト;
Zamtrios Mail S;Malla de Zamtrios S;Cotte Zamtrios S;Cotta Zamtrios S;Zamtrios-Panzer S;ザボアＳメイル;
Zamtrios Vest S;Chaleco Zamtrios S;Tunique Zamtrios S;Pettorina Zamtrios S;Zamtrios-Weste S;ザボアＳレジスト;
Najarala Mail S;Malla de Najarala S;Cotte Najarala S;Cotta Najarala S;Najarala-Panzer S;ガララＳメイル;
Najarala Vest S;Chaleco Najarala S;Tunique Najarala S;Pettorina Najarala S;Najarala-Weste S;ガララＳレジスト;
Khezu Mail S;Malla de Khezu S;Cotte Khezu S;Cotta Khezu S;Khezu-Panzer S;フルフルＳメイル;
Khezu Vest S;Chaleco de Khezu S;Tunique Khezu S;Pettorina Khezu S;Khezu-Weste S;フルフルＳレジスト;
Rathian Mail S;Malla de Rathian S;Cotte Rathian S;Cotta Rathian S;Rathian-Panzer S;レイアＳメイル;
Rathian Vest S;Chaleco de Rathian S;Tunique Rathian S;Pettorina Rathian S;Rathian-Weste S;レイアＳレジスト;
Rathalos Mail S;Malla de Rathalos S;Cotte Rathalos S;Cotta Rathalos S;Rathalos-Panzer S;レウスＳメイル;
Rathalos Vest S;Chaleco Rathalos S;Tunique Rathalos S;Pettorina Rathalos S;Rathalos-Weste S;レウスＳレジスト;
Tigrex Mail S;Malla de Tigrex S;Cotte Tigrex S;Cotta Tigrex S;Tigrex-Panzer S;レックスＳメイル;
Tigrex Vest S;Chaleco de Tigrex S;Tunique Tigrex S;Pettorina Tigrex S;Tigrex-Weste S;レックスＳレジスト;
Zinogre Mail S;Malla de Zinogre S;Cotte Zinogre S;Cotta Zinogre S;Zinogre-Panzer S;ジンオウＳメイル;
Zinogre Vest S;Chaleco de Zinogre S;Tunique Zinogre S;Pettorina Zinogre S;Zinogre-Weste S;ジンオウＳレジスト;
Seltas Mail S;Malla de Seltas S;Cotte Seltas S;Cotta Seltas S;Seltas-Panzer S;セルタスＳメイル;
Seltas Vest S;Chaleco de Seltas S;Tunique Seltas S;Pettorina Seltas S;Seltas-Weste S;セルタスＳレジスト;
Gravios Mail S;Malla de Gravios S;Cotte Gravios S;Cotta Gravios S;Gravios-Panzer S;グラビドＳメイル;
Gravios Vest S;Chaleco de Gravios S;Tunique Gravios S;Pettorina Gravios S;Gravios-Weste S;グラビドＳレジスト;
Kut-Ku Mail U;Malla de Kut-Ku U;Cotte Kut-Ku U;Cotta Kut-Ku U;Kut-Ku-Panzer U;クックＵメイル;
Kut-Ku Vest U;Chaleco de Kut-Ku U;Tunique Kut-Ku U;Pettorina Kut-Ku U;Kut-Ku-Weste U;クックＵレジスト;
Basarios Mail S;Malla de Basarios S;Cotte Basarios S;Cotta Basarios S;Basarios-Panzer S;バサルＳメイル;
Basarios Vest S;Chaleco Basarios S;Tunique Basarios S;Pettorina Basarios S;Basarios-Weste S;バサルＳレジスト;
Garuga Mail S;Malla de Garuga S;Cotte Garuga S;Cotta Garuga S;Garuga-Panzer S;ガルルガＳメイル;
Garuga Vest S;Chaleco de Garuga S;Tunique Garuga S;Pettorina Garuga S;Garuga-Weste S;ガルルガＳレジスト;
Mono Mail S;Malla de Mono S;Cotte Mono S;Cotta Mono S;Mono-Panzer S;モノブロＳメイル;
Mono Vest S;Chaleco de Mono S;Tunique Mono S;Pettorina Mono S;Mono-Weste S;モノブロＳレジスト;
Blango Mail;Malla de Blango;Cotte Blango;Cotta Blango;Blango-Panzer;ブランゴメイル;
Blango Vest;Chaleco de Blango;Tunique Blango;Pettorina Blango;Blango-Weste;ブランゴレジスト;
Gobul Mail;Malla de Gobul;Cotte Gobul;Cotta Gobul;Gobul-Panzer;ガブルメイル;
Gobul Vest;Chaleco de Gobul;Tunique Gobul;Pettorina Gobul;Gobul-Weste;ガブルレジスト;
Barioth Mail;Malla de Barioth;Cotte Barioth;Cotta Barioth;Barioth-Panzer;ベリオメイル;
Barioth Vest;Chaleco de Barioth;Tunique Barioth;Pettorina Barioth;Barioth-Weste;ベリオレジスト;
High Metal Mail S;Malla de megametal S;Cotte haut-métal S;Cotta Hi-Metal S;Hochmetall-Panzer S;ハイメタＳメイル;
High Metal Vest S;Chaleco megametal S;Tunique haut-métal S;Pettorina Hi-Metal S;Hochmetall-Weste S;ハイメタＳレジスト;
Ioprey Body;Cuerpo de Ioprey;Plastron Ioprey;Corpo Ioprey;Ioprey-Leib;イーオスーツボディ;
Ioprey Wear;Ropaje de Ioprey;Vêtement Ioprey;Capo Ioprey;Ioprey-Kleidung;イーオスーツウェア;
Obituary Thorax;Tórax de obituario;Thorax Nécrologie;Petto Necrologio;Todes-Thorax;オウビートペット;
Obituary Pleuron;Pleura de obituario;Pleuron Nécrologie;Pleura Necrologio;Todes-Pleuron;オウビートペクトス;
Butterfly Thorax;Tórax de mariposa;Thorax papillon;Petto farfalla;Schmetterling-Thorax;パピメルペット;
Butterfly Pleuron;Pleura de mariposa;Pleuron papillon;Pleura farfalla;SchmetterlingPleuron;パピメルペクトス;
Artian Mail S;Malla Artiana S;Cotte Artian S;Cotta Artian S;Artian-Panzer S;アーティアＳメイル;
Artian Vest S;Chaleco Artiano S;Tunique Artian S;Pettorina Artian S;Artian-Weste S;アーティアＳレジスト;
Chakra Necklace;Collar Chakra;Collier Chakra;Collar Chakra;Chakra-Halskette;三眼の首飾り;
Gore Mail S;Malla de Gore S;Cotte Gore S;Cotta Gore Magala S;Gore-Magala-Panzer S;ゴアＳメイル;
Gore Vest S;Chaleco de Gore S;Tunique Gore S;Pett. Gore Magala S;Gore-Magala-Weste S;ゴアＳレジスト;
Regios Mail S;Malla de Regios S;Cotte Regios S;Cotta Regios S;Regios-Panzer S;レギオスＳメイル;
Regios Vest S;Chaleco de Regios S;Tunique Regios S;Pettorina Regios S;Regios-Weste S;レギオスＳレジスト;
