name;hr;village;slots;gender;type;rarity;defense;fire;thunder;dragon;water;ice;skill_one;skill_one_points;skill_two;skill_two_points;skill_three;skill_three_points;skill_four;skill_four_points;skill_five;skill_five_points;material_one;amount_one;material_two;amount_two;material_three;amount_three;material_four;amount_four
Viking Mail;1;2;1;0;1;3;14;0;-2;0;3;-2;Sharpness;2;Rec Speed;1;Water Res;1;Sharpener;-3;;;Armord Beakfish;3;Shellfish;4;Bealite Ore;3;Bomb Arrowana;5
Viking Vest;1;2;1;0;2;3;7;0;-1;0;5;-4;NormalS Up;2;Rec Speed;1;Water Res;1;Reload Spd;-3;;;Armord Beakfish;3;Shellfish;4;Bealite Ore;3;Bomb Arrowana;5
Rouage Petto;3;4;1;1;1;3;18;-5;3;1;0;-1;HearProtct;1;Expert;2;ThunderRes;1;Protection;-3;;;Swallowtail;2;Bell Cricket;3;Pale Extract;3;Hawkmoth Larva;10
Pouage Pectus;3;4;1;1;2;3;9;-4;5;3;0;0;HearProtct;2;Expert;1;ThunderRes;1;Protection;-3;;;Swallowtail;2;Bell Cricket;3;Pale Extract;3;Hawkmoth Larva;10
Falmer Petto;3;4;1;2;1;3;18;-5;3;1;0;-1;HearProtct;1;Expert;2;ThunderRes;1;Protection;-3;;;Swallowtail;2;Bell Cricket;3;Pale Extract;3;Hawkmoth Larva;10
Falmer Pectus;3;4;1;2;2;3;9;-4;5;3;0;0;HearProtct;2;Expert;1;ThunderRes;1;Protection;-3;;;Swallowtail;2;Bell Cricket;3;Pale Extract;3;Hawkmoth Larva;10
Atea Mail;3;4;1;0;1;3;20;0;-4;3;-4;2;Fencing;1;Guard Up;4;Sharpener;-2;;;;;Rustshard;3;Dragonite Ore;4;Ice Crystal;12;Whetstone;18
Atea Vest;3;4;1;0;2;3;10;0;-2;5;-2;4;Rapid Fire;1;Recoil;4;Reload Spd;-2;;;;;Rustshard;3;Dragonite Ore;4;Ice Crystal;12;Whetstone;18
Yamato Plate;3;6;2;1;1;3;26;3;0;-3;0;-3;Artisan;1;FastCharge;1;Expert;1;Sharpness;-2;;;Jhen Mohran Shl;5;Jhen Mohran Scl;5;Jhen Mhran Fang;3;Tigrex Fang;3
Courtier Plate;3;6;2;1;2;3;13;5;1;-2;1;-2;Loading;1;FastCharge;1;Expert;1;Recoil;-2;;;Jhen Mohran Shl;5;Jhen Mohran Scl;5;Jhen Mhran Fang;3;Tigrex Fang;3
Solar Plate;3;6;2;2;1;3;26;3;0;-3;0;-3;Artisan;1;FastCharge;1;Expert;1;Sharpness;-2;;;Jhen Mohran Shl;5;Jhen Mohran Scl;5;Jhen Mhran Fang;3;Tigrex Fang;3
Divine Plate;3;6;2;2;2;3;13;5;1;-2;1;-2;Loading;1;FastCharge;1;Expert;1;Recoil;-2;;;Jhen Mohran Shl;5;Jhen Mohran Scl;5;Jhen Mhran Fang;3;Tigrex Fang;3
Zuwaro Mantle;1;2;0;0;1;3;12;-2;0;1;2;-1;Health;5;Water Res;4;;;;;;;Zuwaroposu Hide;4;Bulldrome Hide;1;Bullfango Pelt;3;;
Zuwaro Cape;1;2;0;0;2;3;6;-1;0;2;4;0;Health;5;Water Res;4;;;;;;;Zuwaroposu Hide;4;Bulldrome Hide;1;Bullfango Pelt;3;;
Bath Towel;3;5;1;0;0;3;8;-2;-2;0;2;-2;Fate;2;LastingPwr;2;Attack;-3;;;;;HotSpringTicket;4;Drink Ticket;2;Yukumo Ticket;1;Commendation;1
Acorn Mail;2;5;0;0;0;3;12;2;0;0;2;-2;BombStrUp;2;Gunnery;7;;;;;;;Comrade Ticket;4;Magma Shard;4;Fire Stone;2;Uragaan Shield;2
Yukumo Shirt [Ten];4;6;2;0;1;4;28;0;3;0;0;0;Protection;2;Whim;2;Rec Level;2;Sharpener;1;;;Yukumo Wood+;2;Yukumo Wood;3;Gagua Feather;3;;
Yukumo Shirt [Chi];4;6;2;0;2;4;14;0;4;0;0;0;Protection;1;Whim;3;Rec Level;2;Precision;1;;;Yukumo Wood+;2;Yukumo Wood;3;Gagua Feather;3;;
Leather Mail S;4;-1;1;0;1;4;28;-1;0;1;0;0;HiSpdGathr;2;Gathering;3;Whim;1;Hunger;3;;;High Qualty Plt;1;Carbalite Ore;1;Bulldrome Hide;3;;
Leather Vest S;4;-1;1;0;2;4;14;0;0;2;0;0;HiSpdGathr;3;Gathering;3;Whim;1;Hunger;2;;;High Qualty Plt;1;Carbalite Ore;1;Bulldrome Hide;3;;
Chain Mail S;4;6;1;0;1;4;28;2;-2;0;1;1;Health;2;FatigueAtk;2;Shot Mix;5;;;;;Carbalite Ore;2;Pelagicite Ore;1;Earth Crystal;2;Yukumo Wood+;2
Chain Vest S;4;6;1;0;2;4;14;3;-1;0;2;2;Health;3;Shot Mix;1;NormalSAdd;5;;;;;Carbalite Ore;2;Pelagicite Ore;1;Earth Crystal;2;Yukumo Wood+;2
Hunter's Mail S;4;-1;1;0;1;4;30;0;-4;0;1;0;Huntsman;1;Psychic;2;Poison;-3;Perception;3;;;Carbalite Ore;1;Jaggi Scale+;3;Isisium Ore;3;Iron Ore;5
Hunter's Vest S;4;-1;1;0;2;4;15;1;-2;1;2;0;Huntsman;1;Psychic;2;Poison;-3;Perception;3;;;Carbalite Ore;1;Jaggi Scale+;3;Isisium Ore;3;Iron Ore;5
Loc Lac Suit S;4;-1;2;0;1;4;30;2;1;0;-3;0;Backpackng;2;Psychic;5;;;;;;;Quality Abdomen;1;Monster Broth;2;Ice Crystal;5;;
Loc Lac Vest S;4;-1;2;0;2;4;15;3;2;0;-2;0;Backpackng;2;Psychic;5;;;;;;;Quality Abdomen;1;Monster Broth;2;Ice Crystal;5;;
Bone Mail S;4;-1;1;0;1;4;30;2;-1;0;0;-2;Gathering;1;KO;4;Sleep;-1;Horn;3;;;Stout Bone;1;Sm Monster Bone;5;Sharp Fang;5;;
Bone Vest S;4;-1;1;0;2;4;15;4;0;0;0;-1;Gathering;1;KO;3;Sleep;-2;Horn;3;;;Stout Bone;1;Sm Monster Bone;5;Sharp Fang;5;;
Alloy Mail S;4;-1;2;0;1;4;30;-1;-2;-1;1;-2;WindPress;2;Expert;1;Sharpener;2;Gathering;-2;;;Depthlite Ore;2;Carbalite Ore;2;Machalite Ore;7;Iron Ore;10
Alloy Vest S;4;-1;2;0;2;4;15;0;-1;0;2;-1;PelletS Up;2;PelletSAdd;2;Expert;1;Gathering;-2;;;Depthlite Ore;2;Carbalite Ore;2;Machalite Ore;7;Iron Ore;10
Bnahabra Suit S;4;-1;1;0;1;4;32;-5;2;4;-2;-2;Status;2;Fencing;1;Attack;-2;Dragon Res;4;;;Bnahabra Carpce;2;Bnahabra Shell;3;Monster Broth;2;King Scarab;2
Bnahabra Vest S;4;-1;1;0;2;4;16;-3;3;5;-1;-1;Status;1;Paralysis;2;Attack;-2;Dragon Res;4;;;Bnahabra Carpce;2;Bnahabra Shell;3;Monster Broth;2;King Scarab;2
Rhenoplos Mail S;4;-1;1;0;1;4;32;2;-2;1;-2;-2;Will Recov;1;Gunnery;2;Stun;-2;Defense;4;;;Rhenoplos Crpce;1;Rhnplos Skl Shl;1;Carbalite Ore;2;;
Rhenoplos Vest S;4;-1;1;0;2;4;16;3;-1;2;-1;-1;Will Recov;2;Precision;1;Stun;-2;Defense;4;;;Rhenoplos Crpce;1;Rhnplos Skl Shl;1;Carbalite Ore;2;;
Jaggi Mail S;4;-1;1;0;1;4;35;-4;-2;1;-2;-2;Attack;2;Expert;3;Rec Speed;2;LastingPwr;-2;;;Grt Jaggi Claw+;4;Grt Jaggi Hide+;4;Jaggi Hide;3;Carbalite Ore;2
Jaggi Vest S;4;-1;1;0;2;4;18;-2;-1;2;-1;-1;Attack;2;Expert;3;Rec Speed;2;LastingPwr;-2;;;Grt Jaggi Claw+;4;Grt Jaggi Hide+;4;Jaggi Hide;3;Carbalite Ore;2
Grove Mail S;4;-1;1;0;1;4;35;-3;-1;1;1;-2;Protection;1;Defense;3;Stun;3;Paralysis;-2;;;Aoashira Pelt+;5;Aoashira Carpce;2;Bnahabra Carpce;3;King Scarab;2
Grove Vest S;4;-1;1;0;2;4;18;-2;0;3;2;-1;Protection;1;Defense;3;Stun;3;Paralysis;-2;;;Aoashira Pelt+;5;Aoashira Carpce;2;Bnahabra Carpce;3;King Scarab;2
Steel Mail S;5;-1;1;0;1;4;41;2;-2;0;0;2;Guard;3;Sharpener;4;Antiseptic;2;;;;;Gracium Ore;3;Lightcrystal;4;Fire Stone;4;Iron Ore;15
Froggi Mail S;4;-1;0;0;1;4;38;2;1;0;-2;-4;Constitutn;4;Eating;4;Poison;1;Defense;-2;;;Toxin Sac;2;Grt Frggi Arm;2;Froggi Scale+;2;Hercudrome;6
Froggi Vest S;4;-1;0;0;2;4;20;4;2;0;-1;-2;Constitutn;4;Eating;3;Poison;2;Defense;-2;;;Toxin Sac;2;Grt Frggi Arm;2;Froggi Scale+;2;Hercudrome;6
Urukusu Mail S;5;-1;2;0;1;4;38;-4;-2;1;2;2;Evasion;1;Ice Res;3;Attack;1;Fire Res;-2;;;Urksu Hrd Belly;3;Urukusu Pelt+;3;Baggi Scale+;6;King Scarab;2
Urukusu Vest S;5;-1;2;0;2;4;20;-2;-1;3;3;4;Evasion;1;Ice Res;3;Attack;1;Fire Res;-2;;;Urksu Hrd Belly;3;Urukusu Pelt+;3;Baggi Scale+;6;King Scarab;2
Qurupeco Mail S;4;-1;1;0;1;5;35;2;-1;2;-2;-4;Wide Area;5;Psychic;1;Fire Atk;1;Ice Res;-2;;;Qurupeco Scale+;3;Vibrant Down;2;Monster Bone+;1;King Scarab;2
Qurupeco Vest S;4;-1;1;0;2;5;18;4;0;4;-1;-3;Wide Area;5;Psychic;1;Fire Atk;1;Ice Res;-2;;;Qurupeco Scale+;3;Vibrant Down;2;Monster Bone+;1;King Scarab;2
Ludroth Mail S;4;-1;1;0;1;5;38;-4;-2;1;2;-2;Stamina;2;Water Atk;1;Thundr Atk;-2;KO;4;;;Spongy Hide+;3;Ludroth Hide+;3;Ludroth Hide;6;King Scarab;2
Ludroth Vest S;4;-1;1;0;2;5;20;-2;-1;2;4;-1;Stamina;2;Water Atk;1;Thundr Atk;-2;KO;4;;;Spongy Hide+;3;Ludroth Hide+;3;Ludroth Hide;6;King Scarab;2
Barroth Mail S;4;-1;2;0;1;5;41;-4;2;0;4;-3;Guard;1;Constitutn;1;Potential;2;Hunger;-3;;;Barroth Thracic;4;Barroth Skl Shl;3;Fertile Mud;5;Bulldrome Hide+;3
Barroth Vest S;4;-1;2;0;2;5;22;-4;4;0;4;-1;NormalS Up;2;Recoil;1;Potential;1;Hunger;-3;;;Barroth Thracic;4;Barroth Skl Shl;3;Fertile Mud;5;Bulldrome Hide+;3
Ingot Mail S;5;-1;1;0;1;5;47;-2;1;0;-2;-2;WindPress;4;Expert;1;Sharpener;3;Whim;-1;;;Union Ore;3;Firecell Stone;2;Depthlite Ore;2;Carbalite Ore;5
Ingot Vest S;5;-1;1;0;2;5;26;-1;2;0;-1;-1;PelletS Up;1;PelletSAdd;3;Reload Spd;3;Whim;-2;;;Union Ore;3;Firecell Stone;2;Depthlite Ore;2;Carbalite Ore;5
Baggi Mail S;5;-1;2;0;1;5;41;-4;-1;1;-1;2;Attack;3;Rec Speed;1;Rec Level;1;Fire Res;-2;;;Grt Baggi Claw+;4;Regal Crest;1;BrdWyvern Stone;3;Isisium Ore;4
Baggi Vest S;5;-1;2;0;2;5;22;-2;0;2;0;4;Attack;1;Rec Speed;1;Rec Level;3;Fire Res;-2;;;Grt Baggi Claw+;4;Regal Crest;1;BrdWyvern Stone;3;Isisium Ore;4
Ranguro Mail S;5;-1;0;0;1;5;41;2;-1;2;-4;-2;Evasion;3;Quake Res;3;Fire Res;3;Water Res;-2;;;Rangurotora Cpc;3;Rangrtora Belly;4;Stout Bone;2;Firecell Stone;1
Ranguro Vest S;5;-1;0;0;2;5;22;4;0;4;-2;-1;Evasion;3;NormalSAdd;3;Fire Res;3;Water Res;-2;;;Rangurotora Cpc;3;Rangrtora Belly;4;Stout Bone;2;Firecell Stone;1
Rathian Mail S;5;-1;0;0;1;5;44;2;-2;-4;0;0;Health;1;Rec Speed;4;Water Atk;-2;Protection;4;;;Rathian Scale+;4;FireWyvrnBrnStm;1;Rathian Plate;1;Fire Stone;2
Rathian Vest S;5;-1;0;0;2;5;24;4;-1;-3;0;1;Health;2;Rec Speed;3;Water Atk;-2;Protection;4;;;Rathian Scale+;4;FireWyvrnBrnStm;1;Rathian Plate;1;Fire Stone;2
Hapuru Mail S;5;-1;0;0;1;5;44;2;-2;0;-1;-3;Eating;5;Water Atk;3;Sheathe;1;Thundr Atk;-2;;;Haprbokka Hide+;4;Hapurubokka Cpc;4;Chromatic Fluid;4;Froggi Hide;5
Hapuru Vest S;5;-1;0;0;2;5;24;4;-1;0;0;-2;Eating;5;Water Atk;3;Sheathe;1;Thundr Atk;-2;;;Haprbokka Hide+;4;Hapurubokka Cpc;4;Chromatic Fluid;4;Froggi Hide;5
