english;spanish;french;italian;german;japanese;chinese
Volvidon Helm;Casco Rangurotora;Casque Ranguro;;Langrotora-Helm;ラングロヘルム;
Volvidon Cap;Gorro Rangurotora;Heaume Ranguro;;Langrotora-Kappe;ラングロキャップ;
Rathian Helm;Casco Rathian;Casque Rathian;;Rathian-Helm;レイアヘルム;
Rathian Cap;Gorro Rathian;Heaume Rathian;;Rathian-Kappe;レイアキャップ;
Nibelsnarf Helm;Casco Hapuru;Casque Hapurubokka;;Hapulbokka-Helm;ハプルヘルム;
Nibelsnarf Cap;Gorro Hapuru;Heaume Hapurubokka;;Hapulbokka-Kappe;ハプルキャップ;
Gigginox Helm;Casco Gigginox;Casque Gigginox;;Gigginox-Helm;ネブラヘルム;
Gigginox Cap;Gorro Gigginox;Heaume Gigginox;;Gigginox-Kappe;ネブラキャップ;
Nargacuga Helm;Casco Naruga;Casque Nargacuga;;Nargacuga-Helm;ナルガヘルム;
Nargacuga Cap;Gorro Naruga;Heaume Nargacuga;;Nargacuga-Kappe;ナルガキャップ;
Barioth Helm;Casco Barioth;Casque Barioth;;Barioth-Helm;ベリオヘルム;
Barioth Cap;Gorro Barioth;Heaume Barioth;;Barioth-Kappe;ベリオキャップ;
Rathalos Helm;Casco Rathalos;Casque Rathalos;;Rathalos-Helm;レウスヘルム;
Rathalos Cap;Gorro Rathalos;Heaume Rathalos;;Rathalos-Kappe;レウスキャップ;
Uragaan Helm;Casco Uragaan;Casque Uragaan;;Uragaan-Helm;ガンキンヘルム;
Uragaan Cap;Gorro Uragaan;Heaume Uragaan;;Uragaan-Kappe;ガンキンキャップ;
Zinogre Helm;Casco Jinouga;Casque Jinouga;;Jinouga-Helm;ジンオウヘルム;
Zinogre Cap;Gorro Jinouga;Heaume Jinouga;;Jinouga-Kappe;ジンオウキャップ;
Diablos Helm;Casco Diablos;Casque Diablos;;Diablos-Helm;ディアブロヘルム;
Diablos Cap;Gorro Diablos;Heaume Diablos;;Diablos-Kappe;ディアブロキャップ;
Tigrex Helm;Casco Tigrex;Casque Tigrex;;Tigrex-Helm;レックスヘルム;
Tigrex Cap;Gorro Tigrex;Heaume Tigrex;;Tigrex-Kappe;レックスキャップ;
Agnaktor Helm;Casco Agnaktor;Casque Agnaktor;;Agnaktor-Helm;アグナヘルム;
Agnaktor Cap;Gorro Agnaktor;Heaume Agnaktor;;Agnaktor-Kappe;アグナキャップ;
Duramboros Helm;Casco Doboru;Casque Doboru;;Dobolbelk-Helm;ドボルヘルム;
Duramboros Cap;Gorro Doboru;Heaume Doboru;;Dobolbelk-Kappe;ドボルキャップ;
Guild Bard Lobos;Pluma caball. Gremio;Plume de la guilde;;Gildenbarden-Lobos;ギルドバードロポス;
Guild Bard Hat;Sombrero cab. Gremio;Masque de la guilde;;Gildenbarden-Hut;ギルドバードハット;
Scholar's Beret;Gorro de Colegiala;Béret de la guilde;;Gelehrten-Barett;スカラーフード;
Scholar's Cap;Birrete de Colegiala;Chapeau de la guilde;;Gelehrten-Kappe;スカラーベレー;
Mosgharl Visor;Flor Calabaza (Maestro Espada);Masque sorcière;;Magier-Fleur;マギュルフロール;
Mosgharl Visor;Flor Calabaza (Maestro Espada);Masque sorcière;;Magier-Fleur;マギュルフロール;
Mosgharl Brim;Flor Calabaza (Artillero);Visage sorcière;;Magier-Blume;マギュルブルーメ;
Mosgharl Brim;Flor Calabaza (Artillero);Visage sorcière;;Magier-Blume;マギュルブルーメ;
Viking Helm;Casco Pescado;Casque motard;;Vaiku-Helm;ヴァイクヘルム;
Viking Cap;Gorro Pescado;Heaume motard;;Vaiku-Kappe;ヴァイクキャップ;
Aelucanth Vertex;Casco Escarabajo;Testa nécrologie;;Rowagga-Testa;ロワーガテスタ;
Aelucanth Clypeus;Gorro Escarabajo;Caput nécrologie;;Rowagga-Caput;ロワーガカプト;
Rhopessa Vertex;Casco Mariposa;Testa papillon;;Falmir-Testa;ファルメルテスタ;
Rhopessa Clypeus;Gorro Mariposa;Caput papillon;;Falmir-Caput;ファルメルカプト;
Yamato Kabuto;Kabuto Yamato;Casque Yamato;;Yamato-Kabuto;大和【兜】;
Mutsu Eboshi;Sombrero Mutsu;Casque Mutsu;;Mutsu-Eboshi;陸奥【烏帽子】;
Hyuga Hachigane;Hachigane Hyuga;Casque Hinata;;Hinata-Hachigane;日向【鉢金】;
Amagi Hachigane;Hachigane Amagi;Casque Amagi;;Amagi-Hachigane;天城【鉢金】;
Gargwa Mask;Cabeza Gagua;Masque Gagua;;Gahga-Maske;ガーグァフェイク;
Slagtoth Hood;Capucha Zuwaro;Masque Zuposu;;Zuwaloprey-Haube;ズワロフード;
Slagtoth Cowl;Boina Zuwaro;Tête Zuposu;;Zuwaloprey-Kapuze;ズワロフッド;
Jaggi Mask;Cabeza Jaggi;Masque Jaggi;;Jaggi-Maske;ジャギィフェイク;
Bullfango Mask;Cabeza Bullfango;Masque Bullfango;;Bullfango-Maske;ブルファンゴフェイク;
Skull Mask;Cabeza Calavera;Tête de mort;;Totenschädel;スカルフェイス;
Head Towel;Toalla Yuami;Bonnet des bains;;Badekopftuch;ユアミタオル;
Acorn Helm;Casco Bellota;Casque de gland;;Ahorn-Helm;どんぐりヘルム;
Glass Earring;Ojos penetrantes;Deux yeux percants;;Zweiaugen-Ohrring;二眼のピアス;
Yukumo Sky Kasa;Kasa Yukumo・Cielo;Kasa Yukumo ciel;;Yukumono-Hut Himmel;ユクモノカサ・天;
Yukumo Land Kasa;Kasa Yukumo・Tierra;Kasa Yukumo terre;;Yukumono-Hut Erde;ユクモノカサ・地;
Leather Helm S;Casco Cuero S;Casque en cuir S;;Leder-Helm S;レザーＳヘルム;
Leather Cap S;Gorro Cuero S;Heaume en cuir S;;Leder-Kappe S;レザーＳキャップ;
Chainmail Helm S;Casco Cota Malla S;Casque en maille S;;Ketten-Helm S;チェーンＳヘルム;
Chainmail Cap S;Gorro Malla S;Heaume en maille S;;Ketten-Kappe S;チェーンＳキャップ;
Hunter's Helm S;Casco Cazador S;Casque de chasseur S;;Jäger-Helm S;ハンターＳヘルム;
Hunter's Cap S;Gorro Cazador S;Heaume de chasseur S;;Jäger-Kappe S;ハンターＳキャップ;
Bone Helm S;Casco Hueso S;Casque d'os S;;Knochen-Helm S;ボーンＳヘルム;
Bone Cap S;Gorro Hueso S;Heaume d'os S;;Knochen-Kappe S;ボーンＳキャップ;
Alloy Helm S;Casco Aleación S;Casque haut-métal S;;Legierungs-Helm S;アロイＳヘルム;
Alloy Cap S;Gorro Aleación S;Heaume haut-métal S;;Legierungs-Kappe S;アロイＳキャップ;
Bnahabra Hat S;Sombrero Bnahabra S;Masque Bnahabra S;;Bnahabra-Hut S;ブナハＳハット;
Bnahabra Headpiece S;Gorro Bnahabra S;Visage Bnahabra S;;Bnahabra-Kappe S;ブナハＳキャップ;
Rhenoplos Helm S;Casco Rhenoplos S;Casque Rhenoplos S;;Rhenoplos-Helm S;リノプロＳヘルム;
Rhenoplos Cap S;Gorro Rhenoplos S;Heaume Rhenoplos S;;Rhenoplos-Kappe S;リノプロＳキャップ;
Jaggi Helm S;Casco Jaggi S;Casque Jaggi S;;Jaggi-Helm S;ジャギィＳヘルム;
Jaggi Cap S;Gorro Jaggi S;Heaume Jaggi S;;Jaggi-Kappe S;ジャギィＳキャップ;
Arzuros Helm S;Casco Aoashira S;Casque Aoashira S;;Aoashira-Helm S;アシラＳヘルム;
Arzuros Cap S;Gorro Aoashira S;Heaume Aoashira S;;Aoashira-Kappe S;アシラＳキャップ;
Wroggi Helm S;Casco Furogi S;Casque Froggi S;;Froggi-Helm S;フロギィＳヘルム;
Wroggi Cap S;Gorro Furogi S;Heaume Froggi S;;Froggi-Kappe S;フロギィＳキャップ;
Lagombi Helm S;Casco Urukususu S;Casque Urukususu S;;Ulkusus-Helm S;ウルクＳヘルム;
Lagombi Cap S;Gorro Urukususu S;Heaume Urukususu S;;Ulkusus-Kappe S;ウルクＳキャップ;
Qurupeco Helm S;Casco Qurupeco S;Casque Qurupeco S;;Qurupeco-Helm S;ペッコＳヘルム;
Qurupeco Cap S;Gorro Qurupeco S;Heaume Qurupeco S;;Qurupeco-Kappe S;ペッコＳキャップ;
Ludroth Helm S;Casco Ludroth S;Casque Ludroth S;;Ludroth-Helm S;ルドロスＳヘルム;
Ludroth Cap S;Gorro Ludroth S;Heaume Ludroth S;;Ludroth-Kappe S;ルドロスＳキャップ;
Barroth Helm S;Casco Barroth S;Casque Barroth S;;Barroth-Helm S;ボロスＳヘルム;
Barroth Cap S;Gorro Barroth S;Heaume Barroth S;;Barroth-Kappe S;ボロスＳキャップ;
Ingot Helm S;Casco Lingote S;Casque lingot S;;Guss-Helm S;インゴットＳヘルム;
Ingot Cap S;Gorro Lingote S;Heaume lingot S;;Guss-Kappe S;インゴットＳキャップ;
Baggi Helm S;Casco Baggi S;Casque Baggi S;;Baggi-Helm S;バギィＳヘルム;
Baggi Cap S;Gorro Baggi S;Heaume Baggi S;;Baggi-Kappe S;バギィＳキャップ;
Volvidon Helm S;Casco Rangurotora S;Casque Ranguro S;;Langrotora-Helm S;ラングロＳヘルム;
Volvidon Cap S;Gorro Rangurotora S;Heaume Ranguro S;;Langrotora-Kappe S;ラングロＳキャップ;
Rathian Helm S;Casco Rathian S;Casque Rathian S;;Rathian-Helm S;レイアＳヘルム;
Rathian Cap S;Gorro Rathian S;Heaume Rathian S;;Rathian-Kappe S;レイアＳキャップ;
Nibelsnarf Helm S;Casco Hapuru S;Casque Hapurubokka S;;Hapulbokka-Helm S;ハプルＳヘルム;
Nibelsnarf Cap S;Gorro Hapuru S;Heaume Hapurubokka S;;Hapulbokka-Kappe S;ハプルＳキャップ;
Gigginox Helm S;Casco Gigginox S;Casque Gigginox S;;Gigginox-Helm S;ネブラＳヘルム;
Gigginox Cap S;Gorro Gigginox S;Heaume Gigginox S;;Gigginox-Kappe S;ネブラＳキャップ;
Nargacuga Helm S;Casco Naruga S;Casque Nargacuga S;;Nargacuga-Helm S;ナルガＳヘルム;
Nargacuga Cap S;Gorro Naruga S;Heaume Nargacuga S;;Nargacuga-Kappe S;ナルガＳキャップ;
Barioth Helm S;Casco Barioth S;Casque Barioth S;;Barioth-Helm S;ベリオＳヘルム;
Barioth Cap S;Gorro Barioth S;Heaume Barioth S;;Barioth-Kappe S;ベリオＳキャップ;
Rathalos Helm S;Casco Rathalos S;Casque Rathalos S;;Rathalos-Helm S;レウスＳヘルム;
Rathalos Cap S;Gorro Rathalos S;Heaume Rathalos S;;Rathalos-Kappe S;レウスＳキャップ;
Uragaan Helm S;Casco Uragaan S;Casque Uragaan S;;Uragaan-Helm S;ガンキンＳヘルム;
Uragaan Cap S;Gorro Uragaan S;Heaume Uragaan S;;Uragaan-Kappe S;ガンキンＳキャップ;
Dober Helm;Casco Dober;Casque Dober;;Dober-Helm;ドーベルヘルム;
Dober Cap;Gorro Dober;Heaume Dober;;Dober-Kappe;ドーベルキャップ;
Zinogre Helm S;Casco Jinouga S;Casque Jinouga S;;Jinouga-Helm S;ジンオウＳヘルム;
Zinogre Cap S;Gorro Jinouga S;Heaume Jinouga S;;Jinouga-Kappe S;ジンオウＳキャップ;
Diablos Helm S;Casco Diablos S;Casque Diablos S;;Diablos-Helm S;ディアブロＳヘルム;
Diablos Cap S;Gorro Diablos S;Heaume Diablos S;;Diablos-Kappe S;ディアブロＳキャップ;
Tigrex Helm S;Casco Tigrex S;Casque Tigrex S;;Tigrex-Helm S;レックスＳヘルム;
Tigrex Cap S;Gorro Tigrex S;Heaume Tigrex S;;Tigrex-Kappe S;レックスＳキャップ;
Agnaktor Helm S;Casco Agnaktor S;Casque Agnaktor S;;Agnaktor-Helm S;アグナＳヘルム;
Agnaktor Cap S;Gorro Agnaktor S;Heaume Agnaktor S;;Agnaktor-Kappe S;アグナＳキャップ;
Duramboros Helm S;Casco Doboru S;Casque Doboru S;;Dobolbelk-Helm S;ドボルＳヘルム;
Duramboros Cap S;Gorro Doboru S;Heaume Doboru S;;Dobolbelk-Kappe S;ドボルＳキャップ;
Qurupeco Helm U;Casco Qurupeco U;Casque Qurupeco U;;Qurupeco-Helm U;ペッコＵヘルム;
Qurupeco Cap U;Gorro Qurupeco U;Heaume Qurupeco U;;Qurupeco-Kappe U;ペッコＵキャップ;
Ludroth Helm U;Casco Ludroth U;Casque Ludroth U;;Ludroth-Helm U;ルドロスＵヘルム;
Ludroth Cap U;Gorro Ludroth U;Heaume Ludroth U;;Ludroth-Kappe U;ルドロスＵキャップ;
Barroth Helm U;Casco Barroth U;Casque Barroth U;;Barroth-Helm U;ボロスＵヘルム;
Barroth Cap U;Gorro Barroth U;Heaume Barroth U;;Barroth-Kappe U;ボロスＵキャップ;
Gigginox Helm U;Casco Gigginox U;Casque Gigginox U;;Gigginox-Helm U;ネブラＵヘルム;
Gigginox Cap U;Gorro Gigginox U;Heaume Gigginox U;;Gigginox-Kappe U;ネブラＵキャップ;
Nargacuga Helm U;Casco Naruga U;Casque Nargacuga U;;Nargacuga-Helm U;ナルガＵヘルム;
Nargacuga Cap U;Gorro Naruga U;Heaume Nargacuga U;;Nargacuga-Kappe U;ナルガＵキャップ;
Barioth Helm U;Casco Barioth U;Casque Barioth U;;Barioth-Helm U;ベリオＵヘルム;
Barioth Cap U;Gorro Barioth U;Heaume Barioth U;;Barioth-Kappe U;ベリオＵキャップ;
Uragaan Helm U;Casco Uragaan U;Casque Uragaan U;;Uragaan-Helm U;ガンキンＵヘルム;
Uragaan Cap U;Gorro Uragaan U;Heaume Uragaan U;;Uragaan-Kappe U;ガンキンＵキャップ;
Diablos Helm U;Casco Diablos U;Casque Diablos U;;Diablos-Helm U;ディアブロＵヘルム;
Diablos Cap U;Gorro Diablos U;Heaume Diablos U;;Diablos-Kappe U;ディアブロＵキャップ;
Tigrex Helm U;Casco Tigrex U;Casque Tigrex U;;Tigrex-Helm U;レックスＵヘルム;
Tigrex Cap U;Gorro Tigrex U;Heaume Tigrex U;;Tigrex-Kappe U;レックスＵキャップ;
Agnaktor Helm U;Casco Agnaktor U;Casque Agnaktor U;;Agnaktor-Helm U;アグナＵヘルム;
Agnaktor Cap U;Gorro Agnaktor U;Heaume Agnaktor U;;Agnaktor-Kappe U;アグナＵキャップ;
Golden Lunehelm;Casco Luna Dorada;Casque lune dorée;;Goldmond-Helm;ゴールドルナヘルム;
Golden Lunecap;Gorro Luna Dorada;Heaume lune dorée;;Goldmond-Kappe;ゴールドルナキャップ;
Silver Solhelm;Casco Sol Plateado;Casque sol argenté;;Silbersonnen-Helm;シルバーソルヘルム;
Silver Solcap;Gorro Sol Plateado;Heaume sol argenté;;Silbersonnen-Kappe;シルバーソルキャップ;
Vangis Helm;Casco Vangis;Casque Vangis;;Vangis-Helm;バンギスヘルム;
Vangis Cap;Gorro Vangis;Heaume Vangis;;Vangis-Kappe;バンギスキャップ;
Ranger's Headgear;Cubrecabeza Soldado (Maestro Espada);Masque g. citadelle;;Ranger-Kopfbedeckung;城塞遊撃隊【刃笠】;
Archer's Turban;Cubrecabeza Soldado (Artillero);Masque arc citadelle;;Bogenschützen-Turban;城塞弓撃隊【面隠】;
Guild Bard Lobos S;Gorro Gremio S;Plume de la guilde S;;Gildenbarden-Lobos S;ギルドバードＳロポス;
Guild Bard Hat S;Sombrero Gremio S;Masque de la guilde S;;Gildenbarden-Hut S;ギルドバードＳハット;
Scholar's Beret S;Gorro Colegiala S;Béret de la guilde S;;Gelehrten-Barett S;スカラーＳフード;
Scholar's Cap S;Birrete Colegiala S;Chapeau guilde S;;Gelehrten-Kappe S;スカラーＳベレー;
Mosgharl Visor S;Flor Calabaza S (Maestro Espada);Masque sorcière S;;Magier-Fleur S;マギュルＳフロール;
Mosgharl Visor S;Flor Calabaza S (Maestro Espada);Masque sorcière S;;Magier-Fleur S;マギュルＳフロール;
Mosgharl Brim S;Flor Calabaza S (Artillero);Visage sorcière S;;Magier-Blume S;マギュルＳブルーメ;
Mosgharl Brim S;Flor Calabaza S (Artillero);Visage sorcière S;;Magier-Blume S;マギュルＳブルーメ;
Viking Helm S;Casco Pescado S;Casque motard S;;Vaiku-Helm S;ヴァイクＳヘルム;
Viking Cap S;Gorro Pescado S;Heaume motard S;;Vaiku-Kappe S;ヴァイクＳキャップ;
Aelucanth Vertex S;Casco Escarabajo S;Testa nécrologie S;;Rowagga-Testa S;ロワーガＳテスタ;
Aelucanth Clypeus S;Gorro Escarabajo S;Caput nécrologie S;;Rowagga-Caput S;ロワーガＳカプト;
Rhopessa Vertex S;Casco Mariposa S;Testa papillon S;;Falmir-Testa S;ファルメルＳテスタ;
Rhopessa Clypeus S;Gorro Mariposa S;Caput papillon S;;Falmir-Caput S;ファルメルＳカプト;
Dianthus Cappa;Paño cabeza Dianthus;Casque Dianthus;;Nelken-Krone;撫子【布冠】;
Bellflower Hat;Paño cabeza Kikyo;Casque Kikyo;;Glockenblumen-Krone;桔梗【布冠】;
Damascus Helm;Casco Damasco;Casque Damascus;;Damaskus-Helm;ダマスクヘルム;
Damascus Cap;Gorro Damasco;Heaume Damascus;;Damaskus-Kappe;ダマスクキャップ;
Grand Yamato Kabuto;Kabuto Yamato・Supr.;Casque Yamato S;;Yamato-Kabuto S;大和・覇【兜】;
Grand Mutsu Eboshi;Kabuto Mutsu・Supr;Casque Mutsu S;;Mutsu-Eboshi S;陸奥・覇【烏帽子】;
Grand H. Hachigane;Hachigane Hyuga・Spr;Casque Hinata S;;Hinata-Hachigane S;日向・覇【鉢金】;
Grand A. Hachigane;Hachigane Amagi・Spr;Casque Amagi S;;Amagi-Hachigane S;天城・覇【鉢金】;
Dark Akantor Mask;Másc. Akantor oscur.;Masque Akantor sombre;;SchwarzAkantor Maske;アカムトサクパケ;
Dark Akantor Fangs;Colmillo Akan. oscu.;Crocs Akantor sombre;;SchwAkantor Reißzhne;アカムトサクイマキ;
Ukanlos Mask;Máscara Ukanlos;Masque Ukanlos sombre;;SchwarzUkanlos Maske;ウカムルサクパケ;
Ukanlos Fangs;Colmillo Ukanlos;Crocs Ukanlos sombre;;SchwUkanlos Reißzhne;ウカムルサクイマキ;
Escadora Wisdom;Sapiencia Escadora;Tête Escadora;;Escadora-Weisheit;エスカドラワイズ;
Escadora Sagesse;Sajesu Escadora;Gueule Escadora;;Escadora-Sagesse;エスカドラサジェス;
Storm Crown;Corona Tormenta;Couronne tempête;;Unwetter-Krone;荒天【冠】;
Sky Circlet;Corona Cielo Azul;Couronne ciel bleu;;Azurhimmel-Krone;蒼天【冠】;
Gargwa Mask S;Mascara Gagua S;Masque Gagua S;;Gahga-Maske S;ガーグァＳフェイク;
Gargwa Visage S;Cabeza Gagua S;Tete Gagua S;;Gahga-KopfbedeckungS;ガーグァＳヘッド;
Slagtoth Hood S;Capucha Zuwaro S;Masque Zuposu S;;Zuwaloprey-Haube S;ズワロＳフード;
Slagtoth Cowl S;Boina Zuwaro S;Tête Zuposu S;;Zuwaloprey-Kapuze S;ズワロＳフッド;
Jaggi Mask S;Mascara Jaggi S;Masque Jaggi S;;Jaggi-Maske S;ジャギィＳフェイク;
Jaggi Visage S;Cabeza Jaggi S;Tête Jaggi S;;Jaggi-KopfbedeckungS;ジャギィＳヘッド;
Bullfango Mask S;Mascara Bullfango S;Masque Bullfango S;;Bullfango-Maske S;ファンゴＳフェイク;
Bullfango Visage S;Cabeza Bullfango S;Tête Bullfango S;;BullfangoKopfbdckngS;ファンゴＳヘッド;
Skull Mask S;Cara calavera S;Masque de mort S;;Totenschädel S;スカルＳフェイス;
Skull Visage S;Cabeza calavera S;Tête de mort S;;TotnschdlKopfbdckngS;スカルＳヘッド;
Wyvernking Eyepatch;Parche Rey Wyvern;Cache-oeil roi wyvern;;WyvernKönAugenklappe;竜王の隻眼;
Luxury Head Towel;Toalla de Lujo Yuami;Bonnet de bain;;Badekopftuch S;高級ユアミタオル;
Acorn Helm S;Casco Bellota S;Casque de gland S;;Eichel-Helm S;どんぐりＳヘルム;
Acorn Cap S;Gorro Bellota S;Heaume de gland S;;Eichel-Kappe S;どんぐりＳキャップ;
Chakra Earring;Piercing Trinidad (Cabeza);Bcl d'or. troix yeux;;Chakra-Ohrring;三眼のピアス;
Shadow Shades;Gafas sombrias;Ombre a paupières;;Schattenbrille;シャドウアイ;
Pirate J Hat;Sombrero Jolly Roger;Chapeau pirate J;;Piraten-Hut J;大海賊Ｊハット;
Pirate J Cap;Gorro de Jolly Roger;Masque pirate J;;Piraten-Kappe J;大海賊Ｊロジャー;
Snake Face;Mascara de Snake;Tête Snake;;Snake-Abklatsch;スネークフェイク;
Snake Mask;Mascara Snake;Masque Snake;;Snake-Maske;スネークマスク;
The Boss Face;Mascara The Boss (Maestro Espada);Tête the Boss;;The Boss-Abklatsch;ザ・ボスフェイク;
The Boss Mask;Mascara The Boss (Artillero);Masque the Boss;;The Boss-Maske;ザ・ボスマスク;
UNIQLO Knit Hat;Sombrero tej. UNIQLO;Bonnet UNIQLO;;UNIQLO-Wollmütze;ユニクロニット帽;
UNIQLO Headphones;Audifonos UNIQLO;Casque UNIQLO;;UNIQLO-Kopfhörer;ユニクロヘッドホン;
Sword Saint Earring;Piercing Espada;Piercing sainte épée;;Schwertheil.-Ohrring;剣聖のピアス;
Barrage Earring;Piercing Artillería;Piercing barrage;;Sperrfeuer-Ohrring;増弾のピアス;
