english;spanish;french;italian;german;japanese;chinese
Nibelsnarf Coat;Cota Hapuru;Taille Hapurubokka;;HapulbokkaWaffenrock;ハプルコート;
Gigginox Faulds;Musleras Gigginox;Tassettes Gigginox;;Gigginox-Beinzeug;ネブラフォールド;
Gigginox Coat;Cota Gigginox;Taille Gigginox;;Gigginox-Waffenrock;ネブラコート;
Nargacuga Faulds;Muslera Naruga;Tassettes Nargacuga;;Nargacuga-Beinzeug;ナルガフォールド;
Nargacuga Coat;Cota Naruga;Taille Nargacuga;;Nargacuga-Waffenrock;ナルガコート;
Barioth Faulds;Muslera Barioth;Tassettes Barioth;;Barioth-Beinzeug;ベリオフォールド;
Barioth Coat;Cota Barioth;Taille Barioth;;Barioth-Waffenrock;ベリオコート;
Rathalos Faulds;Muslera Rathalos;Tassettes Rathalos;;Rathalos-Beinzeug;レウスフォールド;
Rathalos Coat;Cota Rathalos;Taille Rathalos;;Rathalos-Waffenrock;レウスコート;
Uragaan Faulds;Muslera Uragaan;Tassettes Uragaan;;Uragaan-Beinzeug;ガンキンフォールド;
Uragaan Coat;Cota Uragaan;Taille Uragaan;;Uragaan-Waffenrock;ガンキンコート;
Zinogre Faulds;Muslera Jinouga;Tassettes Jinouga;;Jinouga-Beinzeug;ジンオウフォールド;
Zinogre Coat;Cota Jinouga;Taille Jinouga;;Jinouga-Waffenrock;ジンオウコート;
Diablos Coil;Campana Diablos;Tassettes Diablos;;Diablos-Hüftring;ディアブロコイル;
Diablos Coat;Cota Diablos;Taille Diablos;;Diablos-Waffenrock;ディアブロコート;
Tigrex Faulds;Muslera Tigrex;Tassettes Tigrex;;Tigrex-Beinzeug;レックスフォールド;
Tigrex Coat;Cota Tigrex;Taille Tigrex;;Tigrex-Waffenrock;レックスコート;
Agnaktor Faulds;Muslera Agnaktor;Tassettes Agnaktor;;Agnaktor-Beinzeug;アグナフォールド;
Agnaktor Coat;Cota Agnaktor;Taille Agnaktor;;Agnaktor-Waffenrock;アグナコート;
Duramboros Faulds;Muslera Doboru;Tassettes Doboru;;Dobolbelk-Beinzeug;ドボルフォールド;
Duramboros Coat;Cota Doboru;Taille Doboru;;Dobolbelk-Waffenrock;ドボルコート;
Guild Bard Coil;Cmp. guar. Gremio;Taille de la guilde;;GildenbardenHüftring;ギルドバードコイル;
Guild Bard Coat;Cota guar. Gremio;Kilt de la guilde;;Gildenb.-Waffenrock;ギルドバードコート;
Scholar's Skirt;Falda Colegiala (Maestro Espada);Boucle de la guilde;;Gelehrten-Rock;スカラースカート;
Scholar's Mini;Falda Colegiala (Artillero);Jupe de la guilde;;Gelehrten-Minirock;スカラーフリル;
Mosgharl Folia;Hoja Calabaza (Maestro Espada);Boucle sorcière;;Magier-Feuille;マギュルオッハ;
Mosgharl Folia;Hoja Calabaza (Maestro Espada);Boucle sorcière;;Magier-Feuille;マギュルオッハ;
Mosgharl Fronds;Hoja Calabaza (Artillero);Taille sorcière;;Magier-Blatt;マギュルブラット;
Mosgharl Fronds;Hoja Calabaza (Artillero);Taille sorcière;;Magier-Blatt;マギュルブラット;
Viking Faulds;Musleras Pescado;Tassettes motard;;Vaiku-Beinzeug;ヴァイクフォールド;
Viking Coat;Cota Pescado;Taille motard;;Vaiku-Waffenrock;ヴァイクコート;
Aelucanth Elytra;Muslera Escarabajo;Anca nécrologie;;Rowagga-Anka;ロワーガアンカ;
Aelucanth Alae;Cota Escarabajo;Cocusa nécrologie;;Rowagga-Cocusa;ロワーガコクサ;
Rhopessa Elytra;Muslera Mariposa;Anca papillon;;Falmir-Anka;ファルメルアンカ;
Rhopessa Alae;Cota Mariposa;Cocusa papillon;;Falmir-Cocusa;ファルメルコクサ;
Yamato Koshiate;Koshiate Yamato;Tassettes Yamato;;Yamato-Koshiate;大和【腰当て】;
Mutsu Koshiate;Koshiate Mutsu;Tassettes Mutsu;;Mutsu-Koshiate;陸奥【腰当て】;
Hyuga Koshiate;Koshiate Hyuga;Tassettes Hinata;;Hinata-Koshiate;日向【腰当て】;
Amagi Koshiate;Koshiate Amagi;Tassettes Amagi;;Amagi-Koshiate;天城【腰当て】;
Yukumo Sky Obi;Obi Yukumo・Cielo;Obi Yukumo ciel;;Yukumono-Obi Himmel;ユクモノオビ・天;
Yukumo Land Obi;Obi Yukumo・Tierra;Obi Yukumo terre;;Yukumono-Obi Erde;ユクモノオビ・地;
Leather Faulds S;Muslera Cuero S;Tassettes en cuir S;;Leder-Beinzeug S;レザーＳフォールド;
Leather Coat S;Cota Cuero S;Taille en cuir S;;Leder-Waffenrock S;レザーＳコート;
Chainmail Faulds S;Muslera Malla S (Cintura);Tass. en maille S;;Ketten-Beinzeug S;チェーンＳフォールド;
Chainmail Coat S;Cota Malla S (Cintura);Taille en maille S;;Ketten-Waffenrock S;チェーンＳコート;
Hunter's Faulds S;Muslera Cazador S;Tass. de chasseur S;;Jäger-Beinzeug S;ハンターＳフォールド;
Hunter's Coat S;Cota Cazador S;Taille de chasseur S;;Jäger-Waffenrock S;ハンターＳコート;
Loc Lac Kilt S;Falda Loc Lac S;Boucle Loc Lac S;;Loc-Lac-Kilt S;ロックラックＳコイル;
Loc Lac Coat S;Cota Loc Lac S;Taille Loc Lac S;;Loc-Lac-Waffenrock S;ロックラックＳコート;
Bone Faulds S;Muslera Hueso S;Tassettes d'os S;;Knochen-Beinzeug S;ボーンＳフォールド;
Bone Coat S;Cota Hueso S;Taille d'os S;;Knochen-Waffenrock S;ボーンＳコート;
Alloy Coil S;Faja Aleación S;Tass. haut-métal S;;Legierungs-HüftringS;アロイＳコイル;
Alloy Coat S;Cota Aleación S;Taille haut-métal S;;LegierungWaffenrockS;アロイＳコート;
Bnahabra Coil S;Faja Bnahabra S;Boucle Bnahabra S;;Bnahabra-Hüftring S;ブナハＳコイル;
Bnahabra Coat S;Cota Bnahabra S;Taille Bnahabra S;;Bnahabra-WaffenrockS;ブナハＳコート;
Rhenoplos Coil S;Faja Rhenoplos S;Tass. Rhenoplos S;;Rhenoplos-Hüftring S;リノプロＳコイル;
Rhenoplos Coat S;Cota Rhenoplos S;Taille Rhenoplos S;;RhenoplosWaffenrockS;リノプロＳコート;
Jaggi Faulds S;Muslera Jaggi S;Tassettes Jaggi S;;Jaggi-Beinzeug S;ジャギィＳフォールド;
Jaggi Coat S;Cota Jaggi S;Taille Jaggi S;;Jaggi-Waffenrock S;ジャギィＳコート;
Arzuros Faulds S;Muslera Aoashira S;Tassettes Aoashira S;;Aoashira-Beinzeug S;アシラＳフォールド;
Arzuros Coat S;Cota Aoashira S;Taille Aoashira S;;Aoashira-WaffenrockS;アシラＳコート;
Steel Belt S;Faja Acero S;Tassettes d'acier S;;Stahl-Hüftring S;スティールＳコイル;
Wroggi Faulds S;Muslera Furogi S;Tassettes Froggi S;;Froggi-Beinzeug S;フロギィＳフォールド;
Wroggi Coat S;Cota Furogi S;Taille Froggi S;;Froggi-Waffenrock S;フロギィＳコート;
Lagombi Faulds S;Muslera Urukususu S;Tass. Urukususu S;;Ulkusus-Beinzeug S;ウルクＳフォールド;
Lagombi Coat S;Cota Urukususu S;Taille Urukususu S;;Ulkusus-Waffenrock S;ウルクＳコート;
Qurupeco Coil S;Faja Qurupeco S;Tassettes Qurupeco S;;Qurupeco-Hüftring S;ペッコＳコイル;
Qurupeco Coat S;Cota Qurupeco S;Taille Qurupeco S;;Qurupeco-WaffenrockS;ペッコＳコート;
Ludroth Faulds S;Muslera Ludroth S;Tassettes Ludroth S;;Ludroth-Beinzeug S;ルドロスＳフォールド;
Ludroth Coat S;Cota Ludroth S;Taille Ludroth S;;Ludroth-Waffenrock S;ルドロスＳコート;
Barroth Faulds S;Muslera Barroth S;Tassettes Barroth S;;Barroth-Beinzeug S;ボロスＳフォールド;
Barroth Coat S;Cota Barroth S;Taille Barroth S;;Barroth-Waffenrock S;ボロスＳコート;
Ingot Coil S;Faja Lingote S;Tassettes lingot S;;Guss-Hüftring S;インゴットＳコイル;
Ingot Coat S;Cota Lingote S;Taille lingot S;;Guss-Waffenrock S;インゴットＳコート;
Baggi Coil S;Faja Baggi S;Tassettes Baggi S;;Baggi-Hüftring S;バギィＳコイル;
Baggi Coat S;Cota Baggi S;Taille Baggi S;;Baggi-Waffenrock S;バギィＳコート;
Volvidon Faulds S;Muslera Rangu. S;Tassettes Ranguro S;;Langrotora-BeinzeugS;ラングロＳフォールド;
Rangura Coat S;Cota Rangu. S;Taille Ranguro S;;Langrot.-WaffenrockS;ラングロＳコート;
Rathian Faulds S;Muslera Rathian S;Tassettes Rathian S;;Rathian-Beinzeug S;レイアＳフォールド;
Rathian Coat S;Cota Rathian S;Taille Rathian S;;Rathian-Waffenrock S;レイアＳコート;
Nibelsnarf Faulds S;Muslera Hapuru S;Tass. Hapurubokka S;;Hapulbokka-BeinzeugS;ハプルＳフォールド;
Nibelsnarf Coat S;Cota Hapuru S;Taille Hapurubokka S;;Hapulb.-Waffenrock S;ハプルＳコート;
Gigginox Faulds S;Musleras Gigginox S;Tassettes Gigginox S;;Gigginox-Beinzeug S;ネブラＳフォールド;
Gigginox Coat S;Cota Gigginox S;Taille Gigginox S;;Gigginox-WaffenrockS;ネブラＳコート;
Nargacuga Faulds S;Muslera Naruga S;Tass. Nargacuga S;;Nargacuga-Beinzeug S;ナルガＳフォールド;
Nargacuga Coat S;Cota Naruga S;Taille Nargacuga S;;NargacugaWaffenrockS;ナルガＳコート;
Barioth Faulds S;Muslera Barioth S;Tassettes Barioth S;;Barioth-Beinzeug S;ベリオＳフォールド;
Barioth Coat S;Cota Barioth S;Taille Barioth S;;Barioth-Waffenrock S;ベリオＳコート;
Rathalos Faulds S;Muslera Rathalos S;Tassettes Rathalos S;;Rathalos-Beinzeug S;レウスＳフォールド;
Rathalos Coat S;Cota Rathalos S;Taille Rathalos S;;Rathalos-WaffenrockS;レウスＳコート;
Uragaan Faulds S;Muslera Uragaan S;Tassettes Uragaan S;;Uragaan-Beinzeug S;ガンキンＳフォールド;
Uragaan Coat S;Cota Uragaan S;Taille Uragaan S;;Uragaan-Waffenrock S;ガンキンＳコート;
Dober Coil;Faja Dober;Tassettes Dober;;Dober-Hüftring;ドーベルコイル;
Dober Coat;Cota Dober;Taille Dober;;Dober-Waffenrock;ドーベルコート;
Zinogre Faulds S;Muslera Jinouga S;Tassettes Jinouga S;;Jinouga-Beinzeug S;ジンオウＳフォールド;
Zinogre Coat S;Cota Jinouga S;Taille Jinouga S;;Jinouga-Waffenrock S;ジンオウＳコート;
Diablos Coil S;Campana Diablos S;Tassettes Diablos S;;Diablos-Hüftring S;ディアブロＳコイル;
Diablos Coat S;Cota Diablos S;Taille Diablos S;;Diablos-Waffenrock S;ディアブロＳコート;
Tigrex Faulds S;Muslera Tigrex S;Tassettes Tigrex S;;Tigrex-Beinzeug S;レックスＳフォールド;
Tigrex Coat S;Cota Tigrex S;Taille Tigrex S;;Tigrex-Waffenrock S;レックスＳコート;
Agnaktor Faulds S;Muslera Agnaktor S;Tassettes Agnaktor S;;Agnaktor-Beinzeug S;アグナＳフォールド;
Agnaktor Coat S;Cota Agnaktor S;Taille Agnaktor S;;Agnaktor-WaffenrockS;アグナＳコート;
Duramboros Faulds S;Muslera Doboru S;Tassettes Doboru S;;Dobolbelk-Beinzeug S;ドボルＳフォールド;
Duramboros Coat S;Cota Doboru S;Taille Doboru S;;DobolbelkWaffenrockS;ドボルＳコート;
Qurupeco Coil U;Faja Qurupeco U;Tassettes Qurupeco U;;Qurupeco-Hüftring U;ペッコＵコイル;
Qurupeco Coat U;Cota Qurupeco U;Taille Qurupeco U;;Qurupeco-WaffenrockU;ペッコＵコート;
Ludroth Faulds U;Muslera Ludroth U;Tassettes Ludroth U;;Ludroth-Beinzeug U;ルドロスＵフォールド;
Ludroth Coat U;Cota Ludroth U;Taille Ludroth U;;Ludroth-Waffenrock U;ルドロスＵコート;
Barroth Faulds U;Muslera Barroth U;Tassettes Barroth U;;Barroth-Beinzeug U;ボロスＵフォールド;
Barroth Coat U;Cota Barroth U;Taille Barroth U;;Barroth-Waffenrock U;ボロスＵコート;
Gigginox Faulds U;Musleras Gigginox U;Tassettes Gigginox U;;Gigginox-Beinzeug U;ネブラＵフォールド;
Gigginox Coat U;Cota Gigginox U;Taille Gigginox U;;Gigginox-WaffenrockU;ネブラＵコート;
Nargacuga Faulds U;Muslera Naruga U;Tass. Nargacuga U;;Nargacuga-Beinzeug U;ナルガＵフォールド;
Nargacuga Coat U;Cota Naruga U;Taille Nargacuga U;;NargacugaWaffenrockU;ナルガＵコート;
Barioth Faulds U;Muslera Barioth U;Tassettes Barioth U;;Barioth-Beinzeug U;ベリオＵフォールド;
Barioth Coat U;Cota Barioth U;Taille Barioth U;;Barioth-Waffenrock U;ベリオＵコート;
Uragaan Faulds U;Muslera Uragaan U;Tassettes Uragaan U;;Uragaan-Beinzeug U;ガンキンＵフォールド;
Uragaan Coat U;Cota Uragaan U;Taille Uragaan U;;Uragaan-Waffenrock U;ガンキンＵコート;
Diablos Coil U;Campana Diablos U;Tassettes Diablos U;;Diablos-Hüftring U;ディアブロＵコイル;
Diablos Coat U;Cota Diablos U;Taille Diablos U;;Diablos-Waffenrock U;ディアブロＵコート;
Tigrex Faulds U;Muslera Tigrex U;Tassettes Tigrex U;;Tigrex-Beinzeug U;レックスＵフォールド;
Tigrex Coat U;Cota Tigrex U;Taille Tigrex U;;Tigrex-Waffenrock U;レックスＵコート;
Agnaktor Faulds U;Muslera Agnaktor U;Tassettes Agnaktor U;;Agnaktor-Beinzeug U;アグナＵフォールド;
Agnaktor Coat U;Cota Agnaktor U;Taille Agnaktor U;;Agnaktor-WaffenrockU;アグナＵコート;
Golden Lunecoil;Muslera Luna Dor.;Tassettes lune dorée;;Goldmond-Hüftring;ゴールドルナコイル;
Golden Lunecoat;Cota Luna Dorada;Taille lune dorée;;Goldmond-Waffenrock;ゴールドルナコート;
Silver Solcoil;Muslera Sol Plat.;Tass. sol argenté;;SilbersonnenHüftring;シルバーソルコイル;
Silver Solcoat;Cota Sol Plateada;Taille sol argenté;;Silberso.-Waffenrock;シルバーソルコート;
Vangis Coil;Faja Vangis;Tassettes Vangis;;Vangis-Hüftring;バンギスコイル;
Vangis Coat;Cota Vangis;Taille Vangis;;Vangis-Waffenrock;バンギスコート;
Ranger's Sash;Muslera de Soldado (Maestro Espada);Ceint. g. citadelle;;Ranger-Beinzeug;城塞遊撃隊【鎖帯】;
Archer's Belt;Muslera de Soldado (Artillero);Ceint. arc citadelle;;Bog.-Munitionsgurt;城塞弓撃隊【弾帯】;
Guild Bard Coil S;Cmp. guar. Gremio S;Taille de guilde S;;GildenbardenHüftrngS;ギルドバードＳコイル;
Guild Bard Coat S;Cota guar. Gremio S;Kilt de guilde S;;Gildenb.-WaffenrockS;ギルドバードＳコート;
Scholar's Skirt S;Falda Colegiala S (Maestro Espada);Boucle de guilde S;;Gelehrten-Rock S;スカラーＳスカート;
Scholar's Mini S;Falda Colegiala S (Artillero);Jupe de guilde S;;Gelehrten-Minirock S;スカラーＳフリル;
Mosgharl Folia S;Hoja Calabaza S (Maestro Espada);Boucle sorcière S;;Magier-Feuille S;マギュルＳオッハ;
Mosgharl Folia S;Hoja Calabaza S (Maestro Espada);Boucle sorcière S;;Magier-Feuille S;マギュルＳオッハ;
Mosgharl Fronds S;Hoja Calabaza S (Artillero);Taille sorcière S;;Magier-Blatt S;マギュルＳブラット;
Mosgharl Fronds S;Hoja Calabaza S (Artillero);Taille sorcière S;;Magier-Blatt S;マギュルＳブラット;
Viking Faulds S;Muslera Pescado S;Tassettes motard S;;Vaiku-Beinzeug S;ヴァイクＳフォールド;
Viking Coat S;Cota Pescado S;Taille motard S;;Vaiku-Waffenrock S;ヴァイクＳコート;
Aelucanth Elytra S;Muslera Escarabajo S;Anca necrologie S;;Rowagga-Anka S;ロワーガＳアンカ;
Aelucanth Alae S;Cota Escarabajo S;Cocusa necrologie S;;Rowagga-Cocusa S;ロワーガＳコクサ;
Rhopessa Elytra S;Muslera Mariposa S;Anca papillon S;;Falmir-Anka S;ファルメルＳアンカ;
Rhopessa Alae S;Cota Mariposa S;Cocusa papillon S;;Falmir-Cocusa S;ファルメルＳコクサ;
Dianthus Skirt;Shidare Dianthus;Boucle Dianthus;;Nelken-Rock;撫子【枝垂】;
Bellflower Skirt;Shidare Kikyo;Boucle Kikyo;;Glockenblumen-Rock;桔梗【枝垂】;
Damascus Coil;Faja Damasco;Tassettes Damascus;;Damaskus-Hüftring;ダマスクコイル;
Damascus Coat;Cota Damasco;Taille Damascus;;Damaskus-Waffenrock;ダマスクコート;
Grand Y. Koshiate;Koshiate Yamato・Spr;Tassettes Yamato S;;Yamato-Koshiate S;大和・覇【腰当て】;
Grand Mutsu Koshiate;Koshiate Mutsu・Supr;Tassettes Mutsu S;;Mutsu-Koshiate S;陸奥・覇【腰当て】;
Grand Hyuga Koshiate;Koshiate Hyuga・Supr;Tassettes Hinata S;;Hinata-Koshiate S;日向・覇【腰当て】;
Grand Amagi Koshiate;Koshiate Amagi・Supr;Tassettes Amagi S;;Amagi-Koshiate S;天城・覇【腰当て】;
Dark A. Cincture;Cincho Akan. Oscuro;Sangle Akantor sombre;;SchwAkantor Gürtel;アカムトイッケク;
Dark Akantor Sash;Fajín Akantor Oscu.;Ceint. Akantor sombre;;SchwAkantor Schärpe;アカムトイッケタリ;
Ukanlos Cincture;Cincha Ukanlos;Sangle Ukanlos sombre;;SchwUkanlos Gürtel;ウカムルイッケク;
Ukanlos Sash;Fajin Ukanlos;Ceint. Ukanlos sombre;;SchwUkanlos Schärpe;ウカムルイッケタリ;
Escadora Might;Poder Escadora;Dos Escadora;;Escadora-Macht;エスカドラマイト;
Escadora Force;Hourusu Escadora;Ecailles Escadora;;Escadora-Kraft;エスカドラフォルス;
Storm Waist;Obi Tormenta;Boucle tempête;;Unwetter-Rock;荒天【帯】;
Sky Sash;Obi Cielo Azul;Boucle ciel bleu;;Azurhimmel-Rock;蒼天【帯】;
Chakra Waistlet;Piercing Trinidad (Cintura);Ceinture trois yeux;;Chakra-Beintasche;三眼の腰飾り;
Pirate J Coil;Camp. de Jolly Roger;Boucle pirate J;;Piraten-Kilt J;大海賊Ｊコイル;
Pirate J Skirt;Falda de Jolly Roger;Taille pirate J;;Piraten-Rock J;大海賊Ｊスカート;
Snake Belt;Cinturón Snake (Maestro Espada);Ceinture Snake;;Snake-Gürtel;スネークベルト;
Snake Band;Cinturón Snake (Artillero);Bande Snake;;Snake-Band;スネークバンド;
The Boss Belt;Cinturón The Boss (Maestro Espada);Ceinture the Boss;;The Boss-Gürtel;ザ・ボスベルト;
The Boss Band;Cinturón The Boss (Artillero);Bande the Boss;;The Boss-Band;ザ・ボスバンド;
UNIQLO Belt;Correa UNIQLO;Ceinture UNIQLO;;UNIQLO-Bauchgürtel;ユニクロリングベルト;
UNIQLO Pouch;Porch UNIQLO;Boucle UNIQLO;;UNIQLO-Tasche;ユニクロポーチ;
Bouya's Belt;Cintur. Inf. cazador;Ceinture Ya Kid;;Boy-Gürtel;坊屋ベルト;
Bouya's Buckle;Hebilla Inf. cazador;Boucle Ya Kid;;Boy-Schnalle;坊屋バックル;
Bouya's Belt;Cintur. Alma cazador;Ceinture Ya Kid;;Boy-Gürtel;坊屋ベルト;
Bouya's Buckle;Hebilla Alma cazador;Boucle Ya Kid;;Boy-Schnalle;坊屋バックル;
