english;spanish;french;italian;german;japanese;chinese
Barroth Greaves;Grebas de Barroth;Grèves Barroth;Schinieri Barroth;Barroth-Beinschienen;ボロスグリーヴ;
Barroth Leggings;Calzas de Barroth;Cuissard Barroth;Gambali Barroth;Barroth-Gamaschen;ボロスレギンス;
Nibelsnarf Greaves;Grebas de Nibelsnarf;Grèves Nibelsnarf;Schinieri Nibelsnarf;NibelsnarfBeinschien;ハプルグリーヴ;
Nibelsnarf Leggings;Calzas de Nibelsnarf;Cuissard Nibelsnarf;Gambali Nibelsnarf;Nibelsnarf-Gamaschen;ハプルレギンス;
Ceanataur Greaves;Grebas de Ceanataur;Grèves Ceanataur;Schinieri Ceanataur;CeanataurBeinschinen;ギザミグリーヴ;
Ceanataur Leggings;Calzas de Ceanataur;Cuissard Ceanataur;Gambali Ceanataur;Ceanataur-Gamaschen;ギザミレギンス;
High Metal Greaves;Grebas de megametal;Grèves haut-métal;Schinieri Hi-Metal;HochmetallBeinschien;ハイメタグリーヴ;
High Metal Leggings;Calzas de megametal;Cuissard haut-métal;Gambali Hi-Metal;Hochmetall-Gamaschen;ハイメタレギンス;
Battle Greaves;Grebas de combate;Grèves de combat;Schin. da battaglia;Kampf-Beinschienen;バトルグリーヴ;
Battle Leggings;Calzas de combate;Cuissard de combat;Gambali da battaglia;Kampf-Gamaschen;バトルレギンス;
Gore Greaves;Grebas de Gore;Grèves Gore;Schin. Gore Magala;GoreMagaBeinschienen;ゴアグリーヴ;
Gore Leggings;Calzas de Gore;Cuissard Gore;Gambali Gore Magala;GoreMagala-Gamaschen;ゴアレギンス;
Rathalos Greaves;Grebas de Rathalos;Grèves Rathalos;Schinieri Rathalos;RathalosBeinschienen;レウスグリーヴ;
Rathalos Leggings;Calzas de Rathalos;Cuissard Rathalos;Gambali Rathalos;Rathalos-Gamaschen;レウスレギンス;
Tigrex Greaves;Grebas de Tigrex;Grèves Tigrex;Schinieri Tigrex;Tigrex-Beinschienen;レックスグリーヴ;
Tigrex Leggings;Calzas de Tigrex;Cuissard Tigrex;Gambali Tigrex;Tigrex-Gamaschen;レックスレギンス;
Zinogre Greaves;Grebas de Zinogre;Grèves Zinogre;Schinieri Zinogre;Zinogre-Beinschienen;ジンオウグリーヴ;
Zinogre Leggings;Calzas de Zinogre;Cuissard Zinogre;Gambali Zinogre;Zinogre-Gamaschen;ジンオウレギンス;
Seltas Greaves;Grebas de Seltas;Grèves Seltas;Schinieri Seltas;Seltas-Beinschienen;セルタスグリーヴ;
Seltas Leggings;Calzas de Seltas;Cuissard Seltas;Gambali Seltas;Seltas-Gamaschen;セルタスレギンス;
Gravios Greaves;Grebas de Gravios;Grèves Gravios;Schinieri Gravios;Gravios-Beinschienen;グラビドグリーヴ;
Gravios Leggings;Calzas de Gravios;Cuissard Gravios;Gambali Gravios;Gravios-Gamaschen;グラビドレギンス;
Brachydios Greaves;Grebas de Brachydios;Grèves Brachydios;Schinieri Brachydios;BrachydiosBeinschien;ブラキグリーヴ;
Brachydios Leggings;Calzas de Brachydios;Cuissard Brachydios;Gambali Brachydios;Brachydios-Gamaschen;ブラキレギンス;
Gloaming Greaves;Grebas del ocaso;Gusoku Crépuscule;Schinieri crepuscolo;Zwielicht-Gusoku;残陽【具足】;
Dayspring Pleats;Hakama del alba;Hakama Aurore;Balze aurora;Morgenlicht-Hakama;東雲【袴】;
Adamance Pleats;Grebas tenaces;Gusoku Mithril;Schinieri caparbi;Adamantium-Gusoku;常磐【具足】;
Epoch Pleats;Hakama de época;Hakama ancestral;Balze epocali;Epochen-Hakama;八千代【袴】;
Arc Greaves;Grebas de arco;Grèves Archange;Schinieri dell'arco;Erz-Beinschienen;アークグリーヴ;
Arc Leggings;Calzas de arco;Cuissard Archange;Gambali dell'arco;Erz-Gamaschen;アークレギンス;
Storge Greaves;Grebas amor filial;Grèves Philia;Schinieri storge;Philia-Beinschienen;フィリアグリーヴ;
Storge Leggings;Calzas amor filial;Cuissard Philia;Gambali storge;Philia-Gamaschen;フィリアレギンス;
Garuga Greaves;Grebas de Garuga;Grèves Garuga;Schinieri Garuga;Garuga-Beinschienen;ガルルガグリーヴ;
Garuga Leggings;Calzas de Garuga;Cuissard Garuga;Gambali Garuga;Garuga-Stiefel;ガルルガレギンス;
Kirin Leg Guards;Def. piernas Kirin;Jambières Kirin;Paragambe Kirin;Kirin-Beinschutz;キリンレガース;
Kirin Boots;Botas de Kirin;Bottes Kirin;Stivali Kirin;Kirin-Stiefel;キリンブーツ;
Nargacuga Greaves;Grebas de Nargacuga;Grèves Nargacuga;Schinieri Nargacuga;NargacugaBeinschinen;ナルガグリーヴ;
Nargacuga Leggings;Calzas de Nargacuga;Cuissard Nargacuga;Gambali Nargacuga;Nargacuga-Gamaschen;ナルガレギンス;
Uragaan Greaves;Grebas de Uragaan;Grèves Uragaan;Schinieri Uragaan;Uragaan-Beinschienen;ガンキングリーヴ;
Uragaan Leggings;Calzas de Uragaan;Cuissard Uragaan;Gambali Uragaan;Uragaan-Gamaschen;ガンキンレギンス;
Duramboros Greaves;Grebas de Duramboros;Grèves Duramboros;Schinieri Duramboros;DuramborosBeinschien;ドボルグリーヴ;
Duramboros Leggings;Calzas de Duramboros;Cuissard Duramboros;Gambali Duramboros;Duramboros-Gamaschen;ドボルレギンス;
Lava Greaves;Grebas de Lava;Grèves Lava;Schinieri Lavasioth;Lava-Beinschienen;ラヴァグリーヴ;
Lava Leggings;Calzas de Lava;Cuissard Lava;Gambali Lavasioth;Lava-Gamaschen;ラヴァレギンス;
Diablos Greaves;Grebas de Diablos;Grèves Diablos;Schinieri Diablos;Diablos-Beinschienen;ディアブログリーヴ;
Diablos Leggings;Calzas de Diablos;Cuissard Diablos;Gambali Diablos;Diablos-Gamaschen;ディアブロレギンス;
Auroros Pants;Pantalones Auroros;Gusoku Auroros;Pantaloni Auroros;Auroros-Gusoku;暁丸【具足】;
Genesis Pants;Pantalones Génesis;Gusoku Genesis;Pantaloni Genesis;Genesis-Gusoku;曙丸【具足】;
Borealis Hakama;Pantalones Borealis;Hakama Borealis;Pantaloni Borealis;Borealis-Hakama;凛【袴】;
Glyph Hakama;Pantalones de Glifo;Hakama Glyphe;Pantaloni Glifo;Glyphen-Hakama;艶【袴】;
Artian Greaves;Grebas Artianas;Grèves Artian;Schinieri Artian;Artian-Beinschienen;アーティアグリーヴ;
Artian Leggings;Calzas Artianas;Cuissard Artian;Gambali Artian;Artian-Gamaschen;アーティアレギンス;
Ingot Greaves;Grebas de lingote;Grèves en lingot;Schinieri lingotto;Guss-Beinschienen;インゴットグリーヴ;
Ingot Leggings;Calzas de lingote;Cuissard en lingot;Gambali lingotto;Guss-Gamaschen;インゴットレギンス;
Bnahabra Boots S;Botas de Bnahabra S;Bottes Bnahabra S;Stivali Bnahabra S;Bnahabra-Stiefel S;ブナハＳブーツ;
Bnahabra Pants S;Pantalón Bnahabra S;Pieds Bnahabra S;Pantaloni Bnahabra S;Bnahabra-Hose S;ブナハＳフット;
Rhenoplos Greaves S;Grebas Rhenoplos S;Grèves Rhenoplos S;Schin. Rhenoplos S;RhenoplosBeinschienS;リノプロＳグリーヴ;
Rhenoplos Leggings S;Calzas Rhenoplos S;Cuissard Rhenoplos S;Gambali Rhenoplos S;RhenoplosGamaschen S;リノプロＳレギンス;
Remobra Feet S;Pezuñas de Remobra S;Pieds Remobra S;Zampe Remobra S;Remobra-Füße S;ガブラスーツＳフット;
Remobra Tights S;Leotardos Remobra S;Collant Remobra S;Calzam. Remobra S;RemobraStrumpfhose S;ガブラスーツＳタイツ;
Jaggi Greaves S;Grebas de Jaggi S;Grèves Jaggi S;Schinieri Jaggi S;Jaggi-Beinschienen S;ジャギィＳグリーヴ;
Jaggi Leggings S;Calzas de Jaggi S;Cuissard Jaggi S;Gambali Jaggi S;Jaggi-Gamaschen S;ジャギィＳレギンス;
Genprey Greaves S;Grebas de Genprey S;Grèves Genprey S;Schinieri Genprey S;GenpreyBeinschienenS;ゲネポスＳグリーヴ;
Genprey Leggings S;Calzas de Genprey S;Cuissard Genprey S;Gambali Genprey S;Genprey-Gamaschen S;ゲネポスＳレギンス;
Ioprey Greaves S;Grebas de Ioprey S;Grèves Ioprey S;Schinieri Ioprey S;Ioprey-Beinschienen S;イーオスＳグリーヴ;
Ioprey Leggings S;Calzas de Ioprey S;Cuissard Ioprey S;Gambali Ioprey S;Ioprey-Gamaschen S;イーオスＳレギンス;
Lagombi Greaves S;Grebas de Lagombi S;Grèves Lagombi S;Schinieri Lagombi S;LagombiBeinschienenS;ウルクＳグリーヴ;
Lagombi Leggings S;Calzas de Lagombi S;Cuissard Lagombi S;Gambali Lagombi S;Lagombi-Gamaschen S;ウルクＳレギンス;
Kecha Greaves S;Grebas de Kecha S;Grèves Kecha S;Schin. Kecha Wacha S;KechaWachaBeinschinS;ケチャＳグリーヴ;
Kecha Leggings S;Calzas de Kecha S;Cuissard Kecha S;Gamb. Kecha Wacha S;KechaWachaGamaschenS;ケチャＳレギンス;
Conga Greaves S;Grebas de Conga S;Grèves Conga S;Schinieri Conga S;Conga-Beinschienen S;コンガＳグリーヴ;
Conga Leggings S;Calzas de Conga S;Cuissard Conga S;Gambali Conga S;Conga-Gamaschen S;コンガＳレギンス;
Velociprey Greaves S;Grebas Velociprey S;Grèves Velociprey S;Schin. Velociprey S;VelocipreyBeinschinS;ランポスＳグリーヴ;
Velociprey Leggings S;Calzas Velociprey S;Cuissard Velociprey S;Gambali Velociprey S;VelocipreyGamaschenS;ランポスＳレギンス;
Kut-Ku Greaves S;Grebas de Kut-Ku S;Grèves Kut-Ku S;Schinieri Kut-Ku S;Kut-KuBeinschienen S;クックＳグリーヴ;
Kut-Ku Leggings S;Calzas de Kut-Ku S;Cuissard Kut-Ku S;Gambali Kut-Ku S;Kut-Ku-Gamaschen S;クックＳレギンス;
Vespoid Greaves;Grebas de Vespoid;Grèves Vespoid;Schinieri Vespoid;Vespoid-Beinschienen;ランゴグリーヴ;
Vespoid Leggings;Calzas de Vespoid;Cuissard Vespoid;Gambali Vespoid;Vespoid-Gamaschen;ランゴレギンス;
Cephalos Greaves;Grebas de Cephalos;Grèves Cephalos;Schinieri Cephalos;CephalosBeinschienen;ガレオスグリーヴ;
Cephalos Leggings;Calzas de Cephalos;Cuissard Cephalos;Gambali Cephalos;Cephalos-Gamaschen;ガレオスレギンス;
Volvidon Greaves;Grebas de Volvidon;Grèves Volvidon;Schinieri Volvidon;VolvidonBeinschienen;ラングログリーヴ;
Volvidon Leggings;Calzas de Volvidon;Cuissard Volvidon;Gambali Volvidon;Volvidon-Gamaschen;ラングロレギンス;
Hermitaur Greaves;Grebas de Hermitaur;Grèves Hermitaur;Schinieri Hermitaur;HermitaurBeinschinen;ザザミグリーヴ;
Hermitaur Leggings;Calzas de Hermitaur;Cuissard Hermitaur;Gambali Hermitaur;Hermitaur-Gamaschen;ザザミレギンス;
Qurupeco Greaves;Grebas de Qurupeco;Grèves Qurupeco;Schinieri Qurupeco;QurupecoBeinschienen;ペッコグリーヴ;
Qurupeco Leggings;Calzas de Qurupeco;Cuissard Qurupeco;Gambali Qurupeco;Qurupeco-Gamaschen;ペッコレギンス;
Plesioth Greaves;Grebas de Plesioth;Grèves Plesioth;Schinieri Plesioth;PlesiothBeinschienen;ガノスグリーヴ;
Plesioth Leggings;Calzas de Plesioth;Cuissard Plesioth;Gambali Plesioth;Plesioth-Gamaschen;ガノスレギンス;
Leather Greaves S;Grebas de cuero S;Grèves en cuir S;Schinieri di cuoio S;Leder-Beinschienen S;レザーＳグリーヴ;
Leather Leggings S;Calzas de cuero S;Cuissard en cuir S;Gambali di cuoio S;Leder-Gamaschen S;レザーＳレギンス;
Derring Greaves S;Grebas valerosas S;Grèves de bravoure S;Schinieri arditi S;WagemutBeinschienenS;ブレイブＳグリーヴ;
Derring Leggings S;Calzas valerosas S;Cuissard bravoure S;Gambali arditi S;Wagemut-Gamaschen S;ブレイブＳレギンス;
Chainmail Greaves S;Grebas de malla S;Grèves en maille S;Schinieri di cotta S;KettenBeinschienen S;チェーンＳグリーヴ;
Chainmail Leggings S;Calzas de malla S;Cuissard en maille S;Gambali di cotta S;Ketten-Gamaschen S;チェーンＳレギンス;
Hunter's Greaves S;Grebas de cazador S;Grèves de chasseur S;Schin. cacciatore S;Jäger-Beinschienen S;ハンターＳグリーヴ;
Hunter's Leggings S;Calzas de cazador S;Cuissard chasseur S;Gambali cacciatore S;Jäger-Gamaschen S;ハンターＳレギンス;
Bone Greaves S;Grebas de hueso S;Grèves d'os S;Schinieri d'osso S;KnochenBeinschienenS;ボーンＳグリーヴ;
Bone Leggings S;Calzas de hueso S;Cuissard d'os S;Gambali d'osso S;Knochen-Gamaschen S;ボーンＳレギンス;
Alloy Greaves S;Grebas de aleación S;Grèves en alliage S;Schinieri in lega S;LegierungsBeinschinS;アロイＳグリーヴ;
Alloy Leggings S;Calzas de aleación S;Cuissard alliage S;Gambali in lega S;LegierungsGamaschenS;アロイＳレギンス;
Chrome Metal Boots;Botas metal cromado;Bottes Chrome;Stivali cromati;Chrom-Stiefel;クロムメタルブーツ;
Chrome Metal Feet;Pezuñ. metal cromado;Chaussures Chrome;Piedi cromati;Chrom-Füße;クロムメタルフット;
Mosgharl Roots;Raíz de Mosgharl;Racines Mosgharl;Radici Mosgharl;Mosgharl-Wurzeln;マギュルライース;
Mosgharl Radicles;Semilla de Mosgharl;Radicule Mosgharl;Germogli Mosgharl;Mosgharl-Keimwurzeln;マギュルヴルツェル;
Aelucanth Crura;Espinil. Aelucanth;Jambes Aelucanth;Jambe Aelucanth;Aelucanth-Schenkel;ロワーガガンバ;
Aelucanth Tarsi;Escarpe de Aelucanth;Pattes Aelucanth;Femur Aelucanth;Aelucanth-Tarsi;ロワーガフェムル;
Rhopessa Crura;Espinillera Rhopessa;Jambes Rhopessa;Jambe Rhopessa;Rhopessa-Schenkel;ファルメルガンバ;
Rhopessa Tarsi;Escarpe de Rhopessa;Pattes Rhopessa;Femur Rhopessa;Rhopessa-Tarsi;ファルメルフェムル;
Lobster Greaves;Grebas de langosta;Grèves Homard;Schinieri aragosta;Hummer-Beinschienen;Ｋ・ロブスタグリーヴ;
Lobster Leggings;Calzas de langosta;Cuissard Homard;Gambali aragosta;Hummer-Gamaschen;Ｋ・ロブスタレギンス;
Guardian Boots;Botas de guardián;Bottes Gardien;Stivali guardiano;Wächter-Stiefel;ガーディアンブーツ;
Guardian Pants;Pantalones guardián;Chaussures Gardien;Pantaloni guardiano;Wächter-Hose;ガーディアンフット;
Helper Socks;Calcetines ayudante;Chaussettes servante;Calze aiutante;Helfer-Socken;ヘルパーソックス;
Helper Tights;Leotardos asistente;Collant de servante;Calzamaglia aiutante;Helfer-Strumpfhose;ヘルパータイツ;
Guild Bard Boots;Botas bardo gremio;Bottes de barde;Stivali bardo;Gildenbarden-Stiefel;ギルドバードブーツ;
Guild Bard Gaiters;Polainas bardo grem.;Guêtres de barde;Ghette bardo;Gildenbarden-Stulpen;ギルドバードフット;
Scholar's Socks;Calcetines colegiala;Chaussettes de clerc;Calze Gilda;Gelehrten-Socken;スカラーソックス;
Scholar's Sandals;Sandalias colegiala;Sandales de clerc;Sandali Gilda;Gelehrten-Sandalen;スカラーサンダル;
Conga Greaves U;Grebas de Conga U;Grèves Conga U;Schinieri Conga U;Conga-Beinschienen U;コンガＵグリーヴ;
Conga Leggings U;Calzas de Conga U;Cuissard Conga U;Gambali Conga U;Conga-Gamaschen U;コンガＵレギンス;
Gypceros Greaves S;Grebas de Gypceros S;Grèves Gypceros S;Schinieri Gypceros S;GypcerosBeinschinenS;ゲリョスＳグリーヴ;
Gypceros Leggings S;Calzas de Gypceros S;Cuissard Gypceros S;Gambali Gypceros S;Gypceros-Gamaschen S;ゲリョスＳレギンス;
Tetsucabra Greaves S;Grebas Tetsucabra S;Grèves Tetsucabra S;Schin. Tetsucabra S;TetsucabraBeinschinS;カブラＳグリーヴ;
Tetsucabra Leggings S;Calzas Tetsucabra S;Cuissard Tetsucabra S;Gambali Tetsucabra S;TetsucabraGamaschenS;カブラＳレギンス;
Nerscylla Greaves S;Grebas Nerscylla S;Grèves Nerscylla S;Schin. Nerscylla S;NerscyllaBeinschienS;スキュラＳグリーヴ;
Nerscylla Leggings S;Calzas Nerscylla S;Cuissard Nerscylla S;Gambali Nerscylla S;NerscyllaGamaschen S;スキュラＳレギンス;
Zamtrios Greaves S;Grebas de Zamtrios S;Grèves Zamtrios S;Schinieri Zamtrios S;ZamtriosBeinschinenS;ザボアＳグリーヴ;
Zamtrios Leggings S;Calzas de Zamtrios S;Cuissard Zamtrios S;Gambali Zamtrios S;Zamtrios-Gamaschen S;ザボアＳレギンス;
Najarala Greaves S;Grebas de Najarala S;Grèves Najarala S;Schinieri Najarala S;NajaralaBeinschinenS;ガララＳグリーヴ;
Najarala Leggings S;Calzas de Najarala S;Cuissard Najarala S;Gambali Najarala S;Najarala-Gamaschen S;ガララＳレギンス;
Khezu Greaves S;Grebas de Khezu S;Grèves Khezu S;Schinieri Khezu S;Khezu-Beinschienen S;フルフルＳグリーヴ;
Khezu Leggings S;Calzas de Khezu S;Cuissard Khezu S;Gambali Khezu S;Khezu-Gamaschen S;フルフルＳレギンス;
Rathian Greaves S;Grebas de Rathian S;Grèves Rathian S;Schinieri Rathian S;RathianBeinschienenS;レイアＳグリーヴ;
Rathian Leggings S;Calzas de Rathian S;Cuissard Rathian S;Gambali Rathian S;Rathian-Gamaschen S;レイアＳレギンス;
Rathalos Greaves S;Grebas de Rathalos S;Grèves Rathalos S;Schinieri Rathalos S;RathalosBeinschinenS;レウスＳグリーヴ;
Rathalos Leggings S;Calzas de Rathalos S;Cuissard Rathalos S;Gambali Rathalos S;Rathalos-Gamaschen S;レウスＳレギンス;
Tigrex Greaves S;Grebas de Tigrex S;Grèves Tigrex S;Schinieri Tigrex S;TigrexBeinschienen S;レックスＳグリーヴ;
Tigrex Leggings S;Calzas de Tigrex S;Cuissard Tigrex S;Gambali Tigrex S;Tigrex-Gamaschen S;レックスＳレギンス;
Zinogre Greaves S;Grebas de Zinogre S;Grèves Zinogre S;Schinieri Zinogre S;ZinogreBeinschienenS;ジンオウＳグリーヴ;
Zinogre Leggings S;Calzas de Zinogre S;Cuissard Zinogre S;Gambali Zinogre S;Zinogre-Gamaschen S;ジンオウＳレギンス;
Seltas Greaves S;Grebas de Seltas S;Grèves Seltas S;Schinieri Seltas S;SeltasBeinschienen S;セルタスＳグリーヴ;
Seltas Leggings S;Calzas de Seltas S;Cuissard Seltas S;Gambali Seltas S;Seltas-Gamaschen S;セルタスＳレギンス;
Gravios Greaves S;Grebas de Gravios S;Grèves Gravios S;Schinieri Gravios S;GraviosBeinschienenS;グラビドＳグリーヴ;
Gravios Leggings S;Calzas de Gravios S;Cuissard Gravios S;Gambali Gravios S;Gravios-Gamaschen S;グラビドＳレギンス;
Kut-Ku Greaves U;Grebas de Kut-Ku U;Grèves Kut-Ku U;Schinieri Kut-Ku U;Kut-KuBeinschienen U;クックＵグリーヴ;
Kut-Ku Leggings U;Calzas de Kut-Ku U;Cuissard Kut-Ku U;Gambali Kut-Ku U;Kut-Ku-Gamaschen U;クックＵレギンス;
Basarios Greaves S;Grebas de Basarios S;Grèves Basarios S;Schinieri Basarios S;BasariosBeinschinenS;バサルＳグリーヴ;
Basarios Leggings S;Calzas de Basarios S;Cuissard Basarios S;Gambali Basarios S;Basarios-Gamaschen S;バサルＳレギンス;
Garuga Greaves S;Grebas de Garuga S;Grèves Garuga S;Schinieri Garuga S;GarugaBeinschienen S;ガルルガＳグリーヴ;
Garuga Leggings S;Calzas de Garuga S;Cuissard Garuga S;Gambali Garuga S;Garuga-Gamaschen S;ガルルガＳレギンス;
Mono Greaves S;Grebas de Mono S;Grèves Mono S;Schinieri Mono S;Mono-Beinschienen S;モノブロＳグリーヴ;
Mono Leggings S;Calzas de Mono S;Cuissard Mono S;Gambali Mono S;Mono-Gamaschen S;モノブロＳレギンス;
Blango Greaves;Grebas de Blango;Grèves Blango;Schinieri Blango;Blango-Beinschienen;ブランゴグリーヴ;
Blango Leggings;Calzas de Blango;Cuissard Blango;Gambali Blango;Blango-Gamaschen;ブランゴレギンス;
Gobul Greaves;Grebas de Gobul;Grèves Gobul;Schinieri Gobul;Gobul-Beinschienen;ガブルグリーヴ;
Gobul Leggings;Calzas de Gobul;Cuissard Gobul;Gambali Gobul;Gobul-Gamaschen;ガブルレギンス;
Barioth Greaves;Grebas de Barioth;Grèves Barioth;Schinieri Barioth;Barioth-Beinschienen;ベリオグリーヴ;
Barioth Leggings;Calzas de Barioth;Cuissard Barioth;Gambali Barioth;Barioth-Gamaschen;ベリオレギンス;
High Metal Greaves S;Grebas megametal S;Grèves haut-métal S;Schinieri Hi-Metal S;HochmetallBeinschinS;ハイメタＳグリーヴ;
High Metal Leggings S;Calzas megametal S;Cuissard haut-métal S;Gambali Hi-Metal S;HochmetallGamaschenS;ハイメタＳレギンス;
