english;spanish;french;italian;german;japanese;chinese
Vaik Leggings;;;;;ヴァイクレギンス;
Aelucanth Crura;;;;;ロワーガガンバ;
Aelucanth Tarsi;;;;;ロワーガフェムル;
Rhopessa Crura;;;;;ファルメルガンバ;
Rhopessa Tarsi;;;;;ファルメルフェムル;
Artian Greaves;;;;;アーティアグリーヴ;
Artian Leggings;;;;;アーティアレギンス;
Garuga Greaves;;;;;ガルルガグリーヴ;
Garuga Leggings;;;;;ガルルガレギンス;
Uragaan Greaves;;;;;ガンキングリーヴ;
Uragaan Leggings;;;;;ガンキンレギンス;
Rathalos Greaves;;;;;レウスグリーヴ;
Rathalos Leggings;;;;;レウスレギンス;
Lagiacrus Greaves;;;;;ラギアグリーヴ;
Lagiacrus Leggings;;;;;ラギアレギンス;
Zinogre Greaves;;;;;ジンオウグリーヴ;
Zinogre Leggings;;;;;ジンオウレギンス;
Mizutsune Greaves;;;;;ミツネグリーヴ;
Mizutsune Leggings;;;;;ミツネレギンス;
Astalos Greaves;;;;;ゼクスグリーヴ;
Astalos Leggings;;;;;ゼクスレギンス;
Gammoth Greaves;;;;;ガムートグリーヴ;
Gammoth Leggings;;;;;ガムートレギンス;
Glavenus Greaves;;;;;ディノグリーヴ;
Glavenus Leggings;;;;;ディノレギンス;
Gore Greaves;;;;;ゴアグリーヴ;
Gore Leggings;;;;;ゴアレギンス;
Regios Greaves;;;;;レギオスグリーヴ;
Regios Leggings;;;;;レギオスレギンス;
Tigrex Greaves;;;;;レックスグリーヴ;
Tigrex Leggings;;;;;レックスレギンス;
Kirin Leg Guards;;;;;キリンレガース;
Kirin Boots;;;;;キリンブーツ;
Brachydios Greaves;;;;;ブラキグリーヴ;
Brachydios Leggings;;;;;ブラキレギンス;
Arc Greaves;;;;;アークグリーヴ;
Arc Leggings;;;;;アークレギンス;
Storge Greaves;;;;;フィリアグリーヴ;
Storge Leggings;;;;;フィリアレギンス;
Kushala Crus;;;;;クシャナペイル;
Kushala Shank;;;;;クシャナハディ;
Mizuha Gaiters;;;;;ミヅハ【具足】;
Cham Trousers;;;;;トヨタマ【具足】;
Kaiser Greaves;;;;;カイザーグリーヴ;
Kaiser Leggings;;;;;カイザーレギンス;
Skeletal Femur;;;;;骸装甲【大腿骨】;
Decayed Femur;;;;;屍装甲【大腿骨】;
Black Feet;;;;;ブラックフット;
Black Legs;;;;;ブラックレグス;
Black Belt Greaves;;;;;クロオビグリーヴ;
Black Belt Leggings;;;;;クロオビレギンス;
Guild Bard Boots;;;;;ギルドバードブーツ;
Guild Bard Gaiters;;;;;ギルドバードフット;
Maiden's Socks;;;;;メイドソックス;
French Maid Tights;;;;;プライベートタイツ;
Helper Socks;;;;;ヘルパーソックス;
Healer Socks;;;;;ヒーラーソックス;
Dianthus Pants;;;;;撫子【球袴】;
Campanile Pants;;;;;桔梗【球袴】;
Bath Sandals;;;;;ユアミサンダル;
Gourmew Boots;;;;;グルニャンブーツ;
Gourmew Paws;;;;;グルニャンフット;
Leather Greaves S;;;;;レザーＳグリーヴ;
Leather Leggings S;;;;;レザーＳレギンス;
Chainmail Greaves S;;;;;チェーンＳグリーヴ;
Chainmail Leggings S;;;;;チェーンＳレギンス;
Bherna Greaves S;;;;;ベルダーＳグリーヴ;
Bherna Leggings S;;;;;ベルダーＳレギンス;
Hunting Greaves S;;;;;ハントＳグリーヴ;
Hunting Leggings S;;;;;ハントＳレギンス;
Mafumofu Boots S;;;;;マフモフＳブーツ;
Mafumofu Tights S;;;;;マフモフＳタイツ;
Yukumo Sky Hakama;;;;;ユクモノハカマ・天;
Yukumo Land Hakama;;;;;ユクモノハカマ・地;
Loc Lac Boots S;;;;;ロックラックＳブーツ;
Hunter's Greaves S;;;;;ハンターＳグリーヴ;
Hunter's Leggings S;;;;;ハンターＳレギンス;
Hunter's Greaves R;;;;;ハンターＲグリーヴ;
Hunter's Leggings R;;;;;ハンターＲレギンス;
Bone Greaves S;;;;;ボーンＳグリーヴ;
Bone Leggings S;;;;;ボーンＳレギンス;
Silver Metal Boots;;;;;シルバーメタルブーツ;
Silver Feet;;;;;シルバーメタルフット;
Melahoa Roots S;;;;;メルホアＳライース;
Melahoa Taproot S;;;;;メルホアＳヴルツェル;
Melahoa Roots U;;;;;メルホアＵライース;
Melahoa Taproot U;;;;;メルホアＵヴルツェル;
Makluva Pants S;;;;;マカルパＳパンツ;
Makluva Leggings S;;;;;マカルパＳパルミュ;
Makluva Pants U;;;;;マカルパＵパンツ;
Makluva Leggings U;;;;;マカルパＵパルミュ;
Mosgharl Roots S;;;;;マギュルＳライース;
Mosgharl Radicles S;;;;;マギュルＳヴルツェル;
Edel Roots S;;;;;エーデルＳライース;
Edel Radicles S;;;;;エーデルＳヴルツェル;
Velociprey Feet S;;;;;ランポスーツＳフット;
Velociprey Tights S;;;;;ランポスーツＳタイツ;
Giaprey Feet;;;;;ギアノスーツフット;
Giaprey Tights;;;;;ギアノスーツタイツ;
Genprey Feet S;;;;;ゲネポスーツＳフット;
Genprey Tights S;;;;;ゲネポスーツＳタイツ;
Ioprey Feet S;;;;;イーオスーツＳフット;
Ioprey Tights S;;;;;イーオスーツＳタイツ;
Remobra Feet S;;;;;ガブラスーツＳフット;
Remobra Tights S;;;;;ガブラスーツＳタイツ;
Trapper's Shinguards S;;;;;狩人の革臑当Ｓ;
Trapper's Boots S;;;;;狩人の革長靴Ｓ;
Maccao Shinguards S;;;;;跳狗竜の革臑当Ｓ;
Maccao Boots S;;;;;跳狗竜の革長靴Ｓ;
Jaggi Shinguards S;;;;;狗竜の革臑当Ｓ;
Jaggi Boots S;;;;;狗竜の革長靴Ｓ;
Mosswine Feet S;;;;;モスＳフット;
Rhenoplos Greaves S;;;;;リノプロＳグリーヴ;
Rhenoplos Leggings S;;;;;リノプロＳレギンス;
Jaggi Greaves S;;;;;ジャギィＳグリーヴ;
Jaggi Leggings S;;;;;ジャギィＳレギンス;
Droth Greaves S;;;;;ドロスＳグリーヴ;
Droth Leggings S;;;;;ドロスＳレギンス;
Maccao Greaves S;;;;;マッカォＳグリーヴ;
Maccao Leggings S;;;;;マッカォＳレギンス;
Velociprey Greaves S;;;;;ランポスＳグリーヴ;
Velociprey Leggings S;;;;;ランポスＳレギンス;
Giaprey Greaves S;;;;;ギアノスＳグリーヴ;
Giaprey Leggings S;;;;;ギアノスＳレギンス;
Genprey Greaves S;;;;;ゲネポスＳグリーヴ;
Genprey Leggings S;;;;;ゲネポスＳレギンス;
EX Genprey Greaves;;;;;EXゲネポスグリーヴ;
EX Genprey Leggings;;;;;EXゲネポスレギンス;
Ioprey Greaves S;;;;;イーオスＳグリーヴ;
Ioprey Leggings S;;;;;イーオスＳレギンス;
EX Ioprey Greaves;;;;;EXイーオスグリーヴ;
EX Ioprey Leggings;;;;;EXイーオスレギンス;
Vespoid Greaves S;;;;;ランゴＳグリーヴ;
Vespoid Leggings S;;;;;ランゴＳレギンス;
EX Vespoid Greaves;;;;;EXランゴグリーヴ;
EX Vespoid Leggings;;;;;EXランゴレギンス;
Hornetaur Greaves S;;;;;タロスＳグリーヴ;
Hornetaur Leggings S;;;;;タロスＳレギンス;
EX Hornetaur Greaves;;;;;EXタロスグリーヴ;
EX Hornetaur Leggings;;;;;EXタロスレギンス;
Hornetaur Greaves R;;;;;タロスＲグリーヴ;
Hornetaur Leggings R;;;;;タロスＲレギンス;
Bnahabra Boots S;;;;;ブナハＳブーツ;
Bnahabra Pants S;;;;;ブナハＳフット;
Bulldrome Greaves S;;;;;ファンゴＳグリーヴ;
Bulldrome Leggings S;;;;;ファンゴＳレギンス;
Arzuros Greaves S;;;;;アシラＳグリーヴ;
Arzuros Leggings S;;;;;アシラＳレギンス;
Cephalos Greaves S;;;;;ガレオスＳグリーヴ;
Cephalos Leggings S;;;;;ガレオスＳレギンス;
EX Cephalos Greaves;;;;;EXガレオスグリーヴ;
EX Cephalos Leggings;;;;;EXガレオスレギンス;
Kut-Ku Greaves S;;;;;クックＳグリーヴ;
Kut-Ku Leggings S;;;;;クックＳレギンス;
Kecha Greaves;;;;;ケチャグリーヴ;
Kecha Leggings;;;;;ケチャレギンス;
Lagombi Greaves S;;;;;ウルクＳグリーヴ;
Lagombi Leggings S;;;;;ウルクＳレギンス;
Gypceros Greaves S;;;;;ゲリョスＳグリーヴ;
Gypceros Leggings S;;;;;ゲリョスＳレギンス;
Gypceros Greaves R;;;;;ゲリョスＲグリーヴ;
Gypceros Leggings R;;;;;ゲリョスＲレギンス;
Tetsucabra Greaves S;;;;;カブラＳグリーヴ;
Tetsucabra Leggings S;;;;;カブラＳレギンス;
Hermitaur Greaves S;;;;;ザザミＳグリーヴ;
Hermitaur Leggings S;;;;;ザザミＳレギンス;
EX Hermitaur Greaves;;;;;EXザザミグリーヴ;
EX Hermitaur Leggings;;;;;EXザザミレギンス;
Hermitaur Greaves R;;;;;ザザミＲグリーヴ;
Hermitaur Leggings R;;;;;ザザミＲレギンス;
Volvidon Greaves S;;;;;ラングロＳグリーヴ;
Volvidon Leggings S;;;;;ラングロＳレギンス;
Conga Greaves;;;;;コンガグリーヴ;
Conga Leggings;;;;;コンガレギンス;
Ludroth Greaves S;;;;;ルドロスＳグリーヴ;
Ludroth Leggings S;;;;;ルドロスＳレギンス;
Ludroth Greaves R;;;;;ルドロスＲグリーヴ;
Ludroth Leggings R;;;;;ルドロスＲレギンス;
Barroth Greaves;;;;;ボロスグリーヴ;
Barroth Leggings;;;;;ボロスレギンス;
Lecturer's Boots;;;;;エコールブーツ;
Lecturer's Footwear;;;;;エコールフット;
Alloy Greaves S;;;;;アロイＳグリーヴ;
Alloy Leggings S;;;;;アロイＳレギンス;
Alloy Greaves R;;;;;アロイＲグリーヴ;
Alloy Leggings R;;;;;アロイＲレギンス;
Battle Greaves S;;;;;バトルＳグリーヴ;
Battle Leggings S;;;;;バトルＳレギンス;
Ingot Greaves S;;;;;インゴットＳグリーヴ;
Ingot Leggings S;;;;;インゴットＳレギンス;
Ingot Greaves R;;;;;インゴットＲグリーヴ;
Ingot Leggings R;;;;;インゴットＲレギンス;
High Metal Greaves S;;;;;ハイメタＳグリーヴ;
High Metal Leggings S;;;;;ハイメタＳレギンス;
High Metal Greaves U;;;;;ハイメタＵグリーヴ;
High Metal Leggings U;;;;;ハイメタＵレギンス;
Pink Metal Boots;;;;;ピンクメタルブーツ;
Pink Metal Feet;;;;;ピンクメタルフット;
Lobster Greaves;;;;;Ｋ・ロブスタグリーヴ;
Lobster Leggings;;;;;Ｋ・ロブスタレギンス;
Obituary Crura S;;;;;オウビートＳガンバ;
Obituary Tarsi S;;;;;オウビートＳフェムル;
Butterfly Crura S;;;;;パピメルＳガンバ;
Butterfly Tarsi S;;;;;パピメルＳフェムル;
Death Stench Heel S;;;;;デスギアＳフェルゼ;
Death Stench March S;;;;;デスギアＳヴィレ;
Death Stench Heel R;;;;;デスギアＲフェルゼ;
Death Stench March R;;;;;デスギアＲヴィレ;
Vaik Greaves S;;;;;ヴァイクＳグリーヴ;
Vaik Leggings S;;;;;ヴァイクＳレギンス;
Aelucanth Crura S;;;;;ロワーガＳガンバ;
Aelucanth Tarsi S;;;;;ロワーガＳフェムル;
Rhopessa Crura S;;;;;ファルメルＳガンバ;
Rhopessa Tarsi S;;;;;ファルメルＳフェムル;
Patissier's Boots;;;;;パティシエブーツ;
Patissier's Footwear;;;;;パティシエフット;
Skalda Crura S;;;;;スカルダＳガンバ;
Skalda Tarsi S;;;;;スカルダＳフェムル;
Spio Crura S;;;;;スパイオＳガンバ;
Spio Tarsi S;;;;;スパイオＳフェムル;
Basarios Greaves;;;;;バサルグリーヴ;
Basarios Leggings;;;;;バサルレギンス;
Malfestio Greaves S;;;;;ホロロＳグリーヴ;
Malfestio Leggings S;;;;;ホロロＳレギンス;
Zamtrios Greaves;;;;;ザボアグリーヴ;
Zamtrios Leggings;;;;;ザボアレギンス;
Khezu Greaves S;;;;;フルフルＳグリーヴ;
Khezu Leggings S;;;;;フルフルＳレギンス;
Khezu Greaves R;;;;;フルフルＲグリーヴ;
Khezu Leggings R;;;;;フルフルＲレギンス;
Nerscylla Greaves;;;;;スキュラグリーヴ;
Nerscylla Leggings;;;;;スキュラレギンス;
Rathian Greaves S;;;;;レイアＳグリーヴ;
Rathian Leggings S;;;;;レイアＳレギンス;
EX Rathian Greaves;;;;;EXレイアグリーヴ;
EX Rathian Leggings;;;;;EXレイアレギンス;
Rathian Greaves R;;;;;レイアＲグリーヴ;
Rathian Leggings R;;;;;レイアＲレギンス;
Nibelsnarf Greaves S;;;;;ハプルＳグリーヴ;
Nibelsnarf Leggings S;;;;;ハプルＳレギンス;
Plesioth Greaves;;;;;ガノスグリーヴ;
Plesioth Leggings;;;;;ガノスレギンス;
Blango Greaves S;;;;;ブランゴＳグリーヴ;
Blango Leggings S;;;;;ブランゴＳレギンス;
EX Blango Greaves;;;;;EXブランゴグリーヴ;
EX Blango Leggings;;;;;EXブランゴレギンス;
Lavasioth Greaves;;;;;ラヴァグリーヴ;
Lavasioth Leggings;;;;;ラヴァレギンス;
EX Lavasioth Greaves;;;;;EXラヴァグリーヴ;
EX Lavasioth Leggings;;;;;EXラヴァレギンス;
Ceanataur Greaves S;;;;;ギザミＳグリーヴ;
Ceanataur Leggings S;;;;;ギザミＳレギンス;
EX Ceanataur Greaves;;;;;EXギザミグリーヴ;
EX Ceanataur Leggings;;;;;EXギザミレギンス;
Ceanataur Greaves R;;;;;ギザミＲグリーヴ;
Ceanataur Leggings R;;;;;ギザミＲレギンス;
Najarala Greaves S;;;;;ガララＳグリーヴ;
Najarala Leggings S;;;;;ガララＳレギンス;
Nargacuga Greaves S;;;;;ナルガＳグリーヴ;
Nargacuga Leggings S;;;;;ナルガＳレギンス;
Garuga Greaves S;;;;;ガルルガＳグリーヴ;
Garuga Leggings S;;;;;ガルルガＳレギンス;
Uragaan Greaves S;;;;;ガンキンＳグリーヴ;
Uragaan Leggings S;;;;;ガンキンＳレギンス;
Black Belt Greaves S;;;;;クロオビＳグリーヴ;
Black Belt Leggings S;;;;;クロオビＳレギンス;
Guardian Boots;;;;;ガーディアンブーツ;
Guardian Pants;;;;;ガーディアンフット;
Guardian Boots U;;;;;ガーディアンＵブーツ;
Guardian Pants U;;;;;ガーディアンＵフット;
Scholar's Socks;;;;;スカラーソックス;
Scholar's Sandals;;;;;スカラーサンダル;
Sailor Socks;;;;;セイラーソックス;
Sailor Sandals;;;;;セイラーサンダル;
Luxury Bath Sandals;;;;;高級ユアミサンダル;
Kita Star Hakama;;;;;ホクシン【袴】;
Umi Ocean Hakama;;;;;カイエン【袴】;
Derring Greaves S;;;;;ブレイブＳグリーヴ;
Derring Leggings S;;;;;ブレイブＳレギンス;
Dober Greaves;;;;;ドーベルグリーヴ;
Dober Leggings;;;;;ドーベルレギンス;
Damascus Greaves;;;;;ダマスクグリーヴ;
Damascus Leggings;;;;;ダマスクレギンス;
Damascus Greaves R;;;;;ダマスクＲグリーヴ;
Damascus Leggings R;;;;;ダマスクＲレギンス;
Dark Metal Boots;;;;;ダークメタルブーツ;
Dark Metal Feet;;;;;ダークメタルフット;
Chrome Metal Boots;;;;;クロムメタルブーツ;
Chrome Metal Feet;;;;;クロムメタルフット;
Artian Greaves S;;;;;アーティアＳグリーヴ;
Artian Leggings S;;;;;アーティアＳレギンス;
Artian Greaves R;;;;;アーティアＲグリーヴ;
Artian Leggings R;;;;;アーティアＲレギンス;
Barioth Greaves;;;;;ベリオグリーヴ;
Barioth Leggings;;;;;ベリオレギンス;
Seltas Greaves;;;;;セルタスグリーヴ;
Seltas Leggings;;;;;セルタスレギンス;
Rathalos Greaves S;;;;;レウスＳグリーヴ;
Rathalos Leggings S;;;;;レウスＳレギンス;
EX Rathalos Greaves;;;;;EXレウスグリーヴ;
EX Rathalos Leggings;;;;;EXレウスレギンス;
Rathalos Greaves R;;;;;レウスＲグリーヴ;
Rathalos Leggings R;;;;;レウスＲレギンス;
Lagiacrus Greaves S;;;;;ラギアＳグリーヴ;
Lagiacrus Leggings S;;;;;ラギアＳレギンス;
Lagiacrus Greaves R;;;;;ラギアＲグリーヴ;
Lagiacrus Leggings R;;;;;ラギアＲレギンス;
Zinogre Greaves S;;;;;ジンオウＳグリーヴ;
Zinogre Leggings S;;;;;ジンオウＳレギンス;
EX Zinogre Greaves;;;;;EXジンオウグリーヴ;
EX Zinogre Leggings;;;;;EXジンオウレギンス;
Gravios Greaves;;;;;グラビドグリーヴ;
Gravios Leggings;;;;;グラビドレギンス;
Mizutsune Greaves S;;;;;ミツネＳグリーヴ;
Mizutsune Leggings S;;;;;ミツネＳレギンス;
Astalos Greaves S;;;;;ゼクスＳグリーヴ;
Astalos Leggings S;;;;;ゼクスＳレギンス;
Gammoth Greaves S;;;;;ガムートＳグリーヴ;
Gammoth Leggings S;;;;;ガムートＳレギンス;
Glavenus Greaves S;;;;;ディノＳグリーヴ;
Glavenus Leggings S;;;;;ディノＳレギンス;
Agnaktor Greaves;;;;;アグナグリーヴ;
Agnaktor Leggings;;;;;アグナレギンス;
Gore Greaves S;;;;;ゴアＳグリーヴ;
Gore Leggings S;;;;;ゴアＳレギンス;
EX Gore Greaves;;;;;EXゴアグリーヴ;
EX Gore Leggings;;;;;EXゴアレギンス;
Gore Greaves R;;;;;ゴアＲグリーヴ;
Gore Leggings R;;;;;ゴアＲレギンス;
Regios Greaves S;;;;;レギオスＳグリーヴ;
Regios Leggings S;;;;;レギオスＳレギンス;
Duramboros Greaves;;;;;ドボルグリーヴ;
Duramboros Leggings;;;;;ドボルレギンス;
Tigrex Greaves S;;;;;レックスＳグリーヴ;
Tigrex Leggings S;;;;;レックスＳレギンス;
EX Tigrex Greaves;;;;;EXレックスグリーヴ;
EX Tigrex Leggings;;;;;EXレックスレギンス;
Tigrex Greaves R;;;;;レックスＲグリーヴ;
Tigrex Leggings R;;;;;レックスＲレギンス;
Kirin Leg Guards S;;;;;キリンＳレガース;
Kirin Boots S;;;;;キリンＳブーツ;
Kirin Leg Guards R;;;;;キリンＲレガース;
Kirin Boots R;;;;;キリンＲブーツ;
Brachydios Greaves S;;;;;ブラキＳグリーヴ;
Brachy Leggings S;;;;;ブラキＳレギンス;
EX Brachydios Greaves;;;;;EXブラキグリーヴ;
EX Brachydios Leggings;;;;;EXブラキレギンス;
Golden Hakama;;;;;金色ノ袴;
Puppeteer Tabi;;;;;黒子ノ足袋;
Vangis Greaves;;;;;バンギスグリーヴ;
Vangis Leggings;;;;;バンギスレギンス;
Guild Knight Boots;;;;;ギルドナイトブーツ;
Guild Knight Tights;;;;;ギルドナイトタイツ;
Maiden's Socks S;;;;;メイドＳソックス;
French Maid Tights S;;;;;プライベートＳタイツ;
Blue Guild Boots;;;;;ギルドガードブーツ蒼;
Blue Guild Tights;;;;;ギルドガードタイツ蒼;
Blue Guild Boots;;;;;ギルドガードブーツ蒼;
Blue Guild Tights;;;;;ギルドガードタイツ蒼;
Red Guild Boots;;;;;ギルドガードブーツ紅;
Red Guild Tights;;;;;ギルドガードタイツ紅;
Red Guild Boots;;;;;ギルドガードブーツ紅;
Red Guild Tights;;;;;ギルドガードタイツ紅;
Helper Socks S;;;;;ヘルパーＳソックス;
Healer Socks S;;;;;ヒーラーＳソックス;
Helper Socks U;;;;;ヘルパーＵソックス;
Healer Socks U;;;;;ヒーラーＵソックス;
Guild Bard Boots S;;;;;ギルドバードＳブーツ;
Guild Bard Gaiters S;;;;;ギルドバードＳフット;
Chakra Anklet;;;;;三眼の足輪;
Dianthus Wealpants;;;;;撫子・華【球袴】;
Campanile Wealpants;;;;;桔梗・華【球袴】;
Ace Greaves;;;;;エースグリーヴ;
Ace Leggings;;;;;エースレギンス;
Sororal Greaves;;;;;クイーングリーヴ;
Sororal Leggings;;;;;クイーンレギンス;
Hawkboots;;;;;ホークブーツ;
Hawkfeet;;;;;ホークフット;
Gourmew Boots S;;;;;グルニャンＳブーツ;
Gourmew Paws S;;;;;グルニャンＳフット;
Scholarly Boots S;;;;;サージュＳブーツ;
Scholarly Tights S;;;;;サージュＳタイツ;
Ranger's Espadrilles;;;;;城塞遊撃隊【足袋】;
Archer's Espadrilles;;;;;城塞弓撃隊【足袋】;
Shinobi Heaven Boots;;;;;忍の足袋・天;
Shinobi Land Boots;;;;;忍の足袋・地;
Shinobi Sky Boots;;;;;忍の足袋・空;
Shinobi Sea Boots;;;;;忍の足袋・海;
Ancient Boots;;;;;龍歴士ブーツ;
Ancient Feet;;;;;龍歴士フット;
Master's Greaves;;;;;マスターグリーヴ;
Master's Leggings;;;;;マスターレギンス;
Black Feet S;;;;;ブラックＳフット;
Black Legs S;;;;;ブラックＳレグス;
Toka Gusoku;;;;;桐花【具足】;
Mitsuaoi Gusoku;;;;;三葵【具足】;
Wisdom Boots;;;;;ウィズダムブーツ;
Wisdom Feet;;;;;ウィズダムフット;
Cheerful Boots;;;;;チアフルブーツ;
Cheerful Feet;;;;;チアフルフット;
Sailor Socks;;;;;マリネロソックス;
Sailor Sandals;;;;;マリネロサンダル;
EX Rathian Greaves S;;;;;EXレイアＳグリーヴ;
EX Rathian Leggings S;;;;;EXレイアＳレギンス;
EX Rathalos Greaves S;;;;;EXレウスＳグリーヴ;
EX Rathalos Leggings S;;;;;EXレウスＳレギンス;
EX Tigrex Greaves S;;;;;EXレックスＳグリーヴ;
EX Tigrex Leggings S;;;;;EXレックスＳレギンス;
Diablos Greaves;;;;;ディアブログリーヴ;
Diablos Leggings;;;;;ディアブロレギンス;
Diablos Greaves R;;;;;ディアブロＲグリーヴ;
Diablos Leggings R;;;;;ディアブロＲレギンス;
Arc Greaves S;;;;;アークＳグリーヴ;
Arc Leggings S;;;;;アークＳレギンス;
Storge Greaves S;;;;;フィリアＳグリーヴ;
Storge Leggings S;;;;;フィリアＳレギンス;
EX Arc Greaves;;;;;EXアークグリーヴ;
EX Arc Leggings;;;;;EXアークレギンス;
EX Storge Greaves;;;;;EXフィリアグリーヴ;
EX Storge Leggings;;;;;EXフィリアレギンス;
Arc Greaves R;;;;;アークＲグリーヴ;
