name;hr;village;slots;gender;type;rarity;defense;fire;thunder;dragon;water;ice;skill_one;skill_one_points;skill_two;skill_two_points;skill_three;skill_three_points;skill_four;skill_four_points;skill_five;skill_five_points;material_one;amount_one;material_two;amount_two;material_three;amount_three;material_four;amount_four
バギィヘルム;1;4;0;0;0;2;15;-2;0;0;0;1;睡眠;2;回復速度;2;火属性攻撃;-2;氷属性攻撃;1;号令;2;眠狗竜の皮;3;眠狗竜の爪;2;バギィの鱗;3;アイシスメタル;2
バギィキャップ;1;4;0;0;0;2;8;-1;1;1;1;2;睡眠;2;回復速度;3;火属性攻撃;-2;氷属性攻撃;1;号令;2;眠狗竜の皮;3;眠狗竜の爪;2;バギィの鱗;3;アイシスメタル;2
ウルクヘルム;1;4;0;0;0;2;15;-2;-1;0;0;1;耐暑;-2;耐寒;2;回避距離;2;効果持続;4;;;白兎獣の耳;2;大きな骨;2;バギィの皮;4;アイシスメタル;2
ウルクキャップ;1;4;0;0;0;2;8;-1;0;1;1;2;耐暑;-2;耐寒;3;回避距離;3;効果持続;3;;;白兎獣の耳;2;大きな骨;2;バギィの皮;4;アイシスメタル;2
ボロスヘルム;1;3;1;0;0;2;16;0;1;0;0;-2;攻撃;2;防御;1;ガード性能;3;腹減り;-2;;;土砂竜の背甲;2;土砂竜の甲殻;1;土砂竜の頭殻;1;草食竜の頭殻;2
ボロスキャップ;1;3;1;0;0;2;8;1;2;1;1;-1;攻撃;3;防御;2;精密射撃;4;腹減り;-2;;;土砂竜の背甲;2;土砂竜の甲殻;1;土砂竜の頭殻;1;草食竜の頭殻;2
ラングロヘルム;2;5;0;0;0;2;16;1;0;1;-3;-1;攻撃;2;耐震;3;耐寒;-2;回避性能;1;;;赤甲獣の爪;2;赤甲獣の甲殻;2;モンスターの体液;2;ドラグライト鉱石;4
ラングロキャップ;2;5;0;0;0;2;8;2;1;2;-2;0;攻撃;1;耐寒;-2;回避性能;3;通常弾強化;3;;;赤甲獣の爪;2;赤甲獣の甲殻;2;モンスターの体液;2;ドラグライト鉱石;4
ガブルヘルム;1;4;2;0;0;2;17;-2;-3;1;2;0;回復速度;-2;達人;1;食事;2;泳ぎ;1;;;灯魚竜のヒゲ;2;提灯球;1;灯魚竜の皮;3;竜骨【中】;4
ガブルキャップ;1;4;2;0;0;2;9;-1;-2;2;3;1;回復速度;-2;達人;2;食事;3;泳ぎ;2;;;灯魚竜のヒゲ;2;提灯球;1;灯魚竜の皮;3;竜骨【中】;4
レイアヘルム;1;4;0;0;0;2;18;2;-2;-3;0;0;体力;3;回復速度;-2;火属性攻撃;2;回復量;3;;;雌火竜の棘;1;雌火竜の鱗;4;雌火竜の甲殻;3;大地の結晶;5
レイアキャップ;1;4;0;0;0;2;9;3;-1;-2;1;1;体力;4;回復速度;-2;火属性攻撃;3;回復量;4;;;雌火竜の棘;1;雌火竜の鱗;4;雌火竜の甲殻;3;大地の結晶;5
ネブラヘルム;2;4;1;0;0;2;18;-4;1;-1;0;1;加護;-2;聴覚保護;2;特殊攻撃;1;研ぎ師;2;;;不気味な皮;2;毒怪竜の皮;3;毒袋;2;眠狗竜の皮;3
ネブラキャップ;2;4;1;0;0;2;9;-3;2;0;1;2;加護;-2;聴覚保護;3;特殊攻撃;2;装填速度;2;;;不気味な皮;2;毒怪竜の皮;3;毒袋;2;眠狗竜の皮;3
インゴットヘルム;2;5;1;0;0;2;19;-2;2;0;-2;0;納刀;3;ガード強化;2;雷属性攻撃;1;気まぐれ;-2;;;ドラグライト鉱石;2;アイシスメタル;2;シーブライト鉱石;1;ライトクリスタル;1
インゴットキャップ;2;5;1;0;0;2;10;-1;3;1;-1;1;雷属性攻撃;1;反動;3;散弾強化;2;気まぐれ;-2;;;ドラグライト鉱石;2;アイシスメタル;2;シーブライト鉱石;1;ライトクリスタル;1
ベリオヘルム;2;5;1;0;0;3;20;-4;-1;0;0;2;体術;1;気力回復;-2;回避性能;2;氷属性攻撃;3;;;琥珀色の牙;2;氷牙竜の毛皮;3;氷牙竜の甲殻;2;キラビートル;6
ベリオキャップ;2;5;2;0;0;3;10;-3;0;1;1;3;体術;2;気力回復;-1;回避性能;2;氷属性攻撃;3;;;琥珀色の牙;2;氷牙竜の毛皮;3;氷牙竜の甲殻;2;キラビートル;6
ジャギィフェイク;2;5;0;0;0;3;10;0;0;0;0;0;高速収集;10;;;;;;;;;狗竜の頭;1;狗竜の皮;3;王者のエリマキ;1;紅蓮石;2
ハプルヘルム;2;5;1;0;0;2;21;2;-2;1;0;-4;耐泥耐雪;3;納刀;1;腹減り;-2;食事;2;;;潜口竜の頭殻;1;潜口竜の甲殻;2;竜骨【中】;5;狗竜の皮;2
ハプルキャップ;2;5;1;0;0;2;11;3;-1;2;1;-3;耐泥耐雪;3;納刀;2;腹減り;-2;食事;3;;;潜口竜の頭殻;1;潜口竜の甲殻;2;竜骨【中】;5;狗竜の皮;2
ギルドバードロポス;2;5;0;1;0;3;21;0;0;0;0;0;体力;3;気配;-2;運気;2;千里眼;2;;;飛竜のコイン;2;海竜のコイン;3;牙獣のコイン;4;赤甲獣の蛇腹甲;3
ギルドバードハット;2;5;0;1;0;3;11;1;1;1;1;1;体力;3;気配;-2;運気;3;千里眼;2;;;飛竜のコイン;2;海竜のコイン;3;牙獣のコイン;4;赤甲獣の蛇腹甲;3
スカラーフード;2;5;0;2;0;3;21;0;0;0;0;0;体力;3;気配;-2;運気;2;千里眼;2;;;飛竜のコイン;2;海竜のコイン;3;牙獣のコイン;4;赤甲獣の蛇腹甲;3
スカラーベレー;2;5;0;2;0;3;11;1;1;1;1;1;体力;3;気配;-2;運気;3;千里眼;2;;;飛竜のコイン;2;海竜のコイン;3;牙獣のコイン;4;赤甲獣の蛇腹甲;3
ラギアヘルム;2;5;2;0;0;3;22;-4;2;-1;1;-1;溜め短縮;1;痛撃;1;特殊攻撃;-3;水流;2;;;海竜の角;2;海竜の皮;3;海竜の鱗;3;アイシスメタル;2
ラギアキャップ;2;5;2;0;0;3;11;-3;3;0;2;0;痛撃;3;特殊攻撃;-2;通常弾強化;1;水流;2;;;海竜の角;2;海竜の皮;3;海竜の鱗;3;アイシスメタル;2
レウスヘルム;2;5;0;0;0;3;22;2;-2;-3;0;0;攻撃;3;火属性攻撃;1;研ぎ師;2;回復量;-2;;;火竜の鱗;3;火竜の甲殻;3;火竜の翼爪;1;ドラグライト鉱石;3
レウスキャップ;2;5;0;0;0;3;11;3;-1;-2;1;1;攻撃;4;火属性攻撃;2;貫通弾強化;2;回復量;-2;;;火竜の鱗;3;火竜の甲殻;3;火竜の翼爪;1;ドラグライト鉱石;3
ドボルヘルム;2;5;1;0;0;3;24;-4;1;1;2;-2;攻撃;3;回復速度;1;達人;-2;逆境;2;;;尾槌竜の角;2;尾槌竜の甲殻;4;上竜骨;3;草食竜の甲殻;3
ドボルキャップ;2;5;1;0;0;3;12;-3;2;2;3;-1;攻撃;4;回復速度;3;達人;-2;逆境;2;;;尾槌竜の角;2;尾槌竜の甲殻;4;上竜骨;3;草食竜の甲殻;3
ディアブロヘルム;2;5;1;0;0;3;24;2;0;0;0;-4;溜め短縮;1;達人;2;耐震;1;研ぎ師;-2;;;角竜の尾甲;2;角竜の甲殻;4;角竜の背甲;2;毒狗竜の皮;5
ディアブロキャップ;2;5;1;0;0;3;12;3;1;1;1;-3;達人;2;耐震;1;精密射撃;-2;貫通弾強化;1;;;角竜の尾甲;2;角竜の甲殻;4;角竜の背甲;2;毒狗竜の皮;5
ガンキンヘルム;2;5;1;0;0;3;24;2;1;-2;-4;-1;防御;3;減気攻撃;1;爆弾強化;2;泳ぎ;-2;;;爆鎚竜の甲殻;3;爆鎚竜の骨髄;1;爆鎚竜の鱗;4;ドラグライト鉱石;3
ガンキンキャップ;2;5;1;0;0;3;12;3;2;-1;-3;0;防御;4;通常弾強化;1;爆弾強化;2;泳ぎ;-2;;;爆鎚竜の甲殻;3;爆鎚竜の骨髄;1;爆鎚竜の鱗;4;ドラグライト鉱石;3
アグナヘルム;2;5;0;0;0;3;24;2;0;0;-4;-1;ガード性能;2;火属性攻撃;2;斬れ味;2;燃鱗;2;底力;-1;炎戈竜の甲殻;5;炎戈竜の碇口;1;炎戈竜の皮;3;ドラグライト鉱石;5
アグナキャップ;2;5;0;0;0;3;12;3;1;1;-3;0;火属性攻撃;2;精密射撃;4;通常弾強化;5;燃鱗;2;底力;-1;炎戈竜の甲殻;5;炎戈竜の碇口;1;炎戈竜の皮;3;ドラグライト鉱石;5
ヘリオスヘルム;-1;5;1;1;0;3;26;0;-2;-5;3;1;加護;-2;重撃;1;聴覚保護;4;水属性攻撃;1;;;大海龍の甲皮;2;湾曲した龍角;2;神秘の発光体;2;;
ヘリオスキャップ;-1;5;2;1;0;3;13;1;-1;-4;4;2;加護;-2;重撃;1;聴覚保護;3;水属性攻撃;1;;;大海龍の甲皮;2;湾曲した龍角;2;神秘の発光体;2;;
セレネヘルム;-1;5;1;2;0;3;26;0;-2;-5;3;1;加護;-2;重撃;1;聴覚保護;4;水属性攻撃;1;;;大海龍の甲皮;2;湾曲した龍角;2;神秘の発光体;2;;
セレネキャップ;-1;5;2;2;0;3;13;1;-1;-4;4;2;加護;-2;重撃;1;聴覚保護;3;水属性攻撃;1;;;大海龍の甲皮;2;湾曲した龍角;2;神秘の発光体;2;;
レザーＳヘルム;3;6;0;0;0;4;16;-2;0;2;0;0;採取;3;高速収集;3;気まぐれ;2;;;;;カブレライト鉱石;1;暖かい毛皮;2;ファンゴの毛皮;3;;
レザーＳキャップ;3;6;0;0;0;4;8;-1;1;3;1;1;採取;4;高速収集;4;気まぐれ;3;;;;;カブレライト鉱石;1;暖かい毛皮;2;ファンゴの毛皮;3;;
ユクモノカサ・天;3;6;0;0;0;4;18;-1;2;0;0;0;加護;2;気配;2;研ぎ師;3;広域;3;;;王族カナブン;1;暖かい毛皮;5;丸鳥の羽;5;;
ユクモノカサ・地;3;6;0;0;0;4;9;0;3;1;1;1;加護;2;気配;3;精密射撃;3;広域;2;;;王族カナブン;1;暖かい毛皮;5;丸鳥の羽;5;;
チェーンＳヘルム;3;6;1;0;0;4;22;2;-3;0;2;1;体力;2;調合成功率;3;調合数;3;;;;;カブレライト鉱石;1;マカライト鉱石;2;鉄鉱石;5;;
チェーンＳキャップ;3;6;1;0;0;4;11;3;-2;1;3;2;体力;2;調合成功率;4;調合数;4;;;;;カブレライト鉱石;1;マカライト鉱石;2;鉄鉱石;5;;
ハンターＳヘルム;3;6;1;0;0;4;26;0;-4;0;2;0;毒;-2;千里眼;2;狩人;2;高速設置;1;;;デプスライト鉱石;2;王族カナブン;2;マカライト鉱石;5;鉄鉱石;5
ハンターＳキャップ;3;6;2;0;0;4;12;1;-3;1;3;1;毒;-2;千里眼;2;狩人;2;高速設置;1;;;デプスライト鉱石;2;王族カナブン;2;マカライト鉱石;5;鉄鉱石;5
モガピスカＳノーズ;3;6;1;0;0;4;24;-3;-4;1;4;3;酸素;10;水流;1;泳ぎ;1;;;;;上質な鳥竜骨;5;ケルビの蒼角;3;イキツギ藻;10;;
モガピスカＳシュノ;3;6;0;0;0;4;12;-2;-3;2;5;4;酸素;10;水流;3;泳ぎ;1;;;;;上質な鳥竜骨;5;ケルビの蒼角;3;イキツギ藻;10;;
ボーンＳヘルム;3;6;1;0;0;4;26;2;-1;0;0;-3;睡眠;-2;KO;1;笛;3;効果持続;3;観察眼;1;上質な鳥竜骨;2;上質なヒレ;3;なぞの頭骨;3;;
ボーンＳキャップ;3;6;1;0;0;4;13;3;0;1;1;-2;睡眠;-2;KO;1;笛;3;効果持続;1;観察眼;2;上質な鳥竜骨;2;上質なヒレ;3;なぞの頭骨;3;;
アロイＳヘルム;3;6;1;0;0;4;28;-1;-3;0;2;-2;達人;3;風圧;1;研ぎ師;2;採取;-3;;;デプスライト鉱石;1;カブレライト鉱石;1;ドラグライト鉱石;5;シーブライト鉱石;3
アロイＳキャップ;3;6;1;0;0;4;14;0;-2;1;3;-1;装填速度;1;散弾強化;2;散弾追加;3;採取;-3;;;デプスライト鉱石;1;カブレライト鉱石;1;ドラグライト鉱石;5;シーブライト鉱石;3
ブナハＳハット;3;6;1;0;0;4;32;-5;2;3;-1;-1;麻痺;3;攻撃;-2;納刀;1;特殊攻撃;2;;;飛甲虫の堅殻;2;飛甲虫の甲殻;3;飛甲虫の麻痺針;2;王族カナブン;2
ブナハＳキャップ;3;6;1;0;0;4;16;-4;3;4;0;0;麻痺;3;攻撃;-2;納刀;2;特殊攻撃;3;;;飛甲虫の堅殻;2;飛甲虫の甲殻;3;飛甲虫の麻痺針;2;王族カナブン;2
リノプロＳヘルム;3;6;1;0;0;4;32;2;-1;1;-1;-1;気絶;-3;耐泥耐雪;1;溜め短縮;1;KO;2;砲術;2;草食竜の堅殻;3;草食竜の頭殻;1;氷結晶;3;;
リノプロＳキャップ;3;6;1;0;0;4;16;3;0;2;0;0;気絶;-3;耐泥耐雪;2;溜め短縮;2;KO;2;砲術;2;草食竜の堅殻;3;草食竜の頭殻;1;氷結晶;3;;
ズワロフード;3;6;1;0;0;4;35;-2;0;1;3;-1;水属性攻撃;6;水耐性;3;;;;;;;垂皮竜の上皮;2;デプスライト鉱石;2;ファンゴの毛皮;3;;
ズワロフッド;3;6;1;0;0;4;18;-1;1;2;4;0;水属性攻撃;7;水耐性;3;;;;;;;垂皮竜の上皮;2;デプスライト鉱石;2;ファンゴの毛皮;3;;
撫子【布冠】;3;6;1;2;0;5;35;0;0;0;0;0;毒;-2;広域;2;観察眼;2;千里眼;3;;;落陽草の花;1;マンドラゴラ;3;丸鳥の羽;5;ペピポパンプキン;3
桔梗【布冠】;3;6;1;2;0;5;18;1;1;1;1;1;毒;-2;広域;3;観察眼;2;千里眼;3;;;落陽草の花;1;マンドラゴラ;3;丸鳥の羽;5;ペピポパンプキン;3
ジャギィＳヘルム;3;6;1;0;0;4;36;-4;0;2;0;0;気絶;4;攻撃;2;効果持続;-2;食いしん坊;2;;;狗竜の上皮;4;狗竜の爪;2;狗竜の皮;2;シーブライト鉱石;2
ジャギィＳキャップ;3;6;1;0;0;4;18;-3;1;3;1;1;気絶;3;攻撃;3;効果持続;-2;食いしん坊;3;;;狗竜の上皮;4;狗竜の爪;2;狗竜の皮;2;シーブライト鉱石;2
アシラＳヘルム;3;6;1;0;0;4;37;-3;0;2;2;-2;麻痺;-2;防御;3;減気攻撃;2;回復量;2;盗み無効;4;青熊獣の堅殻;3;堅牢な骨;2;青熊獣の毛;3;ドスヘラクレス;3
アシラＳキャップ;3;6;1;0;0;4;19;-2;1;3;3;-1;麻痺;-2;防御;4;減気攻撃;2;回復量;4;盗み無効;1;青熊獣の堅殻;3;堅牢な骨;2;青熊獣の毛;3;ドスヘラクレス;3
フロギィＳヘルム;3;6;1;0;0;4;38;2;0;2;-2;-3;毒;4;防御;-2;斬れ味;2;食事;2;采配;2;毒狗竜の上皮;3;王者のクチバシ;2;鳥竜玉;1;ドスヘラクレス;6
フロギィＳキャップ;3;6;1;0;0;4;19;3;1;3;-1;-2;毒;4;防御;-2;通常弾強化;2;食事;2;采配;2;毒狗竜の上皮;3;王者のクチバシ;2;鳥竜玉;1;ドスヘラクレス;6
バギィＳヘルム;4;7;3;0;0;4;40;-4;0;1;0;2;睡眠;1;回復速度;2;火属性攻撃;-2;号令;1;;;眠狗竜の上皮;4;眠狗竜の爪;2;眠狗竜の皮;2;グラシスメタル;3
バギィＳキャップ;4;7;3;0;0;4;20;-3;1;2;1;3;睡眠;1;回復速度;3;火属性攻撃;-2;号令;1;;;眠狗竜の上皮;4;眠狗竜の爪;2;眠狗竜の皮;2;グラシスメタル;3
ウルクＳヘルム;4;7;1;0;0;4;40;-3;-1;0;0;2;達人;3;耐暑;-2;耐寒;2;回避距離;2;効果持続;3;白兎獣の大耳;2;堅牢な骨;2;バギィの皮;5;グラシスメタル;3
ウルクＳキャップ;4;7;1;0;0;4;20;-2;0;1;1;3;達人;2;耐暑;-2;耐寒;3;回避距離;1;効果持続;4;白兎獣の大耳;2;堅牢な骨;2;バギィの皮;5;グラシスメタル;3
ガーグァフェイク;3;6;0;0;0;5;20;-4;-1;1;-2;2;調合成功率;10;;;;;;;;;丸鳥の羽;7;カブレライト鉱石;5;;;;
ブルファンゴフェイク;3;6;0;0;0;5;20;-2;-4;2;-1;1;腹減り;10;;;;;;;;;上質な毛皮;6;ファンゴの頭;1;ファンゴの毛皮;1;竜骨【大】;2
ペッコＳヘルム;3;6;1;0;0;5;41;3;0;0;-1;-4;氷耐性;-4;笛;2;広域;4;千里眼;2;;;ステキなクチバシ;2;彩鳥の翼;2;上竜骨;1;ドスヘラクレス;3
ペッコＳキャップ;3;6;1;0;0;5;21;4;1;1;0;-3;氷耐性;-2;散弾強化;3;広域;4;千里眼;3;;;ステキなクチバシ;2;彩鳥の翼;2;上竜骨;1;ドスヘラクレス;3
ペッコＵヘルム;3;6;1;0;0;6;41;-1;3;0;0;-4;対防御DOWN;3;達人;2;風圧;2;氷属性攻撃;-2;広域;1;紅彩鳥の翼;1;ステキなクチバシ;3;上竜骨;2;王族カナブン;2
ペッコＵキャップ;3;6;1;0;0;6;21;0;4;1;1;-3;対防御DOWN;3;達人;2;風圧;3;氷属性攻撃;-2;広域;1;紅彩鳥の翼;1;ステキなクチバシ;3;上竜骨;2;王族カナブン;2
ルドロスＳヘルム;3;6;1;0;0;5;42;-4;-1;1;3;-1;聴覚保護;2;スタミナ;2;水属性攻撃;2;雷属性攻撃;-2;酸素;2;高級なトサカ;2;水獣の上鱗;3;水獣の尻尾;1;大水袋;2
ルドロスＳキャップ;3;6;1;0;0;5;21;-3;0;2;4;0;聴覚保護;3;スタミナ;3;水属性攻撃;2;雷属性攻撃;-2;酸素;1;高級なトサカ;2;水獣の上鱗;3;水獣の尻尾;1;大水袋;2
ルドロスＵヘルム;3;6;1;0;0;6;42;-4;-2;1;3;0;スタミナ;2;特殊攻撃;1;雷耐性;-2;腹減り;4;;;紫水獣の上鱗;3;高級なトサカ;3;水獣の尻尾;1;ドスヘラクレス;5
ルドロスＵキャップ;3;6;1;0;0;6;21;-3;-1;2;4;1;スタミナ;3;特殊攻撃;2;雷耐性;-2;腹減り;4;;;紫水獣の上鱗;3;高級なトサカ;3;水獣の尻尾;1;ドスヘラクレス;5
ラングロＳヘルム;3;7;2;0;0;4;44;2;0;1;-4;-1;攻撃;2;耐震;2;耐寒;-2;回避性能;2;;;赤甲獣の尖爪;3;赤甲獣の堅殻;3;モンスターの濃汁;3;紅蓮石;2
ラングロＳキャップ;3;7;2;0;0;4;22;3;1;2;-3;0;攻撃;3;耐震;2;耐寒;-2;回避性能;2;;;赤甲獣の尖爪;3;赤甲獣の堅殻;3;モンスターの濃汁;3;紅蓮石;2
ロワーガテスタ;4;7;1;1;0;5;46;-4;3;1;0;-1;抗菌;2;加護;-3;聴覚保護;3;龍属性攻撃;1;;;マレコガネ;3;オオクワアゲハ;1;超電雷光虫;3;不死虫;10
ロワーガカプト;4;7;1;1;0;5;23;-3;4;2;1;0;抗菌;2;加護;-2;聴覚保護;4;龍属性攻撃;2;;;マレコガネ;3;オオクワアゲハ;1;超電雷光虫;3;不死虫;10
ファルメルテスタ;4;7;1;2;0;5;46;-4;3;1;0;-1;抗菌;2;加護;-3;聴覚保護;3;龍属性攻撃;1;;;マレコガネ;3;オオクワアゲハ;1;超電雷光虫;3;不死虫;10
ファルメルカプト;4;7;1;2;0;5;23;-3;4;2;1;0;抗菌;2;加護;-2;聴覚保護;4;龍属性攻撃;2;;;マレコガネ;3;オオクワアゲハ;1;超電雷光虫;3;不死虫;10
ボロスＳヘルム;3;6;0;0;0;5;46;0;1;0;0;-2;攻撃;4;防御;3;ガード性能;3;腹減り;-2;;;土砂竜の堅甲;4;土砂竜の堅殻;2;肥沃なドロ;5;ジャギィの鱗;4
ボロスＳキャップ;3;6;0;0;0;5;23;1;2;1;1;-1;攻撃;4;防御;3;精密射撃;3;腹減り;-2;;;土砂竜の堅甲;4;土砂竜の堅殻;2;肥沃なドロ;5;ジャギィの鱗;4
ボロスＵヘルム;4;7;1;0;0;6;48;-4;-2;0;1;3;防御;2;火属性攻撃;-2;氷属性攻撃;3;底力;3;;;氷砕竜の堅甲;5;氷砕竜の堅殻;3;凍った粘液塊;5;白兎獣の毛;5
ボロスＵキャップ;4;7;2;0;0;6;24;-3;-1;1;2;4;防御;3;火属性攻撃;-2;氷属性攻撃;3;底力;2;;;氷砕竜の堅甲;5;氷砕竜の堅殻;3;凍った粘液塊;5;白兎獣の毛;5
ガブルＳヘルム;3;7;0;0;0;5;47;-2;-4;1;3;0;回復速度;-2;達人;3;食事;3;泳ぎ;2;;;灯魚竜の上棘;2;灯魚竜の上皮;4;灯魚竜のヒゲ;2;上竜骨;3
ガブルＳキャップ;3;7;0;0;0;5;24;-1;-3;2;4;1;回復速度;-2;達人;3;食事;4;泳ぎ;3;;;灯魚竜の上棘;2;灯魚竜の上皮;4;灯魚竜のヒゲ;2;上竜骨;3
マギュルフロール;3;6;1;0;0;5;48;-4;0;0;1;2;回復速度;1;溜め短縮;2;ガード性能;-2;調合成功率;3;高速設置;1;王族カナブン;3;ペピポパンプキン;4;いにしえの秘薬;1;マタタビ;15
マギュルブルーメ;3;6;1;0;0;5;24;-3;1;1;2;3;回復速度;2;溜め短縮;3;精密射撃;-2;調合成功率;3;高速設置;1;王族カナブン;3;ペピポパンプキン;4;いにしえの秘薬;1;マタタビ;15
ギルドバードＳロポス;3;-1;1;1;0;5;48;0;0;0;0;0;体力;1;気配;-2;運気;1;千里眼;1;;;闘技王のコイン;2;水竜のコイン;3;飛竜のコイン;3;勇気の証;2
ギルドバードＳハット;3;-1;1;1;0;5;24;1;1;1;1;1;体力;1;気配;-1;運気;2;千里眼;1;;;闘技王のコイン;2;水竜のコイン;3;飛竜のコイン;3;勇気の証;2
スカラーＳフード;3;-1;1;2;0;5;48;0;0;0;0;0;体力;1;気配;-2;運気;1;千里眼;1;;;闘技王のコイン;2;水竜のコイン;3;飛竜のコイン;3;勇気の証;2
スカラーＳベレー;3;-1;1;2;0;5;24;1;1;1;1;1;体力;1;気配;-1;運気;2;千里眼;1;;;闘技王のコイン;2;水竜のコイン;3;飛竜のコイン;3;勇気の証;2
インゴットＳヘルム;4;7;0;0;0;5;48;-2;3;1;-3;0;納刀;3;ガード強化;3;雷属性攻撃;3;気まぐれ;-2;;;ユニオン鉱石;2;グラシスメタル;3;デプスライト鉱石;2;カブレライト鉱石;5
