name;hr;village;slots;gender;type;rarity;defense;fire;thunder;dragon;water;ice;skill_one;skill_one_points;skill_two;skill_two_points;skill_three;skill_three_points;skill_four;skill_four_points;skill_five;skill_five_points;material_one;amount_one;material_two;amount_two;material_three;amount_three;material_four;amount_four
Helios Coil;-1;5;2;1;1;3;26;0;-2;-5;3;1;Protection;-2;Destroyer;2;Hearing;3;Water Atk;1;;;Ceadeus Scale;2;Ceadeus Fur;2;Luminous Organ;1;;
Helios Coat;-1;5;1;1;2;3;13;1;-1;-4;4;2;Protection;-2;Destroyer;2;Hearing;1;Water Atk;1;;;Ceadeus Scale;2;Ceadeus Fur;2;Luminous Organ;1;;
Selene Coil;-1;5;2;2;1;3;26;0;-2;-5;3;1;Protection;-2;Destroyer;2;Hearing;3;Water Atk;1;;;Ceadeus Scale;2;Ceadeus Fur;2;Luminous Organ;1;;
Selene Coat;-1;5;1;2;2;3;13;1;-1;-4;4;2;Protection;-2;Destroyer;2;Hearing;1;Water Atk;1;;;Ceadeus Scale;2;Ceadeus Fur;2;Luminous Organ;1;;
Leather Faulds S;3;6;1;0;1;4;16;-2;0;2;0;0;Gathering;2;Speed Gatherer;1;Whim;3;;;;;Carbalite Ore;1;Bullfango Head;2;Bullfango Pelt;3;;
Leather Coat S;3;6;1;0;2;4;8;-1;1;3;1;1;Gathering;1;Speed Gatherer;1;Whim;3;;;;;Carbalite Ore;1;Bullfango Head;2;Bullfango Pelt;3;;
Yukumo Sky Obi;3;6;1;0;1;4;18;-1;2;0;0;0;Protection;3;Sense;2;Sharpener;2;Wide-Range;2;;;King Scarab;1;Warm Pelt;5;Carbalite Ore;2;;
Yukumo Land Obi;3;6;1;0;2;4;9;0;3;1;1;1;Protection;3;Sense;2;Precision;3;Wide-Range;2;;;King Scarab;1;Warm Pelt;5;Carbalite Ore;2;;
Chainmail Faulds S;3;6;1;0;1;4;22;2;-3;0;2;1;Health;3;Combo Rate;4;Combo Plus;2;;;;;Carbalite Ore;1;Pelagicite Ore;1;Earth Crystal;2;King Scarab;2
Chainmail Coat S;3;6;1;0;2;4;11;3;-2;1;3;2;Health;3;Combo Rate;4;Combo Plus;2;;;;;Carbalite Ore;1;Pelagicite Ore;1;Earth Crystal;2;King Scarab;2
Loc Lac Kilt S;3;6;1;0;1;4;18;2;1;0;-3;0;Dungmaster;5;Psychic;5;Transportr;2;;;;;Quality Sac;2;Altaroth Jaw;3;Monster Fluid;4;;
Loc Lac Coat S;3;6;1;0;2;4;9;3;2;1;-2;1;Dungmaster;5;Psychic;5;Transportr;2;;;;;Quality Sac;2;Altaroth Jaw;3;Monster Fluid;4;;
Hunter's Faulds S;3;6;2;0;1;4;24;0;-4;0;2;0;Poison;-2;Psychic;2;Ranger;1;SpeedSetup;3;;;High-qualty Pelt;3;Bullfango Head;1;Bullfango Pelt;5;Dragonite Ore;5
Hunter's Coat S;3;6;1;0;2;4;12;1;-3;1;3;1;Poison;-2;Psychic;2;Ranger;1;SpeedSetup;3;;;High-qualty Pelt;3;Bullfango Head;1;Bullfango Pelt;5;Dragonite Ore;5
Piscine Belt S;3;6;0;0;1;4;24;-3;-4;1;4;3;CurrentRes;13;;;;;;;;;Quality Fin;2;Immature Sponge;3;Pelagicite Ore;2;;
Piscine Tank S;3;6;1;0;2;4;12;-2;-3;2;5;4;CurrentRes;11;;;;;;;;;Quality Fin;2;Immature Sponge;3;Pelagicite Ore;2;;
Bone Faulds S;3;6;1;0;1;4;26;2;-1;0;0;-3;Sleep;-2;KO;3;Maestro;2;LastingPwr;2;Perception;2;Stoutbone;1;Monster Bone M;2;Mystery Bone;10;;
Bone Coat S;3;6;1;0;2;4;13;3;0;1;1;-2;Sleep;-2;KO;3;Maestro;2;LastingPwr;2;Perception;1;Stoutbone;1;Monster Bone M;2;Mystery Bone;10;;
Alloy Coil S;3;6;1;0;1;4;28;-1;-3;0;2;-2;Expert;2;Wind Res;2;Sharpener;3;Gathering;-1;;;Bathycite Ore;1;Carbalite Ore;2;Dragonite Ore;5;Pelagicite Ore;5
Alloy Coat S;3;6;1;0;2;4;14;0;-2;1;3;-1;Reload Spd;3;Pellet Up;2;Pellet S+;2;Gathering;-2;;;Bathycite Ore;1;Carbalite Ore;2;Dragonite Ore;5;Pelagicite Ore;5
Bnahabra Coil S;3;6;0;0;1;4;32;-5;2;3;-1;-1;Paralysis;2;Attack;-2;Sheathing;2;Status;2;;;Bnaha Carapace;2;Bnahabra Wing;4;Monster Broth;1;King Scarab;2
Bnahabra Coat S;3;6;0;0;2;4;16;-4;3;4;0;0;Paralysis;2;Attack;-2;Sheathing;1;Status;2;;;Bnaha Carapace;2;Bnahabra Wing;4;Monster Broth;1;King Scarab;2
Rhenoplos Coil S;3;6;1;0;1;4;32;2;-1;1;-1;-1;Stun;-2;Mud/Snow;2;FastCharge;2;KO;2;Artillery;3;Rheno Carapace;1;Rhenoplos Scalp;1;Ice Crystal;3;;
Rhenoplos Coat S;3;6;1;0;2;4;16;3;0;2;0;0;Stun;-2;Mud/Snow;3;FastCharge;1;KO;2;Artillery;3;Rheno Carapace;1;Rhenoplos Scalp;1;Ice Crystal;3;;
Dianthus Skirt;3;6;1;2;1;5;35;0;0;0;0;0;Poison;-2;Wide-Range;4;Perception;1;Psychic;3;;;Gloamgrass Bud;1;Dragon Toadstool;3;Voucher;3;Humspun Conch;3
Campanile Skirt;3;6;1;2;2;5;18;1;1;1;1;1;Poison;-2;Wide-Range;4;Perception;1;Psychic;3;;;Gloamgrass Bud;1;Dragon Toadstool;3;Voucher;3;Humspun Conch;3
Jaggi Faulds S;3;6;1;0;1;4;36;-4;0;2;0;0;Stun;2;Attack;3;LastingPwr;-2;Gluttony;4;;;G.Jaggi Hide+;4;King's Frill;2;Jaggi Scale+;4;Dragonite Ore;2
Jaggi Coat S;3;6;1;0;2;4;18;-3;1;3;1;1;Stun;2;Attack;3;LastingPwr;-2;Gluttony;4;;;G.Jaggi Hide+;4;King's Frill;2;Jaggi Scale+;4;Dragonite Ore;2
Arzuros Faulds S;3;6;2;0;1;4;37;-3;0;2;2;-2;Paralysis;-2;Defense;2;Stam Drain;2;Rec Level;2;Anti-Theft;2;Arzuros Pelt+;5;Stoutbone;2;Arzuros Shell;3;Hercudrome;3
Arzuros Coat S;3;6;2;0;2;4;19;-2;1;3;3;-1;Paralysis;-2;Defense;2;Stam Drain;2;Rec Level;2;Anti-Theft;2;Arzuros Pelt+;5;Stoutbone;2;Arzuros Shell;3;Hercudrome;3
Wroggi Faulds S;3;6;1;0;1;4;38;2;0;2;-2;-3;Poison;1;Defense;-2;Sharpness;2;Eating;3;TeamPlayer;3;Wroggi Scale+;4;Wroggi Hide;7;Avian Finebone;5;Bathycite Ore;3
Wroggi Coat S;3;6;1;0;2;4;19;3;1;3;-1;-2;Poison;1;Defense;-2;Normal Up;2;Eating;3;TeamPlayer;3;Wroggi Scale+;4;Wroggi Hide;7;Avian Finebone;5;Bathycite Ore;3
Baggi Coil S;4;7;2;0;1;4;40;-4;0;1;0;2;Sleep;3;Rec Speed;2;Fire Atk;-2;Ice Atk;1;TeamLeader;1;G.Baggi Hide+;3;King's Crest;1;Baggi Scale+;6;Lightcrystal;2
Baggi Coat S;4;7;2;0;2;4;20;-3;1;2;1;3;Sleep;3;Rec Speed;2;Fire Atk;-2;Ice Atk;1;TeamLeader;1;G.Baggi Hide+;3;King's Crest;1;Baggi Scale+;6;Lightcrystal;2
Lagombi Faulds S;4;7;2;0;1;4;40;-3;-1;0;0;2;Expert;2;Heat Res;-2;Cold Res;2;Evade Dist;1;LastingPwr;2;Lagombi Pelt+;3;Lagombi Claw+;2;Stoutbone;3;Hercudrome;8
Lagombi Coat S;4;7;2;0;2;4;20;-2;0;1;1;3;Expert;1;Heat Res;-2;Cold Res;2;Evade Dist;2;LastingPwr;2;Lagombi Pelt+;3;Lagombi Claw+;2;Stoutbone;3;Hercudrome;8
Qurupeco Coil S;3;6;2;0;1;5;41;3;0;0;-1;-4;Ice Res;-1;Maestro;1;Wide-Range;5;Psychic;2;;;Qurupeco Wing;2;Qurupeco Scale+;3;Monster Keenbone;1;Killer Beetle;5
Qurupeco Coat S;3;6;2;0;2;5;21;4;1;1;0;-3;Ice Res;-2;Pellet Up;1;Wide-Range;4;Psychic;2;;;Qurupeco Wing;2;Qurupeco Scale+;3;Monster Keenbone;1;Killer Beetle;5
Qurupeco Coil U;3;6;1;0;1;6;41;-1;3;0;0;-4;Def Lock;2;Expert;2;Wind Res;3;Ice Atk;-2;Wide-Range;2;C.Peco Wing;3;C.Peco Scale+;3;Monster Keenbone;1;Hercudrome;3
Qurupeco Coat U;3;6;1;0;2;6;21;0;4;1;1;-3;Def Lock;1;Expert;2;Wind Res;3;Ice Atk;-2;Wide-Range;2;C.Peco Wing;3;C.Peco Scale+;3;Monster Keenbone;1;Hercudrome;3
Ludroth Faulds S;3;6;2;0;1;5;42;-4;-1;1;3;-1;Hearing;1;Stamina;3;Water Atk;1;ThunderAtk;-2;Oxygen;2;Hydro Hide+;4;Immature Sponge;6;Monster Keenbone;2;King Scarab;2
Ludroth Coat S;3;6;2;0;2;5;21;-3;0;2;4;0;Hearing;1;Stamina;2;Water Atk;1;ThunderAtk;-2;Oxygen;3;Hydro Hide+;4;Immature Sponge;6;Monster Keenbone;2;King Scarab;2
Ludroth Faulds U;3;6;2;0;1;6;42;-4;-2;1;3;0;Stamina;2;Status;3;ThunderRes;-2;Hunger;1;;;Plum Spongy Hide;3;Immature Sponge;6;Monster Keenbone;2;King Scarab;2
Ludroth Coat U;3;6;2;0;2;6;21;-3;-1;2;4;1;Stamina;1;Status;2;ThunderRes;-2;Hunger;3;;;Plum Spongy Hide;3;Immature Sponge;6;Monster Keenbone;2;King Scarab;2
Volvidon Faulds S;3;7;1;0;1;4;44;2;0;1;-4;-1;Attack;2;Tremor Res;4;Cold Res;-2;Evasion;2;;;Volvi Carapace;3;Volvi Rickrack;4;Monster Broth;3;Firestone;2
Volvidon Coat S;3;7;1;0;2;4;22;3;1;2;-3;0;Attack;1;Tremor Res;4;Cold Res;-2;Evasion;2;;;Volvi Carapace;3;Volvi Rickrack;4;Monster Broth;3;Firestone;2
Aelucanth Elytra;4;7;1;1;1;5;46;-4;3;1;0;-1;Antiseptic;3;Protection;-2;Hearing;4;Dragon Atk;2;;;Rare Scarab;2;Butterfly Beetle;2;Flashbug;10;Stinkhopper;10
Aelucanth Alae;4;7;1;1;2;5;23;-3;4;2;1;0;Antiseptic;3;Protection;-2;Hearing;3;Dragon Atk;2;;;Rare Scarab;2;Butterfly Beetle;2;Flashbug;10;Stinkhopper;10
Rhopessa Elytra;4;7;1;2;1;5;46;-4;3;1;0;-1;Antiseptic;3;Protection;-2;Hearing;4;Dragon Atk;2;;;Rare Scarab;2;Butterfly Beetle;2;Flashbug;10;Stinkhopper;10
Rhopessa Alae;4;7;1;2;2;5;23;-3;4;2;1;0;Antiseptic;3;Protection;-2;Hearing;3;Dragon Atk;2;;;Rare Scarab;2;Butterfly Beetle;2;Flashbug;10;Stinkhopper;10
Barroth Faulds S;3;6;2;0;1;5;46;4;1;0;-4;-2;Attack;2;Defense;2;Guard;1;Hunger;-2;;;Barroth Carapace;2;Barroth Ridge+;3;Monster Bone+;2;Rheno Carapace;5
Barroth Coat S;3;6;2;0;2;5;23;5;2;1;-3;-1;Attack;2;Defense;2;Precision;2;Hunger;-2;;;Barroth Carapace;2;Barroth Ridge+;3;Monster Bone+;2;Rheno Carapace;5
Barroth Faulds U;4;7;0;0;1;6;48;-4;-2;0;1;3;Defense;4;Fire Atk;-2;Ice Atk;3;Potential;4;;;J.Barr Carapace;3;J.Barroth Ridge+;4;Monster Keenbone;2;Lagombi Pelt+;4
Barroth Coat U;4;7;1;0;2;6;24;-3;-1;1;2;4;Defense;3;Fire Atk;-2;Ice Atk;2;Potential;3;;;J.Barr Carapace;3;J.Barroth Ridge+;4;Monster Keenbone;2;Lagombi Pelt+;4
Gobul Faulds S;3;7;1;0;1;5;47;-2;-4;1;3;0;Rec Speed;-2;Expert;3;Eating;3;Swimming;2;;;Gobul Hide+;4;Gobul Fin+;2;Gobul Fin;2;Paralysis Sac;5
Gobul Coat S;3;7;1;0;2;5;24;-1;-3;2;4;1;Rec Speed;-2;Expert;3;Eating;2;Swimming;2;;;Gobul Hide+;4;Gobul Fin+;2;Gobul Fin;2;Paralysis Sac;5
Mosgharl Folia;3;6;1;0;1;5;48;-4;0;0;1;2;Rec Speed;1;FastCharge;2;Guard;-2;Combo Rate;3;SpeedSetup;3;King Scarab;4;Bumblepumpkin;5;Bnaha Carapace;4;Fire Herb;15
Mosgharl Fronds;3;6;1;0;2;5;24;-3;1;1;2;3;Rec Speed;1;FastCharge;2;Precision;-2;Combo Rate;3;SpeedSetup;3;King Scarab;4;Bumblepumpkin;5;Bnaha Carapace;4;Fire Herb;15
Guild Bard Coil S;3;-1;1;1;1;5;48;0;0;0;0;0;Health;3;Sense;-2;Fate;3;Psychic;3;;;Pinnacle Coin;2;Beast Coin;3;Flying Coin;2;Commendation;2
Guild Bard Coat S;3;-1;1;1;2;5;24;1;1;1;1;1;Health;3;Sense;-2;Fate;3;Psychic;4;;;Pinnacle Coin;2;Beast Coin;3;Flying Coin;2;Commendation;2
Scholar's Skirt S;3;-1;1;2;1;5;48;0;0;0;0;0;Health;3;Sense;-2;Fate;3;Psychic;3;;;Pinnacle Coin;2;Beast Coin;3;Flying Coin;2;Commendation;2
Scholar's Mini S;3;-1;1;2;2;5;24;1;1;1;1;1;Health;3;Sense;-2;Fate;3;Psychic;4;;;Pinnacle Coin;2;Beast Coin;3;Flying Coin;2;Commendation;2
Ingot Coil S;4;8;2;0;1;5;48;-2;3;1;-3;0;Sheathing;1;Guard Boost;1;ThunderAtk;3;Whim;-2;;;Fucium Ore;2;Firecell Stone;2;Carbalite Ore;5;Lava Nugget;2
Ingot Coat S;4;8;2;0;2;5;24;-1;4;2;-2;1;ThunderAtk;1;Recoil;3;Pellet Up;1;Whim;-2;;;Fucium Ore;2;Firecell Stone;2;Carbalite Ore;5;Lava Nugget;2
Rathian Faulds S;3;6;1;0;1;5;49;3;-2;-4;0;0;Health;5;Fire Atk;3;Water Atk;-2;Rec Level;2;;;Rathian Scale+;3;Rathian Webbing;4;Rathian Ruby;1;Firestone;2
Rathian Coat S;3;6;1;0;2;5;25;4;-1;-3;1;1;Health;5;Fire Atk;2;Water Atk;-2;Rec Level;2;;;Rathian Scale+;3;Rathian Webbing;4;Rathian Ruby;1;Firestone;2
