name;hr;village;slots;gender;type;rarity;defense;fire;thunder;dragon;water;ice;skill_one;skill_one_points;skill_two;skill_two_points;skill_three;skill_three_points;skill_four;skill_four_points;skill_five;skill_five_points;material_one;amount_one;material_two;amount_two;material_three;amount_three;material_four;amount_four
Gypceros Greaves D;2;3;2;0;1;3;28;-4;4;0;1;1;Faint;3;Wide Area;2;WindPress;1;Fate;-1;;;Pur Rubbery Hide;3;Antiseptic Stone;2;Genprey Hide;3;Hercudrome;2
Gypceros Leggings D;2;3;2;0;2;3;14;-1;6;0;4;3;Faint;3;Wide Area;2;WindPress;1;Fate;-1;;;Pur Rubbery Hide;3;Antiseptic Stone;2;Genprey Hide;3;Hercudrome;2
Khezu Greaves D;2;4;2;0;1;3;30;3;4;0;-3;0;SwdShrpner;-2;Wide Area;3;Recovery;2;;;;;Alluring Hide;2;Machalite Ore;2;Bullfango Pelt;3;;
Khezu Leggings D;2;4;2;0;2;3;14;5;6;0;-1;1;Wide Area;3;Recovery;2;MixSucRate;-2;;;;;Alluring Hide;2;Machalite Ore;2;Bullfango Pelt;3;;
Plesioth Greaves D;2;3;2;0;1;3;32;-4;-4;0;4;2;Poison;-2;Hunger;2;Fishing;1;Everlastng;2;;;Grn Plesioth Scl;3;Monster Fluid;1;Earth Crystal;4;Grn Plesioth Fin;1
Plesioth Leggings D;2;3;2;0;2;3;15;-2;-2;1;6;3;Poison;-2;Hunger;2;Fishing;1;Everlastng;2;;;Grn Plesioth Scl;3;Monster Fluid;1;Earth Crystal;4;Grn Plesioth Fin;1
Basarios Greaves;2;4;2;0;1;4;32;0;2;-2;2;1;Sleep;2;Faint;-1;Defence;1;Whim;1;Terrain;2;Basarios Shell;3;Machalite Ore;5;Poison Sac;3;Genprey Hide;5
Basarios Leggings;2;4;1;0;2;4;16;2;4;0;4;2;Sleep;2;Faint;-1;Defence;2;Whim;2;Terrain;2;Basarios Shell;3;Machalite Ore;5;Poison Sac;3;Genprey Hide;5
Monoblos Greaves;10;4;1;0;1;4;36;2;-2;-1;-1;-1;Health;3;Attack;2;Protection;-2;Potential;2;;;Monoblos Spine;2;Blood Red Horn;1;Monoblos Shell;3;Machalite Ore;4
Monoblos Leggings;10;4;1;0;2;4;18;4;0;0;2;0;Health;3;Attack;2;Protection;-2;Potential;2;;;Monoblos Spine;2;Blood Red Horn;1;Monoblos Shell;3;Machalite Ore;4
Garuga Greaves;10;4;1;0;1;4;36;2;2;0;0;0;Sharpness;2;Expert;2;HearProtct;2;Gathering;-2;;;Garuga Scale;5;Garuga Shell;4;Carpenterbug;4;Gendrome Hide;2
Garuga Leggings;10;4;1;0;2;4;18;3;3;0;2;1;Expert;2;PierceSAdd;3;HearProtct;2;Gathering;-2;;;Garuga Scale;5;Garuga Shell;4;Carpenterbug;4;Gendrome Hide;2
Blango Greaves;2;4;2;0;1;4;36;-4;0;1;2;3;Snow Res;2;Cold Res;1;Terrain;-2;Quake Res;2;;;Blangonga Whiskr;1;Sharp Claw;5;Brute Bone;4;Anteka Pelt;2
Blango Leggings;2;4;1;0;2;4;18;-3;1;2;4;5;Snow Res;2;Cold Res;3;Terrain;-2;Quake Res;2;;;Blangonga Whiskr;1;Sharp Claw;5;Brute Bone;4;Anteka Pelt;2
Ceanataur Greaves;1;4;2;0;1;4;37;1;-1;0;2;-1;Sharpness;2;Artisan;1;SwdShrpner;2;Defence;-2;;;Ceanataur Leg;2;Ceanataur Shell;3;Machalite Ore;3;Killer Beetle;1
Ceanataur Leggings;1;4;1;0;2;4;18;2;0;2;4;0;PierceS Up;3;PierceSAdd;1;Defence;-3;Precision;2;;;Ceanataur Leg;2;Ceanataur Shell;3;Machalite Ore;3;Killer Beetle;1
Rathian Greaves;1;6;2;0;1;4;38;2;-2;-4;0;0;Faint;-1;Poison;2;Health;3;PsychicVis;1;;;Monster Bone+;1;Rathian Shell;3;Rathian Scale;2;Machalite Ore;2
Rathian Leggings;1;6;1;0;2;4;18;4;0;-2;2;2;Faint;-1;Poison;2;Health;3;PsychicVis;3;;;Monster Bone+;1;Rathian Shell;3;Rathian Scale;2;Machalite Ore;2
Tigrex Greaves;3;5;1;0;1;4;40;3;-2;-1;2;3;Protection;-2;HearProtct;2;PsychicVis;3;Cooking;2;;;Tigrex Scale;3;Tigrex Fang;3;Tigrex Shell;2;Dragonite Ore;2
Tigrex Leggings;3;5;1;0;2;4;20;4;-1;0;3;4;Protection;-2;HearProtct;2;PsychicVis;3;Cooking;2;;;Tigrex Scale;3;Tigrex Fang;3;Tigrex Shell;2;Dragonite Ore;2
Rathalos Greaves;1;6;1;0;1;4;40;2;2;-4;-1;-3;Paralysis;-2;Rec Speed;1;Attack;4;PsychicVis;2;;;Rathalos Shell;3;Rathalos Scale;2;FireWyvern Claw;2;Machalite Ore;2
Rathalos Leggings;1;6;1;0;2;4;20;4;5;-2;0;-1;Paralysis;-2;Rec Speed;1;Attack;4;PsychicVis;2;;;Rathalos Shell;3;Rathalos Scale;2;FireWyvern Claw;2;Machalite Ore;2
Diablo Greaves;3;5;1;0;1;4;40;3;1;0;-1;-2;Health;-2;Expert;4;WindPress;2;Fate;-1;;;Diablos Shell;3;Diablos Spine;2;Machalite Ore;4;Dragonite Ore;3
Diablo Leggings;3;5;1;0;2;4;20;5;4;0;2;-1;Health;-2;Expert;4;WindPress;2;Fate;-1;;;Diablos Shell;3;Diablos Spine;2;Machalite Ore;4;Dragonite Ore;3
Gravios Greaves;3;5;2;0;1;4;40;2;2;-2;-2;0;Sleep;2;Guard;2;Defence;1;Stamina;-2;;;Gravios Shell;5;Flame Sac;3;Monster Bone+;2;Iodrome Hide;2
Gravios Leggings;3;5;2;0;2;4;20;4;3;0;1;1;Sleep;3;ClustS Add;2;Stamina;-2;;;;;Gravios Shell;5;Flame Sac;3;Monster Bone+;2;Iodrome Hide;2
Diablo Greaves D;3;5;2;0;1;4;38;3;1;0;-1;-2;Sharpness;2;Defence;-1;WindPress;3;Fate;-1;;;Black Blos Shell;3;Black Blos Spine;2;Machalite Ore;4;Dragonite Ore;3
Diablo Leggings D;3;5;2;0;2;4;18;5;4;0;2;-1;Load;2;Hunger;-1;WindPress;3;Fate;-1;;;Black Blos Shell;3;Black Blos Spine;2;Machalite Ore;4;Dragonite Ore;3
Gravios Greaves D;3;5;2;0;1;4;38;2;2;0;-2;1;Guard Up;2;Hunger;-2;Defence;3;;;;;Blk Gravios Shl;5;Flame Sac;3;Monster Bone+;2;Rubbery Hide;2
Gravios Leggings D;3;5;2;0;2;4;18;4;3;0;1;2;Guard Up;2;Hunger;-2;Defence;3;;;;;Blk Gravios Shl;5;Flame Sac;3;Monster Bone+;2;Rubbery Hide;2
Mosswine Feet;1;2;1;0;0;5;3;0;0;0;0;0;Health;2;Hunger;-3;Gluttony;2;Cooking;2;;;Mosswine Hide;2;Bullfango Pelt;1;Bulldrome Hide;1;Carpenterbug;1
Giaprey Feet;1;2;2;0;0;5;16;0;2;-2;2;3;Fire Res;-2;Ice Res;2;Fate;3;;;;;Giadrome Hide;2;Giadrome Claw;2;Giaprey Scale;3;Kut-Ku Coin;1
Velociprey Feet;1;2;2;0;0;5;18;1;1;1;1;1;Water Res;2;ThunderRes;-2;Fate;3;;;;;Velocidrome Hide;2;Velocidrome Claw;2;Velociprey Scale;3;Congalala Coin;1
Famitsu Cloth Wrap;6;5;0;1;0;5;20;2;2;2;2;2;Sleep;6;Protection;5;;;;;;;Famitsu Ticket;5;Commendation;1;ShakalakaTreasre;2;Blackbelt Ticket;6
Famitsu Pants;6;5;0;2;0;5;20;2;2;2;2;2;Sleep;6;Protection;5;;;;;;;Famitsu Ticket;5;Commendation;1;ShakalakaTreasre;2;Blackbelt Ticket;6
Genprey Feet;1;3;2;0;0;5;20;1;2;1;1;1;Ice Res;-2;ThunderRes;2;Fate;3;;;;;Gendrome Hide;2;Genprey Fang;4;Genprey Scale;3;Khezu Coin;1
Black Belt Greaves;1;3;2;0;0;5;20;2;2;2;2;2;Artisan;2;Gluttony;1;Map;-2;Loading;2;;;Khezu Coin;8;Blackbelt Ticket;8;Killer Beetle;2;Congalala Coin;10
Shinobi Boots (Sun);3;6;1;0;0;5;20;2;4;2;-6;-3;Throw;2;ElementAtk;2;Cold Res;-2;Evade;3;;;Gaoren Spine;1;Blackbelt Ticket;3;Pokke Ticket;1;Pnk Rathian Scl;5
Shinobi Boots (Moon);3;6;2;0;0;5;20;2;4;2;-6;-3;Sneak;2;Hunger;2;Heat Res;-2;PsychicVis;1;;;Gaoren Spine;1;Blackbelt Ticket;3;Pokke Ticket;1;Pnk Rathian Scl;5
Guild Knight Boots;3;4;1;1;0;5;20;0;0;0;0;0;Whim;3;Fate;2;PsychicVis;2;BBQ;-2;;;Commendation;1;Great Ladybug;4;FlynMealPassReg;1;Kut-Ku Coin;3
Guild Knight Tights;3;4;1;1;0;5;20;0;0;0;0;0;PelletS Up;2;Fate;-2;Precision;2;Carving;3;;;Commendation;1;Great Ladybug;4;FlynMealPassReg;1;Congalala Coin;3
Guardian Boots;3;5;2;1;0;5;20;0;0;0;0;0;Protection;2;Gathering;-1;Fate;1;Gunnery;3;;;Lightcrystal;2;Great Ladybug;4;Blackbelt Ticket;2;Gravios Coin;3
Guardian Pants;3;5;1;1;0;5;20;0;0;0;0;0;Protection;2;Wide Area;3;Gathering;-2;Fate;2;;;Lightcrystal;2;Great Ladybug;4;Blackbelt Ticket;2;Tigrex Coin;3
Maiden's Stockings;3;4;1;2;0;5;20;0;0;0;0;0;Whim;3;Fate;2;PsychicVis;2;BBQ;-2;;;Commendation;1;Great Ladybug;4;FlynMealPassReg;1;Kut-Ku Coin;3
Personal Tights;3;4;1;2;0;5;20;0;0;0;0;0;PelletS Up;2;Fate;-2;Precision;2;Carving;3;;;Commendation;1;Great Ladybug;4;FlynMealPassReg;1;Congalala Coin;3
Helper Socks;3;5;2;2;0;5;20;0;0;0;0;0;Protection;2;Gathering;-1;Fate;1;Gunnery;3;;;Lightcrystal;2;Great Ladybug;4;Blackbelt Ticket;2;Gravios Coin;3
Healer Socks;3;5;1;2;0;5;20;0;0;0;0;0;Protection;2;Wide Area;3;Gathering;-2;Fate;2;;;Lightcrystal;2;Great Ladybug;4;Blackbelt Ticket;2;Tigrex Coin;3
Ioprey Feet;1;3;2;0;0;5;22;2;1;1;1;1;Fire Res;2;Water Res;-2;Fate;3;;;;;Iodrome Hide;2;Ioprey Fang;4;Ioprey Scale;3;Daimyo Coin;1
Remobra Feet;1;2;0;0;0;5;24;0;-1;-1;-1;-1;Poison;2;Artisan;2;PierceS Up;2;All Resist;-2;Stamina;3;Striped Skin;5;FireWyvern Fluid;2;Killer Beetle;2;Machalite Ore;3
Melahoa Roots;1;1;1;0;1;5;20;0;1;0;1;0;Hunger;-1;Gathering;3;HiSpdGathr;2;Recovery;2;Stamina;1;Dosbiscus;2;Carpenterbug;3;Antidote Herb;3;Immunizer;2
Melahoa Taproot;1;1;1;0;2;5;10;0;1;0;2;0;Hunger;-1;Gathering;3;HiSpdGathr;2;Recovery;2;Stamina;1;Dosbiscus;2;Carpenterbug;3;Antidote Herb;3;Immunizer;2
Makluva Pants;1;2;1;0;1;5;28;0;-2;0;2;0;Spc Attack;2;Fishing;2;MixSucRate;3;Alchemy;2;;;Cephalos Fin;3;Springnight Carp;2;Glutton Tuna;2;Book of Combos 1;1
Makluva Leggings;1;2;1;0;2;5;16;0;-1;0;3;0;Spc Attack;2;Fishing;2;MixSucRate;3;Alchemy;2;;;Cephalos Fin;3;Springnight Carp;2;Glutton Tuna;2;Book of Combos 1;1
Hypnoc Greaves;7;10;1;0;1;5;32;-2;0;1;2;1;Sleep;2;Sneak;-2;Trapper;3;Observance;2;;;Hypnoc Ticket;1;Hypnoc Feather+;3;Hypnoc StrngClaw;2;Bullfango Pelt;4
Hypnoc Leggings;7;10;1;0;2;5;16;0;2;2;4;3;Sneak;-2;SleepCtAdd;2;Trapper;3;Observance;2;;;Hypnoc Ticket;1;Hypnoc Feather+;3;Hypnoc StrngClaw;2;Bullfango Pelt;4
Obituary Gamba;1;6;1;1;1;2;32;3;3;2;-5;-4;Spc Attack;2;Backpackng;2;Cold Res;-2;Evade;3;;;Great Hornfly;1;Hercudrome;1;Monster Fluid;3;FireWyvern Fluid;4
Obituary Femur;1;6;1;1;2;2;16;4;5;2;-4;-3;Spc Attack;2;Backpackng;2;Cold Res;-2;Evade;3;;;Great Hornfly;1;Hercudrome;1;Monster Fluid;3;FireWyvern Fluid;4
Butterfly Gamba;1;6;1;2;1;2;32;3;3;2;-5;-4;Spc Attack;2;Backpackng;2;Cold Res;-2;Evade;3;;;Great Hornfly;1;Hercudrome;1;Monster Fluid;3;FireWyvern Fluid;4
Butterfly Femur;1;6;1;2;2;2;16;4;5;2;-4;-3;Spc Attack;2;Backpackng;2;Cold Res;-2;Evade;3;;;Great Hornfly;1;Hercudrome;1;Monster Fluid;3;FireWyvern Fluid;4
Black Feet;10;5;2;0;1;5;36;0;2;-5;2;2;;;;;;;;;;;Dark Stone;1;Dark Piece;2;Ancient Potion;1;Black Pearl;1
Black Legs;10;5;2;0;2;5;18;2;4;-2;4;3;;;;;;;;;;;Dark Stone;1;Dark Piece;2;Ancient Potion;1;Black Pearl;1
Death Stench Heel;3;4;1;0;1;5;40;2;1;0;1;-1;Sneak;2;Health;-5;Fencing;2;;;;;Sinister Cloth;2;Striped Skin;3;Lg Monster Bone;4;Elder Drgn Bone;2
Death Stench March;3;4;1;0;2;5;20;3;2;1;2;0;Health;-5;CragS Add;2;Speed Fire;2;;;;;Sinister Cloth;2;Striped Skin;3;Lg Monster Bone;4;Elder Drgn Bone;2
Volganos Greaves;7;10;1;0;1;5;40;4;0;1;-3;0;Faint;-2;Rec Speed;2;Guard;2;Terrain;3;;;Lava Ticket;1;Volganos Thk Scl;3;Volganos Hvy Cpc;2;Machalite Ore;10
Volganos Leggings;7;10;1;0;2;5;20;5;2;2;-1;2;Faint;-2;Guard;2;Recoil;2;Terrain;3;;;Lava Ticket;1;Volganos Thk Scl;3;Volganos Hvy Cpc;2;Machalite Ore;10
Mizuha Leg Wrap;3;5;1;0;1;5;40;-4;0;-1;3;4;HearProtct;2;WindPress;4;Terrain;-3;;;;;Chameleos Hide;2;ChameleosWebbing;1;Flabby Hide;2;Black Pearl;5
Extravagant Trousers;3;5;1;0;2;5;20;-3;1;0;4;5;HearProtct;2;WindPress;4;Terrain;-3;;;;;Chameleos Hide;2;ChameleosWebbing;1;Alluring Hide;2;Black Pearl;5
Kushala Crus;3;4;1;0;1;5;42;0;-2;-3;2;4;Poison;-3;Terrain;4;Fast Chrge;2;;;;;Daora Shell;3;DaoraDragonScale;4;Daora Claw;1;Dragonite Ore;3
Kushala Shank;3;4;1;0;2;5;21;2;-2;-2;3;5;Poison;-3;Terrain;4;Fast Chrge;2;;;;;Daora Shell;3;DaoraDragonScale;4;Daora Claw;1;Dragonite Ore;3
Kirin Leg Guards;3;5;1;0;1;5;44;0;4;-1;2;0;ElementAtk;2;All Resist;3;PsychicVis;2;Everlastng;-2;;;Kirin Hide;1;Flabby Hide;2;Rubbery Hide;3;Electro Sac;3
Kirin Boots;3;5;1;0;2;5;22;1;6;0;4;1;ElementAtk;2;All Resist;3;PsychicVis;2;Everlastng;-2;;;Kirin Hide;1;Flabby Hide;2;Rubbery Hide;3;Electro Sac;3
GuardianSpirit Boots;3;4;1;0;1;5;44;2;0;-2;2;-2;Fencing;2;Protection;1;All Resist;4;Potential;-2;;;Dragonwood;1;Dragonmoss;3;Elder Drgn Bone;5;Pokke Ticket;1
Carnage Boots;3;4;1;0;2;5;22;3;2;-1;4;-1;Protection;1;All Resist;4;Potential;-2;Loading;2;;;Dragonwood;1;Dragonmoss;3;Elder Drgn Bone;5;Pokke Ticket;1
Auroros Pants;3;6;2;1;1;5;44;-2;0;-4;2;2;Rec Speed;2;Guard;3;PsychicVis;1;Stamina;-1;;;Lao-Shan's Scale;5;DaoraDragonScale;1;Rathian Spike;2;Commendation;1
Genesis Pants;3;6;1;1;2;5;22;1;2;-2;3;3;Rec Speed;2;Load;3;NormalSAdd;3;Hunger;-1;;;Lao-Shan's Scale;5;DaoraDragonScale;1;Rathian Spike;2;Commendation;1
Borealis Pants;3;6;2;2;1;5;44;-2;0;-4;2;2;Rec Speed;2;Guard;3;PsychicVis;1;Stamina;-1;;;Lao-Shan's Scale;5;DaoraDragonScale;1;Rathian Spike;2;Commendation;1
Glyph Pants;3;6;1;2;2;5;22;1;2;-2;3;3;Rec Speed;2;Load;3;NormalSAdd;3;Hunger;-1;;;Lao-Shan's Scale;5;DaoraDragonScale;1;Rathian Spike;2;Commendation;1
Red Borealis Pants;3;6;1;2;1;5;44;2;0;-4;-2;0;Rec Speed;4;PsychicVis;5;;;;;;;Lao-Shan's Scale;5;Fire Drgn Wbng;1;Rathian Spike;2;Commendation;1
Red Glyph Pants;3;6;1;2;2;5;22;3;2;-2;1;1;Rec Speed;4;NormalSAdd;5;;;;;;;Lao-Shan's Scale;5;Fire Drgn Wbng;1;Rathian Spike;2;Commendation;1
Empress Greaves;10;5;1;0;1;5;46;5;0;-2;-1;0;Expert;2;Guard;3;Anti-Theft;2;Cold Res;-2;;;Lunastra Shell;4;Fire Drgn Wbng;2;Fire Dragon Claw;2;Fire Stone;1
Empress Leggings;10;5;1;0;2;5;23;6;2;-1;1;0;Expert;3;Guard Up;1;Anti-Theft;3;Cold Res;-2;;;Lunastra Shell;4;Fire Drgn Wbng;2;Fire Dragon Claw;2;Fire Stone;1
Indra Leggings;3;6;1;0;1;5;48;-2;2;-2;3;2;Guard;3;Fate;2;Cooking;-2;Quake Res;2;;;Gaoren Shell;2;Gaoren Spine;1;DaoraDragonScale;2;Dragonite Ore;3
Steadfast Boots;3;6;1;0;2;5;24;0;3;-1;5;3;Load;-1;Recoil;2;Fate;2;Cooking;-2;Quake Res;2;Gaoren Shell;2;Gaoren Spine;1;DaoraDragonScale;2;Dragonite Ore;3
Kaiser Greaves;3;6;1;0;1;5;48;5;0;-2;-1;0;Expert;3;Cold Res;-3;Fatigue;3;;;;;Teostra Shell;3;Fire Drgn Wbng;2;Fire Stone;2;ElderDragonBlood;1
Kaiser Leggings;3;6;1;0;2;5;24;6;2;-1;1;0;Expert;3;Cold Res;-3;Fatigue;3;;;;;Teostra Shell;3;Fire Drgn Wbng;2;Fire Stone;2;ElderDragonBlood;1
