name;hr;village;slots;gender;type;rarity;defense;fire;thunder;dragon;water;ice;skill_one;skill_one_points;skill_two;skill_two_points;skill_three;skill_three_points;skill_four;skill_four_points;skill_five;skill_five_points;material_one;amount_one;material_two;amount_two;material_three;amount_three;material_four;amount_four
Jaggi Coat;1;2;1;0;2;2;6;-2;-1;2;-1;-1;Attack;2;Perception;3;Rec Speed;2;LastingPwr;-2;;;G.Jaggi Hide;2;King's Frill;1;Jaggi Hide;3;Earth Crystal;1
Arzuros Faulds;1;1;1;0;1;2;12;-3;-1;1;1;-2;Gluttony;3;Defense;2;Stun;3;Paralysis;-1;;;Arzuros Pelt;2;Arzuros Shell;1;Jumbo Bone;1;Carpenterbug;3
Arzuros Coat;1;1;1;0;2;2;6;-2;0;3;2;-1;Gluttony;2;Defense;1;Stun;3;Paralysis;-3;;;Arzuros Pelt;2;Arzuros Shell;1;Jumbo Bone;1;Carpenterbug;3
Steel Belt;1;3;0;0;1;2;14;2;-2;0;0;2;Defense;2;Sharpener;4;Antiseptic;5;;;;;Isisium;4;Bealite Ore;2;Pelagicite Ore;1;Iron Ore;5
Wroggi Faulds;1;2;1;0;1;2;14;2;1;0;-2;-4;Constitutn;3;Perception;3;Stun;-1;Status;2;;;Wroggi Hide;3;Wroggi Scale;2;Monster Bone S;6;Killer Beetle;3
Wroggi Coat;1;2;1;0;2;2;7;4;2;0;-1;-2;Constitutn;1;Perception;3;Stun;-3;Status;2;;;Wroggi Hide;3;Wroggi Scale;2;Monster Bone S;6;Killer Beetle;3
Lagombi Faulds;2;3;1;0;1;2;14;-4;-2;1;2;2;Evasion;3;Ice Res;3;Cold Res;2;Heat Res;-1;;;Lagombi Pelt;3;Lagombi Claw;1;Jumbo Bone;2;Killer Beetle;3
Lagombi Coat;2;3;1;0;2;2;7;-2;-1;3;3;4;Evasion;1;Ice Res;4;Cold Res;2;Heat Res;-2;;;Lagombi Pelt;3;Lagombi Claw;1;Jumbo Bone;2;Killer Beetle;3
Qurupeco Coil;1;3;1;0;1;2;12;2;-1;2;-2;-4;Wide-Range;3;Rec Level;1;Eating;-2;Maestro;3;;;Qurupeco Feather;2;Qurupeco Scale;3;Monster Bone S;4;Killer Beetle;2
Qurupeco Coat;1;3;1;0;2;2;6;4;0;4;-1;-3;Wide-Range;1;Rec Level;2;Eating;-3;Maestro;3;;;Qurupeco Feather;2;Qurupeco Scale;3;Monster Bone S;4;Killer Beetle;2
Ludroth Faulds;1;3;1;0;1;2;14;-4;-2;1;2;-2;Stamina;3;Hunger;2;Water Atk;3;ThunderRes;-1;;;Hydro Hide;3;Immature Sponge;5;Monster Bone S;4;Killer Beetle;2
Ludroth Coat;1;3;1;0;2;2;7;-2;-1;2;4;-1;Stamina;1;Hunger;2;Water Atk;4;ThunderRes;-2;;;Hydro Hide;3;Immature Sponge;5;Monster Bone S;4;Killer Beetle;2
Barroth Faulds;1;3;1;0;1;2;16;4;2;0;-4;-3;Guard;3;KO;1;Defense;3;Constitutn;-2;;;Barroth Shell;2;Barroth Claw;1;Barroth Ridge;2;Monster Bone M;5
Barroth Coat;1;3;1;0;2;2;8;4;4;0;-4;-1;Normal Up;1;Precision;3;Defense;2;Constitutn;-3;;;Barroth Shell;2;Barroth Claw;1;Barroth Ridge;2;Monster Bone M;5
Ingot Coil;2;4;0;0;1;2;20;-2;1;0;-2;-2;Wind Res;3;Thundr Atk;1;Sharpener;5;Whim;-2;;;Dragonite Ore;4;Firestone;1;Isisium;3;Machalite Ore;5
Ingot Coat;2;4;0;0;2;2;10;-1;2;0;-1;-1;Pellet Up;4;Thundr Atk;1;Reload Speed;4;Whim;-2;;;Dragonite Ore;4;Firestone;1;Isisium;3;Machalite Ore;5
Baggi Coil;2;4;1;0;1;2;16;-4;-1;1;-1;2;Attack;2;Ice Atk;4;Rec Speed;2;Fire Res;-1;;;G.Baggi Hide;2;King's Crest;1;Sleep Sac;3;Pelagicite Ore;2
Baggi Coat;2;4;1;0;2;2;8;-2;0;2;0;4;Attack;2;Ice Atk;1;Rec Speed;4;Fire Res;-2;;;G.Baggi Hide;2;King's Crest;1;Sleep Sac;3;Pelagicite Ore;2
Volvidon Faulds;2;4;1;0;1;2;16;2;-1;2;-4;-2;Evasion;4;Heat Res;2;Cold Res;-1;Tremor Resistance;2;;;Volvidon Shell;3;Paralysis Sac;4;Monster Fluid;1;Firestone;1
Volvidon Coat;2;4;1;0;2;2;8;4;0;4;-2;-1;Evasion;2;Heat Res;2;Cold Res;-3;Combo Plus;2;;;Volvidon Shell;3;Paralysis Sac;4;Monster Fluid;1;Firestone;1
Rathian Faulds;2;4;1;0;1;2;18;2;-2;-4;0;0;Health;1;Protection;4;Fire Atk;2;Rec Speed;-2;;;Rathian Webbing;2;Rathian Plate;1;Flame Sac;2;Machalite Ore;5
Rathian Coat;2;4;1;0;2;2;9;4;-1;-3;0;1;Health;3;Protection;2;Fire Atk;1;Rec Speed;-3;;;Rathian Webbing;2;Rathian Plate;1;Flame Sac;2;Machalite Ore;5
Nibelsnarf Faulds;2;4;2;0;1;2;18;2;-2;0;-1;-3;Eating;2;Water Atk;1;Gluttony;3;Hunger;-1;;;Nibelsnarf Hide;3;Nibelsnarf Scalp;1;Monster Bone L;3;Altaroth Stomach;4
Nibelsnarf Coat;2;4;2;0;2;2;9;4;-1;0;0;-2;Eating;3;Water Atk;1;Gluttony;1;Hunger;-2;;;Nibelsnarf Hide;3;Nibelsnarf Scalp;1;Monster Bone L;3;Altaroth Stomach;4
Gigginox Faulds;2;4;1;0;1;2;18;-4;3;-2;0;3;Status;4;ThunderRes;1;Stun;3;Health;-1;;;Gigginox Hide;4;Uncanny Hide;1;Velvety Hide;4;G.Baggi Hide;2
Gigginox Coat;2;4;1;0;2;2;9;-2;4;-1;0;4;Status;4;ThunderRes;1;Stun;2;Health;-2;;;Gigginox Hide;4;Uncanny Hide;1;Velvety Hide;4;G.Baggi Hide;2
Nargacuga Faulds;2;5;1;0;1;3;20;-3;-4;-1;1;0;Evade Dist;3;Stam Recov;1;Sense;3;Attack;-2;;;Nargacuga Pelt;3;Nargacuga Tail;1;Nargacuga Scale;3;Killer Beetle;6
Nargacuga Coat;2;5;1;0;2;3;10;-1;-2;0;3;1;Evade Dist;2;Stam Recov;2;Sense;3;Attack;-2;;;Nargacuga Pelt;3;Nargacuga Tail;1;Nargacuga Scale;3;Killer Beetle;6
Barioth Faulds;2;5;2;0;1;3;20;-4;-3;-1;1;2;Stamina;1;Constitutn;4;Ice Atk;1;Stam Recov;-1;;;Amber Tusks;1;Barioth Spike;1;Monster Bone+;2;Lagombi Plastron;4
Barioth Coat;2;5;2;0;2;3;10;-2;-1;0;2;4;Stamina;3;Constitutn;1;Ice Atk;1;Stam Recov;-2;;;Amber Tusks;1;Barioth Spike;1;Monster Bone+;2;Lagombi Plastron;4
Rathalos Faulds;3;5;2;0;1;3;22;2;-2;-4;-1;-1;Tenderizer;2;Attack;1;Fire Atk;2;Rec Level;-2;;;Rathalos Webbing;3;Rathalos Plate;1;Monster Bone+;3;Firestone;1
Rathalos Coat;3;5;2;0;2;3;11;4;-1;-2;0;0;Tenderizer;2;Attack;1;Fire Atk;2;Rec Level;-2;;;Rathalos Webbing;3;Rathalos Plate;1;Monster Bone+;3;Firestone;1
Uragaan Faulds;2;5;0;0;1;3;22;2;1;-3;-5;-2;PunishDraw;1;Defense;5;Fire Res;2;Water Res;-3;;;Uragaan Scute;2;Uragaan Scale;3;Monster Bone+;2;Volvidon Shell;3
Uragaan Coat;2;5;0;0;2;3;11;4;2;-2;-4;-1;Pierce Up;1;Defense;4;Fire Res;4;Water Res;-2;;;Uragaan Scute;2;Uragaan Scale;3;Monster Bone+;2;Volvidon Shell;3
Zinogre Faulds;3;5;1;0;1;3;22;-1;3;0;-2;-3;Gloves Off;3;Thundr Atk;2;Sharpness;1;Sense;-3;;;Zinogre Shell;3;Zin Electrofur;2;Zinogre Tail;1;Bulldrome Hide;3
Zinogre Coat;3;5;1;0;2;3;11;0;5;0;-1;-1;Gloves Off;2;Thundr Atk;2;Normal Up;3;Sense;-2;;;Zinogre Shell;3;Zin Electrofur;2;Zinogre Tail;1;Bulldrome Hide;3
Diablos Coil;3;6;1;0;1;3;24;2;-1;-1;-1;-3;Crit Draw;2;Stam Drain;3;Tremor Resistance;3;Status;-1;;;Diablos Shell;4;Diablos Fang;4;Majestic Horn;1;Rhenoplos Scalp;4
Diablos Coat;3;6;1;0;2;3;12;4;0;0;0;-2;Pierce Up;3;Normal S+;2;Stam Drain;1;Status;-3;;;Diablos Shell;4;Diablos Fang;4;Majestic Horn;1;Rhenoplos Scalp;4
Tigrex Faulds;3;6;0;0;1;3;24;2;-4;-2;-1;0;Hearing;3;Psychic;5;Gluttony;1;Protection;-2;;;Tigrex Shell;4;Tigrex Scale;4;Monster Bone+;2;G.Jaggi Claw;3
Tigrex Coat;3;6;0;0;2;3;12;3;-2;-1;0;0;Hearing;2;Psychic;5;Gluttony;3;Protection;-1;;;Tigrex Shell;4;Tigrex Scale;4;Monster Bone+;2;G.Jaggi Claw;3
Agnaktor Faulds;3;6;2;0;1;3;24;4;0;-4;-4;-2;Guard;1;Sharpness;2;Expert;2;Potential;-2;;;Agnaktor Scale;6;Agnaktor Fin;2;Agnaktor Claw;1;Agnaktor Tail;1
Agnaktor Coat;3;6;2;0;2;3;12;5;0;-2;-2;-1;Normal Up;2;Pierce S+;2;Precision;1;Potential;-2;;;Agnaktor Scale;6;Agnaktor Fin;2;Agnaktor Claw;1;Agnaktor Tail;1
Duramboros Faulds;3;6;2;0;1;3;24;-3;-2;0;1;-2;Destroyer;1;Potential;3;Attack;1;Expert;-2;;;Duram Mossplate;4;Duramboros Shell;4;Duram Tailbone;1;Slagtoth Hide;6
Duramboros Coat;3;6;2;0;2;3;12;-2;-1;0;3;-1;Destroyer;1;Potential;2;Recoil;1;Expert;-3;;;Duram Mossplate;4;Duramboros Shell;4;Duram Tailbone;1;Slagtoth Hide;6
Guild Bard Coil;3;5;1;1;1;3;20;0;0;0;0;0;Tranquilzr;2;Perception;2;Wide-Range;4;Fate;-1;;;Commendation;1;Drink Ticket;1;Lava Nugget;1;Fertile Mud;3
Guild Bard Coat;3;5;1;1;2;3;10;0;0;0;0;0;Tranquilzr;1;Perception;3;Wide-Range;4;Fate;-1;;;Commendation;1;Drink Ticket;1;Lava Nugget;1;Fertile Mud;3
Scholar's Skirt;3;5;1;2;1;3;20;0;0;0;0;0;Tranquilzr;2;Perception;2;Wide-Range;4;Fate;-1;;;Commendation;1;Drink Ticket;1;Lava Nugget;1;Fertile Mud;3
Scholar's Mini;3;5;1;2;2;3;10;0;0;0;0;0;Tranquilzr;1;Perception;3;Wide-Range;4;Fate;-1;;;Commendation;1;Drink Ticket;1;Lava Nugget;1;Fertile Mud;3
Mosgharl Folia;1;2;1;0;1;3;16;-4;0;0;1;2;FastCharge;2;LastingPwr;2;SpeedSetup;3;Guard;-2;;;Bumblepumpkin;3;Killer Beetle;3;Needleberry;10;Snow Herb;10
Mosgharl Folia;1;2;1;0;1;3;16;-4;0;0;1;2;FastCharge;2;LastingPwr;2;SpeedSetup;3;Guard;-2;;;Bumblepumpkin;3;Killer Beetle;3;Needleberry;10;Snow Herb;10
Mosgharl Fronds;1;2;1;0;2;3;8;-2;0;0;2;4;FastCharge;2;LastingPwr;3;SpeedSetup;2;Precision;-2;;;Bumblepumpkin;3;Killer Beetle;3;Needleberry;10;Snow Herb;10
Mosgharl Fronds;1;2;1;0;2;3;8;-2;0;0;2;4;FastCharge;2;LastingPwr;3;SpeedSetup;2;Precision;-2;;;Bumblepumpkin;3;Killer Beetle;3;Needleberry;10;Snow Herb;10
Viking Faulds;1;3;1;0;1;3;14;0;-2;0;3;-2;Sharpness;3;Rec Speed;3;Water Res;1;Sharpener;-2;;;Armored Beakfish;3;Isisium;2;Small Goldenfish;4;Sleepyfish;5
Viking Coat;1;3;1;0;2;3;7;0;-1;0;5;-4;Normal Up;3;Rec Speed;3;Water Res;1;Reload Speed;-2;;;Armored Beakfish;3;Isisium;2;Small Goldenfish;4;Sleepyfish;5
Aelucanth Elytra;3;3;1;1;1;3;18;-5;3;1;0;-1;Hearing;3;Expert;4;ThunderRes;1;Protection;-1;;;Butterfly Beetle;2;Hercudrome;2;Killer Beetle;4;Stinkhopper;10
Aelucanth Alae;3;3;1;1;2;3;9;-4;5;3;0;0;Hearing;2;Expert;1;ThunderRes;4;Protection;-2;;;Butterfly Beetle;2;Hercudrome;2;Killer Beetle;4;Stinkhopper;10
Rhopessa Elytra;3;3;1;2;1;3;18;-5;3;1;0;-1;Hearing;3;Expert;4;ThunderRes;1;Protection;-1;;;Butterfly Beetle;2;Hercudrome;2;Killer Beetle;4;Stinkhopper;10
Rhopessa Alae;3;3;1;2;2;3;9;-4;5;3;0;0;Hearing;2;Expert;1;ThunderRes;4;Protection;-2;;;Butterfly Beetle;2;Hercudrome;2;Killer Beetle;4;Stinkhopper;10
Yamato Koshiate;3;6;0;1;1;3;26;3;0;-3;0;-3;Handicraft;4;FastCharge;2;Expert;2;Sharpness;-3;;;Mohran Brace;3;Mohran Shell;5;ElderDragonBlood;3;Duramboros Horn;1
Mutsu Koshiate;3;6;0;1;2;3;13;5;1;-2;1;-2;Loading;3;FastCharge;3;Expert;4;Recoil;-1;;;Mohran Brace;3;Mohran Shell;5;ElderDragonBlood;3;Duramboros Horn;1
Hyuga Koshiate;3;6;0;2;1;3;26;3;0;-3;0;-3;Handicraft;4;FastCharge;2;Expert;2;Sharpness;-3;;;Mohran Brace;3;Mohran Shell;5;ElderDragonBlood;3;Duramboros Horn;1
Amagi Koshiate;3;6;0;2;2;3;13;5;1;-2;1;-2;Loading;3;FastCharge;3;Expert;3;Recoil;-2;;;Mohran Brace;3;Mohran Shell;5;ElderDragonBlood;3;Duramboros Horn;1
Yukumo Sky Obi;4;6;2;0;1;4;28;0;3;0;0;0;Protection;2;Whim;2;Rec Level;3;Sharpener;2;;;Yukumo Wood+;1;Yukumo Wood;5;Carbalite Ore;2;;
Yukumo Land Obi;4;6;2;0;2;4;14;0;4;0;0;0;Protection;3;Whim;1;Rec Level;3;Precision;2;;;Yukumo Wood+;1;Yukumo Wood;5;Carbalite Ore;2;;
Leather Faulds S;4;6;1;0;1;4;28;-1;0;1;0;0;Spd Gather;1;Gathering;3;Whim;4;Hunger;3;;;Carbalite Ore;1;Bulldrome Hide;2;Bullfango Pelt;3;;
Leather Coat S;4;6;1;0;2;4;14;0;0;2;0;0;Spd Gather;3;Gathering;1;Whim;4;Hunger;3;;;Carbalite Ore;1;Bulldrome Hide;2;Bullfango Pelt;3;;
Chainmail Faulds S;4;6;2;0;1;4;28;2;-2;0;1;1;Health;2;Combo Rate;4;Stam Drain;3;;;;;Carbalite Ore;1;Pelagicite Ore;1;Earth Crystal;2;Yukumo Wood+;2
Chainmail Coat S;4;6;2;0;2;4;14;3;-1;0;2;2;Health;2;Combo Rate;4;Combo Plus;3;;;;;Carbalite Ore;1;Pelagicite Ore;1;Earth Crystal;2;Yukumo Wood+;2
Hunter's Faulds S;4;-1;1;0;1;4;30;0;-4;0;1;0;Ranger;3;Psychic;3;Poison;-2;Perception;3;;;Bulldrome Hide+;1;High-Qualty Pelt;3;Bullfango Pelt;5;Dragonite Ore;5
Hunter's Coat S;4;-1;1;0;2;4;15;1;-2;1;2;0;Ranger;4;Psychic;3;Poison;-1;Perception;3;;;Bulldrome Hide+;1;High-Qualty Pelt;3;Bullfango Pelt;5;Dragonite Ore;5
Loc Lac Kilt S;4;-1;2;0;1;4;30;2;1;0;-3;0;Transportr;4;Psychic;5;;;;;;;Quality Sac;2;Altaroth Jaw;3;Monster Fluid;4;;
Loc Lac Coat S;4;-1;2;0;2;4;15;3;2;0;-2;0;Transportr;4;Psychic;5;;;;;;;Quality Sac;2;Altaroth Jaw;3;Monster Fluid;4;;
Bone Faulds S;4;-1;1;0;1;4;30;2;-1;0;0;-2;Rec Level;3;Gathering;4;KO;3;Sleep;-1;;;Stout Bone;1;Monster Bone M;2;Mystery Bone;10;;
Bone Coat S;4;-1;1;0;2;4;15;4;0;0;0;-1;Rec Level;3;Gathering;4;KO;1;Sleep;-3;;;Stout Bone;1;Monster Bone M;2;Mystery Bone;10;;
Alloy Coil S;4;-1;2;0;1;4;30;-1;-2;-1;1;-2;Wind Res;2;Expert;4;Sharpener;1;Gathering;-2;;;Bathycite Ore;1;Carbalite Ore;2;Dragonite Ore;5;Bealite Ore;5
Alloy Coat S;4;-1;2;0;2;4;15;0;-1;0;2;-1;Pellet Up;1;Pellet S+;3;Expert;3;Gathering;-2;;;Bathycite Ore;1;Carbalite Ore;2;Dragonite Ore;5;Bealite Ore;5
Bnahabra Coil S;4;-1;1;0;1;4;32;-5;2;4;-2;-2;Status;2;Fencing;2;Paralysis;5;Attack;-2;;;Bnaha Carapace;2;Bnahabra Wing;4;Monster Broth;1;King Scarab;2
Bnahabra Coat S;4;-1;1;0;2;4;16;-3;3;5;-1;-1;Status;4;Reload Speed;1;Paralysis;2;Attack;-4;;;Bnaha Carapace;2;Bnahabra Wing;4;Monster Broth;1;King Scarab;2
Rhenoplos Coil S;4;-1;1;0;1;4;32;2;-2;1;-2;-2;Stam Recov;1;Artillery;4;Stun;-2;Defense;4;;;Rheno Carapace;1;Rhenoplos Scalp;1;Ice Crystal;3;;
Rhenoplos Coat S;4;-1;1;0;2;4;16;3;-1;2;-1;-1;Stam Recov;1;Precision;4;Stun;-2;Defense;4;;;Rheno Carapace;1;Rhenoplos Scalp;1;Ice Crystal;3;;
Jaggi Faulds S;4;-1;1;0;1;4;35;-4;-2;1;-2;-2;Attack;2;Expert;3;Rec Speed;4;LastingPwr;-2;;;G.Jaggi Hide+;4;King's Frill;2;Jaggi Scale+;4;Dragonite Ore;2
Jaggi Coat S;4;-1;1;0;2;4;18;-2;-1;2;-1;-1;Attack;1;Expert;3;Rec Speed;4;LastingPwr;-3;;;G.Jaggi Hide+;4;King's Frill;2;Jaggi Scale+;4;Dragonite Ore;2
Arzuros Faulds S;4;-1;1;0;1;4;35;-3;-1;1;1;-2;Protection;4;Defense;3;Stun;3;Paralysis;-1;;;Arzuros Pelt+;5;Stout Bone;2;Arzuros Shell;3;Hercudrome;3
Arzuros Coat S;4;-1;1;0;2;4;18;-2;0;3;2;-1;Protection;3;Defense;3;Stun;3;Paralysis;-2;;;Arzuros Pelt+;5;Stout Bone;2;Arzuros Shell;3;Hercudrome;3
Steel Belt S;5;-1;2;0;1;4;41;2;-2;0;0;2;Guard;2;Sharpener;4;Antiseptic;3;;;;;Gracium;4;Carbalite Ore;7;Dragonite Ore;5;Machalite Ore;8
Wroggi Faulds S;4;-1;2;0;1;4;38;2;1;0;-2;-4;Constitutn;2;Eating;2;Defense;-2;Status;3;;;Wroggi Scale+;4;Wroggi Hide;7;Avian Finebone;5;Bathycite Ore;3
Wroggi Coat S;4;-1;2;0;2;4;20;4;2;0;-1;-2;Constitutn;2;Eating;2;Defense;-2;Status;3;;;Wroggi Scale+;4;Wroggi Hide;7;Avian Finebone;5;Bathycite Ore;3
Lagombi Faulds S;5;-1;0;0;1;4;38;-4;-2;1;2;2;Evasion;4;Attack;3;Fire Res;-2;Ice Atk;4;;;Lagombi Pelt+;3;Lagombi Claw+;2;Stout Bone;3;Hercudrome;8
Lagombi Coat S;5;-1;0;0;2;4;20;-2;-1;3;3;4;Evasion;4;Attack;2;Fire Res;-3;Ice Atk;4;;;Lagombi Pelt+;3;Lagombi Claw+;2;Stout Bone;3;Hercudrome;8
Qurupeco Coil S;4;-1;2;0;1;5;35;2;-1;2;-2;-4;Wide-Range;3;Psychic;3;Fire Atk;1;Ice Res;-2;;;Qurupeco Wing;2;Qurupeco Scale+;3;Monster Keenbone;1;Killer Beetle;5
Qurupeco Coat S;4;-1;2;0;2;5;18;4;0;4;-1;-3;Wide-Range;4;Psychic;2;Fire Atk;1;Ice Res;-2;;;Qurupeco Wing;2;Qurupeco Scale+;3;Monster Keenbone;1;Killer Beetle;5
Ludroth Faulds S;4;-1;2;0;1;5;38;-4;-2;1;2;-2;Stamina;2;Water Atk;2;Stun;4;Thundr Atk;-1;;;Hydro Hide+;4;Immature Sponge;6;Monster Keenbone;2;King Scarab;2
Ludroth Coat S;4;-1;2;0;2;5;20;-2;-1;2;4;-1;Stamina;2;Water Atk;2;Stun;3;Thundr Atk;-2;;;Hydro Hide+;4;Immature Sponge;6;Monster Keenbone;2;King Scarab;2
Barroth Faulds S;4;-1;2;0;1;5;41;4;2;0;-4;-3;Guard;2;Constitutn;1;Hunger;-3;Attack;3;;;Barroth Carapace;2;Barroth Ridge+;3;Monster Bone+;2;Bulldrome Hide;5
Barroth Coat S;4;-1;2;0;2;5;22;4;4;0;-4;-1;Normal Up;2;Recoil;1;Hunger;-3;Attack;3;;;Barroth Carapace;2;Barroth Ridge+;3;Monster Bone+;2;Bulldrome Hide;5
Ingot Coil S;5;-1;1;0;1;5;47;-2;1;0;-2;-2;Wind Res;2;Expert;3;Whim;-2;Tremor Resistance;4;;;Fucium Ore;2;Firecell Stone;2;Carbalite Ore;5;Lava Nugget;2
Ingot Coat S;5;-1;1;0;2;5;26;-1;2;0;-1;-1;Pellet Up;2;Pellet S+;3;Whim;-2;Pierce S+;4;;;Fucium Ore;2;Firecell Stone;2;Carbalite Ore;5;Lava Nugget;2
Baggi Coil S;5;-1;0;0;1;5;41;-4;-1;1;-1;2;Rec Speed;4;Rec Level;3;Fire Res;-2;Ice Res;4;;;G.Baggi Hide+;3;King's Crest;1;Baggi Scale+;6;Lightcrystal;2
Baggi Coat S;5;-1;1;0;2;5;22;-2;0;2;0;4;Rec Speed;2;Rec Level;2;Fire Res;-3;Ice Res;4;;;G.Baggi Hide+;3;King's Crest;1;Baggi Scale+;6;Lightcrystal;2
Volvidon Faulds S;5;-1;2;0;1;5;41;2;-1;2;-4;-2;Evasion;2;Fire Res;1;Water Res;-2;Defense;4;;;Volvi Carapace;3;Volvi Rickrack;4;Monster Broth;3;Firestone;2
Rangura Coat S;5;-1;2;0;2;5;22;4;0;4;-2;-1;Evasion;1;Fire Res;1;Water Res;-3;Defense;4;;;Volvi Carapace;3;Volvi Rickrack;4;Monster Broth;3;Firestone;2
Rathian Faulds S;5;-1;1;0;1;5;44;2;-2;-4;0;0;Health;4;Rec Speed;2;Water Atk;-2;Protection;3;;;Rathian Scale+;3;Rathian Webbing;4;Rathian Ruby;1;Firestone;2
Rathian Coat S;5;-1;1;0;2;5;24;4;-1;-3;0;1;Health;2;Rec Speed;3;Water Atk;-3;Protection;3;;;Rathian Scale+;3;Rathian Webbing;4;Rathian Ruby;1;Firestone;2
Nibelsnarf Faulds S;5;-1;2;0;1;5;44;2;-2;0;-1;-3;Eating;2;Sheathing;1;Thundr Atk;-3;Gluttony;3;;;Nibelsnarf Claw+;2;Nibelsnarf Hide+;3;Vivid Fluid;4;G.Wroggi Brace+;3
Nibelsnarf Coat S;5;-1;2;0;2;5;24;4;-1;0;0;-2;Eating;1;Sheathing;2;Thundr Atk;-3;Gluttony;3;;;Nibelsnarf Claw+;2;Nibelsnarf Hide+;3;Vivid Fluid;4;G.Wroggi Brace+;3
Gigginox Faulds S;5;-1;1;0;1;5;44;-4;3;-2;0;3;Status;3;Sharpness;2;Combo Rate;-2;Hunger;4;;;Gigginox Hide+;5;Grim Venom Gland;3;Uncanny Hide;2;Isisium;6
Gigginox Coat S;5;-1;1;0;2;5;24;-2;4;-1;0;4;Status;2;Pierce S+;3;Combo Rate;-2;Hunger;4;;;Gigginox Hide+;5;Grim Venom Gland;3;Uncanny Hide;2;Isisium;6
Nargacuga Faulds S;5;-1;2;0;1;5;47;-3;-4;-1;1;0;Evade Dist;3;Sense;1;Stamina;-2;SpeedSetup;3;;;Nargacuga Pelt+;5;Nargacuga Tail;1;Narga Razor+;3;Arzuros Carapace;4
Nargacuga Coat S;5;-1;2;0;2;5;26;-1;-2;0;3;1;Evade Dist;1;Sense;2;Stamina;-3;SpeedSetup;3;;;Nargacuga Pelt+;5;Nargacuga Tail;1;Narga Razor+;3;Arzuros Carapace;4
Barioth Faulds S;5;-1;0;0;1;5;47;-4;-3;-1;1;2;Evasion;5;Ice Atk;3;Stam Recov;-2;Stamina;3;;;Amber Tusks+;2;Barioth Spike;4;Monster Keenbone;4;Lagombi Plastron;4
