name;hr;village;slots;gender;type;rarity;defense;fire;thunder;dragon;water;ice;skill_one;skill_one_points;skill_two;skill_two_points;skill_three;skill_three_points;skill_four;skill_four_points;skill_five;skill_five_points;material_one;amount_one;material_two;amount_two;material_three;amount_three;material_four;amount_four
Bnahabra Boots;1;2;0;0;1;2;10;-4;2;2;-1;-1;Attack;-1;Status;3;Sheathing;2;Paralysis;2;;;Bnahabra Shell;2;Bnahabra Wing;3;Thunderbug;2;Gluehopper;2
Bnahabra Feet;1;2;0;0;2;2;5;-3;3;3;0;0;Attack;-1;Status;3;Sheathing;1;Paralysis;2;;;Bnahabra Shell;2;Bnahabra Wing;3;Thunderbug;2;Gluehopper;2
Jaggi Greaves;1;2;1;0;1;2;10;-2;0;1;0;0;Sharpening Speed;2;Lasting Power;-1;Faint;3;;;;;Jaggi Hide;4;Jaggi Scale;3;Monster Bone S;4;Machalite Ore;2
Jaggi Leggings;1;2;1;0;2;2;5;-1;1;2;1;1;Reload Speed;2;Lasting Power;-1;Faint;3;;;;;Jaggi Hide;4;Jaggi Scale;3;Monster Bone S;4;Machalite Ore;2
Genprey Greaves;2;3;1;0;1;2;12;1;-2;2;1;-3;Status;1;Paralysis;2;;;;;;;Gendrome Hide;2;Genprey Scale;2;Iron Ore;4;;
Genprey Leggings;2;3;1;0;2;2;6;2;-1;3;2;-2;Status;1;Paralysis;2;;;;;;;Gendrome Hide;2;Genprey Scale;2;Iron Ore;4;;
Velociprey Greaves;1;2;1;0;1;2;13;0;0;2;0;-4;Attack;3;Faint;3;;;;;;;Velociprey Hide;2;Velociprey Scale;3;Monster Bone S;4;Iron Ore;4
Velociprey Leggings;1;2;1;0;2;2;7;1;1;3;1;-3;Attack;3;Faint;3;;;;;;;Velociprey Hide;2;Velociprey Scale;3;Monster Bone S;4;Iron Ore;4
Arzuros Greaves;-1;3;0;0;1;2;13;-2;0;1;1;-1;Torso Up;1;;;;;;;;;Arzuros Pelt;2;Bnahabra Shell;2;Flashbug;1;;
Arzuros Leggings;-1;3;0;0;2;2;7;-1;1;2;2;0;Torso Up;1;;;;;;;;;Arzuros Pelt;2;Bnahabra Shell;2;Flashbug;1;;
High-Metal Greaves;2;4;1;0;1;2;14;-2;3;0;-2;-1;Artillery;4;Health;2;Stamina;-1;;;;;Dragonite Ore;3;Machalite Ore;2;Iron Ore;3;Velociprey Scale;3
High-Metal Leggings;2;4;1;0;2;2;7;-1;4;1;-1;0;Artillery;4;Health;2;Stamina;-1;;;;;Dragonite Ore;3;Machalite Ore;2;Iron Ore;3;Velociprey Scale;3
Battle Greaves;3;5;1;0;1;2;14;2;-2;0;-2;-1;Attack;4;Hearing;-1;Sharpening Speed;2;;;;;Striped Skin;1;Warm Pelt;1;Ioprey Scale;5;Earth Crystal;3
Battle Leggings;3;5;1;0;2;2;7;3;-1;1;-1;0;Reload Speed;2;Attack;4;Hearing;-1;;;;;Striped Skin;1;Warm Pelt;1;Ioprey Scale;5;Earth Crystal;3
Kecha Greaves;1;3;0;0;1;2;14;-3;-2;2;2;0;Fate;-1;Water Attack;1;Whim;4;;;;;Kecha-Wacha Tail;1;Kecha-Wacha Long Bone;2;Kecha-Wacha Pelt;2;Thunderbug;2
Kecha Leggings;1;3;0;0;2;2;7;-2;-1;3;3;1;Fate;-1;Water Attack;1;Whim;4;;;;;Kecha-Wacha Tail;1;Kecha-Wacha Long Bone;2;Kecha-Wacha Pelt;2;Thunderbug;2
Gypceros Greaves;1;3;1;0;1;2;14;-4;2;0;1;-2;Stamina;3;Hunger;-2;Poison;1;;;;;Gypceros Hide;3;Earth Crystal;2;Genprey Hide;3;;
Gypceros Leggings;1;3;1;0;2;2;7;-3;3;1;2;-1;Stamina;3;Hunger;-2;Poison;1;;;;;Gypceros Hide;3;Earth Crystal;2;Genprey Hide;3;;
Conga Greaves;2;3;1;0;1;2;14;-3;1;2;1;-1;Biology;2;Gluttony;2;Hunger;-2;;;;;Conga Pelt;4;Aruserutasu Shell;2;Jumbo Bone;1;Machalite Ore;2
Conga Leggings;2;3;1;0;2;2;7;-2;2;3;2;0;Biology;2;Gluttony;2;Hunger;-2;;;;;Conga Pelt;4;Aruserutasu Shell;2;Jumbo Bone;1;Machalite Ore;2
Ludroth Greaves;-1;3;1;0;1;2;15;-3;-1;1;2;-1;Stamina;2;Water Attack;2;Thunder Res;-1;Heat Res;2;;;Ludroth Claw;2;Velociprey Scale;3;Spongy Hide;2;Gluehopper;3
Ludroth Leggings;-1;3;1;0;2;2;7;-2;0;2;3;0;Stamina;2;Water Attack;2;Thunder Res;-1;Heat Res;2;;;Ludroth Claw;2;Velociprey Scale;3;Spongy Hide;2;Gluehopper;3
Lagombi Greaves;2;4;2;0;1;2;15;-2;-1;2;2;2;Evade Distance;2;Heat Res;-1;Cold Res;1;;;;;Lagombi Pelt;2;Lagombi Plastron;2;Lagombi Claw;1;Gluehopper;8
Lagombi Leggings;2;4;2;0;2;2;8;-1;0;3;3;3;Evade Distance;2;Heat Res;-1;Cold Res;1;;;;;Lagombi Pelt;2;Lagombi Plastron;2;Lagombi Claw;1;Gluehopper;8
Ioprey Greaves;3;5;0;0;1;2;15;0;-3;2;-3;2;Torso Up;1;;;;;;;;;Ioprey Hide;2;Ioprey Scale;4;Monster Bone S;3;Iron Ore;2
Ioprey Leggings;3;5;0;0;2;2;8;1;-2;3;-2;3;Torso Up;1;;;;;;;;;Ioprey Hide;2;Ioprey Scale;4;Monster Bone S;3;Iron Ore;2
Remobra Feet;3;-1;3;0;1;2;15;1;2;-3;-2;1;Free Element;1;Blight Res;-2;Poison;1;;;;;Striped Skin;5;Rathalos Webbing;2;Killer Beetle;2;Insect Coin;1
Remobra Tights;3;-1;3;0;2;2;8;2;3;-2;-1;2;Free Element;1;Blight Res;-2;Poison;1;;;;;Striped Skin;5;Rathalos Webbing;2;Killer Beetle;2;Insect Coin;1
Tetsukabra Greaves;1;3;0;0;1;2;16;2;-2;1;-3;0;Torso Up;1;;;;;;;;;Tetsukabra Claw;2;Tetsukabra Shell;3;Rhenoplos Shell;2;Earth Crystal;3
Tetsukabra Leggings;1;3;0;0;2;2;8;3;-1;2;-2;1;Torso Up;1;;;;;;;;;Tetsukabra Claw;2;Tetsukabra Shell;3;Rhenoplos Shell;2;Earth Crystal;3
Kut-Ku Greaves;1;2;2;0;1;2;16;2;-2;2;-1;-3;Attack;2;Hearing;-2;Stamina;1;;;;;Kut-Ku Ear;2;Kut-Ku Shell;2;Kut-Ku Webbing;2;Velociprey Hide;2
Kut-Ku Leggings;1;2;2;0;2;2;8;3;-1;3;0;-2;Attack;2;Hearing;-2;Stamina;1;;;;;Kut-Ku Ear;2;Kut-Ku Shell;2;Kut-Ku Webbing;2;Velociprey Hide;2
King LobsterGreaves;-1;4;1;0;1;4;16;-2;-5;-2;5;2;Evasion;1;Evade Distance;4;Fire Res;-3;;;;;Sm Lobster Shell;1;Lobster Tail;1;Zaboazagiru Fin;1;Machalite Ore;3
King LobsterLeggings;-1;4;1;0;2;4;8;-1;-4;-1;6;3;Evasion;1;Evade Distance;4;Fire Res;-3;;;;;Sm Lobster Shell;1;Lobster Tail;1;Zaboazagiru Fin;1;Machalite Ore;3
Barroth Greaves;-1;4;1;0;1;2;18;4;1;0;-4;-2;Attack;3;Defense;2;Guard;1;Hunger;-2;;;Barroth Shell;2;Monster Bone L;2;Rhenoplos Shell;3;;
Barroth Leggings;-1;4;1;0;2;2;8;5;2;1;-3;-1;Attack;3;Defense;2;Precision;1;Hunger;-2;;;Barroth Shell;2;Monster Bone L;2;Rhenoplos Shell;3;;
Ingot Greaves;3;5;1;0;1;3;18;-2;2;0;-2;0;Guard Boost;3;Sheathing;1;Thunder Attack;2;Whim;-2;;;Firestone;2;Dragonite Ore;2;Earth Crystal;5;Lightcrystal;1
Ingot Leggings;3;5;1;0;2;3;8;-1;3;1;-1;1;Recoil;1;Pellet Up;3;Thunder Attack;2;Whim;-2;;;Firestone;2;Dragonite Ore;2;Earth Crystal;5;Lightcrystal;1
Basarios Greaves;2;3;1;0;1;2;18;0;1;-3;-2;1;Heat Res;3;Poison;2;Paralysis;-1;Sleep;2;;;Basarios Shell;3;Machalite Ore;5;Poison Sac;3;Genprey Hide;5
Basarios Leggings;2;3;1;0;2;2;9;1;2;-2;-1;2;Heat Res;3;Poison;2;Paralysis;-1;Sleep;2;;;Basarios Shell;3;Machalite Ore;5;Poison Sac;3;Genprey Hide;5
Guardian Boots;2;-1;2;1;1;4;18;0;0;0;0;0;Gathering;-2;Fate;1;Artillery;3;Protection;2;;;Dragonite Ore;2;Pinnacle Coin;3;Bird Coin;3;;
Guardian Feet;2;-1;2;1;2;4;9;1;1;1;1;1;Gathering;-2;Fate;1;Wide Range;2;Protection;2;;;Dragonite Ore;2;Pinnacle Coin;3;Bird Coin;3;;
Helper Socks;2;-1;2;2;1;4;18;0;0;0;0;0;Gathering;-2;Fate;1;Artillery;3;Protection;2;;;Dragonite Ore;2;Pinnacle Coin;3;Bird Coin;3;;
Helper Tights;2;-1;2;2;2;4;9;1;1;1;1;1;Gathering;-2;Fate;1;Wide Range;2;Protection;2;;;Dragonite Ore;2;Pinnacle Coin;3;Bird Coin;3;;
Rouaga Gamba;3;5;2;1;1;4;18;-4;3;1;0;-1;Fencing;1;Hearing;5;Dragon Attack;2;Protection;-1;Honey;3;Butterfly Beetle;1;Levitalite Ore;2;Monster Fluid;3;Snakebee Larva;10
Rouaga Femur;3;5;2;1;2;4;9;-3;4;2;1;0;Rapid Fire;1;Hearing;5;Dragon Attack;2;Protection;-1;Honey;3;Butterfly Beetle;1;Levitalite Ore;2;Monster Fluid;3;Snakebee Larva;10
Falmer Gamba;3;5;2;2;1;4;18;-4;3;1;0;-1;Fencing;1;Hearing;5;Dragon Attack;2;Protection;-1;Honey;3;Butterfly Beetle;1;Levitalite Ore;2;Monster Fluid;3;Snakebee Larva;10
Falmer Femur;3;5;2;2;2;4;9;-3;4;2;1;0;Rapid Fire;1;Hearing;5;Dragon Attack;2;Protection;-1;Honey;3;Butterfly Beetle;1;Levitalite Ore;2;Monster Fluid;3;Snakebee Larva;10
Nightmare Rais;4;-1;0;0;1;4;19;-4;0;0;1;2;Free Element;2;Fast Charge;3;Combo Rate;1;Combo Plus;2;Rec Speed;1;Bumblepumpkin;4;Hercudrome;8;Scatternut;10;Thunderbug;4
Nightmare Vultzer;4;-1;0;0;2;4;9;-3;1;1;2;3;Free Element;2;Fast Charge;3;Combo Rate;1;Combo Plus;2;Rec Speed;1;Bumblepumpkin;4;Hercudrome;8;Scatternut;10;Thunderbug;4
Nerusukyura Greaves;2;4;2;0;1;2;19;-2;-2;2;2;1;Perception;2;Hunger;-2;Speed Setup;1;Sleep;2;;;Nerusukyura Shell;3;Sleep Sac;1;Gypceros Hide;2;Sharpened Fang;4
Nerusukyura Leggings;2;4;2;0;2;2;9;-1;-1;3;3;2;Perception;2;Hunger;-2;Speed Setup;1;Sleep;2;;;Nerusukyura Shell;3;Sleep Sac;1;Gypceros Hide;2;Sharpened Fang;4
Khezu Greaves;2;4;1;0;1;2;19;-4;1;1;1;2;Thunder Attack;3;Recovery Level;3;Faint;-2;;;;;Flabby Hide;2;Machalite Ore;2;Fleshy Hide;3;;
Khezu Leggings;2;4;1;0;2;2;10;-3;2;2;2;3;Thunder Attack;3;Recovery Level;3;Faint;-2;;;;;Flabby Hide;2;Machalite Ore;2;Fleshy Hide;3;;
Rathian Greaves;2;4;2;0;1;2;19;2;-2;-3;0;0;Health;2;Fire Attack;1;Rec Speed;-2;;;;;Rathian Shell;3;Rathian Scale;4;Monster Bone L;3;Lightcrystal;1
Rathian Leggings;2;4;2;0;2;2;10;3;-1;-2;1;1;Health;2;Fire Attack;1;Rec Speed;-2;;;;;Rathian Shell;3;Rathian Scale;4;Monster Bone L;3;Lightcrystal;1
Artian Greaves;3;5;1;0;1;3;20;0;-3;2;-3;1;Guard Boost;4;Sharpening Speed;-2;Stamina Recovery;4;;;;;Rusted Fragment;5;Firestone;2;Machalite Ore;8;;
Artian Leggings;3;5;1;0;2;3;10;1;-2;3;-2;2;Reload Speed;-2;Recoil;5;Precision;4;;;;;Rusted Fragment;5;Firestone;2;Machalite Ore;8;;
Zaboazagiru Greaves;2;4;1;0;1;2;20;-2;-3;0;2;2;Health;3;Ice Attack;2;Carnivore;1;Hunger;-2;;;Zaboazagiru Scale;2;Zaboazagiru Hide;4;Zaboazagiru Fin;1;Shark Scale;2
Zaboazagiru Leggings;2;4;1;0;2;2;10;-1;-2;1;3;3;Health;3;Ice Attack;2;Carnivore;1;Hunger;-2;;;Zaboazagiru Scale;2;Zaboazagiru Hide;4;Zaboazagiru Fin;1;Shark Scale;2
Garara Greaves;2;4;1;0;1;2;20;1;0;1;-2;-4;Tranquilizer;3;Hearing;1;Whim;-2;Paralysis;2;;;Garara Hide;3;Garara Shell;3;Garara Fang;3;Slagtoth Hide;3
Garara Leggings;2;4;1;0;2;2;10;2;1;2;-1;-3;Tranquilizer;3;Hearing;1;Whim;-2;Paralysis;2;;;Garara Hide;3;Garara Shell;3;Garara Fang;3;Slagtoth Hide;3
Plesioth Greaves;-1;4;2;0;1;4;20;-4;-5;2;3;2;Tranquilizer;2;Stamina;4;Heat Res;2;Speed Setup;2;;;Plesioth Scale;1;Plesioth Fin;2;Lightcrystal;2;;
Plesioth Leggings;-1;4;1;0;2;4;10;-3;-4;3;4;3;Tranquilizer;2;Stamina;4;Heat Res;2;Speed Setup;2;;;Plesioth Scale;1;Plesioth Fin;2;Lightcrystal;2;;
Guild Bard Boots;3;-1;0;1;1;4;20;0;0;0;0;0;Torso Up;1;;;;;;;;;Levitalite Ore;1;Insect Coin;2;Bird Coin;3;Pinnacle Coin;3
Guild Bard Feet;3;-1;0;1;2;4;10;1;1;1;1;1;Torso Up;1;;;;;;;;;Levitalite Ore;1;Insect Coin;2;Bird Coin;3;Pinnacle Coin;3
Scholar Socks;3;-1;0;2;1;4;20;0;0;0;0;0;Torso Up;1;;;;;;;;;Levitalite Ore;1;Insect Coin;2;Bird Coin;3;Pinnacle Coin;3
Scholar Sandals;3;-1;0;2;2;4;10;1;1;1;1;1;Torso Up;1;;;;;;;;;Levitalite Ore;1;Insect Coin;2;Bird Coin;3;Pinnacle Coin;3
Zinogre Greaves;3;5;2;0;1;3;21;0;2;1;-2;-4;Gloves Off;1;Thunder Attack;3;Sense;-2;;;;;Zinogre Static Carapace;3;Zinogre Shell;3;Zinogre Claw;3;Fulgurbug;3
Zinogre Leggings;3;5;0;0;2;3;10;1;3;2;-1;-3;Gloves Off;1;Thunder Attack;3;Sense;-2;;;;;Zinogre Static Carapace;3;Zinogre Shell;3;Zinogre Claw;3;Fulgurbug;3
Generu Greaves;3;5;1;0;1;3;21;-3;-1;2;2;-2;Tranquilizer;3;Artillery;1;Sharpness;2;Stamina Recovery;-2;;;Generu Claw;2;Generu Shield;4;Generu Extract;1;Sharpened Fang;4
Generu Leggings;3;5;1;0;2;3;10;-2;0;3;3;-1;Artillery;1;Loading;3;Crag S+;2;Stamina Recovery;-2;;;Generu Claw;2;Generu Shield;4;Generu Extract;1;Sharpened Fang;4
Nibelsnarf Greaves;-1;5;0;0;1;2;21;2;-2;1;0;-4;Sheathing;3;Eating;3;;;;;;;Nibelsnarf Hide;3;Monster Fluid;3;Rhenoplos Shell;3;;
Nibelsnarf Leggings;-1;5;0;0;2;2;10;3;-1;2;1;-3;Sheathing;3;Eating;3;;;;;;;Nibelsnarf Hide;3;Monster Fluid;3;Rhenoplos Shell;3;;
Ceanataur Greaves;-1;5;2;0;1;2;21;1;-1;0;2;-1;Sharpness;4;Sharpening Speed;2;;;;;;;Ceanataur Shell;2;Machalite Ore;3;Killer Beetle;1;;
Ceanataur Leggings;-1;5;1;0;2;2;10;2;0;1;3;0;Defense;-1;Pierce Up;2;Pierce S+;1;Precision;1;;;Ceanataur Shell;2;Machalite Ore;3;Killer Beetle;1;;
Goa Greaves;3;5;2;0;1;3;21;-4;-3;-2;2;1;Biology;1;Spirit;3;Fire Res;-3;;;;;Goa Magara Shell;3;Goa Magara Scale;1;Goa Magara Plate;1;Remobra Skin;5
Goa Leggings;3;5;2;0;2;3;11;-3;-2;-1;3;2;Biology;1;Spirit;3;Fire Res;-3;;;;;Goa Magara Shell;3;Goa Magara Scale;1;Goa Magara Plate;1;Remobra Skin;5
Tigrex Greaves;3;5;2;0;1;3;22;2;-4;-2;-1;0;Attack;2;Sharpening Speed;-2;Gluttony;2;;;;;Tigrex Scale;4;Tigrex Claw;5;Tigrex Shell;3;Great Jaggi Hide;3
Tigrex Leggings;3;5;2;0;2;3;11;3;-3;-1;0;1;Recoil;-2;Attack;2;Gluttony;2;;;;;Tigrex Scale;4;Tigrex Claw;5;Tigrex Shell;3;Great Jaggi Hide;3
Brachydios Greaves;3;6;1;0;1;3;22;2;0;0;-4;-2;Spirit;2;Evasion;-2;Bomb Boost;3;;;;;Brachydios Shell;4;Mystery Slime;2;Brachydios Fist;2;Dragonite Ore;5
Brachydios Leggings;3;6;1;0;2;3;11;3;1;1;-3;-1;Spirit;1;Evasion;-2;Bomb Boost;2;;;;;Brachydios Shell;4;Mystery Slime;2;Brachydios Fist;2;Dragonite Ore;5
Nargacuga Greaves;5;-1;0;0;1;3;22;-2;-4;1;1;1;Tenderizer;2;Evasion;4;Stamina;-2;Evade Distance;3;;;Nargacuga Pelt;2;Nargacuga Marrow;1;Wyvern Stone;1;;
Nargacuga Leggings;5;-1;0;0;2;3;11;-1;-3;2;2;2;Tenderizer;2;Evasion;4;Stamina;-2;Evade Distance;3;;;Nargacuga Pelt;2;Nargacuga Marrow;1;Wyvern Stone;1;;
Gravios Greaves;3;5;1;0;1;3;23;2;0;-2;-3;1;Defense;3;Guard;2;Stamina;-2;;;;;Gravios Shell;5;Flame Sac;3;Monster Bone+;2;Iodrome Hide;2
Gravios Leggings;3;5;1;0;2;3;12;3;1;-1;-2;2;Recoil;2;Defense;3;Stamina;-2;;;;;Gravios Shell;5;Flame Sac;3;Monster Bone+;2;Iodrome Hide;2
Rathalos Greaves;3;5;1;0;1;3;23;2;-2;-3;0;0;Attack;3;Fire Attack;1;Recovery Level;-2;;;;;Rathalos Shell;3;Rathalos Scale;4;Flame Sac;2;Dragonite Ore;3
Rathalos Leggings;3;5;1;0;2;3;12;3;-1;-2;1;1;Attack;3;Fire Attack;1;Recovery Level;-2;;;;;Rathalos Shell;3;Rathalos Scale;4;Flame Sac;2;Dragonite Ore;3
Lavasioth Greaves;-1;6;2;0;1;3;23;2;0;1;-3;0;Guard;2;Rec Speed;3;Sense;-2;;;;;Lavasioth Scale;3;Lavasioth Fin;1;Ioprey Hide;5;;
Lavasioth Leggings;-1;6;2;0;2;3;12;3;1;2;-2;1;Recoil;2;Rec Speed;3;Sense;-2;;;;;Lavasioth Scale;3;Lavasioth Fin;1;Ioprey Hide;5;;
Diablos Greaves;-1;6;3;0;1;3;23;2;0;0;0;-4;Fencing;3;Sharpening Speed;-2;Sheathing;1;Tremor Resistence;1;;;Diablos Shell;3;Monster Bone+;3;Rhenoplos Shell;3;;
Diablos Leggings;-1;6;3;0;2;3;12;3;1;1;1;-3;Sheathing;1;Guts;3;Pierce Up;2;Precision;-2;;;Diablos Shell;3;Monster Bone+;3;Rhenoplos Shell;3;;
Garuga Greaves;3;5;2;0;1;3;24;1;1;0;-3;-2;Expert;4;Hearing;1;;;;;;;Garuga Scale;5;Garuga Shell;4;Gluehopper;4;Gendrome Hide;2
Garuga Leggings;3;5;2;0;2;3;12;2;2;1;-2;-1;Expert;4;Hearing;1;;;;;;;Garuga Scale;5;Garuga Shell;4;Gluehopper;4;Gendrome Hide;2
Uragaan Greaves;-1;5;0;0;1;3;24;2;1;-2;-4;-1;Torso Up;1;;;;;;;;;Uragaan Shell;2;Kunchuu Shell;4;Flame Sac;3;;
Uragaan Leggings;-1;5;0;0;2;3;12;3;2;-1;-3;0;Torso Up;1;;;;;;;;;Uragaan Shell;2;Kunchuu Shell;4;Flame Sac;3;;
Duramboros Greaves;-1;6;1;0;1;3;24;-4;1;1;2;-2;Attack;1;Expert;-1;Rec Speed;3;;;;;Duramboros Moss;4;Jumbo Bone;5;Warm Pelt;4;;
Duramboros Leggings;-1;6;1;0;2;3;12;-3;2;2;3;-1;Attack;1;Expert;-1;Rec Speed;3;;;;;Duramboros Moss;4;Jumbo Bone;5;Warm Pelt;4;;
Arc Greaves;7;6;2;1;1;3;24;-3;0;-5;3;1;Handicraft;3;Gloves Off;3;Fire Res;-3;Infection Res;1;;;Shagaru Shell;3;Shagaru Scale;1;Shagaru Plate;1;Monster Bone+;4
Arc Leggings;7;6;2;1;2;3;12;-2;1;-4;4;2;Gloves Off;3;Loading;3;Fire Res;-3;Infection Res;1;;;Shagaru Shell;3;Shagaru Scale;1;Shagaru Plate;1;Monster Bone+;4
Philia Greaves;7;6;2;2;1;3;24;-3;0;-5;3;1;Handicraft;3;Gloves Off;3;Fire Res;-3;Infection Res;1;;;Shagaru Shell;3;Shagaru Scale;1;Shagaru Plate;1;Monster Bone+;4
Philia Leggings;7;6;2;2;2;3;12;-2;1;-4;4;2;Gloves Off;3;Loading;3;Fire Res;-3;Infection Res;1;;;Shagaru Shell;3;Shagaru Scale;1;Shagaru Plate;1;Monster Bone+;4
Zannyo Gusoku;4;6;0;1;1;3;26;2;-3;-3;1;2;Punishing Draw;3;Expert;4;Potential;-3;Stamina;1;;;Mohran Scale;5;Mohran Rockskin;6;Dragonite Ore;5;Earth Dragonstone;3
Shinonome Hakama;4;6;0;1;2;3;13;3;-2;-2;2;3;Reload Speed;-3;Stamina;2;Unscathed;3;Pierce Up;3;;;Mohran Scale;5;Mohran Rockskin;6;Dragonite Ore;5;Earth Dragonstone;3
Tokiwa Gusoku;4;6;0;2;1;3;26;2;-3;-3;1;2;Punishing Draw;3;Expert;4;Potential;-3;Stamina;1;;;Mohran Scale;5;Mohran Rockskin;6;Dragonite Ore;5;Earth Dragonstone;3
Yachiyo Hakama;4;6;0;2;2;3;13;3;-2;-2;2;3;Reload Speed;-3;Stamina;2;Unscathed;3;Pierce Up;3;;;Mohran Scale;5;Mohran Rockskin;6;Dragonite Ore;5;Earth Dragonstone;3
Kirin Legs;3;6;2;0;1;3;26;-2;4;2;-2;0;Blight Res;1;Fate;-2;Elemental Attack;3;;;;;Kirin Hide;7;Kirin Horn;1;Kut-Ku Scale;5;Thunder Sac;3
Kirin Boots;3;6;2;0;2;3;13;-1;5;3;-1;1;Blight Res;1;Fate;-2;Elemental Attack;3;;;;;Kirin Hide;7;Kirin Horn;1;Kut-Ku Scale;5;Thunder Sac;3
Akatsuki Gusoku;-1;6;2;1;1;3;26;-2;0;-4;2;2;Fencing;2;Stamina;-1;Destroyer;3;Protection;2;;;Lao Shan Claw;3;Lao Shan Shell;5;Rathian Spike;2;;
Akebono Gusoku;-1;6;1;1;2;3;13;-1;1;-3;3;3;Stamina;-1;Destroyer;3;Loading;2;Protection;2;;;Lao Shan Claw;3;Lao Shan Shell;5;Rathian Spike;2;;
Rin Hakama;-1;6;2;2;1;3;26;-2;0;-4;2;2;Fencing;2;Stamina;-1;Destroyer;3;Protection;2;;;Lao Shan Claw;3;Lao Shan Shell;5;Rathian Spike;2;;
Tsuya Hakama;-1;6;1;2;2;3;13;-1;1;-3;3;3;Stamina;-1;Destroyer;3;Loading;2;Protection;2;;;Lao Shan Claw;3;Lao Shan Shell;5;Rathian Spike;2;;
Black Leather Legs;1;-1;1;0;1;7;15;2;2;2;2;2;Potential;10;;;;;;;;;MH Club Invite;3;Remobra Skin;6;;;;
Black Leather Pants;1;-1;1;0;2;7;8;3;3;3;3;3;Potential;10;;;;;;;;;MH Club Invite;3;Remobra Skin;6;;;;
Blue Star Boots;1;-1;2;0;1;7;26;1;1;1;1;1;Spirit;2;Water Attack;4;Team Player;2;;;;;Studio Pass;1;Rathalos Tail;4;Rathalos Plate;1;Rage Crystal Fragment;3
Blue Star Feet;1;-1;2;0;2;7;13;2;2;2;2;2;Spirit;2;Water Attack;4;Team Player;2;;;;;Studio Pass;1;Rathalos Tail;4;Rathalos Plate;1;Rage Crystal Fragment;3
Brave's Greaves S;4;-1;0;0;1;4;18;3;0;2;0;0;Health;-1;Rec Speed;1;Rider;4;;;;;Sky Crystal;3;Quality Pelt;1;Avian Finebone;2;Earth Crystal;2
Brave's Leggings S;4;-1;1;0;2;4;9;4;1;3;1;1;Health;-1;Rec Speed;1;Rider;2;;;;;Sky Crystal;3;Quality Pelt;1;Avian Finebone;2;Earth Crystal;2
Leather Greaves S;4;-1;1;0;1;4;22;-2;0;2;0;0;Gathering;3;Fate;-1;Speed Gatherer;2;;;;;Quality Pelt;2;Monster Bone+;2;Kunchuu Carapace;1;;
Leather Leggings S;4;-1;1;0;2;4;11;-1;1;3;1;1;Gathering;1;Fate;-1;Speed Gatherer;2;;;;;Quality Pelt;2;Monster Bone+;2;Kunchuu Carapace;1;;
Chainmail Greaves S;4;-1;1;0;1;4;23;2;-3;0;2;1;Health;2;Combo Rate;2;Hunger;2;Sleep;-2;;;Carbalite Ore;2;Machalite Ore;2;Iron Ore;5;;
Chainmail Leggings S;4;-1;1;0;2;4;11;3;-2;1;3;2;Health;2;Combo Rate;2;Hunger;2;Sleep;-2;;;Carbalite Ore;2;Machalite Ore;2;Iron Ore;5;;
