name;hr;village;slots;gender;type;rarity;defense;fire;thunder;dragon;water;ice;skill_one;skill_one_points;skill_two;skill_two_points;skill_three;skill_three_points;skill_four;skill_four_points;skill_five;skill_five_points;material_one;amount_one;material_two;amount_two;material_three;amount_three;material_four;amount_four
Helios Helm;-1;5;1;1;0;3;26;0;-2;-5;3;1;Protection;-2;Destroyer;1;Hearing;4;Water Atk;1;;;Ceadeus Hide;2;Crooked Horn;2;Luminous Organ;2;;
Helios Cap;-1;5;2;1;0;3;13;1;-1;-4;4;2;Protection;-2;Destroyer;1;Hearing;3;Water Atk;1;;;Ceadeus Hide;2;Crooked Horn;2;Luminous Organ;2;;
Selene Helm;-1;5;1;2;0;3;26;0;-2;-5;3;1;Protection;-2;Destroyer;1;Hearing;4;Water Atk;1;;;Ceadeus Hide;2;Crooked Horn;2;Luminous Organ;2;;
Selene Cap;-1;5;2;2;0;3;13;1;-1;-4;4;2;Protection;-2;Destroyer;1;Hearing;3;Water Atk;1;;;Ceadeus Hide;2;Crooked Horn;2;Luminous Organ;2;;
Leather Helm S;3;6;0;0;0;4;16;-2;0;2;0;0;Gathering;3;Speed Gatherer;3;Whim;2;;;;;Carbalite Ore;1;Warm Pelt;2;Bullfango Pelt;3;;
Leather Cap S;3;6;0;0;0;4;8;-1;1;3;1;1;Gathering;4;Speed Gatherer;4;Whim;3;;;;;Carbalite Ore;1;Warm Pelt;2;Bullfango Pelt;3;;
Yukumo Sky Kasa;3;6;0;0;0;4;18;-1;2;0;0;0;Protection;2;Sense;2;Sharpener;3;Wide-Range;3;;;King Scarab;1;Warm Pelt;5;Gargwa Feather;5;;
Yukumo Land Kasa;3;6;0;0;0;4;9;0;3;1;1;1;Protection;2;Sense;3;Precision;3;Wide-Range;2;;;King Scarab;1;Warm Pelt;5;Gargwa Feather;5;;
Chainmail Helm S;3;6;1;0;0;4;22;2;-3;0;2;1;Health;2;Combo Rate;3;Combo Plus;3;;;;;Carbalite Ore;1;Machalite Ore;2;Iron Ore;5;;
Chainmail Cap S;3;6;1;0;0;4;11;3;-2;1;3;2;Health;2;Combo Rate;4;Combo Plus;4;;;;;Carbalite Ore;1;Machalite Ore;2;Iron Ore;5;;
Hunter's Helm S;3;6;1;0;0;4;26;0;-4;0;2;0;Poison;-2;Psychic;2;Ranger;2;SpeedSetup;1;;;Bathycite Ore;2;King Scarab;2;Machalite Ore;5;Iron Ore;5
Hunter's Cap S;3;6;2;0;0;4;12;1;-3;1;3;1;Poison;-2;Psychic;2;Ranger;2;SpeedSetup;1;;;Bathycite Ore;2;King Scarab;2;Machalite Ore;5;Iron Ore;5
Piscine Mask S;3;6;1;0;0;4;24;-3;-4;1;4;3;Oxygen;10;CurrentRes;1;Swimming;1;;;;;Avian Finebone;5;Blue Kelbi Horn;3;Airweed;10;;
Piscine Snorkel S;3;6;0;0;0;4;12;-2;-3;2;5;4;Oxygen;10;CurrentRes;3;Swimming;1;;;;;Avian Finebone;5;Blue Kelbi Horn;3;Airweed;10;;
Bone Helm S;3;6;1;0;0;4;26;2;-1;0;0;-3;Sleep;-2;KO;1;Maestro;3;LastingPwr;3;Perception;1;Avian Finebone;2;Quality Fin;3;Unknown Skull;3;;
Bone Cap S;3;6;1;0;0;4;13;3;0;1;1;-2;Sleep;-2;KO;1;Maestro;3;LastingPwr;1;Perception;2;Avian Finebone;2;Quality Fin;3;Unknown Skull;3;;
Alloy Helm S;3;6;1;0;0;4;28;-1;-3;0;2;-2;Expert;3;Wind Res;1;Sharpener;2;Gathering;-3;;;Bathycite Ore;1;Carbalite Ore;1;Dragonite Ore;5;Pelagicite Ore;3
Alloy Cap S;3;6;1;0;0;4;14;0;-2;1;3;-1;Reload Spd;1;Pellet Up;2;Pellet S+;3;Gathering;-3;;;Bathycite Ore;1;Carbalite Ore;1;Dragonite Ore;5;Pelagicite Ore;3
Bnahabra Hat S;3;6;1;0;0;4;32;-5;2;3;-1;-1;Paralysis;3;Attack;-2;Sheathing;1;Status;2;;;Bnaha Carapace;2;Bnahabra Shell;3;Bnahabra Spine;2;King Scarab;2
Bnahabra Headpiece S;3;6;1;0;0;4;16;-4;3;4;0;0;Paralysis;3;Attack;-2;Sheathing;2;Status;3;;;Bnaha Carapace;2;Bnahabra Shell;3;Bnahabra Spine;2;King Scarab;2
Rhenoplos Helm S;3;6;1;0;0;4;32;2;-1;1;-1;-1;Stun;-3;Mud/Snow;1;FastCharge;1;KO;2;Artillery;2;Rheno Carapace;3;Rhenoplos Scalp;1;Ice Crystal;3;;
Rhenoplos Cap S;3;6;1;0;0;4;16;3;0;2;0;0;Stun;-3;Mud/Snow;2;FastCharge;2;KO;2;Artillery;2;Rheno Carapace;3;Rhenoplos Scalp;1;Ice Crystal;3;;
Slagtoth Hood;3;6;1;0;0;4;35;-2;0;1;3;-1;Water Atk;6;Water Res;3;;;;;;;Slagtoth Hide+;2;Bathycite Ore;2;Bullfango Pelt;3;;
Slagtoth Cowl;3;6;1;0;0;4;18;-1;1;2;4;0;Water Atk;7;Water Res;3;;;;;;;Slagtoth Hide+;2;Bathycite Ore;2;Bullfango Pelt;3;;
Dianthus Cappa;3;6;1;2;0;5;35;0;0;0;0;0;Poison;-2;Wide-Range;2;Perception;2;Psychic;3;;;Gloamgrass Bud;1;Dragon Toadstool;3;Gargwa Feather;5;Bumblepumpkin;3
Campanile Cappa;3;6;1;2;0;5;18;1;1;1;1;1;Poison;-2;Wide-Range;3;Perception;2;Psychic;3;;;Gloamgrass Bud;1;Dragon Toadstool;3;Gargwa Feather;5;Bumblepumpkin;3
Jaggi Helm S;3;6;1;0;0;4;36;-4;0;2;0;0;Stun;4;Attack;2;LastingPwr;-2;Gluttony;2;;;G.Jaggi Hide+;4;G.Jaggi Claw;2;G.Jaggi Hide;2;Pelagicite Ore;2
Jaggi Cap S;3;6;1;0;0;4;18;-3;1;3;1;1;Stun;3;Attack;3;LastingPwr;-2;Gluttony;3;;;G.Jaggi Hide+;4;G.Jaggi Claw;2;G.Jaggi Hide;2;Pelagicite Ore;2
Arzuros Helm S;3;6;1;0;0;4;37;-3;0;2;2;-2;Paralysis;-2;Defense;3;Stam Drain;2;Rec Level;2;Anti-Theft;4;Arzuros Carapace;3;Stoutbone;2;Arzuros Pelt;3;Hercudrome;3
Arzuros Cap S;3;6;1;0;0;4;19;-2;1;3;3;-1;Paralysis;-2;Defense;4;Stam Drain;2;Rec Level;4;Anti-Theft;1;Arzuros Carapace;3;Stoutbone;2;Arzuros Pelt;3;Hercudrome;3
Wroggi Hat S;3;6;1;0;0;4;38;2;0;2;-2;-3;Poison;4;Defense;-2;Sharpness;2;Eating;2;TeamPlayer;2;G.Wroggi Hide+;3;King's Beak;2;Bird Wyvern Gem;1;Hercudrome;6
Wroggi Cap S;3;6;1;0;0;4;19;3;1;3;-1;-2;Poison;4;Defense;-2;Normal Up;2;Eating;2;TeamPlayer;2;G.Wroggi Hide+;3;King's Beak;2;Bird Wyvern Gem;1;Hercudrome;6
Baggi Helm S;4;7;3;0;0;4;40;-4;0;1;0;2;Sleep;1;Rec Speed;2;Fire Atk;-2;TeamLeader;1;;;G.Baggi Hide+;4;G.Baggi Claw;2;G.Baggi Hide;2;Gracium;3
Baggi Cap S;4;7;3;0;0;4;20;-3;1;2;1;3;Sleep;1;Rec Speed;3;Fire Atk;-2;TeamLeader;1;;;G.Baggi Hide+;4;G.Baggi Claw;2;G.Baggi Hide;2;Gracium;3
Lagombi Helm S;4;7;1;0;0;4;40;-3;-1;0;0;2;Expert;3;Heat Res;-2;Cold Res;2;Evade Dist;2;LastingPwr;3;Lagombi Ear+;2;Stoutbone;2;Baggi Hide;5;Gracium;3
Lagombi Cap S;4;7;1;0;0;4;20;-2;0;1;1;3;Expert;2;Heat Res;-2;Cold Res;3;Evade Dist;1;LastingPwr;4;Lagombi Ear+;2;Stoutbone;2;Baggi Hide;5;Gracium;3
Gargwa Mask;3;6;0;0;0;5;20;-4;-1;1;-2;2;Combo Rate;10;;;;;;;;;Gargwa Feather;7;Carbalite Ore;5;;;;
Bullfango Mask;3;6;0;0;0;5;20;-2;-4;2;-1;1;Hunger;10;;;;;;;;;High-qualty Pelt;6;Bullfango Head;1;Bullfango Pelt;1;Monster Bone L;2
Qurupeco Helm S;3;6;1;0;0;5;41;3;0;0;-1;-4;Ice Res;-4;Maestro;2;Wide-Range;4;Psychic;2;;;Wonderful Beak;2;Qurupeco Wing;2;Monster Bone+;1;Hercudrome;3
Qurupeco Cap S;3;6;1;0;0;5;21;4;1;1;0;-3;Ice Res;-2;Pellet Up;3;Wide-Range;4;Psychic;3;;;Wonderful Beak;2;Qurupeco Wing;2;Monster Bone+;1;Hercudrome;3
Qurupeco Helm U;3;6;1;0;0;6;41;-1;3;0;0;-4;Def Lock;3;Expert;2;Wind Res;2;Ice Atk;-2;Wide-Range;1;C.Peco Wing;1;Wonderful Beak;3;Monster Bone+;2;King Scarab;2
Qurupeco Cap U;3;6;1;0;0;6;21;0;4;1;1;-3;Def Lock;3;Expert;2;Wind Res;3;Ice Atk;-2;Wide-Range;1;C.Peco Wing;1;Wonderful Beak;3;Monster Bone+;2;King Scarab;2
Ludroth Helm S;3;6;1;0;0;5;42;-4;-1;1;3;-1;Hearing;2;Stamina;2;Water Atk;2;ThunderAtk;-2;Oxygen;2;R.Ludroth Crest+;2;R.Ludroth Scale+;3;R.Ludroth Tail;1;Torrent Sac;2
Ludroth Cap S;3;6;1;0;0;5;21;-3;0;2;4;0;Hearing;3;Stamina;3;Water Atk;2;ThunderAtk;-2;Oxygen;1;R.Ludroth Crest+;2;R.Ludroth Scale+;3;R.Ludroth Tail;1;Torrent Sac;2
Ludroth Helm U;3;6;1;0;0;6;42;-4;-2;1;3;0;Stamina;2;Status;1;ThunderRes;-2;Hunger;4;;;P.Ludroth Scale+;3;R.Ludroth Crest+;3;R.Ludroth Tail;1;Hercudrome;5
Ludroth Cap U;3;6;1;0;0;6;21;-3;-1;2;4;1;Stamina;3;Status;2;ThunderRes;-2;Hunger;4;;;P.Ludroth Scale+;3;R.Ludroth Crest+;3;R.Ludroth Tail;1;Hercudrome;5
Volvidon Helm S;3;7;2;0;0;4;44;2;0;1;-4;-1;Attack;2;Tremor Res;2;Cold Res;-2;Evasion;2;;;Volvidon Claw+;3;Volvi Carapace;3;Monster Broth;3;Firestone;2
Volvidon Cap S;3;7;2;0;0;4;22;3;1;2;-3;0;Attack;3;Tremor Res;2;Cold Res;-2;Evasion;2;;;Volvidon Claw+;3;Volvi Carapace;3;Monster Broth;3;Firestone;2
Aelucanth Vertex;4;7;1;1;0;5;46;-4;3;1;0;-1;Antiseptic;2;Protection;-3;Hearing;3;Dragon Atk;1;;;Rare Scarab;3;Butterfly Beetle;1;Fulgurbug;3;Godbug;10
Aelucanth Clypeus;4;7;1;1;0;5;23;-3;4;2;1;0;Antiseptic;2;Protection;-2;Hearing;4;Dragon Atk;2;;;Rare Scarab;3;Butterfly Beetle;1;Fulgurbug;3;Godbug;10
Rhopessa Vertex;4;7;1;2;0;5;46;-4;3;1;0;-1;Antiseptic;2;Protection;-3;Hearing;3;Dragon Atk;1;;;Rare Scarab;3;Butterfly Beetle;1;Fulgurbug;3;Godbug;10
Rhopessa Clypeus;4;7;1;2;0;5;23;-3;4;2;1;0;Antiseptic;2;Protection;-2;Hearing;4;Dragon Atk;2;;;Rare Scarab;3;Butterfly Beetle;1;Fulgurbug;3;Godbug;10
Barroth Helm S;3;6;0;0;0;5;46;0;1;0;0;-2;Attack;4;Defense;3;Guard;3;Hunger;-2;;;Barroth Ridge+;4;Barroth Carapace;2;Fertile Mud;5;Jaggi Scale;4
Barroth Cap S;3;6;0;0;0;5;23;1;2;1;1;-1;Attack;4;Defense;3;Precision;3;Hunger;-2;;;Barroth Ridge+;4;Barroth Carapace;2;Fertile Mud;5;Jaggi Scale;4
Barroth Helm U;4;7;1;0;0;6;48;-4;-2;0;1;3;Defense;2;Fire Atk;-2;Ice Atk;3;Potential;3;;;J.Barroth Ridge+;5;J.Barr Carapace;3;Frozen Glob;5;Lagombi Pelt;5
Barroth Cap U;4;7;2;0;0;6;24;-3;-1;1;2;4;Defense;3;Fire Atk;-2;Ice Atk;3;Potential;2;;;J.Barroth Ridge+;5;J.Barr Carapace;3;Frozen Glob;5;Lagombi Pelt;5
Gobul Helm S;3;7;0;0;0;5;47;-2;-4;1;3;0;Rec Speed;-2;Expert;3;Eating;3;Swimming;2;;;Gobul Spike+;2;Gobul Hide+;4;Gobul Whisker;2;Monster Bone+;3
Gobul Cap S;3;7;0;0;0;5;24;-1;-3;2;4;1;Rec Speed;-2;Expert;3;Eating;4;Swimming;3;;;Gobul Spike+;2;Gobul Hide+;4;Gobul Whisker;2;Monster Bone+;3
Mosgharl Vizor;3;6;1;0;0;5;48;-4;0;0;1;2;Rec Speed;1;FastCharge;2;Guard;-2;Combo Rate;3;SpeedSetup;1;King Scarab;3;Bumblepumpkin;4;Ancient Potion;1;Felvine;15
Mosgharl Brim;3;6;1;0;0;5;24;-3;1;1;2;3;Rec Speed;2;FastCharge;3;Precision;-2;Combo Rate;3;SpeedSetup;1;King Scarab;3;Bumblepumpkin;4;Ancient Potion;1;Felvine;15
Guild Bard Lobos S;3;-1;1;1;0;5;48;0;0;0;0;0;Health;1;Sense;-2;Fate;1;Psychic;1;;;Pinnacle Coin;2;Piscine Coin;3;Flying Coin;3;Commendation;2
Guild Bard Hat S;3;-1;1;1;0;5;24;1;1;1;1;1;Health;1;Sense;-1;Fate;2;Psychic;1;;;Pinnacle Coin;2;Piscine Coin;3;Flying Coin;3;Commendation;2
Scholar's Beret S;3;-1;1;2;0;5;48;0;0;0;0;0;Health;1;Sense;-2;Fate;1;Psychic;1;;;Pinnacle Coin;2;Piscine Coin;3;Flying Coin;3;Commendation;2
Scholar's Cap S;3;-1;1;2;0;5;24;1;1;1;1;1;Health;1;Sense;-1;Fate;2;Psychic;1;;;Pinnacle Coin;2;Piscine Coin;3;Flying Coin;3;Commendation;2
Ingot Helm S;4;7;0;0;0;5;48;-2;3;1;-3;0;Sheathing;3;Guard Boost;3;ThunderAtk;3;Whim;-2;;;Fucium Ore;2;Gracium;3;Bathycite Ore;2;Carbalite Ore;5
Ingot Cap S;4;7;0;0;0;5;24;-1;4;2;-2;1;ThunderAtk;4;Recoil;3;Pellet Up;3;Whim;-2;;;Fucium Ore;2;Gracium;3;Bathycite Ore;2;Carbalite Ore;5
